Optimal path [nodeId(time to the node):
17(0) -> 35(145) -> 60(143) -> 85(127) -> 41(113) -> 51(131) -> 67(113) -> 43(124) -> 93(125) -> 27(128) -> 88(110) -> 28(118) -> 76(124) -> 56(113) -> 25(133) -> 0(140) -> 9(123) -> 2(140) -> 8(120) -> 21(128) -> 6(126) -> 96(139) -> 98(126) -> 47(128) -> 82(136) -> 89(138) -> 4(139) -> 33(130) -> 78(121) -> 13(144) -> 15(125) -> 26(134) -> 66(125) -> 62(117) -> 50(125) -> 52(146) -> 59(119) -> 49(111) -> 42(127) -> 10(132) -> 70(117) -> 36(109) -> 29(120) -> 57(136) -> 45(103) -> 99(135) -> 37(135) -> 64(116) -> 34(126) -> 19(130) -> 75(129) -> 72(132) -> 38(127) -> 24(149) -> 83(124) -> 3(128) -> 7(127) -> 14(137) -> 11(120) -> 18(117) -> 23(115) -> 20(127) -> 69(117) -> 5(128) -> 65(126) -> 48(102) -> 63(106) -> 44(114) -> 12(140) -> 80(123) -> 87(119) -> 61(130) -> 40(133) -> 30(123) -> 81(127) -> 68(143) -> 71(135) -> 16(110) -> 55(127) -> 92(145) -> 97(147) -> 91(127) -> 95(118) -> 31(140) -> 77(132) -> 22(131) -> 54(142) -> 94(109) -> 79(132) -> 86(133) -> 39(127) -> 90(126) -> 73(129) -> 32(134) -> 84(116) -> 58(120) -> 1(131) -> 74(141) -> 46(151) -> 53(141)
Total time of delivery: 12620
2920 5432871 5222604 210267 210267
2930 5432871 5222604 210267 210267
2940 5432871 5222604 210267 210267
2950 5432871 5222604 210267 210267
2960 5432871 5222604 210267 210267
2970 5432871 5222604 210267 210267
2980 5432871 5222604 210267 210267
2990 5432871 5222604 210267 210267
3000 5432871 5222604 210267 210267
3010 5432871 5222604 210267 210267
3020 5432871 5222604 210267 210267
3030 5432871 5222604 210267 210267
3040 5432871 5222604 210267 210267
3050 5432871 5222604 210267 210267
3060 5432871 5222604 210267 210267
3070 5432871 5222604 210267 210267
3080 5432871 5222604 210267 210267
3090 5432871 5222604 210267 210267
3100 5432871 5222604 210267 210267
3110 5432871 5222604 210267 210267
3120 5432871 5222604 210267 210267
3130 5432871 5222604 210267 210267
3140 5432871 5222604 210267 210267
3150 5432871 5222604 210267 210267
3160 5432871 5222604 210267 210267
3170 5432871 5222604 210267 210267
3180 5432871 5222604 210267 210267
3190 5432871 5222604 210267 210267
3200 5432871 5222604 210267 210267
3210 5432871 5222604 210267 210267
3220 5432871 5222604 210267 210267
3230 5432871 5222604 210267 210267
3240 5432871 5222604 210267 210267
3250 5432871 5222604 210267 210267
3260 5432871 5222604 210267 210267
3270 5432871 5222604 210267 210267
3280 5432871 5222604 210267 210267
3290 5432871 5222604 210267 210267
3300 5432871 5222604 210267 210267
3310 5432871 5222604 210267 210267
3320 5432871 5222604 210267 210267
3330 5432871 5222604 210267 210267
3340 5432871 5222604 210267 210267
3350 5432871 5222604 210267 210267
3360 5432871 5222604 210267 210267
3370 5432871 5222604 210267 210267
3380 5432871 5222604 210267 210267
3390 5432871 5222604 210267 210267
3400 5432871 5222604 210267 210267
3410 5432871 5222604 210267 210267
3420 5432871 5222604 210267 210267
3430 5432871 5222604 210267 210267
3440 5432871 5222604 210267 210267
3450 5432871 5222604 210267 210267
3460 5432871 5222604 210267 210267
3470 5432871 5222604 210267 210267
3480 5432871 5222604 210267 210267
3490 5432871 5222604 210267 210267
3500 5432871 5222604 210267 210267
3510 5432871 5222604 210267 210267
3520 5432871 5222604 210267 210267
3530 5432871 5222604 210267 210267
3540 5432871 5222604 210267 210267
3550 5432871 5222604 210267 210267
3560 5432871 5222604 210267 210267
3570 5432871 5222604 210267 210267
3580 5432871 5222604 210267 210267
3590 5432871 5222604 210267 210267
3600 5432871 5222604 210267 210267
3610 5432871 5222604 210267 210267
3620 5432871 5222604 210267 210267
3630 5432871 5222604 210267 210267
3640 5432871 5222604 210267 210267
3650 5432871 5222604 210267 210267
3660 5432871 5222604 210267 210267
3670 5432871 5222604 210267 210267
3680 5432871 5222604 210267 210267
3690 5432871 5222604 210267 210267
3700 5432871 5222604 210267 210267
3710 5432871 5222604 210267 210267
3720 5432871 5222604 210267 210267
3730 5432871 5222604 210267 210267
3740 5432871 5222604 210267 210267
3750 5432871 5222604 210267 210267
3760 5432871 5222604 210267 210267
3770 5432871 5222604 210267 210267
3780 5432871 5222604 210267 210267
3790 5432871 5222604 210267 210267
3800 5432871 5222604 210267 210267
3810 5432871 5222604 210267 210267
3820 5432871 5222604 210267 210267
3830 5432871 5222604 210267 210267
3840 5432871 5222604 210267 210267
3850 5432871 5222604 210267 210267
3860 5432871 5222604 210267 210267
3870 5432871 5222604 210267 210267
3880 5432871 5222604 210267 210267
3890 5432871 5222604 210267 210267
3900 5432871 5222604 210267 210267
3910 5432871 5222604 210267 210267
3920 5432871 5222604 210267 210267
3930 5432871 5222604 210267 210267
3940 5432871 5222604 210267 210267
3950 5432871 5222604 210267 210267
3960 5432871 5222604 210267 210267
3970 5432871 5222604 210267 210267
3980 5432871 5222604 210267 210267
3990 5432871 5222604 210267 210267
4000 5432871 5222604 210267 210267
4010 5432871 5222604 210267 210267
4020 5432871 5222604 210267 210267
4030 5432871 5222604 210267 210267
4040 5432871 5222604 210267 210267
4050 5432871 5222604 210267 210267
4060 5432871 5222604 210267 210267
4070 5432871 5222604 210267 210267
4080 5432871 5222604 210267 210267
4090 5432871 5222604 210267 210267
4100 5432871 5222604 210267 210267
4110 5432871 5222604 210267 210267
4120 5432871 5222604 210267 210267
4130 5432871 5222604 210267 210267
4140 5432871 5222604 210267 210267
4150 5432871 5222604 210267 210267
4160 5432871 5222604 210267 210267
4170 5432871 5222604 210267 210267
4180 5432871 5222604 210267 210267
4190 5432871 5222604 210267 210267
4200 5432871 5222604 210267 210267
4210 5432871 5222604 210267 210267
4220 5432871 5222604 210267 210267
4230 5432871 5222604 210267 210267
4240 5432871 5222604 210267 210267
4250 5432871 5222604 210267 210267
4260 5432871 5222604 210267 210267
4270 5432871 5222604 210267 210267
4280 5432871 5222604 210267 210267
4290 5432871 5222604 210267 210267
4300 5432871 5222604 210267 210267
4310 5432871 5222604 210267 210267
4320 5432871 5222604 210267 210267
4330 5432871 5222604 210267 210267
4340 5432871 5222604 210267 210267
4350 5432871 5222604 210267 210267
4360 5432871 5222604 210267 210267
4370 5432871 5222604 210267 210267
4380 5432871 5222604 210267 210267
4390 5432871 5222604 210267 210267
4400 5432871 5222604 210267 210267
4410 5432871 5222604 210267 210267
4420 5432871 5222604 210267 210267
4430 5432871 5222604 210267 210267
4440 5432871 5222604 210267 210267
4450 5432871 5222604 210267 210267
4460 5432871 5222604 210267 210267
4470 5432871 5222604 210267 210267
4480 5432871 5222604 210267 210267
4490 5432871 5222604 210267 210267
4500 5432871 5222604 210267 210267
4510 5432871 5222604 210267 210267
4520 5432871 5222604 210267 210267
4530 5432871 5222604 210267 210267
4540 5432871 5222604 210267 210267
4550 5432871 5222604 210267 210267
4560 5432871 5222604 210267 210267
4570 5432871 5222604 210267 210267
4580 5432871 5222604 210267 210267
4590 5432871 5222604 210267 210267
4600 5432871 5222604 210267 210267
4610 5432871 5222604 210267 210267
4620 5432871 5222604 210267 210267
4630 5432871 5222604 210267 210267
4640 5432871 5222604 210267 210267
4650 5432871 5222604 210267 210267
4660 5432871 5222604 210267 210267
4670 5432871 5222604 210267 210267
4680 5432871 5222604 210267 210267
4690 5432871 5222604 210267 210267
4700 5432871 5222604 210267 210267
4710 5432871 5222604 210267 210267
4720 5432871 5222604 210267 210267
4730 5432871 5222604 210267 210267
4740 5432871 5222604 210267 210267
4750 5432871 5222604 210267 210267
4760 5432871 5222604 210267 210267
4770 5432871 5222604 210267 210267
4780 5432871 5222604 210267 210267
4790 5432871 5222604 210267 210267
4800 5432871 5222604 210267 210267
4810 5432871 5222604 210267 210267
4820 5432871 5222604 210267 210267
4830 5432871 5222604 210267 210267
4840 5432871 5222604 210267 210267
4850 5432871 5222604 210267 210267
4860 5432871 5222604 210267 210267
4870 5432871 5222604 210267 210267
4880 5432871 5222604 210267 210267
4890 5432871 5222604 210267 210267
4900 5432871 5222604 210267 210267
4910 5432871 5222604 210267 210267
4920 5432871 5222604 210267 210267
4930 5432871 5222604 210267 210267
4940 5432871 5222604 210267 210267
4950 5432871 5222604 210267 210267
4960 5432871 5222604 210267 210267
4970 5432871 5222604 210267 210267
4980 5432871 5222604 210267 210267
4990 5432871 5222604 210267 210267
5000 5432871 5222604 210267 210267
5010 5432871 5222604 210267 210267
5020 5432871 5222604 210267 210267
5030 5432871 5222604 210267 210267
5040 5432871 5222604 210267 210267
5050 5432871 5222604 210267 210267
5060 5432871 5222604 210267 210267
5070 5432871 5222604 210267 210267
5080 5432871 5222604 210267 210267
5090 5432871 5222604 210267 210267
5100 5432871 5222604 210267 210267
5110 5432871 5222604 210267 210267
5120 5432871 5222604 210267 210267
5130 5432871 5222604 210267 210267
5140 5432871 5222604 210267 210267
5150 5432871 5222604 210267 210267
5160 5432871 5222604 210267 210267
5170 5432871 5222604 210267 210267
5180 5432871 5222604 210267 210267
5190 5432871 5222604 210267 210267
5200 5432871 5222604 210267 210267
5210 5432871 5222604 210267 210267
5220 5432871 5222604 210267 210267
5230 5432871 5222604 210267 210267
5240 5432871 5222604 210267 210267
5250 5432871 5222604 210267 210267
5260 5432871 5222604 210267 210267
5270 5432871 5222604 210267 210267
5280 5432871 5222604 210267 210267
5290 5432871 5222604 210267 210267
5300 5432871 5222604 210267 210267
5310 5432871 5222604 210267 210267
5320 5432871 5222604 210267 210267
5330 5432871 5222604 210267 210267
5340 5432871 5222604 210267 210267
5350 5432871 5222604 210267 210267
5360 5432871 5222604 210267 210267
5370 5432871 5222604 210267 210267
5380 5432871 5222604 210267 210267
5390 5432871 5222604 210267 210267
5400 5432871 5222604 210267 210267
5410 5432871 5222604 210267 210267
5420 5432871 5222604 210267 210267
5430 5432871 5222604 210267 210267
5440 5432871 5222604 210267 210267
5450 5432871 5222604 210267 210267
5460 5432871 5222604 210267 210267
5470 5432871 5222604 210267 210267
5480 5432871 5222604 210267 210267
5490 5432871 5222604 210267 210267
5500 5432871 5222604 210267 210267
5510 5432871 5222604 210267 210267
5520 5432871 5222604 210267 210267
5530 5432871 5222604 210267 210267
5540 5432871 5222604 210267 210267
5550 5432871 5222604 210267 210267
5560 5432871 5222604 210267 210267
5570 5432871 5222604 210267 210267
5580 5432871 5222604 210267 210267
5590 5432871 5222604 210267 210267
5600 5432871 5222604 210267 210267
5610 5432871 5222604 210267 210267
5620 5432871 5222604 210267 210267
5630 5432871 5222604 210267 210267
5640 5432871 5222604 210267 210267
5650 5432871 5222604 210267 210267
5660 5432871 5222604 210267 210267
5670 5432871 5222604 210267 210267
5680 5432871 5222604 210267 210267
5690 5432871 5222604 210267 210267
5700 5432871 5222604 210267 210267
5710 5432871 5222604 210267 210267
5720 5432871 5222604 210267 210267
5730 5432871 5222604 210267 210267
5740 5432871 5222604 210267 210267
5750 5432871 5222604 210267 210267
5760 5432871 5222604 210267 210267
5770 5432871 5222604 210267 210267
5780 5432871 5222604 210267 210267
5790 5432871 5222604 210267 210267
5800 5432871 5222604 210267 210267
5810 5432871 5222604 210267 210267
5820 5432871 5222604 210267 210267
5830 5432871 5222604 210267 210267
5840 5432871 5222604 210267 210267
5850 5432871 5222604 210267 210267
5860 5432871 5222604 210267 210267
5870 5432871 5222604 210267 210267
5880 5432871 5222604 210267 210267
5890 5432871 5222604 210267 210267
5900 5432871 5222604 210267 210267
5910 5432871 5222604 210267 210267
5920 5432871 5222604 210267 210267
5930 5432871 5222604 210267 210267
5940 5432871 5222604 210267 210267
5950 5432871 5222604 210267 210267
5960 5432871 5222604 210267 210267
5970 5432871 5222604 210267 210267
5980 5432871 5222604 210267 210267
5990 5432871 5222604 210267 210267
6000 5432871 5222604 210267 210267
6010 5432871 5222604 210267 210267
6020 5432871 5222604 210267 210267
6030 5432871 5222604 210267 210267
6040 5432871 5222604 210267 210267
6050 5432871 5222604 210267 210267
6060 5432871 5222604 210267 210267
6070 5432871 5222604 210267 210267
6080 5432871 5222604 210267 210267
6090 5432871 5222604 210267 210267
6100 5432871 5222604 210267 210267
6110 5432871 5222604 210267 210267
6120 5432871 5222604 210267 210267
6130 5432871 5222604 210267 210267
6140 5432871 5222604 210267 210267
6150 5432871 5222604 210267 210267
6160 5432871 5222604 210267 210267
6170 5432871 5222604 210267 210267
6180 5432871 5222604 210267 210267
6190 5432871 5222604 210267 210267
6200 5432871 5222604 210267 210267
6210 5432871 5222604 210267 210267
6220 5432871 5222604 210267 210267
6230 5432871 5222604 210267 210267
6240 5432871 5222604 210267 210267
6250 5432871 5222604 210267 210267
6260 5432871 5222604 210267 210267
6270 5432871 5222604 210267 210267
6280 5432871 5222604 210267 210267
6290 5432871 5222604 210267 210267
6300 5432871 5222604 210267 210267
6310 5432871 5222604 210267 210267
6320 5432871 5222604 210267 210267
6330 5432871 5222604 210267 210267
6340 5432871 5222604 210267 210267
6350 5432871 5222604 210267 210267
6360 5432871 5222604 210267 210267
6370 5432871 5222604 210267 210267
6380 5432871 5222604 210267 210267
6390 5432871 5222604 210267 210267
6400 5432871 5222604 210267 210267
6410 5432871 5222604 210267 210267
6420 5432871 5222604 210267 210267
6430 5432871 5222604 210267 210267
6440 5432871 5222604 210267 210267
6450 5432871 5222604 210267 210267
6460 5432871 5222604 210267 210267
6470 5432871 5222604 210267 210267
6480 5432871 5222604 210267 210267
6490 5432871 5222604 210267 210267
6500 5432871 5222604 210267 210267
6510 5432871 5222604 210267 210267
6520 5432871 5222604 210267 210267
6530 5432871 5222604 210267 210267
6540 5432871 5222604 210267 210267
6550 5432871 5222604 210267 210267
6560 5432871 5222604 210267 210267
6570 5432871 5222604 210267 210267
6580 5432871 5222604 210267 210267
6590 5432871 5222604 210267 210267
6600 5432871 5222604 210267 210267
6610 5432871 5222604 210267 210267
