Optimal path [nodeId(time to the node):
36(0) -> 29(127) -> 9(119) -> 6(114) -> 16(132) -> 45(121) -> 38(133) -> 22(138) -> 23(138) -> 7(133) -> 28(145) -> 37(123) -> 46(129) -> 20(129) -> 27(123) -> 39(116) -> 1(134) -> 19(153) -> 0(131) -> 17(114) -> 43(127) -> 4(127) -> 44(135) -> 30(130) -> 8(125) -> 10(120) -> 47(128) -> 35(130) -> 31(129) -> 15(121) -> 11(130) -> 48(107) -> 14(118) -> 25(126) -> 13(120) -> 33(140) -> 41(117) -> 42(133) -> 26(144) -> 24(141) -> 12(132) -> 5(154) -> 2(128) -> 32(145) -> 21(145) -> 49(127) -> 3(119) -> 18(129) -> 40(143) -> 34(127)
Total time of delivery: 6349
3070 2653253 2004182 649071 649071
3080 2653253 2004182 649071 649071
3090 2653253 2004182 649071 649071
3100 2653253 2004182 649071 649071
3110 2653253 2004182 649071 649071
3120 2653253 2004182 649071 649071
3130 2653253 2004182 649071 649071
3140 2653253 2004182 649071 649071
3150 2653253 2004182 649071 649071
3160 2653253 2004182 649071 649071
3170 2653253 2004182 649071 649071
3180 2653253 2004182 649071 649071
3190 2653253 2004182 649071 649071
3200 2653253 2004182 649071 649071
3210 2653253 2004182 649071 649071
3220 2653253 2004182 649071 649071
3230 2653253 2004182 649071 649071
3240 2653253 2004182 649071 649071
3250 2653253 2004182 649071 649071
3260 2653253 2004182 649071 649071
3270 2653253 2004182 649071 649071
3280 2653253 2004182 649071 649071
3290 2653253 2004182 649071 649071
3300 2653253 2004182 649071 649071
3310 2653253 2004182 649071 649071
3320 2653253 2004182 649071 649071
3330 2653253 2004182 649071 649071
3340 2653253 2004182 649071 649071
3350 2653253 2004182 649071 649071
3360 2653253 2004182 649071 649071
3370 2653253 2004182 649071 649071
3380 2653253 2004182 649071 649071
3390 2653253 2004182 649071 649071
3400 2653253 2004182 649071 649071
3410 2653253 2004182 649071 649071
3420 2653253 2004182 649071 649071
3430 2653253 2004182 649071 649071
3440 2653253 2004182 649071 649071
3450 2653253 2004182 649071 649071
3460 2653253 2004182 649071 649071
3470 2653253 2004182 649071 649071
3480 2653253 2004182 649071 649071
3490 2653253 2004182 649071 649071
3500 2653253 2004182 649071 649071
3510 2653253 2004182 649071 649071
3520 2653253 2004182 649071 649071
3530 2653253 2004182 649071 649071
3540 2653253 2004182 649071 649071
3550 2653253 2004182 649071 649071
3560 2653253 2004182 649071 649071
3570 2653253 2004182 649071 649071
3580 2653253 2004182 649071 649071
3590 2653253 2004182 649071 649071
3600 2653253 2004182 649071 649071
3610 2653253 2004182 649071 649071
3620 2653253 2004182 649071 649071
3630 2653253 2004182 649071 649071
3640 2653253 2004182 649071 649071
3650 2653253 2004182 649071 649071
3660 2653253 2004182 649071 649071
3670 2653253 2004182 649071 649071
3680 2653253 2004182 649071 649071
3690 2653253 2004182 649071 649071
3700 2653253 2004182 649071 649071
3710 2653253 2004182 649071 649071
3720 2653253 2004182 649071 649071
3730 2653253 2004182 649071 649071
3740 2653253 2004182 649071 649071
3750 2653253 2004182 649071 649071
3760 2653253 2004182 649071 649071
3770 2653253 2004182 649071 649071
3780 2653253 2004182 649071 649071
3790 2653253 2004182 649071 649071
3800 2653253 2004182 649071 649071
3810 2653253 2004182 649071 649071
3820 2653253 2004182 649071 649071
3830 2653253 2004182 649071 649071
3840 2653253 2004182 649071 649071
3850 2653253 2004182 649071 649071
3860 2653253 2004182 649071 649071
3870 2653253 2004182 649071 649071
3880 2653253 2004182 649071 649071
3890 2653253 2004182 649071 649071
3900 2653253 2004182 649071 649071
3910 2653253 2004182 649071 649071
3920 2653253 2004182 649071 649071
3930 2653253 2004182 649071 649071
3940 2653253 2004182 649071 649071
3950 2653253 2004182 649071 649071
3960 2653253 2004182 649071 649071
3970 2653253 2004182 649071 649071
3980 2653253 2004182 649071 649071
3990 2653253 2004182 649071 649071
4000 2653253 2004182 649071 649071
4010 2653253 2004182 649071 649071
4020 2653253 2004182 649071 649071
4030 2653253 2004182 649071 649071
4040 2653253 2004182 649071 649071
4050 2653253 2004182 649071 649071
4060 2653253 2004182 649071 649071
4070 2653253 2004182 649071 649071
4080 2653253 2004182 649071 649071
4090 2653253 2004182 649071 649071
4100 2653253 2004182 649071 649071
4110 2653253 2004182 649071 649071
4120 2653253 2004182 649071 649071
4130 2653253 2004182 649071 649071
4140 2653253 2004182 649071 649071
4150 2653253 2004182 649071 649071
4160 2653253 2004182 649071 649071
4170 2653253 2004182 649071 649071
4180 2653253 2004182 649071 649071
4190 2653253 2004182 649071 649071
4200 2653253 2004182 649071 649071
4210 2653253 2004182 649071 649071
4220 2653253 2004182 649071 649071
4230 2653253 2004182 649071 649071
4240 2653253 2004182 649071 649071
4250 2653253 2004182 649071 649071
4260 2653253 2004182 649071 649071
4270 2653253 2004182 649071 649071
4280 2653253 2004182 649071 649071
4290 2653253 2004182 649071 649071
4300 2653253 2004182 649071 649071
4310 2653253 2004182 649071 649071
4320 2653253 2004182 649071 649071
4330 2653253 2004182 649071 649071
4340 2653253 2004182 649071 649071
4350 2653253 2004182 649071 649071
4360 2653253 2004182 649071 649071
4370 2653253 2004182 649071 649071
4380 2653253 2004182 649071 649071
4390 2653253 2004182 649071 649071
4400 2653253 2004182 649071 649071
4410 2653253 2004182 649071 649071
4420 2653253 2004182 649071 649071
4430 2653253 2004182 649071 649071
4440 2653253 2004182 649071 649071
4450 2653253 2004182 649071 649071
4460 2653253 2004182 649071 649071
4470 2653253 2004182 649071 649071
4480 2653253 2004182 649071 649071
4490 2653253 2004182 649071 649071
4500 2653253 2004182 649071 649071
4510 2653253 2004182 649071 649071
4520 2653253 2004182 649071 649071
4530 2653253 2004182 649071 649071
4540 2653253 2004182 649071 649071
4550 2653253 2004182 649071 649071
4560 2653253 2004182 649071 649071
4570 2653253 2004182 649071 649071
4580 2653253 2004182 649071 649071
4590 2653253 2004182 649071 649071
4600 2653253 2004182 649071 649071
4610 2653253 2004182 649071 649071
4620 2653253 2004182 649071 649071
4630 2653253 2004182 649071 649071
4640 2653253 2004182 649071 649071
4650 2653253 2004182 649071 649071
4660 2653253 2004182 649071 649071
4670 2653253 2004182 649071 649071
4680 2653253 2004182 649071 649071
4690 2653253 2004182 649071 649071
4700 2653253 2004182 649071 649071
4710 2653253 2004182 649071 649071
4720 2653253 2004182 649071 649071
4730 2653253 2004182 649071 649071
4740 2653253 2004182 649071 649071
4750 2653253 2004182 649071 649071
4760 2653253 2004182 649071 649071
4770 2653253 2004182 649071 649071
4780 2653253 2004182 649071 649071
4790 2653253 2004182 649071 649071
4800 2653253 2004182 649071 649071
4810 2653253 2004182 649071 649071
4820 2653253 2004182 649071 649071
4830 2653253 2004182 649071 649071
4840 2653253 2004182 649071 649071
4850 2653253 2004182 649071 649071
4860 2653253 2004182 649071 649071
4870 2653253 2004182 649071 649071
4880 2653253 2004182 649071 649071
4890 2653253 2004182 649071 649071
4900 2653253 2004182 649071 649071
4910 2653253 2004182 649071 649071
4920 2653253 2004182 649071 649071
4930 2653253 2004182 649071 649071
4940 2653253 2004182 649071 649071
4950 2653253 2004182 649071 649071
4960 2653253 2004182 649071 649071
4970 2653253 2004182 649071 649071
4980 2653253 2004182 649071 649071
4990 2653253 2004182 649071 649071
5000 2653253 2004182 649071 649071
5010 2653253 2004182 649071 649071
5020 2653253 2004182 649071 649071
5030 2653253 2004182 649071 649071
5040 2653253 2004182 649071 649071
5050 2653253 2004182 649071 649071
5060 2653253 2004182 649071 649071
5070 2653253 2004182 649071 649071
5080 2653253 2004182 649071 649071
5090 2653253 2004182 649071 649071
5100 2653253 2004182 649071 649071
5110 2653253 2004182 649071 649071
5120 2653253 2004182 649071 649071
5130 2653253 2004182 649071 649071
5140 2653253 2004182 649071 649071
5150 2653253 2004182 649071 649071
5160 2653253 2004182 649071 649071
5170 2653253 2004182 649071 649071
5180 2653253 2004182 649071 649071
5190 2653253 2004182 649071 649071
5200 2653253 2004182 649071 649071
5210 2653253 2004182 649071 649071
5220 2653253 2004182 649071 649071
5230 2653253 2004182 649071 649071
5240 2653253 2004182 649071 649071
5250 2653253 2004182 649071 649071
5260 2653253 2004182 649071 649071
5270 2653253 2004182 649071 649071
5280 2653253 2004182 649071 649071
5290 2653253 2004182 649071 649071
5300 2653253 2004182 649071 649071
5310 2653253 2004182 649071 649071
5320 2653253 2004182 649071 649071
5330 2653253 2004182 649071 649071
5340 2653253 2004182 649071 649071
5350 2653253 2004182 649071 649071
5360 2653253 2004182 649071 649071
5370 2653253 2004182 649071 649071
5380 2653253 2004182 649071 649071
5390 2653253 2004182 649071 649071
5400 2653253 2004182 649071 649071
5410 2653253 2004182 649071 649071
5420 2653253 2004182 649071 649071
5430 2653253 2004182 649071 649071
5440 2653253 2004182 649071 649071
5450 2653253 2004182 649071 649071
5460 2653253 2004182 649071 649071
5470 2653253 2004182 649071 649071
5480 2653253 2004182 649071 649071
5490 2653253 2004182 649071 649071
5500 2653253 2004182 649071 649071
5510 2653253 2004182 649071 649071
5520 2653253 2004182 649071 649071
5530 2653253 2004182 649071 649071
5540 2653253 2004182 649071 649071
5550 2653253 2004182 649071 649071
5560 2653253 2004182 649071 649071
5570 2653253 2004182 649071 649071
5580 2653253 2004182 649071 649071
5590 2653253 2004182 649071 649071
5600 2653253 2004182 649071 649071
5610 2653253 2004182 649071 649071
5620 2653253 2004182 649071 649071
5630 2653253 2004182 649071 649071
5640 2653253 2004182 649071 649071
5650 2653253 2004182 649071 649071
5660 2653253 2004182 649071 649071
5670 2653253 2004182 649071 649071
5680 2653253 2004182 649071 649071
5690 2653253 2004182 649071 649071
5700 2653253 2004182 649071 649071
5710 2653253 2004182 649071 649071
5720 2653253 2004182 649071 649071
5730 2653253 2004182 649071 649071
5740 2653253 2004182 649071 649071
5750 2653253 2004182 649071 649071
5760 2653253 2004182 649071 649071
5770 2653253 2004182 649071 649071
5780 2653253 2004182 649071 649071
5790 2653253 2004182 649071 649071
5800 2653253 2004182 649071 649071
5810 2653253 2004182 649071 649071
5820 2653253 2004182 649071 649071
5830 2653253 2004182 649071 649071
5840 2653253 2004182 649071 649071
5850 2653253 2004182 649071 649071
5860 2653253 2004182 649071 649071
5870 2653253 2004182 649071 649071
5880 2653253 2004182 649071 649071
5890 2653253 2004182 649071 649071
5900 2653253 2004182 649071 649071
5910 2653253 2004182 649071 649071
5920 2653253 2004182 649071 649071
5930 2653253 2004182 649071 649071
5940 2653253 2004182 649071 649071
5950 2653253 2004182 649071 649071
5960 2653253 2004182 649071 649071
5970 2653253 2004182 649071 649071
5980 2653253 2004182 649071 649071
5990 2653253 2004182 649071 649071
6000 2653253 2004182 649071 649071
6010 2653253 2004182 649071 649071
6020 2653253 2004182 649071 649071
6030 2653253 2004182 649071 649071
6040 2653253 2004182 649071 649071
6050 2653253 2004182 649071 649071
6060 2653253 2004182 649071 649071
6070 2653253 2004182 649071 649071
6080 2653253 2004182 649071 649071
6090 2653253 2004182 649071 649071
6100 2653253 2004182 649071 649071
6110 2653253 2004182 649071 649071
6120 2653253 2004182 649071 649071
6130 2653253 2004182 649071 649071
6140 2653253 2004182 649071 649071
6150 2653253 2004182 649071 649071
6160 2653253 2004182 649071 649071
6170 2653253 2004182 649071 649071
6180 2653253 2004182 649071 649071
6190 2653253 2004182 649071 649071
6200 2653253 2004182 649071 649071
6210 2653253 2004182 649071 649071
6220 2653253 2004182 649071 649071
6230 2653253 2004182 649071 649071
6240 2653253 2004182 649071 649071
6250 2653253 2004182 649071 649071
6260 2653253 2004182 649071 649071
6270 2653253 2004182 649071 649071
6280 2653253 2004182 649071 649071
6290 2653253 2004182 649071 649071
6300 2653253 2004182 649071 649071
6310 2653253 2004182 649071 649071
6320 2653253 2004182 649071 649071
6330 2653253 2004182 649071 649071
6340 2653253 2004182 649071 649071

