Optimal path [nodeId(time to the node):
17(0) -> 84(131) -> 0(125) -> 55(113) -> 32(117) -> 30(119) -> 68(112) -> 87(145) -> 75(136) -> 12(125) -> 7(128) -> 16(131) -> 63(129) -> 38(131) -> 64(126) -> 34(159) -> 25(136) -> 8(132) -> 44(126) -> 42(121) -> 58(110) -> 5(123) -> 94(124) -> 35(108) -> 4(121) -> 82(121) -> 26(136) -> 98(133) -> 88(137) -> 48(125) -> 60(134) -> 71(150) -> 14(146) -> 9(131) -> 28(123) -> 27(140) -> 76(136) -> 3(125) -> 73(123) -> 29(122) -> 2(120) -> 74(106) -> 1(120) -> 85(122) -> 13(140) -> 59(118) -> 23(125) -> 57(129) -> 19(130) -> 69(120) -> 31(121) -> 86(119) -> 92(121) -> 51(105) -> 24(136) -> 11(135) -> 79(131) -> 81(139) -> 90(134) -> 56(121) -> 39(109) -> 78(126) -> 93(111) -> 18(120) -> 45(119) -> 53(126) -> 43(131) -> 40(108) -> 15(117) -> 77(118) -> 20(118) -> 89(131) -> 99(128) -> 83(121) -> 22(124) -> 67(113) -> 33(116) -> 47(129) -> 80(139) -> 97(116) -> 65(132) -> 95(119) -> 46(136) -> 72(145) -> 52(132) -> 41(112) -> 91(109) -> 50(117) -> 10(128) -> 54(133) -> 66(115) -> 70(140) -> 62(121) -> 21(125) -> 49(119) -> 6(129) -> 36(157) -> 37(117) -> 96(126) -> 61(142)
Total time of delivery: 12476
81 89526 89526 0 0
90 80008 80008 0 0
56 80108 80108 0 0
39 32804 32804 0 0
78 57716 57716 0 0
93 39916 39916 0 0
18 16978 16978 0 0
45 46217 46217 0 0
53 61988 61988 0 0
43 79446 79446 0 0
40 31222 31222 0 0
15 78003 78003 0 0
77 28452 28452 0 0
20 48774 48774 0 0
89 68284 68284 0 0
99 28053 28053 0 0
83 46841 46841 0 0
22 73621 73621 0 0
67 37842 37842 0 0
33 13135 13135 0 0
47 98952 98952 0 0
80 67722 67722 0 0
97 86845 86845 0 0
65 70610 70610 0 0
95 71066 71066 0 0
46 73816 73816 0 0
72 90063 90063 0 0
52 63153 63153 0 0
41 91808 91808 0 0
91 32862 32862 0 0
50 30829 30829 0 0
10 95932 95932 0 0
54 69376 69376 0 0
66 26230 26230 0 0
70 36163 36163 0 0
62 19500 19500 0 0
21 82806 82806 0 0
49 19584 19584 0 0
6 12672 12672 0 0
36 85682 85682 0 0
37 51694 51694 0 0
96 73344 73344 0 0
61 25643 25643 0 0

Statistics step by step: 
minute residentsNumber illnessCases healthyResidents vaccinated
0 5432871 100 5432771 27215
10 5432871 100 5432771 27215
20 5432871 100 5432771 27215
30 5432871 199 5432672 27215
40 5432871 298 5432573 27215
50 5432871 397 5432474 27215
60 5432871 595 5432276 27215
70 5432871 793 5432078 27215
80 5432871 991 5431880 27215
90 5432871 1387 5431484 27215
100 5432871 1882 5430989 27215
110 5432871 2575 5430296 27215
120 5432871 3565 5429306 27215
130 5432871 4753 5428118 27215
140 5432871 6420 5426451 97793
150 5432871 8674 5424197 97793
160 5432871 11614 5421257 97793
170 5432871 15730 5417141 97793
180 5432871 21218 5411653 97793
190 5432871 28568 5404303 97793
200 5432871 38466 5394405 97793
210 5432871 51892 5380979 97793
220 5432871 69924 5362947 97793
230 5432871 94228 5338643 97793
240 5432871 127058 5305813 97793
250 5432871 171256 5261615 97793
260 5432871 230477 5202394 155606
270 5432871 310017 5122854 155606
280 5432871 417202 5015669 155606
290 5432871 561635 4871236 155606
300 5432871 756411 4676460 155606
310 5432871 1018893 4413978 155606
320 5432871 1369627 4063244 155606
330 5432871 1812678 3620193 155606
340 5432871 2367339 3065532 155606
350 5432871 3010020 2422851 155606
360 5432871 3742133 1690738 155606
370 5432871 4527593 905278 182908
380 5432871 5157379 275492 182908
390 5432871 5249963 182908 182908
400 5432871 5249963 182908 182908
410 5432871 5249963 182908 182908
420 5432871 5249963 182908 182908
430 5432871 5249963 182908 182908
440 5432871 5249963 182908 182908
450 5432871 5249963 182908 182908
460 5432871 5249963 182908 182908
470 5432871 5249963 182908 182908
480 5432871 5249963 182908 182908
490 5432871 5249963 182908 182908
500 5432871 5249963 182908 182908
510 5432871 5249963 182908 182908
520 5432871 5249963 182908 182908
530 5432871 5249963 182908 182908
540 5432871 5249963 182908 182908
550 5432871 5249963 182908 182908
560 5432871 5249963 182908 182908
570 5432871 5249963 182908 182908
580 5432871 5249963 182908 182908
590 5432871 5249963 182908 182908
600 5432871 5249963 182908 182908
610 5432871 5249963 182908 182908
620 5432871 5249963 182908 182908
630 5432871 5249963 182908 182908
640 5432871 5249963 182908 182908
650 5432871 5249963 182908 182908
660 5432871 5249963 182908 182908
670 5432871 5249963 182908 182908
680 5432871 5249963 182908 182908
690 5432871 5249963 182908 182908
700 5432871 5249963 182908 182908
710 5432871 5249963 182908 182908
720 5432871 5249963 182908 182908
730 5432871 5249963 182908 182908
740 5432871 5249963 182908 182908
750 5432871 5249963 182908 182908
760 5432871 5249963 182908 182908
770 5432871 5249963 182908 182908
780 5432871 5249963 182908 182908
790 5432871 5249963 182908 182908
800 5432871 5249963 182908 182908
810 5432871 5249963 182908 182908
820 5432871 5249963 182908 182908
830 5432871 5249963 182908 182908
840 5432871 5249963 182908 182908
850 5432871 5249963 182908 182908
860 5432871 5249963 182908 182908
870 5432871 5249963 182908 182908
880 5432871 5249963 182908 182908
890 5432871 5249963 182908 182908
900 5432871 5249963 182908 182908
910 5432871 5249963 182908 182908
920 5432871 5249963 182908 182908
930 5432871 5249963 182908 182908
940 5432871 5249963 182908 182908
950 5432871 5249963 182908 182908
960 5432871 5249963 182908 182908
970 5432871 5249963 182908 182908
980 5432871 5249963 182908 182908
990 5432871 5249963 182908 182908
1000 5432871 5249963 182908 182908
1010 5432871 5249963 182908 182908
1020 5432871 5249963 182908 182908
1030 5432871 5249963 182908 182908
1040 5432871 5249963 182908 182908
1050 5432871 5249963 182908 182908
1060 5432871 5249963 182908 182908
1070 5432871 5249963 182908 182908
1080 5432871 5249963 182908 182908
1090 5432871 5249963 182908 182908
1100 5432871 5249963 182908 182908
1110 5432871 5249963 182908 182908
1120 5432871 5249963 182908 182908
1130 5432871 5249963 182908 182908
1140 5432871 5249963 182908 182908
1150 5432871 5249963 182908 182908
1160 5432871 5249963 182908 182908
1170 5432871 5249963 182908 182908
1180 5432871 5249963 182908 182908
1190 5432871 5249963 182908 182908
1200 5432871 5249963 182908 182908
1210 5432871 5249963 182908 182908
1220 5432871 5249963 182908 182908
1230 5432871 5249963 182908 182908
1240 5432871 5249963 182908 182908
1250 5432871 5249963 182908 182908
1260 5432871 5249963 182908 182908
1270 5432871 5249963 182908 182908
1280 5432871 5249963 182908 182908
1290 5432871 5249963 182908 182908
1300 5432871 5249963 182908 182908
1310 5432871 5249963 182908 182908
1320 5432871 5249963 182908 182908
1330 5432871 5249963 182908 182908
1340 5432871 5249963 182908 182908
1350 5432871 5249963 182908 182908
1360 5432871 5249963 182908 182908
1370 5432871 5249963 182908 182908
1380 5432871 5249963 182908 182908
1390 5432871 5249963 182908 182908
1400 5432871 5249963 182908 182908
1410 5432871 5249963 182908 182908
1420 5432871 5249963 182908 182908
1430 5432871 5249963 182908 182908
1440 5432871 5249963 182908 182908
1450 5432871 5249963 182908 182908
1460 5432871 5249963 182908 182908
1470 5432871 5249963 182908 182908
1480 5432871 5249963 182908 182908
1490 5432871 5249963 182908 182908
1500 5432871 5249963 182908 182908
1510 5432871 5249963 182908 182908
1520 5432871 5249963 182908 182908
1530 5432871 5249963 182908 182908
1540 5432871 5249963 182908 182908
1550 5432871 5249963 182908 182908
1560 5432871 5249963 182908 182908
1570 5432871 5249963 182908 182908
1580 5432871 5249963 182908 182908
1590 5432871 5249963 182908 182908
1600 5432871 5249963 182908 182908
1610 5432871 5249963 182908 182908
1620 5432871 5249963 182908 182908
1630 5432871 5249963 182908 182908
1640 5432871 5249963 182908 182908
1650 5432871 5249963 182908 182908
1660 5432871 5249963 182908 182908
1670 5432871 5249963 182908 182908
1680 5432871 5249963 182908 182908
1690 5432871 5249963 182908 182908
1700 5432871 5249963 182908 182908
1710 5432871 5249963 182908 182908
1720 5432871 5249963 182908 182908
1730 5432871 5249963 182908 182908
1740 5432871 5249963 182908 182908
1750 5432871 5249963 182908 182908
1760 5432871 5249963 182908 182908
1770 5432871 5249963 182908 182908
1780 5432871 5249963 182908 182908
1790 5432871 5249963 182908 182908
1800 5432871 5249963 182908 182908
1810 5432871 5249963 182908 182908
1820 5432871 5249963 182908 182908
1830 5432871 5249963 182908 182908
1840 5432871 5249963 182908 182908
1850 5432871 5249963 182908 182908
1860 5432871 5249963 182908 182908
1870 5432871 5249963 182908 182908
1880 5432871 5249963 182908 182908
1890 5432871 5249963 182908 182908
1900 5432871 5249963 182908 182908
1910 5432871 5249963 182908 182908
1920 5432871 5249963 182908 182908
1930 5432871 5249963 182908 182908
1940 5432871 5249963 182908 182908
1950 5432871 5249963 182908 182908
1960 5432871 5249963 182908 182908
1970 5432871 5249963 182908 182908
1980 5432871 5249963 182908 182908
1990 5432871 5249963 182908 182908
2000 5432871 5249963 182908 182908
2010 5432871 5249963 182908 182908
2020 5432871 5249963 182908 182908
2030 5432871 5249963 182908 182908
2040 5432871 5249963 182908 182908
2050 5432871 5249963 182908 182908
2060 5432871 5249963 182908 182908
2070 5432871 5249963 182908 182908
2080 5432871 5249963 182908 182908
2090 5432871 5249963 182908 182908
2100 5432871 5249963 182908 182908
2110 5432871 5249963 182908 182908
2120 5432871 5249963 182908 182908
2130 5432871 5249963 182908 182908
2140 5432871 5249963 182908 182908
2150 5432871 5249963 182908 182908
2160 5432871 5249963 182908 182908
2170 5432871 5249963 182908 182908
2180 5432871 5249963 182908 182908
2190 5432871 5249963 182908 182908
2200 5432871 5249963 182908 182908
2210 5432871 5249963 182908 182908
2220 5432871 5249963 182908 182908
2230 5432871 5249963 182908 182908
2240 5432871 5249963 182908 182908
2250 5432871 5249963 182908 182908
2260 5432871 5249963 182908 182908
2270 5432871 5249963 182908 182908
2280 5432871 5249963 182908 182908
2290 5432871 5249963 182908 182908
2300 5432871 5249963 182908 182908
2310 5432871 5249963 182908 182908
2320 5432871 5249963 182908 182908
2330 5432871 5249963 182908 182908
2340 5432871 5249963 182908 182908
2350 5432871 5249963 182908 182908
2360 5432871 5249963 182908 182908
2370 5432871 5249963 182908 182908
2380 5432871 5249963 182908 182908
2390 5432871 5249963 182908 182908
2400 5432871 5249963 182908 182908
2410 5432871 5249963 182908 182908
2420 5432871 5249963 182908 182908
2430 5432871 5249963 182908 182908
2440 5432871 5249963 182908 182908
2450 5432871 5249963 182908 182908
2460 5432871 5249963 182908 182908
2470 5432871 5249963 182908 182908
2480 5432871 5249963 182908 182908
2490 5432871 5249963 182908 182908
2500 5432871 5249963 182908 182908
2510 5432871 5249963 182908 182908
2520 5432871 5249963 182908 182908
2530 5432871 5249963 182908 182908
2540 5432871 5249963 182908 182908
2550 5432871 5249963 182908 182908
2560 5432871 5249963 182908 182908
2570 5432871 5249963 182908 182908
2580 5432871 5249963 182908 182908
2590 5432871 5249963 182908 182908
2600 5432871 5249963 182908 182908
2610 5432871 5249963 182908 182908
2620 5432871 5249963 182908 182908
2630 5432871 5249963 182908 182908
2640 5432871 5249963 182908 182908
2650 5432871 5249963 182908 182908
2660 5432871 5249963 182908 182908
2670 5432871 5249963 182908 182908
2680 5432871 5249963 182908 182908
2690 5432871 5249963 182908 182908
2700 5432871 5249963 182908 182908
2710 5432871 5249963 182908 182908
2720 5432871 5249963 182908 182908
2730 5432871 5249963 182908 182908
2740 5432871 5249963 182908 182908
2750 5432871 5249963 182908 182908
2760 5432871 5249963 182908 182908
2770 5432871 5249963 182908 182908
2780 5432871 5249963 182908 182908
2790 5432871 5249963 182908 182908
2800 5432871 5249963 182908 182908
2810 5432871 5249963 182908 182908
2820 5432871 5249963 182908 182908
2830 5432871 5249963 182908 182908
2840 5432871 5249963 182908 182908
2850 5432871 5249963 182908 182908
2860 5432871 5249963 182908 182908
2870 5432871 5249963 182908 182908
2880 5432871 5249963 182908 182908
2890 5432871 5249963 182908 182908
2900 5432871 5249963 182908 182908
2910 5432871 5249963 182908 182908
2920 5432871 5249963 182908 182908
2930 5432871 5249963 182908 182908
2940 5432871 5249963 182908 182908
2950 5432871 5249963 182908 182908
2960 5432871 5249963 182908 182908
2970 5432871 5249963 182908 182908
2980 5432871 5249963 182908 182908
2990 5432871 5249963 182908 182908
3000 5432871 5249963 182908 182908
3010 5432871 5249963 182908 182908
3020 5432871 5249963 182908 182908
3030 5432871 5249963 182908 182908
3040 5432871 5249963 182908 182908
3050 5432871 5249963 182908 182908
3060 5432871 5249963 182908 182908
3070 5432871 5249963 182908 182908
3080 5432871 5249963 182908 182908
3090 5432871 5249963 182908 182908
3100 5432871 5249963 182908 182908
3110 5432871 5249963 182908 182908
3120 5432871 5249963 182908 182908
3130 5432871 5249963 182908 182908
3140 5432871 5249963 182908 182908
3150 5432871 5249963 182908 182908
3160 5432871 5249963 182908 182908
3170 5432871 5249963 182908 182908
3180 5432871 5249963 182908 182908
3190 5432871 5249963 182908 182908
3200 5432871 5249963 182908 182908
3210 5432871 5249963 182908 182908
3220 5432871 5249963 182908 182908
3230 5432871 5249963 182908 182908
3240 5432871 5249963 182908 182908
3250 5432871 5249963 182908 182908
3260 5432871 5249963 182908 182908
3270 5432871 5249963 182908 182908
3280 5432871 5249963 182908 182908
3290 5432871 5249963 182908 182908
3300 5432871 5249963 182908 182908
3310 5432871 5249963 182908 182908
3320 5432871 5249963 182908 182908
3330 5432871 5249963 182908 182908
3340 5432871 5249963 182908 182908
3350 5432871 5249963 182908 182908
3360 5432871 5249963 182908 182908
3370 5432871 5249963 182908 182908
3380 5432871 5249963 182908 182908
3390 5432871 5249963 182908 182908
3400 5432871 5249963 182908 182908
3410 5432871 5249963 182908 182908
3420 5432871 5249963 182908 182908
3430 5432871 5249963 182908 182908
3440 5432871 5249963 182908 182908
3450 5432871 5249963 182908 182908
3460 5432871 5249963 182908 182908
3470 5432871 5249963 182908 182908
3480 5432871 5249963 182908 182908
3490 5432871 5249963 182908 182908
3500 5432871 5249963 182908 182908
3510 5432871 5249963 182908 182908
3520 5432871 5249963 182908 182908
3530 5432871 5249963 182908 182908
3540 5432871 5249963 182908 182908
3550 5432871 5249963 182908 182908
3560 5432871 5249963 182908 182908
3570 5432871 5249963 182908 182908
3580 5432871 5249963 182908 182908
3590 5432871 5249963 182908 182908
3600 5432871 5249963 182908 182908
3610 5432871 5249963 182908 182908
3620 5432871 5249963 182908 182908
3630 5432871 5249963 182908 182908
3640 5432871 5249963 182908 182908
3650 5432871 5249963 182908 182908
3660 5432871 5249963 182908 182908
3670 5432871 5249963 182908 182908
3680 5432871 5249963 182908 182908
3690 5432871 5249963 182908 182908
3700 5432871 5249963 182908 182908
3710 5432871 5249963 182908 182908
3720 5432871 5249963 182908 182908
3730 5432871 5249963 182908 182908
3740 5432871 5249963 182908 182908
3750 5432871 5249963 182908 182908
3760 5432871 5249963 182908 182908
3770 5432871 5249963 182908 182908
3780 5432871 5249963 182908 182908
3790 5432871 5249963 182908 182908
3800 5432871 5249963 182908 182908
3810 5432871 5249963 182908 182908
3820 5432871 5249963 182908 182908
3830 5432871 5249963 182908 182908
3840 5432871 5249963 182908 182908
3850 5432871 5249963 182908 182908
3860 5432871 5249963 182908 182908
3870 5432871 5249963 182908 182908
3880 5432871 5249963 182908 182908
3890 5432871 5249963 182908 182908
3900 5432871 5249963 182908 182908
3910 5432871 5249963 182908 182908
3920 5432871 5249963 182908 182908
3930 5432871 5249963 182908 182908
3940 5432871 5249963 182908 182908
3950 5432871 5249963 182908 182908
3960 5432871 5249963 182908 182908
3970 5432871 5249963 182908 182908
3980 5432871 5249963 182908 182908
3990 5432871 5249963 182908 182908
4000 5432871 5249963 182908 182908
4010 5432871 5249963 182908 182908
4020 5432871 5249963 182908 182908
4030 5432871 5249963 182908 182908
4040 5432871 5249963 182908 182908
4050 5432871 5249963 182908 182908
4060 5432871 5249963 182908 182908
4070 5432871 5249963 182908 182908
4080 5432871 5249963 182908 182908
4090 5432871 5249963 182908 182908
4100 5432871 5249963 182908 182908
4110 5432871 5249963 182908 182908
4120 5432871 5249963 182908 182908
4130 5432871 5249963 182908 182908
4140 5432871 5249963 182908 182908
4150 5432871 5249963 182908 182908
4160 5432871 5249963 182908 182908
4170 5432871 5249963 182908 182908
4180 5432871 5249963 182908 182908
4190 5432871 5249963 182908 182908
4200 5432871 5249963 182908 182908
4210 5432871 5249963 182908 182908
4220 5432871 5249963 182908 182908
4230 5432871 5249963 182908 182908
4240 5432871 5249963 182908 182908
4250 5432871 5249963 182908 182908
4260 5432871 5249963 182908 182908
4270 5432871 5249963 182908 182908
4280 5432871 5249963 182908 182908
4290 5432871 5249963 182908 182908
4300 5432871 5249963 182908 182908
4310 5432871 5249963 182908 182908
4320 5432871 5249963 182908 182908
4330 5432871 5249963 182908 182908
4340 5432871 5249963 182908 182908
4350 5432871 5249963 182908 182908
4360 5432871 5249963 182908 182908
4370 5432871 5249963 182908 182908
4380 5432871 5249963 182908 182908
4390 5432871 5249963 182908 182908
4400 5432871 5249963 182908 182908
4410 5432871 5249963 182908 182908
4420 5432871 5249963 182908 182908
4430 5432871 5249963 182908 182908
4440 5432871 5249963 182908 182908
4450 5432871 5249963 182908 182908
4460 5432871 5249963 182908 182908
4470 5432871 5249963 182908 182908
4480 5432871 5249963 182908 182908
4490 5432871 5249963 182908 182908
4500 5432871 5249963 182908 182908
4510 5432871 5249963 182908 182908
4520 5432871 5249963 182908 182908
4530 5432871 5249963 182908 182908
4540 5432871 5249963 182908 182908
4550 5432871 5249963 182908 182908
4560 5432871 5249963 182908 182908
4570 5432871 5249963 182908 182908
4580 5432871 5249963 182908 182908
4590 5432871 5249963 182908 182908
4600 5432871 5249963 182908 182908
4610 5432871 5249963 182908 182908
4620 5432871 5249963 182908 182908
4630 5432871 5249963 182908 182908
4640 5432871 5249963 182908 182908
4650 5432871 5249963 182908 182908
4660 5432871 5249963 182908 182908
4670 5432871 5249963 182908 182908
4680 5432871 5249963 182908 182908
4690 5432871 5249963 182908 182908
4700 5432871 5249963 182908 182908
4710 5432871 5249963 182908 182908
4720 5432871 5249963 182908 182908
4730 5432871 5249963 182908 182908
4740 5432871 5249963 182908 182908
4750 5432871 5249963 182908 182908
4760 5432871 5249963 182908 182908
4770 5432871 5249963 182908 182908
4780 5432871 5249963 182908 182908
4790 5432871 5249963 182908 182908
4800 5432871 5249963 182908 182908
4810 5432871 5249963 182908 182908
4820 5432871 5249963 182908 182908
4830 5432871 5249963 182908 182908
4840 5432871 5249963 182908 182908
4850 5432871 5249963 182908 182908
4860 5432871 5249963 182908 182908
4870 5432871 5249963 182908 182908
4880 5432871 5249963 182908 182908
4890 5432871 5249963 182908 182908
4900 5432871 5249963 182908 182908
4910 5432871 5249963 182908 182908
4920 5432871 5249963 182908 182908
4930 5432871 5249963 182908 182908
4940 5432871 5249963 182908 182908
4950 5432871 5249963 182908 182908
4960 5432871 5249963 182908 182908
4970 5432871 5249963 182908 182908
4980 5432871 5249963 182908 182908
4990 5432871 5249963 182908 182908
5000 5432871 5249963 182908 182908
5010 5432871 5249963 182908 182908
5020 5432871 5249963 182908 182908
5030 5432871 5249963 182908 182908
5040 5432871 5249963 182908 182908
5050 5432871 5249963 182908 182908
5060 5432871 5249963 182908 182908
5070 5432871 5249963 182908 182908
5080 5432871 5249963 182908 182908
5090 5432871 5249963 182908 182908
5100 5432871 5249963 182908 182908
5110 5432871 5249963 182908 182908
5120 5432871 5249963 182908 182908
5130 5432871 5249963 182908 182908
5140 5432871 5249963 182908 182908
5150 5432871 5249963 182908 182908
5160 5432871 5249963 182908 182908
5170 5432871 5249963 182908 182908
5180 5432871 5249963 182908 182908
5190 5432871 5249963 182908 182908
5200 5432871 5249963 182908 182908
5210 5432871 5249963 182908 182908
5220 5432871 5249963 182908 182908
5230 5432871 5249963 182908 182908
5240 5432871 5249963 182908 182908
5250 5432871 5249963 182908 182908
5260 5432871 5249963 182908 182908
5270 5432871 5249963 182908 182908
5280 5432871 5249963 182908 182908
5290 5432871 5249963 182908 182908
5300 5432871 5249963 182908 182908
5310 5432871 5249963 182908 182908
5320 5432871 5249963 182908 182908
5330 5432871 5249963 182908 182908
5340 5432871 5249963 182908 182908
5350 5432871 5249963 182908 182908
5360 5432871 5249963 182908 182908
5370 5432871 5249963 182908 182908
5380 5432871 5249963 182908 182908
5390 5432871 5249963 182908 182908
5400 5432871 5249963 182908 182908
5410 5432871 5249963 182908 182908
5420 5432871 5249963 182908 182908
5430 5432871 5249963 182908 182908
5440 5432871 5249963 182908 182908
5450 5432871 5249963 182908 182908
5460 5432871 5249963 182908 182908
5470 5432871 5249963 182908 182908
5480 5432871 5249963 182908 182908
5490 5432871 5249963 182908 182908
5500 5432871 5249963 182908 182908
5510 5432871 5249963 182908 182908
5520 5432871 5249963 182908 182908
5530 5432871 5249963 182908 182908
5540 5432871 5249963 182908 182908
5550 5432871 5249963 182908 182908
5560 5432871 5249963 182908 182908
5570 5432871 5249963 182908 182908
5580 5432871 5249963 182908 182908
5590 5432871 5249963 182908 182908
5600 5432871 5249963 182908 182908
5610 5432871 5249963 182908 182908
5620 5432871 5249963 182908 182908
5630 5432871 5249963 182908 182908
5640 5432871 5249963 182908 182908
5650 5432871 5249963 182908 182908
5660 5432871 5249963 182908 182908
5670 5432871 5249963 182908 182908
5680 5432871 5249963 182908 182908
5690 5432871 5249963 182908 182908
5700 5432871 5249963 182908 182908
5710 5432871 5249963 182908 182908
5720 5432871 5249963 182908 182908
5730 5432871 5249963 182908 182908
5740 5432871 5249963 182908 182908
5750 5432871 5249963 182908 182908
5760 5432871 5249963 182908 182908
5770 5432871 5249963 182908 182908
5780 5432871 5249963 182908 182908
5790 5432871 5249963 182908 182908
5800 5432871 5249963 182908 182908
5810 5432871 5249963 182908 182908
5820 5432871 5249963 182908 182908
5830 5432871 5249963 182908 182908
5840 5432871 5249963 182908 182908
5850 5432871 5249963 182908 182908
5860 5432871 5249963 182908 182908
5870 5432871 5249963 182908 182908
5880 5432871 5249963 182908 182908
5890 5432871 5249963 182908 182908
5900 5432871 5249963 182908 182908
5910 5432871 5249963 182908 182908
5920 5432871 5249963 182908 182908
5930 5432871 5249963 182908 182908
5940 5432871 5249963 182908 182908
5950 5432871 5249963 182908 182908
5960 5432871 5249963 182908 182908
5970 5432871 5249963 182908 182908
5980 5432871 5249963 182908 182908
5990 5432871 5249963 182908 182908
6000 5432871 5249963 182908 182908
6010 5432871 5249963 182908 182908
6020 5432871 5249963 182908 182908
6030 5432871 5249963 182908 182908
6040 5432871 5249963 182908 182908
6050 5432871 5249963 182908 182908
6060 5432871 5249963 182908 182908
6070 5432871 5249963 182908 182908
6080 5432871 5249963 182908 182908
6090 5432871 5249963 182908 182908
6100 5432871 5249963 182908 182908
6110 5432871 5249963 182908 182908
6120 5432871 5249963 182908 182908
6130 5432871 5249963 182908 182908
6140 5432871 5249963 182908 182908
6150 5432871 5249963 182908 182908
6160 5432871 5249963 182908 182908
6170 5432871 5249963 182908 182908
6180 5432871 5249963 182908 182908
6190 5432871 5249963 182908 182908
6200 5432871 5249963 182908 182908
6210 5432871 5249963 182908 182908
6220 5432871 5249963 182908 182908
6230 5432871 5249963 182908 182908
6240 5432871 5249963 182908 182908
6250 5432871 5249963 182908 182908
6260 5432871 5249963 182908 182908
6270 5432871 5249963 182908 182908
6280 5432871 5249963 182908 182908
6290 5432871 5249963 182908 182908
6300 5432871 5249963 182908 182908
6310 5432871 5249963 182908 182908
6320 5432871 5249963 182908 182908
6330 5432871 5249963 182908 182908
6340 5432871 5249963 182908 182908
6350 5432871 5249963 182908 182908
6360 5432871 5249963 182908 182908
6370 5432871 5249963 182908 182908
6380 5432871 5249963 182908 182908
6390 5432871 5249963 182908 182908
6400 5432871 5249963 182908 182908
6410 5432871 5249963 182908 182908
6420 5432871 5249963 182908 182908
6430 5432871 5249963 182908 182908
6440 5432871 5249963 182908 182908
6450 5432871 5249963 182908 182908
6460 5432871 5249963 182908 182908
6470 5432871 5249963 182908 182908
6480 5432871 5249963 182908 182908
6490 5432871 5249963 182908 182908
6500 5432871 5249963 182908 182908
6510 5432871 5249963 182908 182908
6520 5432871 5249963 182908 182908
6530 5432871 5249963 182908 182908
6540 5432871 5249963 182908 182908
6550 5432871 5249963 182908 182908
6560 5432871 5249963 182908 182908
6570 5432871 5249963 182908 182908
6580 5432871 5249963 182908 182908
6590 5432871 5249963 182908 182908
6600 5432871 5249963 182908 182908
6610 5432871 5249963 182908 182908
