Optimal path [nodeId(time to the node):
17(0) -> 90(142) -> 56(136) -> 55(137) -> 22(148) -> 99(141) -> 98(143) -> 86(136) -> 77(130) -> 87(141) -> 79(127) -> 42(154) -> 33(148) -> 39(138) -> 8(149) -> 38(147) -> 24(141) -> 30(121) -> 21(124) -> 67(175) -> 43(135) -> 51(130) -> 1(118) -> 58(132) -> 45(147) -> 93(139) -> 46(114) -> 59(143) -> 41(142) -> 94(147) -> 12(139) -> 85(117) -> 95(140) -> 48(142) -> 0(148) -> 73(146) -> 81(138) -> 78(159) -> 71(130) -> 53(108) -> 25(152) -> 10(146) -> 19(135) -> 15(174) -> 52(120) -> 9(153) -> 54(136) -> 47(141) -> 92(121) -> 4(122) -> 50(124) -> 28(134) -> 34(153) -> 3(137) -> 26(154) -> 96(138) -> 40(154) -> 76(148) -> 68(141) -> 44(133) -> 89(148) -> 63(161) -> 65(131) -> 49(158) -> 27(160) -> 60(125) -> 5(170) -> 88(145) -> 31(128) -> 83(167) -> 16(133) -> 6(158) -> 66(128) -> 97(148) -> 82(137) -> 36(144) -> 14(127) -> 69(145) -> 72(145) -> 2(167) -> 84(150) -> 64(157) -> 18(159) -> 75(131) -> 32(141) -> 74(138) -> 61(125) -> 70(142) -> 91(126) -> 20(159) -> 62(154) -> 23(145) -> 35(134) -> 37(171) -> 11(122) -> 80(123) -> 7(146) -> 57(147) -> 29(131) -> 13(139)
Total time of delivery: 13973
120 5432871 3565 5429306 27215
130 5432871 4753 5428118 27215
140 5432871 6436 5426435 27215
150 5432871 8694 5424177 107154
160 5432871 11634 5421237 107154
170 5432871 15750 5417121 107154
180 5432871 21238 5411633 107154
190 5432871 28588 5404283 107154
200 5432871 38486 5394385 107154
210 5432871 51912 5380959 107154
220 5432871 69944 5362927 107154
230 5432871 94248 5338623 107154
240 5432871 127078 5305793 107154
250 5432871 171276 5261595 107154
260 5432871 230762 5202109 107154
270 5432871 311122 5121749 107154
280 5432871 419164 5013707 183231
290 5432871 563597 4869274 183231
300 5432871 758373 4674498 183231
310 5432871 1020855 4412016 183231
320 5432871 1371589 4061282 183231
330 5432871 1814640 3618231 183231
340 5432871 2369301 3063570 183231
350 5432871 3011982 2420889 183231
360 5432871 3744095 1688776 183231
370 5432871 4528415 904456 183231
380 5432871 5153491 279380 183231
390 5432871 5249640 183231 183231
400 5432871 5249640 183231 183231
410 5432871 5249640 183231 183231
420 5432871 5249640 183231 183231
430 5432871 5249640 183231 183231
440 5432871 5249640 183231 183231
450 5432871 5249640 183231 183231
460 5432871 5249640 183231 183231
470 5432871 5249640 183231 183231
480 5432871 5249640 183231 183231
490 5432871 5249640 183231 183231
500 5432871 5249640 183231 183231
510 5432871 5249640 183231 183231
520 5432871 5249640 183231 183231
530 5432871 5249640 183231 183231
540 5432871 5249640 183231 183231
550 5432871 5249640 183231 183231
560 5432871 5249640 183231 183231
570 5432871 5249640 183231 183231
580 5432871 5249640 183231 183231
590 5432871 5249640 183231 183231
600 5432871 5249640 183231 183231
610 5432871 5249640 183231 183231
620 5432871 5249640 183231 183231
630 5432871 5249640 183231 183231
640 5432871 5249640 183231 183231
650 5432871 5249640 183231 183231
660 5432871 5249640 183231 183231
670 5432871 5249640 183231 183231
680 5432871 5249640 183231 183231
690 5432871 5249640 183231 183231
700 5432871 5249640 183231 183231
710 5432871 5249640 183231 183231
720 5432871 5249640 183231 183231
730 5432871 5249640 183231 183231
740 5432871 5249640 183231 183231
750 5432871 5249640 183231 183231
760 5432871 5249640 183231 183231
770 5432871 5249640 183231 183231
780 5432871 5249640 183231 183231
790 5432871 5249640 183231 183231
800 5432871 5249640 183231 183231
810 5432871 5249640 183231 183231
820 5432871 5249640 183231 183231
830 5432871 5249640 183231 183231
840 5432871 5249640 183231 183231
850 5432871 5249640 183231 183231
860 5432871 5249640 183231 183231
870 5432871 5249640 183231 183231
880 5432871 5249640 183231 183231
890 5432871 5249640 183231 183231
900 5432871 5249640 183231 183231
910 5432871 5249640 183231 183231
920 5432871 5249640 183231 183231
930 5432871 5249640 183231 183231
940 5432871 5249640 183231 183231
950 5432871 5249640 183231 183231
960 5432871 5249640 183231 183231
970 5432871 5249640 183231 183231
980 5432871 5249640 183231 183231
990 5432871 5249640 183231 183231
1000 5432871 5249640 183231 183231
1010 5432871 5249640 183231 183231
1020 5432871 5249640 183231 183231
1030 5432871 5249640 183231 183231
1040 5432871 5249640 183231 183231
1050 5432871 5249640 183231 183231
1060 5432871 5249640 183231 183231
1070 5432871 5249640 183231 183231
1080 5432871 5249640 183231 183231
1090 5432871 5249640 183231 183231
1100 5432871 5249640 183231 183231
1110 5432871 5249640 183231 183231
1120 5432871 5249640 183231 183231
1130 5432871 5249640 183231 183231
1140 5432871 5249640 183231 183231
1150 5432871 5249640 183231 183231
1160 5432871 5249640 183231 183231
1170 5432871 5249640 183231 183231
1180 5432871 5249640 183231 183231
1190 5432871 5249640 183231 183231
1200 5432871 5249640 183231 183231
1210 5432871 5249640 183231 183231
1220 5432871 5249640 183231 183231
1230 5432871 5249640 183231 183231
1240 5432871 5249640 183231 183231
1250 5432871 5249640 183231 183231
1260 5432871 5249640 183231 183231
1270 5432871 5249640 183231 183231
1280 5432871 5249640 183231 183231
1290 5432871 5249640 183231 183231
1300 5432871 5249640 183231 183231
1310 5432871 5249640 183231 183231
1320 5432871 5249640 183231 183231
1330 5432871 5249640 183231 183231
1340 5432871 5249640 183231 183231
1350 5432871 5249640 183231 183231
1360 5432871 5249640 183231 183231
1370 5432871 5249640 183231 183231
1380 5432871 5249640 183231 183231
1390 5432871 5249640 183231 183231
1400 5432871 5249640 183231 183231
1410 5432871 5249640 183231 183231
1420 5432871 5249640 183231 183231
1430 5432871 5249640 183231 183231
1440 5432871 5249640 183231 183231
1450 5432871 5249640 183231 183231
1460 5432871 5249640 183231 183231
1470 5432871 5249640 183231 183231
1480 5432871 5249640 183231 183231
1490 5432871 5249640 183231 183231
1500 5432871 5249640 183231 183231
1510 5432871 5249640 183231 183231
1520 5432871 5249640 183231 183231
1530 5432871 5249640 183231 183231
1540 5432871 5249640 183231 183231
1550 5432871 5249640 183231 183231
1560 5432871 5249640 183231 183231
1570 5432871 5249640 183231 183231
1580 5432871 5249640 183231 183231
1590 5432871 5249640 183231 183231
1600 5432871 5249640 183231 183231
1610 5432871 5249640 183231 183231
1620 5432871 5249640 183231 183231
1630 5432871 5249640 183231 183231
1640 5432871 5249640 183231 183231
1650 5432871 5249640 183231 183231
1660 5432871 5249640 183231 183231
1670 5432871 5249640 183231 183231
1680 5432871 5249640 183231 183231
1690 5432871 5249640 183231 183231
1700 5432871 5249640 183231 183231
1710 5432871 5249640 183231 183231
1720 5432871 5249640 183231 183231
1730 5432871 5249640 183231 183231
1740 5432871 5249640 183231 183231
1750 5432871 5249640 183231 183231
1760 5432871 5249640 183231 183231
1770 5432871 5249640 183231 183231
1780 5432871 5249640 183231 183231
1790 5432871 5249640 183231 183231
1800 5432871 5249640 183231 183231
1810 5432871 5249640 183231 183231
1820 5432871 5249640 183231 183231
1830 5432871 5249640 183231 183231
1840 5432871 5249640 183231 183231
1850 5432871 5249640 183231 183231
1860 5432871 5249640 183231 183231
1870 5432871 5249640 183231 183231
1880 5432871 5249640 183231 183231
1890 5432871 5249640 183231 183231
1900 5432871 5249640 183231 183231
1910 5432871 5249640 183231 183231
1920 5432871 5249640 183231 183231
1930 5432871 5249640 183231 183231
1940 5432871 5249640 183231 183231
1950 5432871 5249640 183231 183231
1960 5432871 5249640 183231 183231
1970 5432871 5249640 183231 183231
1980 5432871 5249640 183231 183231
1990 5432871 5249640 183231 183231
2000 5432871 5249640 183231 183231
2010 5432871 5249640 183231 183231
2020 5432871 5249640 183231 183231
2030 5432871 5249640 183231 183231
2040 5432871 5249640 183231 183231
2050 5432871 5249640 183231 183231
2060 5432871 5249640 183231 183231
2070 5432871 5249640 183231 183231
2080 5432871 5249640 183231 183231
2090 5432871 5249640 183231 183231
2100 5432871 5249640 183231 183231
2110 5432871 5249640 183231 183231
2120 5432871 5249640 183231 183231
2130 5432871 5249640 183231 183231
2140 5432871 5249640 183231 183231
2150 5432871 5249640 183231 183231
2160 5432871 5249640 183231 183231
2170 5432871 5249640 183231 183231
2180 5432871 5249640 183231 183231
2190 5432871 5249640 183231 183231
2200 5432871 5249640 183231 183231
2210 5432871 5249640 183231 183231
2220 5432871 5249640 183231 183231
2230 5432871 5249640 183231 183231
2240 5432871 5249640 183231 183231
2250 5432871 5249640 183231 183231
2260 5432871 5249640 183231 183231
2270 5432871 5249640 183231 183231
2280 5432871 5249640 183231 183231
2290 5432871 5249640 183231 183231
2300 5432871 5249640 183231 183231
2310 5432871 5249640 183231 183231
2320 5432871 5249640 183231 183231
2330 5432871 5249640 183231 183231
2340 5432871 5249640 183231 183231
2350 5432871 5249640 183231 183231
2360 5432871 5249640 183231 183231
2370 5432871 5249640 183231 183231
2380 5432871 5249640 183231 183231
2390 5432871 5249640 183231 183231
2400 5432871 5249640 183231 183231
2410 5432871 5249640 183231 183231
2420 5432871 5249640 183231 183231
2430 5432871 5249640 183231 183231
2440 5432871 5249640 183231 183231
2450 5432871 5249640 183231 183231
2460 5432871 5249640 183231 183231
2470 5432871 5249640 183231 183231
2480 5432871 5249640 183231 183231
2490 5432871 5249640 183231 183231
2500 5432871 5249640 183231 183231
2510 5432871 5249640 183231 183231
2520 5432871 5249640 183231 183231
2530 5432871 5249640 183231 183231
2540 5432871 5249640 183231 183231
2550 5432871 5249640 183231 183231
2560 5432871 5249640 183231 183231
2570 5432871 5249640 183231 183231
2580 5432871 5249640 183231 183231
2590 5432871 5249640 183231 183231
2600 5432871 5249640 183231 183231
2610 5432871 5249640 183231 183231
2620 5432871 5249640 183231 183231
2630 5432871 5249640 183231 183231
2640 5432871 5249640 183231 183231
2650 5432871 5249640 183231 183231
2660 5432871 5249640 183231 183231
2670 5432871 5249640 183231 183231
2680 5432871 5249640 183231 183231
2690 5432871 5249640 183231 183231
2700 5432871 5249640 183231 183231
2710 5432871 5249640 183231 183231
2720 5432871 5249640 183231 183231
2730 5432871 5249640 183231 183231
2740 5432871 5249640 183231 183231
2750 5432871 5249640 183231 183231
2760 5432871 5249640 183231 183231
2770 5432871 5249640 183231 183231
2780 5432871 5249640 183231 183231
2790 5432871 5249640 183231 183231
2800 5432871 5249640 183231 183231
2810 5432871 5249640 183231 183231
2820 5432871 5249640 183231 183231
2830 5432871 5249640 183231 183231
2840 5432871 5249640 183231 183231
2850 5432871 5249640 183231 183231
2860 5432871 5249640 183231 183231
2870 5432871 5249640 183231 183231
2880 5432871 5249640 183231 183231
2890 5432871 5249640 183231 183231
2900 5432871 5249640 183231 183231
2910 5432871 5249640 183231 183231
2920 5432871 5249640 183231 183231
2930 5432871 5249640 183231 183231
2940 5432871 5249640 183231 183231
2950 5432871 5249640 183231 183231
2960 5432871 5249640 183231 183231
2970 5432871 5249640 183231 183231
2980 5432871 5249640 183231 183231
2990 5432871 5249640 183231 183231
3000 5432871 5249640 183231 183231
3010 5432871 5249640 183231 183231
3020 5432871 5249640 183231 183231
3030 5432871 5249640 183231 183231
3040 5432871 5249640 183231 183231
3050 5432871 5249640 183231 183231
3060 5432871 5249640 183231 183231
3070 5432871 5249640 183231 183231
3080 5432871 5249640 183231 183231
3090 5432871 5249640 183231 183231
3100 5432871 5249640 183231 183231
3110 5432871 5249640 183231 183231
3120 5432871 5249640 183231 183231
3130 5432871 5249640 183231 183231
3140 5432871 5249640 183231 183231
3150 5432871 5249640 183231 183231
3160 5432871 5249640 183231 183231
3170 5432871 5249640 183231 183231
3180 5432871 5249640 183231 183231
3190 5432871 5249640 183231 183231
3200 5432871 5249640 183231 183231
3210 5432871 5249640 183231 183231
3220 5432871 5249640 183231 183231
3230 5432871 5249640 183231 183231
3240 5432871 5249640 183231 183231
3250 5432871 5249640 183231 183231
3260 5432871 5249640 183231 183231
3270 5432871 5249640 183231 183231
3280 5432871 5249640 183231 183231
3290 5432871 5249640 183231 183231
3300 5432871 5249640 183231 183231
3310 5432871 5249640 183231 183231
3320 5432871 5249640 183231 183231
3330 5432871 5249640 183231 183231
3340 5432871 5249640 183231 183231
3350 5432871 5249640 183231 183231
3360 5432871 5249640 183231 183231
3370 5432871 5249640 183231 183231
3380 5432871 5249640 183231 183231
3390 5432871 5249640 183231 183231
3400 5432871 5249640 183231 183231
3410 5432871 5249640 183231 183231
3420 5432871 5249640 183231 183231
3430 5432871 5249640 183231 183231
3440 5432871 5249640 183231 183231
3450 5432871 5249640 183231 183231
3460 5432871 5249640 183231 183231
3470 5432871 5249640 183231 183231
3480 5432871 5249640 183231 183231
3490 5432871 5249640 183231 183231
3500 5432871 5249640 183231 183231
3510 5432871 5249640 183231 183231
3520 5432871 5249640 183231 183231
3530 5432871 5249640 183231 183231
3540 5432871 5249640 183231 183231
3550 5432871 5249640 183231 183231
3560 5432871 5249640 183231 183231
3570 5432871 5249640 183231 183231
3580 5432871 5249640 183231 183231
3590 5432871 5249640 183231 183231
3600 5432871 5249640 183231 183231
3610 5432871 5249640 183231 183231
3620 5432871 5249640 183231 183231
3630 5432871 5249640 183231 183231
3640 5432871 5249640 183231 183231
3650 5432871 5249640 183231 183231
3660 5432871 5249640 183231 183231
3670 5432871 5249640 183231 183231
3680 5432871 5249640 183231 183231
3690 5432871 5249640 183231 183231
3700 5432871 5249640 183231 183231
3710 5432871 5249640 183231 183231
3720 5432871 5249640 183231 183231
3730 5432871 5249640 183231 183231
3740 5432871 5249640 183231 183231
3750 5432871 5249640 183231 183231
3760 5432871 5249640 183231 183231
3770 5432871 5249640 183231 183231
3780 5432871 5249640 183231 183231
3790 5432871 5249640 183231 183231
3800 5432871 5249640 183231 183231
3810 5432871 5249640 183231 183231
3820 5432871 5249640 183231 183231
3830 5432871 5249640 183231 183231
3840 5432871 5249640 183231 183231
3850 5432871 5249640 183231 183231
3860 5432871 5249640 183231 183231
3870 5432871 5249640 183231 183231
3880 5432871 5249640 183231 183231
3890 5432871 5249640 183231 183231
3900 5432871 5249640 183231 183231
3910 5432871 5249640 183231 183231
3920 5432871 5249640 183231 183231
3930 5432871 5249640 183231 183231
3940 5432871 5249640 183231 183231
3950 5432871 5249640 183231 183231
3960 5432871 5249640 183231 183231
3970 5432871 5249640 183231 183231
3980 5432871 5249640 183231 183231
3990 5432871 5249640 183231 183231
4000 5432871 5249640 183231 183231
4010 5432871 5249640 183231 183231
4020 5432871 5249640 183231 183231
4030 5432871 5249640 183231 183231
4040 5432871 5249640 183231 183231
4050 5432871 5249640 183231 183231
4060 5432871 5249640 183231 183231
4070 5432871 5249640 183231 183231
4080 5432871 5249640 183231 183231
4090 5432871 5249640 183231 183231
4100 5432871 5249640 183231 183231
4110 5432871 5249640 183231 183231
4120 5432871 5249640 183231 183231
4130 5432871 5249640 183231 183231
4140 5432871 5249640 183231 183231
4150 5432871 5249640 183231 183231
4160 5432871 5249640 183231 183231
4170 5432871 5249640 183231 183231
4180 5432871 5249640 183231 183231
4190 5432871 5249640 183231 183231
4200 5432871 5249640 183231 183231
4210 5432871 5249640 183231 183231
4220 5432871 5249640 183231 183231
4230 5432871 5249640 183231 183231
4240 5432871 5249640 183231 183231
4250 5432871 5249640 183231 183231
4260 5432871 5249640 183231 183231
4270 5432871 5249640 183231 183231
4280 5432871 5249640 183231 183231
4290 5432871 5249640 183231 183231
4300 5432871 5249640 183231 183231
4310 5432871 5249640 183231 183231
4320 5432871 5249640 183231 183231
4330 5432871 5249640 183231 183231
4340 5432871 5249640 183231 183231
4350 5432871 5249640 183231 183231
4360 5432871 5249640 183231 183231
4370 5432871 5249640 183231 183231
4380 5432871 5249640 183231 183231
4390 5432871 5249640 183231 183231
4400 5432871 5249640 183231 183231
4410 5432871 5249640 183231 183231
4420 5432871 5249640 183231 183231
4430 5432871 5249640 183231 183231
4440 5432871 5249640 183231 183231
4450 5432871 5249640 183231 183231
4460 5432871 5249640 183231 183231
4470 5432871 5249640 183231 183231
4480 5432871 5249640 183231 183231
4490 5432871 5249640 183231 183231
4500 5432871 5249640 183231 183231
4510 5432871 5249640 183231 183231
4520 5432871 5249640 183231 183231
4530 5432871 5249640 183231 183231
4540 5432871 5249640 183231 183231
4550 5432871 5249640 183231 183231
4560 5432871 5249640 183231 183231
4570 5432871 5249640 183231 183231
4580 5432871 5249640 183231 183231
4590 5432871 5249640 183231 183231
4600 5432871 5249640 183231 183231
4610 5432871 5249640 183231 183231
4620 5432871 5249640 183231 183231
4630 5432871 5249640 183231 183231
4640 5432871 5249640 183231 183231
4650 5432871 5249640 183231 183231
4660 5432871 5249640 183231 183231
4670 5432871 5249640 183231 183231
4680 5432871 5249640 183231 183231
4690 5432871 5249640 183231 183231
4700 5432871 5249640 183231 183231
4710 5432871 5249640 183231 183231
4720 5432871 5249640 183231 183231
4730 5432871 5249640 183231 183231
4740 5432871 5249640 183231 183231
4750 5432871 5249640 183231 183231
4760 5432871 5249640 183231 183231
4770 5432871 5249640 183231 183231
4780 5432871 5249640 183231 183231
4790 5432871 5249640 183231 183231
4800 5432871 5249640 183231 183231
4810 5432871 5249640 183231 183231
4820 5432871 5249640 183231 183231
4830 5432871 5249640 183231 183231
4840 5432871 5249640 183231 183231
4850 5432871 5249640 183231 183231
4860 5432871 5249640 183231 183231
4870 5432871 5249640 183231 183231
4880 5432871 5249640 183231 183231
4890 5432871 5249640 183231 183231
4900 5432871 5249640 183231 183231
4910 5432871 5249640 183231 183231
4920 5432871 5249640 183231 183231
4930 5432871 5249640 183231 183231
4940 5432871 5249640 183231 183231
4950 5432871 5249640 183231 183231
4960 5432871 5249640 183231 183231
4970 5432871 5249640 183231 183231
4980 5432871 5249640 183231 183231
4990 5432871 5249640 183231 183231
5000 5432871 5249640 183231 183231
5010 5432871 5249640 183231 183231
5020 5432871 5249640 183231 183231
5030 5432871 5249640 183231 183231
5040 5432871 5249640 183231 183231
5050 5432871 5249640 183231 183231
5060 5432871 5249640 183231 183231
5070 5432871 5249640 183231 183231
5080 5432871 5249640 183231 183231
5090 5432871 5249640 183231 183231
5100 5432871 5249640 183231 183231
5110 5432871 5249640 183231 183231
5120 5432871 5249640 183231 183231
5130 5432871 5249640 183231 183231
5140 5432871 5249640 183231 183231
5150 5432871 5249640 183231 183231
5160 5432871 5249640 183231 183231
5170 5432871 5249640 183231 183231
5180 5432871 5249640 183231 183231
5190 5432871 5249640 183231 183231
5200 5432871 5249640 183231 183231
5210 5432871 5249640 183231 183231
5220 5432871 5249640 183231 183231
5230 5432871 5249640 183231 183231
5240 5432871 5249640 183231 183231
5250 5432871 5249640 183231 183231
5260 5432871 5249640 183231 183231
5270 5432871 5249640 183231 183231
5280 5432871 5249640 183231 183231
5290 5432871 5249640 183231 183231
5300 5432871 5249640 183231 183231
5310 5432871 5249640 183231 183231
5320 5432871 5249640 183231 183231
5330 5432871 5249640 183231 183231
5340 5432871 5249640 183231 183231
5350 5432871 5249640 183231 183231
5360 5432871 5249640 183231 183231
5370 5432871 5249640 183231 183231
5380 5432871 5249640 183231 183231
5390 5432871 5249640 183231 183231
5400 5432871 5249640 183231 183231
5410 5432871 5249640 183231 183231
5420 5432871 5249640 183231 183231
5430 5432871 5249640 183231 183231
5440 5432871 5249640 183231 183231
5450 5432871 5249640 183231 183231
5460 5432871 5249640 183231 183231
5470 5432871 5249640 183231 183231
5480 5432871 5249640 183231 183231
5490 5432871 5249640 183231 183231
5500 5432871 5249640 183231 183231
5510 5432871 5249640 183231 183231
5520 5432871 5249640 183231 183231
5530 5432871 5249640 183231 183231
5540 5432871 5249640 183231 183231
5550 5432871 5249640 183231 183231
5560 5432871 5249640 183231 183231
5570 5432871 5249640 183231 183231
5580 5432871 5249640 183231 183231
5590 5432871 5249640 183231 183231
5600 5432871 5249640 183231 183231
5610 5432871 5249640 183231 183231
5620 5432871 5249640 183231 183231
5630 5432871 5249640 183231 183231
5640 5432871 5249640 183231 183231
5650 5432871 5249640 183231 183231
5660 5432871 5249640 183231 183231
5670 5432871 5249640 183231 183231
5680 5432871 5249640 183231 183231
5690 5432871 5249640 183231 183231
5700 5432871 5249640 183231 183231
5710 5432871 5249640 183231 183231
5720 5432871 5249640 183231 183231
5730 5432871 5249640 183231 183231
5740 5432871 5249640 183231 183231
5750 5432871 5249640 183231 183231
5760 5432871 5249640 183231 183231
5770 5432871 5249640 183231 183231
5780 5432871 5249640 183231 183231
5790 5432871 5249640 183231 183231
5800 5432871 5249640 183231 183231
5810 5432871 5249640 183231 183231
5820 5432871 5249640 183231 183231
5830 5432871 5249640 183231 183231
5840 5432871 5249640 183231 183231
5850 5432871 5249640 183231 183231
5860 5432871 5249640 183231 183231
5870 5432871 5249640 183231 183231
5880 5432871 5249640 183231 183231
5890 5432871 5249640 183231 183231
5900 5432871 5249640 183231 183231
5910 5432871 5249640 183231 183231
5920 5432871 5249640 183231 183231
5930 5432871 5249640 183231 183231
5940 5432871 5249640 183231 183231
5950 5432871 5249640 183231 183231
5960 5432871 5249640 183231 183231
5970 5432871 5249640 183231 183231
5980 5432871 5249640 183231 183231
5990 5432871 5249640 183231 183231
6000 5432871 5249640 183231 183231
6010 5432871 5249640 183231 183231
6020 5432871 5249640 183231 183231
6030 5432871 5249640 183231 183231
6040 5432871 5249640 183231 183231
6050 5432871 5249640 183231 183231
6060 5432871 5249640 183231 183231
6070 5432871 5249640 183231 183231
6080 5432871 5249640 183231 183231
6090 5432871 5249640 183231 183231
6100 5432871 5249640 183231 183231
6110 5432871 5249640 183231 183231
6120 5432871 5249640 183231 183231
6130 5432871 5249640 183231 183231
6140 5432871 5249640 183231 183231
6150 5432871 5249640 183231 183231
6160 5432871 5249640 183231 183231
6170 5432871 5249640 183231 183231
6180 5432871 5249640 183231 183231
6190 5432871 5249640 183231 183231
6200 5432871 5249640 183231 183231
6210 5432871 5249640 183231 183231
6220 5432871 5249640 183231 183231
6230 5432871 5249640 183231 183231
6240 5432871 5249640 183231 183231
6250 5432871 5249640 183231 183231
6260 5432871 5249640 183231 183231
6270 5432871 5249640 183231 183231
6280 5432871 5249640 183231 183231
6290 5432871 5249640 183231 183231
6300 5432871 5249640 183231 183231
6310 5432871 5249640 183231 183231
6320 5432871 5249640 183231 183231
6330 5432871 5249640 183231 183231
6340 5432871 5249640 183231 183231
6350 5432871 5249640 183231 183231
6360 5432871 5249640 183231 183231
6370 5432871 5249640 183231 183231
6380 5432871 5249640 183231 183231
6390 5432871 5249640 183231 183231
6400 5432871 5249640 183231 183231
6410 5432871 5249640 183231 183231
6420 5432871 5249640 183231 183231
6430 5432871 5249640 183231 183231
6440 5432871 5249640 183231 183231
6450 5432871 5249640 183231 183231
6460 5432871 5249640 183231 183231
6470 5432871 5249640 183231 183231
6480 5432871 5249640 183231 183231
6490 5432871 5249640 183231 183231
6500 5432871 5249640 183231 183231
6510 5432871 5249640 183231 183231
6520 5432871 5249640 183231 183231
6530 5432871 5249640 183231 183231
6540 5432871 5249640 183231 183231
6550 5432871 5249640 183231 183231
6560 5432871 5249640 183231 183231
6570 5432871 5249640 183231 183231
6580 5432871 5249640 183231 183231
6590 5432871 5249640 183231 183231
6600 5432871 5249640 183231 183231
6610 5432871 5249640 183231 183231
