Optimal path [nodeId(time to the node):
36(0) -> 29(127) -> 41(134) -> 21(112) -> 10(125) -> 5(114) -> 7(122) -> 8(121) -> 26(115) -> 35(137) -> 15(111) -> 1(133) -> 39(135) -> 37(133) -> 32(121) -> 48(135) -> 23(128) -> 27(121) -> 0(125) -> 18(151) -> 31(114) -> 49(119) -> 46(135) -> 17(142) -> 44(120) -> 4(122) -> 13(122) -> 14(141) -> 16(135) -> 30(127) -> 47(101) -> 24(126) -> 20(124) -> 28(134) -> 38(119) -> 19(128) -> 2(136) -> 33(124) -> 3(133) -> 6(129) -> 9(119) -> 12(132) -> 11(124) -> 40(121) -> 25(124) -> 42(133) -> 34(134) -> 22(144) -> 43(145) -> 45(160)
Total time of delivery: 6267
1150 2653253 2165014 488239 488239
1160 2653253 2165014 488239 488239
1170 2653253 2165014 488239 488239
1180 2653253 2165014 488239 488239
1190 2653253 2165014 488239 488239
1200 2653253 2165014 488239 488239
1210 2653253 2165014 488239 488239
1220 2653253 2165014 488239 488239
1230 2653253 2165014 488239 488239
1240 2653253 2165014 488239 488239
1250 2653253 2165014 488239 488239
1260 2653253 2165014 488239 488239
1270 2653253 2165014 488239 488239
1280 2653253 2165014 488239 488239
1290 2653253 2165014 488239 488239
1300 2653253 2165014 488239 488239
1310 2653253 2165014 488239 488239
1320 2653253 2165014 488239 488239
1330 2653253 2165014 488239 488239
1340 2653253 2165014 488239 488239
1350 2653253 2165014 488239 488239
1360 2653253 2165014 488239 488239
1370 2653253 2165014 488239 488239
1380 2653253 2165014 488239 488239
1390 2653253 2165014 488239 488239
1400 2653253 2165014 488239 488239
1410 2653253 2165014 488239 488239
1420 2653253 2165014 488239 488239
1430 2653253 2165014 488239 488239
1440 2653253 2165014 488239 488239
1450 2653253 2165014 488239 488239
1460 2653253 2165014 488239 488239
1470 2653253 2165014 488239 488239
1480 2653253 2165014 488239 488239
1490 2653253 2165014 488239 488239
1500 2653253 2165014 488239 488239
1510 2653253 2165014 488239 488239
1520 2653253 2165014 488239 488239
1530 2653253 2165014 488239 488239
1540 2653253 2165014 488239 488239
1550 2653253 2165014 488239 488239
1560 2653253 2165014 488239 488239
1570 2653253 2165014 488239 488239
1580 2653253 2165014 488239 488239
1590 2653253 2165014 488239 488239
1600 2653253 2165014 488239 488239
1610 2653253 2165014 488239 488239
1620 2653253 2165014 488239 488239
1630 2653253 2165014 488239 488239
1640 2653253 2165014 488239 488239
1650 2653253 2165014 488239 488239
1660 2653253 2165014 488239 488239
1670 2653253 2165014 488239 488239
1680 2653253 2165014 488239 488239
1690 2653253 2165014 488239 488239
1700 2653253 2165014 488239 488239
1710 2653253 2165014 488239 488239
1720 2653253 2165014 488239 488239
1730 2653253 2165014 488239 488239
1740 2653253 2165014 488239 488239
1750 2653253 2165014 488239 488239
1760 2653253 2165014 488239 488239
1770 2653253 2165014 488239 488239
1780 2653253 2165014 488239 488239
1790 2653253 2165014 488239 488239
1800 2653253 2165014 488239 488239
1810 2653253 2165014 488239 488239
1820 2653253 2165014 488239 488239
1830 2653253 2165014 488239 488239
1840 2653253 2165014 488239 488239
1850 2653253 2165014 488239 488239
1860 2653253 2165014 488239 488239
1870 2653253 2165014 488239 488239
1880 2653253 2165014 488239 488239
1890 2653253 2165014 488239 488239
1900 2653253 2165014 488239 488239
1910 2653253 2165014 488239 488239
1920 2653253 2165014 488239 488239
1930 2653253 2165014 488239 488239
1940 2653253 2165014 488239 488239
1950 2653253 2165014 488239 488239
1960 2653253 2165014 488239 488239
1970 2653253 2165014 488239 488239
1980 2653253 2165014 488239 488239
1990 2653253 2165014 488239 488239
2000 2653253 2165014 488239 488239
2010 2653253 2165014 488239 488239
2020 2653253 2165014 488239 488239
2030 2653253 2165014 488239 488239
2040 2653253 2165014 488239 488239
2050 2653253 2165014 488239 488239
2060 2653253 2165014 488239 488239
2070 2653253 2165014 488239 488239
2080 2653253 2165014 488239 488239
2090 2653253 2165014 488239 488239
2100 2653253 2165014 488239 488239
2110 2653253 2165014 488239 488239
2120 2653253 2165014 488239 488239
2130 2653253 2165014 488239 488239
2140 2653253 2165014 488239 488239
2150 2653253 2165014 488239 488239
2160 2653253 2165014 488239 488239
2170 2653253 2165014 488239 488239
2180 2653253 2165014 488239 488239
2190 2653253 2165014 488239 488239
2200 2653253 2165014 488239 488239
2210 2653253 2165014 488239 488239
2220 2653253 2165014 488239 488239
2230 2653253 2165014 488239 488239
2240 2653253 2165014 488239 488239
2250 2653253 2165014 488239 488239
2260 2653253 2165014 488239 488239
2270 2653253 2165014 488239 488239
2280 2653253 2165014 488239 488239
2290 2653253 2165014 488239 488239
2300 2653253 2165014 488239 488239
2310 2653253 2165014 488239 488239
2320 2653253 2165014 488239 488239
2330 2653253 2165014 488239 488239
2340 2653253 2165014 488239 488239
2350 2653253 2165014 488239 488239
2360 2653253 2165014 488239 488239
2370 2653253 2165014 488239 488239
2380 2653253 2165014 488239 488239
2390 2653253 2165014 488239 488239
2400 2653253 2165014 488239 488239
2410 2653253 2165014 488239 488239
2420 2653253 2165014 488239 488239
2430 2653253 2165014 488239 488239
2440 2653253 2165014 488239 488239
2450 2653253 2165014 488239 488239
2460 2653253 2165014 488239 488239
2470 2653253 2165014 488239 488239
2480 2653253 2165014 488239 488239
2490 2653253 2165014 488239 488239
2500 2653253 2165014 488239 488239
2510 2653253 2165014 488239 488239
2520 2653253 2165014 488239 488239
2530 2653253 2165014 488239 488239
2540 2653253 2165014 488239 488239
2550 2653253 2165014 488239 488239
2560 2653253 2165014 488239 488239
2570 2653253 2165014 488239 488239
2580 2653253 2165014 488239 488239
2590 2653253 2165014 488239 488239
2600 2653253 2165014 488239 488239
2610 2653253 2165014 488239 488239
2620 2653253 2165014 488239 488239
2630 2653253 2165014 488239 488239
2640 2653253 2165014 488239 488239
2650 2653253 2165014 488239 488239
2660 2653253 2165014 488239 488239
2670 2653253 2165014 488239 488239
2680 2653253 2165014 488239 488239
2690 2653253 2165014 488239 488239
2700 2653253 2165014 488239 488239
2710 2653253 2165014 488239 488239
2720 2653253 2165014 488239 488239
2730 2653253 2165014 488239 488239
2740 2653253 2165014 488239 488239
2750 2653253 2165014 488239 488239
2760 2653253 2165014 488239 488239
2770 2653253 2165014 488239 488239
2780 2653253 2165014 488239 488239
2790 2653253 2165014 488239 488239
2800 2653253 2165014 488239 488239
2810 2653253 2165014 488239 488239
2820 2653253 2165014 488239 488239
2830 2653253 2165014 488239 488239
2840 2653253 2165014 488239 488239
2850 2653253 2165014 488239 488239
2860 2653253 2165014 488239 488239
2870 2653253 2165014 488239 488239
2880 2653253 2165014 488239 488239
2890 2653253 2165014 488239 488239
2900 2653253 2165014 488239 488239
2910 2653253 2165014 488239 488239
2920 2653253 2165014 488239 488239
2930 2653253 2165014 488239 488239
2940 2653253 2165014 488239 488239
2950 2653253 2165014 488239 488239
2960 2653253 2165014 488239 488239
2970 2653253 2165014 488239 488239
2980 2653253 2165014 488239 488239
2990 2653253 2165014 488239 488239
3000 2653253 2165014 488239 488239
3010 2653253 2165014 488239 488239
3020 2653253 2165014 488239 488239
3030 2653253 2165014 488239 488239
3040 2653253 2165014 488239 488239
3050 2653253 2165014 488239 488239
3060 2653253 2165014 488239 488239
3070 2653253 2165014 488239 488239
3080 2653253 2165014 488239 488239
3090 2653253 2165014 488239 488239
3100 2653253 2165014 488239 488239
3110 2653253 2165014 488239 488239
3120 2653253 2165014 488239 488239
3130 2653253 2165014 488239 488239
3140 2653253 2165014 488239 488239
3150 2653253 2165014 488239 488239
3160 2653253 2165014 488239 488239
3170 2653253 2165014 488239 488239
3180 2653253 2165014 488239 488239
3190 2653253 2165014 488239 488239
3200 2653253 2165014 488239 488239
3210 2653253 2165014 488239 488239
3220 2653253 2165014 488239 488239
3230 2653253 2165014 488239 488239
3240 2653253 2165014 488239 488239
3250 2653253 2165014 488239 488239
3260 2653253 2165014 488239 488239
3270 2653253 2165014 488239 488239
3280 2653253 2165014 488239 488239
3290 2653253 2165014 488239 488239
3300 2653253 2165014 488239 488239
3310 2653253 2165014 488239 488239
3320 2653253 2165014 488239 488239
3330 2653253 2165014 488239 488239
3340 2653253 2165014 488239 488239
3350 2653253 2165014 488239 488239
3360 2653253 2165014 488239 488239
3370 2653253 2165014 488239 488239
3380 2653253 2165014 488239 488239
3390 2653253 2165014 488239 488239
3400 2653253 2165014 488239 488239
3410 2653253 2165014 488239 488239
3420 2653253 2165014 488239 488239
3430 2653253 2165014 488239 488239
3440 2653253 2165014 488239 488239
3450 2653253 2165014 488239 488239
3460 2653253 2165014 488239 488239
3470 2653253 2165014 488239 488239
3480 2653253 2165014 488239 488239
3490 2653253 2165014 488239 488239
3500 2653253 2165014 488239 488239
3510 2653253 2165014 488239 488239
3520 2653253 2165014 488239 488239
3530 2653253 2165014 488239 488239
3540 2653253 2165014 488239 488239
3550 2653253 2165014 488239 488239
3560 2653253 2165014 488239 488239
3570 2653253 2165014 488239 488239
3580 2653253 2165014 488239 488239
3590 2653253 2165014 488239 488239
3600 2653253 2165014 488239 488239
3610 2653253 2165014 488239 488239
3620 2653253 2165014 488239 488239
3630 2653253 2165014 488239 488239
3640 2653253 2165014 488239 488239
3650 2653253 2165014 488239 488239
3660 2653253 2165014 488239 488239
3670 2653253 2165014 488239 488239
3680 2653253 2165014 488239 488239
3690 2653253 2165014 488239 488239
3700 2653253 2165014 488239 488239
3710 2653253 2165014 488239 488239
3720 2653253 2165014 488239 488239
3730 2653253 2165014 488239 488239
3740 2653253 2165014 488239 488239
3750 2653253 2165014 488239 488239
3760 2653253 2165014 488239 488239
3770 2653253 2165014 488239 488239
3780 2653253 2165014 488239 488239
3790 2653253 2165014 488239 488239
3800 2653253 2165014 488239 488239
3810 2653253 2165014 488239 488239
3820 2653253 2165014 488239 488239
3830 2653253 2165014 488239 488239
3840 2653253 2165014 488239 488239
3850 2653253 2165014 488239 488239
3860 2653253 2165014 488239 488239
3870 2653253 2165014 488239 488239
3880 2653253 2165014 488239 488239
3890 2653253 2165014 488239 488239
3900 2653253 2165014 488239 488239
3910 2653253 2165014 488239 488239
3920 2653253 2165014 488239 488239
3930 2653253 2165014 488239 488239
3940 2653253 2165014 488239 488239
3950 2653253 2165014 488239 488239
3960 2653253 2165014 488239 488239
3970 2653253 2165014 488239 488239
3980 2653253 2165014 488239 488239
3990 2653253 2165014 488239 488239
4000 2653253 2165014 488239 488239
4010 2653253 2165014 488239 488239
4020 2653253 2165014 488239 488239
4030 2653253 2165014 488239 488239
4040 2653253 2165014 488239 488239
4050 2653253 2165014 488239 488239
4060 2653253 2165014 488239 488239
4070 2653253 2165014 488239 488239
4080 2653253 2165014 488239 488239
4090 2653253 2165014 488239 488239
4100 2653253 2165014 488239 488239
4110 2653253 2165014 488239 488239
4120 2653253 2165014 488239 488239
4130 2653253 2165014 488239 488239
4140 2653253 2165014 488239 488239
4150 2653253 2165014 488239 488239
4160 2653253 2165014 488239 488239
4170 2653253 2165014 488239 488239
4180 2653253 2165014 488239 488239
4190 2653253 2165014 488239 488239
4200 2653253 2165014 488239 488239
4210 2653253 2165014 488239 488239
4220 2653253 2165014 488239 488239
4230 2653253 2165014 488239 488239
4240 2653253 2165014 488239 488239
4250 2653253 2165014 488239 488239
4260 2653253 2165014 488239 488239
4270 2653253 2165014 488239 488239
4280 2653253 2165014 488239 488239
4290 2653253 2165014 488239 488239
4300 2653253 2165014 488239 488239
4310 2653253 2165014 488239 488239
4320 2653253 2165014 488239 488239
4330 2653253 2165014 488239 488239
4340 2653253 2165014 488239 488239
4350 2653253 2165014 488239 488239
4360 2653253 2165014 488239 488239
4370 2653253 2165014 488239 488239
4380 2653253 2165014 488239 488239
4390 2653253 2165014 488239 488239
4400 2653253 2165014 488239 488239
4410 2653253 2165014 488239 488239
4420 2653253 2165014 488239 488239
4430 2653253 2165014 488239 488239
4440 2653253 2165014 488239 488239
4450 2653253 2165014 488239 488239
4460 2653253 2165014 488239 488239
4470 2653253 2165014 488239 488239
4480 2653253 2165014 488239 488239
4490 2653253 2165014 488239 488239
4500 2653253 2165014 488239 488239
4510 2653253 2165014 488239 488239
4520 2653253 2165014 488239 488239
4530 2653253 2165014 488239 488239
4540 2653253 2165014 488239 488239
4550 2653253 2165014 488239 488239
4560 2653253 2165014 488239 488239
4570 2653253 2165014 488239 488239
4580 2653253 2165014 488239 488239
4590 2653253 2165014 488239 488239
4600 2653253 2165014 488239 488239
4610 2653253 2165014 488239 488239
4620 2653253 2165014 488239 488239
4630 2653253 2165014 488239 488239
4640 2653253 2165014 488239 488239
4650 2653253 2165014 488239 488239
4660 2653253 2165014 488239 488239
4670 2653253 2165014 488239 488239
4680 2653253 2165014 488239 488239
4690 2653253 2165014 488239 488239
4700 2653253 2165014 488239 488239
4710 2653253 2165014 488239 488239
4720 2653253 2165014 488239 488239
4730 2653253 2165014 488239 488239
4740 2653253 2165014 488239 488239
4750 2653253 2165014 488239 488239
4760 2653253 2165014 488239 488239
4770 2653253 2165014 488239 488239
4780 2653253 2165014 488239 488239
4790 2653253 2165014 488239 488239
4800 2653253 2165014 488239 488239
4810 2653253 2165014 488239 488239
4820 2653253 2165014 488239 488239
4830 2653253 2165014 488239 488239
4840 2653253 2165014 488239 488239
4850 2653253 2165014 488239 488239
4860 2653253 2165014 488239 488239
4870 2653253 2165014 488239 488239
4880 2653253 2165014 488239 488239
4890 2653253 2165014 488239 488239
4900 2653253 2165014 488239 488239
4910 2653253 2165014 488239 488239
4920 2653253 2165014 488239 488239
4930 2653253 2165014 488239 488239
4940 2653253 2165014 488239 488239
4950 2653253 2165014 488239 488239
4960 2653253 2165014 488239 488239
4970 2653253 2165014 488239 488239
4980 2653253 2165014 488239 488239
4990 2653253 2165014 488239 488239
5000 2653253 2165014 488239 488239
5010 2653253 2165014 488239 488239
5020 2653253 2165014 488239 488239
5030 2653253 2165014 488239 488239
5040 2653253 2165014 488239 488239
5050 2653253 2165014 488239 488239
5060 2653253 2165014 488239 488239
5070 2653253 2165014 488239 488239
5080 2653253 2165014 488239 488239
5090 2653253 2165014 488239 488239
5100 2653253 2165014 488239 488239
5110 2653253 2165014 488239 488239
5120 2653253 2165014 488239 488239
5130 2653253 2165014 488239 488239
5140 2653253 2165014 488239 488239
5150 2653253 2165014 488239 488239
5160 2653253 2165014 488239 488239
5170 2653253 2165014 488239 488239
5180 2653253 2165014 488239 488239
5190 2653253 2165014 488239 488239
5200 2653253 2165014 488239 488239
5210 2653253 2165014 488239 488239
5220 2653253 2165014 488239 488239
5230 2653253 2165014 488239 488239
5240 2653253 2165014 488239 488239
5250 2653253 2165014 488239 488239
5260 2653253 2165014 488239 488239
5270 2653253 2165014 488239 488239
5280 2653253 2165014 488239 488239
5290 2653253 2165014 488239 488239
5300 2653253 2165014 488239 488239
5310 2653253 2165014 488239 488239
5320 2653253 2165014 488239 488239
5330 2653253 2165014 488239 488239
5340 2653253 2165014 488239 488239
5350 2653253 2165014 488239 488239
5360 2653253 2165014 488239 488239
5370 2653253 2165014 488239 488239
5380 2653253 2165014 488239 488239
5390 2653253 2165014 488239 488239
5400 2653253 2165014 488239 488239
5410 2653253 2165014 488239 488239
5420 2653253 2165014 488239 488239
5430 2653253 2165014 488239 488239
5440 2653253 2165014 488239 488239
5450 2653253 2165014 488239 488239
5460 2653253 2165014 488239 488239
5470 2653253 2165014 488239 488239
5480 2653253 2165014 488239 488239
5490 2653253 2165014 488239 488239
5500 2653253 2165014 488239 488239
5510 2653253 2165014 488239 488239
5520 2653253 2165014 488239 488239
5530 2653253 2165014 488239 488239
5540 2653253 2165014 488239 488239
5550 2653253 2165014 488239 488239
5560 2653253 2165014 488239 488239
5570 2653253 2165014 488239 488239
5580 2653253 2165014 488239 488239
5590 2653253 2165014 488239 488239
5600 2653253 2165014 488239 488239
5610 2653253 2165014 488239 488239
5620 2653253 2165014 488239 488239
5630 2653253 2165014 488239 488239
5640 2653253 2165014 488239 488239
5650 2653253 2165014 488239 488239
5660 2653253 2165014 488239 488239
5670 2653253 2165014 488239 488239
5680 2653253 2165014 488239 488239
5690 2653253 2165014 488239 488239
5700 2653253 2165014 488239 488239
5710 2653253 2165014 488239 488239
5720 2653253 2165014 488239 488239
5730 2653253 2165014 488239 488239
5740 2653253 2165014 488239 488239
5750 2653253 2165014 488239 488239
5760 2653253 2165014 488239 488239
5770 2653253 2165014 488239 488239
5780 2653253 2165014 488239 488239
5790 2653253 2165014 488239 488239
5800 2653253 2165014 488239 488239
5810 2653253 2165014 488239 488239
5820 2653253 2165014 488239 488239
5830 2653253 2165014 488239 488239
5840 2653253 2165014 488239 488239
5850 2653253 2165014 488239 488239
5860 2653253 2165014 488239 488239
5870 2653253 2165014 488239 488239
5880 2653253 2165014 488239 488239
5890 2653253 2165014 488239 488239
5900 2653253 2165014 488239 488239
5910 2653253 2165014 488239 488239
5920 2653253 2165014 488239 488239
5930 2653253 2165014 488239 488239
5940 2653253 2165014 488239 488239
5950 2653253 2165014 488239 488239
5960 2653253 2165014 488239 488239
5970 2653253 2165014 488239 488239
5980 2653253 2165014 488239 488239
5990 2653253 2165014 488239 488239
6000 2653253 2165014 488239 488239
6010 2653253 2165014 488239 488239
6020 2653253 2165014 488239 488239
6030 2653253 2165014 488239 488239
6040 2653253 2165014 488239 488239
6050 2653253 2165014 488239 488239
6060 2653253 2165014 488239 488239
6070 2653253 2165014 488239 488239
6080 2653253 2165014 488239 488239
6090 2653253 2165014 488239 488239
6100 2653253 2165014 488239 488239
6110 2653253 2165014 488239 488239
6120 2653253 2165014 488239 488239
6130 2653253 2165014 488239 488239
6140 2653253 2165014 488239 488239
6150 2653253 2165014 488239 488239
6160 2653253 2165014 488239 488239
6170 2653253 2165014 488239 488239
6180 2653253 2165014 488239 488239
6190 2653253 2165014 488239 488239
6200 2653253 2165014 488239 488239
6210 2653253 2165014 488239 488239
6220 2653253 2165014 488239 488239
6230 2653253 2165014 488239 488239
6240 2653253 2165014 488239 488239
6250 2653253 2165014 488239 488239
6260 2653253 2165014 488239 488239

