Optimal path [nodeId(time to the node):
17(0) -> 79(132) -> 47(147) -> 50(128) -> 37(123) -> 11(135) -> 73(140) -> 24(143) -> 58(142) -> 5(132) -> 92(146) -> 54(127) -> 86(155) -> 56(146) -> 46(145) -> 16(151) -> 61(118) -> 85(125) -> 27(150) -> 71(151) -> 57(139) -> 53(121) -> 69(136) -> 66(128) -> 28(141) -> 49(151) -> 22(139) -> 21(133) -> 25(129) -> 65(132) -> 78(153) -> 35(132) -> 77(119) -> 89(129) -> 87(144) -> 55(141) -> 42(122) -> 32(138) -> 2(156) -> 82(155) -> 9(150) -> 52(157) -> 3(165) -> 8(120) -> 10(162) -> 84(113) -> 30(149) -> 44(159) -> 0(132) -> 19(155) -> 45(155) -> 1(142) -> 26(132) -> 20(116) -> 41(143) -> 72(132) -> 91(139) -> 36(154) -> 48(113) -> 80(150) -> 68(132) -> 14(131) -> 51(131) -> 67(143) -> 99(147) -> 12(155) -> 94(138) -> 88(138) -> 95(136) -> 81(140) -> 15(161) -> 38(164) -> 31(143) -> 62(143) -> 60(139) -> 64(137) -> 75(133) -> 7(143) -> 40(161) -> 43(141) -> 90(159) -> 76(166) -> 70(138) -> 6(121) -> 23(163) -> 34(132) -> 93(135) -> 98(159) -> 29(139) -> 39(143) -> 74(156) -> 96(154) -> 13(126) -> 18(147) -> 63(148) -> 33(118) -> 83(120) -> 59(159) -> 4(158) -> 97(138)
Total time of delivery: 13947
0 59902 59902 0 0
19 87851 87851 0 0
45 46217 46217 0 0
1 49456 49456 0 0
26 26605 26605 0 0
20 48774 48774 0 0
41 91808 91808 0 0
72 90063 90063 0 0
91 32862 32862 0 0
36 85682 85682 0 0
48 13555 13555 0 0
80 67722 67722 0 0
68 42462 42462 0 0
14 81887 81887 0 0
51 94699 94699 0 0
67 37842 37842 0 0
99 28053 28053 0 0
12 79926 79926 0 0
94 76894 76894 0 0
88 37474 37474 0 0
95 71066 71066 0 0
81 89526 89526 0 0
15 78003 78003 0 0
38 33030 33030 0 0
31 69146 69146 0 0
62 19500 19500 0 0
60 91794 91794 0 0
64 22353 22353 0 0
75 26017 26017 0 0
7 29243 29243 0 0
40 31222 31222 0 0
43 79446 79446 0 0
90 80008 80008 0 0
76 31382 31382 0 0
70 36163 36163 0 0
6 12672 12672 0 0
23 20873 20873 0 0
34 28894 28894 0 0
93 39916 39916 0 0
98 93006 93006 0 0
29 15814 15814 0 0
39 32804 32804 0 0
74 81649 81649 0 0
96 73344 73344 0 0
13 61304 61304 0 0
18 16978 16978 0 0
63 51706 51706 0 0
33 13135 13135 0 0
83 46841 46841 0 0
59 83546 83546 0 0
4 56018 56018 0 0
97 86845 86845 0 0

Statistics step by step: 
minute residentsNumber illnessCases healthyResidents vaccinated
0 5432871 100 5432771 27215
10 5432871 100 5432771 27215
20 5432871 100 5432771 27215
30 5432871 199 5432672 27215
40 5432871 298 5432573 27215
50 5432871 397 5432474 27215
60 5432871 595 5432276 27215
70 5432871 793 5432078 27215
80 5432871 991 5431880 27215
90 5432871 1387 5431484 27215
100 5432871 1882 5430989 27215
110 5432871 2575 5430296 27215
120 5432871 3565 5429306 27215
130 5432871 4753 5428118 27215
140 5432871 6422 5426449 111543
150 5432871 8676 5424195 111543
160 5432871 11616 5421255 111543
170 5432871 15732 5417139 111543
180 5432871 21220 5411651 111543
190 5432871 28570 5404301 111543
200 5432871 38468 5394403 111543
210 5432871 51894 5380977 111543
220 5432871 69926 5362945 111543
230 5432871 94230 5338641 111543
240 5432871 127060 5305811 111543
250 5432871 171258 5261613 111543
260 5432871 230744 5202127 111543
270 5432871 311104 5121767 111543
280 5432871 419268 5013603 206342
290 5432871 563701 4869170 206342
300 5432871 758477 4674394 206342
310 5432871 1020959 4411912 206342
320 5432871 1371693 4061178 206342
330 5432871 1814744 3618127 206342
340 5432871 2369405 3063466 206342
350 5432871 3012086 2420785 206342
360 5432871 3744199 1688672 206342
370 5432871 4528519 904352 206342
380 5432871 5144553 288318 206342
390 5432871 5226529 206342 206342
400 5432871 5226529 206342 206342
410 5432871 5226529 206342 206342
420 5432871 5226529 206342 206342
430 5432871 5226529 206342 206342
440 5432871 5226529 206342 206342
450 5432871 5226529 206342 206342
460 5432871 5226529 206342 206342
470 5432871 5226529 206342 206342
480 5432871 5226529 206342 206342
490 5432871 5226529 206342 206342
500 5432871 5226529 206342 206342
510 5432871 5226529 206342 206342
520 5432871 5226529 206342 206342
530 5432871 5226529 206342 206342
540 5432871 5226529 206342 206342
550 5432871 5226529 206342 206342
560 5432871 5226529 206342 206342
570 5432871 5226529 206342 206342
580 5432871 5226529 206342 206342
590 5432871 5226529 206342 206342
600 5432871 5226529 206342 206342
610 5432871 5226529 206342 206342
620 5432871 5226529 206342 206342
630 5432871 5226529 206342 206342
640 5432871 5226529 206342 206342
650 5432871 5226529 206342 206342
660 5432871 5226529 206342 206342
670 5432871 5226529 206342 206342
680 5432871 5226529 206342 206342
690 5432871 5226529 206342 206342
700 5432871 5226529 206342 206342
710 5432871 5226529 206342 206342
720 5432871 5226529 206342 206342
730 5432871 5226529 206342 206342
740 5432871 5226529 206342 206342
750 5432871 5226529 206342 206342
760 5432871 5226529 206342 206342
770 5432871 5226529 206342 206342
780 5432871 5226529 206342 206342
790 5432871 5226529 206342 206342
800 5432871 5226529 206342 206342
810 5432871 5226529 206342 206342
820 5432871 5226529 206342 206342
830 5432871 5226529 206342 206342
840 5432871 5226529 206342 206342
850 5432871 5226529 206342 206342
860 5432871 5226529 206342 206342
870 5432871 5226529 206342 206342
880 5432871 5226529 206342 206342
890 5432871 5226529 206342 206342
900 5432871 5226529 206342 206342
910 5432871 5226529 206342 206342
920 5432871 5226529 206342 206342
930 5432871 5226529 206342 206342
940 5432871 5226529 206342 206342
950 5432871 5226529 206342 206342
960 5432871 5226529 206342 206342
970 5432871 5226529 206342 206342
980 5432871 5226529 206342 206342
990 5432871 5226529 206342 206342
1000 5432871 5226529 206342 206342
1010 5432871 5226529 206342 206342
1020 5432871 5226529 206342 206342
1030 5432871 5226529 206342 206342
1040 5432871 5226529 206342 206342
1050 5432871 5226529 206342 206342
1060 5432871 5226529 206342 206342
1070 5432871 5226529 206342 206342
1080 5432871 5226529 206342 206342
1090 5432871 5226529 206342 206342
1100 5432871 5226529 206342 206342
1110 5432871 5226529 206342 206342
1120 5432871 5226529 206342 206342
1130 5432871 5226529 206342 206342
1140 5432871 5226529 206342 206342
1150 5432871 5226529 206342 206342
1160 5432871 5226529 206342 206342
1170 5432871 5226529 206342 206342
1180 5432871 5226529 206342 206342
1190 5432871 5226529 206342 206342
1200 5432871 5226529 206342 206342
1210 5432871 5226529 206342 206342
1220 5432871 5226529 206342 206342
1230 5432871 5226529 206342 206342
1240 5432871 5226529 206342 206342
1250 5432871 5226529 206342 206342
1260 5432871 5226529 206342 206342
1270 5432871 5226529 206342 206342
1280 5432871 5226529 206342 206342
1290 5432871 5226529 206342 206342
1300 5432871 5226529 206342 206342
1310 5432871 5226529 206342 206342
1320 5432871 5226529 206342 206342
1330 5432871 5226529 206342 206342
1340 5432871 5226529 206342 206342
1350 5432871 5226529 206342 206342
1360 5432871 5226529 206342 206342
1370 5432871 5226529 206342 206342
1380 5432871 5226529 206342 206342
1390 5432871 5226529 206342 206342
1400 5432871 5226529 206342 206342
1410 5432871 5226529 206342 206342
1420 5432871 5226529 206342 206342
1430 5432871 5226529 206342 206342
1440 5432871 5226529 206342 206342
1450 5432871 5226529 206342 206342
1460 5432871 5226529 206342 206342
1470 5432871 5226529 206342 206342
1480 5432871 5226529 206342 206342
1490 5432871 5226529 206342 206342
1500 5432871 5226529 206342 206342
1510 5432871 5226529 206342 206342
1520 5432871 5226529 206342 206342
1530 5432871 5226529 206342 206342
1540 5432871 5226529 206342 206342
1550 5432871 5226529 206342 206342
1560 5432871 5226529 206342 206342
1570 5432871 5226529 206342 206342
1580 5432871 5226529 206342 206342
1590 5432871 5226529 206342 206342
1600 5432871 5226529 206342 206342
1610 5432871 5226529 206342 206342
1620 5432871 5226529 206342 206342
1630 5432871 5226529 206342 206342
1640 5432871 5226529 206342 206342
1650 5432871 5226529 206342 206342
1660 5432871 5226529 206342 206342
1670 5432871 5226529 206342 206342
1680 5432871 5226529 206342 206342
1690 5432871 5226529 206342 206342
1700 5432871 5226529 206342 206342
1710 5432871 5226529 206342 206342
1720 5432871 5226529 206342 206342
1730 5432871 5226529 206342 206342
1740 5432871 5226529 206342 206342
1750 5432871 5226529 206342 206342
1760 5432871 5226529 206342 206342
1770 5432871 5226529 206342 206342
1780 5432871 5226529 206342 206342
1790 5432871 5226529 206342 206342
1800 5432871 5226529 206342 206342
1810 5432871 5226529 206342 206342
1820 5432871 5226529 206342 206342
1830 5432871 5226529 206342 206342
1840 5432871 5226529 206342 206342
1850 5432871 5226529 206342 206342
1860 5432871 5226529 206342 206342
1870 5432871 5226529 206342 206342
1880 5432871 5226529 206342 206342
1890 5432871 5226529 206342 206342
1900 5432871 5226529 206342 206342
1910 5432871 5226529 206342 206342
1920 5432871 5226529 206342 206342
1930 5432871 5226529 206342 206342
1940 5432871 5226529 206342 206342
1950 5432871 5226529 206342 206342
1960 5432871 5226529 206342 206342
1970 5432871 5226529 206342 206342
1980 5432871 5226529 206342 206342
1990 5432871 5226529 206342 206342
2000 5432871 5226529 206342 206342
2010 5432871 5226529 206342 206342
2020 5432871 5226529 206342 206342
2030 5432871 5226529 206342 206342
2040 5432871 5226529 206342 206342
2050 5432871 5226529 206342 206342
2060 5432871 5226529 206342 206342
2070 5432871 5226529 206342 206342
2080 5432871 5226529 206342 206342
2090 5432871 5226529 206342 206342
2100 5432871 5226529 206342 206342
2110 5432871 5226529 206342 206342
2120 5432871 5226529 206342 206342
2130 5432871 5226529 206342 206342
2140 5432871 5226529 206342 206342
2150 5432871 5226529 206342 206342
2160 5432871 5226529 206342 206342
2170 5432871 5226529 206342 206342
2180 5432871 5226529 206342 206342
2190 5432871 5226529 206342 206342
2200 5432871 5226529 206342 206342
2210 5432871 5226529 206342 206342
2220 5432871 5226529 206342 206342
2230 5432871 5226529 206342 206342
2240 5432871 5226529 206342 206342
2250 5432871 5226529 206342 206342
2260 5432871 5226529 206342 206342
2270 5432871 5226529 206342 206342
2280 5432871 5226529 206342 206342
2290 5432871 5226529 206342 206342
2300 5432871 5226529 206342 206342
2310 5432871 5226529 206342 206342
2320 5432871 5226529 206342 206342
2330 5432871 5226529 206342 206342
2340 5432871 5226529 206342 206342
2350 5432871 5226529 206342 206342
2360 5432871 5226529 206342 206342
2370 5432871 5226529 206342 206342
2380 5432871 5226529 206342 206342
2390 5432871 5226529 206342 206342
2400 5432871 5226529 206342 206342
2410 5432871 5226529 206342 206342
2420 5432871 5226529 206342 206342
2430 5432871 5226529 206342 206342
2440 5432871 5226529 206342 206342
2450 5432871 5226529 206342 206342
2460 5432871 5226529 206342 206342
2470 5432871 5226529 206342 206342
2480 5432871 5226529 206342 206342
2490 5432871 5226529 206342 206342
2500 5432871 5226529 206342 206342
2510 5432871 5226529 206342 206342
2520 5432871 5226529 206342 206342
2530 5432871 5226529 206342 206342
2540 5432871 5226529 206342 206342
2550 5432871 5226529 206342 206342
2560 5432871 5226529 206342 206342
2570 5432871 5226529 206342 206342
2580 5432871 5226529 206342 206342
2590 5432871 5226529 206342 206342
2600 5432871 5226529 206342 206342
2610 5432871 5226529 206342 206342
2620 5432871 5226529 206342 206342
2630 5432871 5226529 206342 206342
2640 5432871 5226529 206342 206342
2650 5432871 5226529 206342 206342
2660 5432871 5226529 206342 206342
2670 5432871 5226529 206342 206342
2680 5432871 5226529 206342 206342
2690 5432871 5226529 206342 206342
2700 5432871 5226529 206342 206342
2710 5432871 5226529 206342 206342
2720 5432871 5226529 206342 206342
2730 5432871 5226529 206342 206342
2740 5432871 5226529 206342 206342
2750 5432871 5226529 206342 206342
2760 5432871 5226529 206342 206342
2770 5432871 5226529 206342 206342
2780 5432871 5226529 206342 206342
2790 5432871 5226529 206342 206342
2800 5432871 5226529 206342 206342
2810 5432871 5226529 206342 206342
2820 5432871 5226529 206342 206342
2830 5432871 5226529 206342 206342
2840 5432871 5226529 206342 206342
2850 5432871 5226529 206342 206342
2860 5432871 5226529 206342 206342
2870 5432871 5226529 206342 206342
2880 5432871 5226529 206342 206342
2890 5432871 5226529 206342 206342
2900 5432871 5226529 206342 206342
2910 5432871 5226529 206342 206342
2920 5432871 5226529 206342 206342
2930 5432871 5226529 206342 206342
2940 5432871 5226529 206342 206342
2950 5432871 5226529 206342 206342
2960 5432871 5226529 206342 206342
2970 5432871 5226529 206342 206342
2980 5432871 5226529 206342 206342
2990 5432871 5226529 206342 206342
3000 5432871 5226529 206342 206342
3010 5432871 5226529 206342 206342
3020 5432871 5226529 206342 206342
3030 5432871 5226529 206342 206342
3040 5432871 5226529 206342 206342
3050 5432871 5226529 206342 206342
3060 5432871 5226529 206342 206342
3070 5432871 5226529 206342 206342
3080 5432871 5226529 206342 206342
3090 5432871 5226529 206342 206342
3100 5432871 5226529 206342 206342
3110 5432871 5226529 206342 206342
3120 5432871 5226529 206342 206342
3130 5432871 5226529 206342 206342
3140 5432871 5226529 206342 206342
3150 5432871 5226529 206342 206342
3160 5432871 5226529 206342 206342
3170 5432871 5226529 206342 206342
3180 5432871 5226529 206342 206342
3190 5432871 5226529 206342 206342
3200 5432871 5226529 206342 206342
3210 5432871 5226529 206342 206342
3220 5432871 5226529 206342 206342
3230 5432871 5226529 206342 206342
3240 5432871 5226529 206342 206342
3250 5432871 5226529 206342 206342
3260 5432871 5226529 206342 206342
3270 5432871 5226529 206342 206342
3280 5432871 5226529 206342 206342
3290 5432871 5226529 206342 206342
3300 5432871 5226529 206342 206342
3310 5432871 5226529 206342 206342
3320 5432871 5226529 206342 206342
3330 5432871 5226529 206342 206342
3340 5432871 5226529 206342 206342
3350 5432871 5226529 206342 206342
3360 5432871 5226529 206342 206342
3370 5432871 5226529 206342 206342
3380 5432871 5226529 206342 206342
3390 5432871 5226529 206342 206342
3400 5432871 5226529 206342 206342
3410 5432871 5226529 206342 206342
3420 5432871 5226529 206342 206342
3430 5432871 5226529 206342 206342
3440 5432871 5226529 206342 206342
3450 5432871 5226529 206342 206342
3460 5432871 5226529 206342 206342
3470 5432871 5226529 206342 206342
3480 5432871 5226529 206342 206342
3490 5432871 5226529 206342 206342
3500 5432871 5226529 206342 206342
3510 5432871 5226529 206342 206342
3520 5432871 5226529 206342 206342
3530 5432871 5226529 206342 206342
3540 5432871 5226529 206342 206342
3550 5432871 5226529 206342 206342
3560 5432871 5226529 206342 206342
3570 5432871 5226529 206342 206342
3580 5432871 5226529 206342 206342
3590 5432871 5226529 206342 206342
3600 5432871 5226529 206342 206342
3610 5432871 5226529 206342 206342
3620 5432871 5226529 206342 206342
3630 5432871 5226529 206342 206342
3640 5432871 5226529 206342 206342
3650 5432871 5226529 206342 206342
3660 5432871 5226529 206342 206342
3670 5432871 5226529 206342 206342
3680 5432871 5226529 206342 206342
3690 5432871 5226529 206342 206342
3700 5432871 5226529 206342 206342
3710 5432871 5226529 206342 206342
3720 5432871 5226529 206342 206342
3730 5432871 5226529 206342 206342
3740 5432871 5226529 206342 206342
3750 5432871 5226529 206342 206342
3760 5432871 5226529 206342 206342
3770 5432871 5226529 206342 206342
3780 5432871 5226529 206342 206342
3790 5432871 5226529 206342 206342
3800 5432871 5226529 206342 206342
3810 5432871 5226529 206342 206342
3820 5432871 5226529 206342 206342
3830 5432871 5226529 206342 206342
3840 5432871 5226529 206342 206342
3850 5432871 5226529 206342 206342
3860 5432871 5226529 206342 206342
3870 5432871 5226529 206342 206342
3880 5432871 5226529 206342 206342
3890 5432871 5226529 206342 206342
3900 5432871 5226529 206342 206342
3910 5432871 5226529 206342 206342
3920 5432871 5226529 206342 206342
3930 5432871 5226529 206342 206342
3940 5432871 5226529 206342 206342
3950 5432871 5226529 206342 206342
3960 5432871 5226529 206342 206342
3970 5432871 5226529 206342 206342
3980 5432871 5226529 206342 206342
3990 5432871 5226529 206342 206342
4000 5432871 5226529 206342 206342
4010 5432871 5226529 206342 206342
4020 5432871 5226529 206342 206342
4030 5432871 5226529 206342 206342
4040 5432871 5226529 206342 206342
4050 5432871 5226529 206342 206342
4060 5432871 5226529 206342 206342
4070 5432871 5226529 206342 206342
4080 5432871 5226529 206342 206342
4090 5432871 5226529 206342 206342
4100 5432871 5226529 206342 206342
4110 5432871 5226529 206342 206342
4120 5432871 5226529 206342 206342
4130 5432871 5226529 206342 206342
4140 5432871 5226529 206342 206342
4150 5432871 5226529 206342 206342
4160 5432871 5226529 206342 206342
4170 5432871 5226529 206342 206342
4180 5432871 5226529 206342 206342
4190 5432871 5226529 206342 206342
4200 5432871 5226529 206342 206342
4210 5432871 5226529 206342 206342
4220 5432871 5226529 206342 206342
4230 5432871 5226529 206342 206342
4240 5432871 5226529 206342 206342
4250 5432871 5226529 206342 206342
4260 5432871 5226529 206342 206342
4270 5432871 5226529 206342 206342
4280 5432871 5226529 206342 206342
4290 5432871 5226529 206342 206342
4300 5432871 5226529 206342 206342
4310 5432871 5226529 206342 206342
4320 5432871 5226529 206342 206342
4330 5432871 5226529 206342 206342
4340 5432871 5226529 206342 206342
4350 5432871 5226529 206342 206342
4360 5432871 5226529 206342 206342
4370 5432871 5226529 206342 206342
4380 5432871 5226529 206342 206342
4390 5432871 5226529 206342 206342
4400 5432871 5226529 206342 206342
4410 5432871 5226529 206342 206342
4420 5432871 5226529 206342 206342
4430 5432871 5226529 206342 206342
4440 5432871 5226529 206342 206342
4450 5432871 5226529 206342 206342
4460 5432871 5226529 206342 206342
4470 5432871 5226529 206342 206342
4480 5432871 5226529 206342 206342
4490 5432871 5226529 206342 206342
4500 5432871 5226529 206342 206342
4510 5432871 5226529 206342 206342
4520 5432871 5226529 206342 206342
4530 5432871 5226529 206342 206342
4540 5432871 5226529 206342 206342
4550 5432871 5226529 206342 206342
4560 5432871 5226529 206342 206342
4570 5432871 5226529 206342 206342
4580 5432871 5226529 206342 206342
4590 5432871 5226529 206342 206342
4600 5432871 5226529 206342 206342
4610 5432871 5226529 206342 206342
4620 5432871 5226529 206342 206342
4630 5432871 5226529 206342 206342
4640 5432871 5226529 206342 206342
4650 5432871 5226529 206342 206342
4660 5432871 5226529 206342 206342
4670 5432871 5226529 206342 206342
4680 5432871 5226529 206342 206342
4690 5432871 5226529 206342 206342
4700 5432871 5226529 206342 206342
4710 5432871 5226529 206342 206342
4720 5432871 5226529 206342 206342
4730 5432871 5226529 206342 206342
4740 5432871 5226529 206342 206342
4750 5432871 5226529 206342 206342
4760 5432871 5226529 206342 206342
4770 5432871 5226529 206342 206342
4780 5432871 5226529 206342 206342
4790 5432871 5226529 206342 206342
4800 5432871 5226529 206342 206342
4810 5432871 5226529 206342 206342
4820 5432871 5226529 206342 206342
4830 5432871 5226529 206342 206342
4840 5432871 5226529 206342 206342
4850 5432871 5226529 206342 206342
4860 5432871 5226529 206342 206342
4870 5432871 5226529 206342 206342
4880 5432871 5226529 206342 206342
4890 5432871 5226529 206342 206342
4900 5432871 5226529 206342 206342
4910 5432871 5226529 206342 206342
4920 5432871 5226529 206342 206342
4930 5432871 5226529 206342 206342
4940 5432871 5226529 206342 206342
4950 5432871 5226529 206342 206342
4960 5432871 5226529 206342 206342
4970 5432871 5226529 206342 206342
4980 5432871 5226529 206342 206342
4990 5432871 5226529 206342 206342
5000 5432871 5226529 206342 206342
5010 5432871 5226529 206342 206342
5020 5432871 5226529 206342 206342
5030 5432871 5226529 206342 206342
5040 5432871 5226529 206342 206342
5050 5432871 5226529 206342 206342
5060 5432871 5226529 206342 206342
5070 5432871 5226529 206342 206342
5080 5432871 5226529 206342 206342
5090 5432871 5226529 206342 206342
5100 5432871 5226529 206342 206342
5110 5432871 5226529 206342 206342
5120 5432871 5226529 206342 206342
5130 5432871 5226529 206342 206342
5140 5432871 5226529 206342 206342
5150 5432871 5226529 206342 206342
5160 5432871 5226529 206342 206342
5170 5432871 5226529 206342 206342
5180 5432871 5226529 206342 206342
5190 5432871 5226529 206342 206342
5200 5432871 5226529 206342 206342
5210 5432871 5226529 206342 206342
5220 5432871 5226529 206342 206342
5230 5432871 5226529 206342 206342
5240 5432871 5226529 206342 206342
5250 5432871 5226529 206342 206342
5260 5432871 5226529 206342 206342
5270 5432871 5226529 206342 206342
5280 5432871 5226529 206342 206342
5290 5432871 5226529 206342 206342
5300 5432871 5226529 206342 206342
5310 5432871 5226529 206342 206342
5320 5432871 5226529 206342 206342
5330 5432871 5226529 206342 206342
5340 5432871 5226529 206342 206342
5350 5432871 5226529 206342 206342
5360 5432871 5226529 206342 206342
5370 5432871 5226529 206342 206342
5380 5432871 5226529 206342 206342
5390 5432871 5226529 206342 206342
5400 5432871 5226529 206342 206342
5410 5432871 5226529 206342 206342
5420 5432871 5226529 206342 206342
5430 5432871 5226529 206342 206342
5440 5432871 5226529 206342 206342
5450 5432871 5226529 206342 206342
5460 5432871 5226529 206342 206342
5470 5432871 5226529 206342 206342
5480 5432871 5226529 206342 206342
5490 5432871 5226529 206342 206342
5500 5432871 5226529 206342 206342
5510 5432871 5226529 206342 206342
5520 5432871 5226529 206342 206342
5530 5432871 5226529 206342 206342
5540 5432871 5226529 206342 206342
5550 5432871 5226529 206342 206342
5560 5432871 5226529 206342 206342
5570 5432871 5226529 206342 206342
5580 5432871 5226529 206342 206342
5590 5432871 5226529 206342 206342
5600 5432871 5226529 206342 206342
5610 5432871 5226529 206342 206342
5620 5432871 5226529 206342 206342
5630 5432871 5226529 206342 206342
5640 5432871 5226529 206342 206342
5650 5432871 5226529 206342 206342
5660 5432871 5226529 206342 206342
5670 5432871 5226529 206342 206342
5680 5432871 5226529 206342 206342
5690 5432871 5226529 206342 206342
5700 5432871 5226529 206342 206342
5710 5432871 5226529 206342 206342
5720 5432871 5226529 206342 206342
5730 5432871 5226529 206342 206342
5740 5432871 5226529 206342 206342
5750 5432871 5226529 206342 206342
5760 5432871 5226529 206342 206342
5770 5432871 5226529 206342 206342
5780 5432871 5226529 206342 206342
5790 5432871 5226529 206342 206342
5800 5432871 5226529 206342 206342
5810 5432871 5226529 206342 206342
5820 5432871 5226529 206342 206342
5830 5432871 5226529 206342 206342
5840 5432871 5226529 206342 206342
5850 5432871 5226529 206342 206342
5860 5432871 5226529 206342 206342
5870 5432871 5226529 206342 206342
5880 5432871 5226529 206342 206342
5890 5432871 5226529 206342 206342
5900 5432871 5226529 206342 206342
5910 5432871 5226529 206342 206342
5920 5432871 5226529 206342 206342
5930 5432871 5226529 206342 206342
5940 5432871 5226529 206342 206342
5950 5432871 5226529 206342 206342
5960 5432871 5226529 206342 206342
5970 5432871 5226529 206342 206342
5980 5432871 5226529 206342 206342
5990 5432871 5226529 206342 206342
6000 5432871 5226529 206342 206342
6010 5432871 5226529 206342 206342
6020 5432871 5226529 206342 206342
6030 5432871 5226529 206342 206342
6040 5432871 5226529 206342 206342
6050 5432871 5226529 206342 206342
6060 5432871 5226529 206342 206342
6070 5432871 5226529 206342 206342
6080 5432871 5226529 206342 206342
6090 5432871 5226529 206342 206342
6100 5432871 5226529 206342 206342
6110 5432871 5226529 206342 206342
6120 5432871 5226529 206342 206342
6130 5432871 5226529 206342 206342
6140 5432871 5226529 206342 206342
6150 5432871 5226529 206342 206342
6160 5432871 5226529 206342 206342
6170 5432871 5226529 206342 206342
6180 5432871 5226529 206342 206342
6190 5432871 5226529 206342 206342
6200 5432871 5226529 206342 206342
6210 5432871 5226529 206342 206342
6220 5432871 5226529 206342 206342
6230 5432871 5226529 206342 206342
6240 5432871 5226529 206342 206342
6250 5432871 5226529 206342 206342
6260 5432871 5226529 206342 206342
6270 5432871 5226529 206342 206342
6280 5432871 5226529 206342 206342
6290 5432871 5226529 206342 206342
6300 5432871 5226529 206342 206342
6310 5432871 5226529 206342 206342
6320 5432871 5226529 206342 206342
6330 5432871 5226529 206342 206342
6340 5432871 5226529 206342 206342
6350 5432871 5226529 206342 206342
6360 5432871 5226529 206342 206342
6370 5432871 5226529 206342 206342
6380 5432871 5226529 206342 206342
6390 5432871 5226529 206342 206342
6400 5432871 5226529 206342 206342
6410 5432871 5226529 206342 206342
6420 5432871 5226529 206342 206342
6430 5432871 5226529 206342 206342
6440 5432871 5226529 206342 206342
6450 5432871 5226529 206342 206342
6460 5432871 5226529 206342 206342
6470 5432871 5226529 206342 206342
6480 5432871 5226529 206342 206342
6490 5432871 5226529 206342 206342
6500 5432871 5226529 206342 206342
6510 5432871 5226529 206342 206342
6520 5432871 5226529 206342 206342
6530 5432871 5226529 206342 206342
6540 5432871 5226529 206342 206342
6550 5432871 5226529 206342 206342
6560 5432871 5226529 206342 206342
6570 5432871 5226529 206342 206342
6580 5432871 5226529 206342 206342
6590 5432871 5226529 206342 206342
6600 5432871 5226529 206342 206342
6610 5432871 5226529 206342 206342
