Optimal path [nodeId(time to the node):
36(0) -> 38(130) -> 49(140) -> 5(125) -> 29(134) -> 47(153) -> 25(131) -> 9(129) -> 20(158) -> 42(139) -> 12(141) -> 2(148) -> 27(146) -> 16(163) -> 33(160) -> 0(160) -> 48(133) -> 43(130) -> 37(112) -> 23(125) -> 31(136) -> 34(176) -> 41(139) -> 26(151) -> 8(125) -> 14(148) -> 4(139) -> 13(133) -> 46(150) -> 44(180) -> 24(124) -> 7(143) -> 39(146) -> 11(126) -> 17(146) -> 40(142) -> 15(134) -> 1(125) -> 35(146) -> 32(137) -> 18(136) -> 6(147) -> 3(129) -> 30(147) -> 21(146) -> 19(149) -> 45(159) -> 22(149) -> 10(118) -> 28(152)
Total time of delivery: 6935
630 2653253 65732 2587521 380875
640 2653253 73697 2579556 380875
650 2653253 82652 2570601 380875
660 2653253 92732 2560521 380875
670 2653253 103982 2549271 380875
680 2653253 116672 2536581 380875
690 2653253 130636 2522617 449114
700 2653253 146212 2507041 449114
710 2653253 163768 2489485 449114
720 2653253 183436 2469817 449114
730 2653253 205480 2447773 449114
740 2653253 230252 2423001 449114
750 2653253 258060 2395193 449114
760 2653253 289256 2363997 449114
770 2653253 324324 2328929 449114
780 2653253 363660 2289593 449114
790 2653253 407792 2245461 449114
800 2653253 457336 2195917 449114
810 2653253 512952 2140301 449114
820 2653253 573561 2079692 524889
830 2653253 639232 2014021 524889
840 2653253 710418 1942835 524889
850 2653253 788190 1865063 524889
860 2653253 873766 1779487 524889
870 2653253 969373 1683880 524889
880 2653253 1071190 1582063 524889
890 2653253 1175008 1478245 524889
900 2653253 1286812 1366441 524889
910 2653253 1397942 1255311 524889
920 2653253 1508807 1144446 524889
930 2653253 1621040 1032213 524889
940 2653253 1732976 920277 524889
950 2653253 1841864 811389 561956
960 2653253 1931410 721843 561956
970 2653253 1994954 658299 561956
980 2653253 2053227 600026 561956
990 2653253 2087174 566079 561956
1000 2653253 2091297 561956 561956
1010 2653253 2091297 561956 561956
1020 2653253 2091297 561956 561956
1030 2653253 2091297 561956 561956
1040 2653253 2091297 561956 561956
1050 2653253 2091297 561956 561956
1060 2653253 2091297 561956 561956
1070 2653253 2091297 561956 561956
1080 2653253 2091297 561956 561956
1090 2653253 2091297 561956 561956
1100 2653253 2091297 561956 561956
1110 2653253 2091297 561956 561956
1120 2653253 2091297 561956 561956
1130 2653253 2091297 561956 561956
1140 2653253 2091297 561956 561956
1150 2653253 2091297 561956 561956
1160 2653253 2091297 561956 561956
1170 2653253 2091297 561956 561956
1180 2653253 2091297 561956 561956
1190 2653253 2091297 561956 561956
1200 2653253 2091297 561956 561956
1210 2653253 2091297 561956 561956
1220 2653253 2091297 561956 561956
1230 2653253 2091297 561956 561956
1240 2653253 2091297 561956 561956
1250 2653253 2091297 561956 561956
1260 2653253 2091297 561956 561956
1270 2653253 2091297 561956 561956
1280 2653253 2091297 561956 561956
1290 2653253 2091297 561956 561956
1300 2653253 2091297 561956 561956
1310 2653253 2091297 561956 561956
1320 2653253 2091297 561956 561956
1330 2653253 2091297 561956 561956
1340 2653253 2091297 561956 561956
1350 2653253 2091297 561956 561956
1360 2653253 2091297 561956 561956
1370 2653253 2091297 561956 561956
1380 2653253 2091297 561956 561956
1390 2653253 2091297 561956 561956
1400 2653253 2091297 561956 561956
1410 2653253 2091297 561956 561956
1420 2653253 2091297 561956 561956
1430 2653253 2091297 561956 561956
1440 2653253 2091297 561956 561956
1450 2653253 2091297 561956 561956
1460 2653253 2091297 561956 561956
1470 2653253 2091297 561956 561956
1480 2653253 2091297 561956 561956
1490 2653253 2091297 561956 561956
1500 2653253 2091297 561956 561956
1510 2653253 2091297 561956 561956
1520 2653253 2091297 561956 561956
1530 2653253 2091297 561956 561956
1540 2653253 2091297 561956 561956
1550 2653253 2091297 561956 561956
1560 2653253 2091297 561956 561956
1570 2653253 2091297 561956 561956
1580 2653253 2091297 561956 561956
1590 2653253 2091297 561956 561956
1600 2653253 2091297 561956 561956
1610 2653253 2091297 561956 561956
1620 2653253 2091297 561956 561956
1630 2653253 2091297 561956 561956
1640 2653253 2091297 561956 561956
1650 2653253 2091297 561956 561956
1660 2653253 2091297 561956 561956
1670 2653253 2091297 561956 561956
1680 2653253 2091297 561956 561956
1690 2653253 2091297 561956 561956
1700 2653253 2091297 561956 561956
1710 2653253 2091297 561956 561956
1720 2653253 2091297 561956 561956
1730 2653253 2091297 561956 561956
1740 2653253 2091297 561956 561956
1750 2653253 2091297 561956 561956
1760 2653253 2091297 561956 561956
1770 2653253 2091297 561956 561956
1780 2653253 2091297 561956 561956
1790 2653253 2091297 561956 561956
1800 2653253 2091297 561956 561956
1810 2653253 2091297 561956 561956
1820 2653253 2091297 561956 561956
1830 2653253 2091297 561956 561956
1840 2653253 2091297 561956 561956
1850 2653253 2091297 561956 561956
1860 2653253 2091297 561956 561956
1870 2653253 2091297 561956 561956
1880 2653253 2091297 561956 561956
1890 2653253 2091297 561956 561956
1900 2653253 2091297 561956 561956
1910 2653253 2091297 561956 561956
1920 2653253 2091297 561956 561956
1930 2653253 2091297 561956 561956
1940 2653253 2091297 561956 561956
1950 2653253 2091297 561956 561956
1960 2653253 2091297 561956 561956
1970 2653253 2091297 561956 561956
1980 2653253 2091297 561956 561956
1990 2653253 2091297 561956 561956
2000 2653253 2091297 561956 561956
2010 2653253 2091297 561956 561956
2020 2653253 2091297 561956 561956
2030 2653253 2091297 561956 561956
2040 2653253 2091297 561956 561956
2050 2653253 2091297 561956 561956
2060 2653253 2091297 561956 561956
2070 2653253 2091297 561956 561956
2080 2653253 2091297 561956 561956
2090 2653253 2091297 561956 561956
2100 2653253 2091297 561956 561956
2110 2653253 2091297 561956 561956
2120 2653253 2091297 561956 561956
2130 2653253 2091297 561956 561956
2140 2653253 2091297 561956 561956
2150 2653253 2091297 561956 561956
2160 2653253 2091297 561956 561956
2170 2653253 2091297 561956 561956
2180 2653253 2091297 561956 561956
2190 2653253 2091297 561956 561956
2200 2653253 2091297 561956 561956
2210 2653253 2091297 561956 561956
2220 2653253 2091297 561956 561956
2230 2653253 2091297 561956 561956
2240 2653253 2091297 561956 561956
2250 2653253 2091297 561956 561956
2260 2653253 2091297 561956 561956
2270 2653253 2091297 561956 561956
2280 2653253 2091297 561956 561956
2290 2653253 2091297 561956 561956
2300 2653253 2091297 561956 561956
2310 2653253 2091297 561956 561956
2320 2653253 2091297 561956 561956
2330 2653253 2091297 561956 561956
2340 2653253 2091297 561956 561956
2350 2653253 2091297 561956 561956
2360 2653253 2091297 561956 561956
2370 2653253 2091297 561956 561956
2380 2653253 2091297 561956 561956
2390 2653253 2091297 561956 561956
2400 2653253 2091297 561956 561956
2410 2653253 2091297 561956 561956
2420 2653253 2091297 561956 561956
2430 2653253 2091297 561956 561956
2440 2653253 2091297 561956 561956
2450 2653253 2091297 561956 561956
2460 2653253 2091297 561956 561956
2470 2653253 2091297 561956 561956
2480 2653253 2091297 561956 561956
2490 2653253 2091297 561956 561956
2500 2653253 2091297 561956 561956
2510 2653253 2091297 561956 561956
2520 2653253 2091297 561956 561956
2530 2653253 2091297 561956 561956
2540 2653253 2091297 561956 561956
2550 2653253 2091297 561956 561956
2560 2653253 2091297 561956 561956
2570 2653253 2091297 561956 561956
2580 2653253 2091297 561956 561956
2590 2653253 2091297 561956 561956
2600 2653253 2091297 561956 561956
2610 2653253 2091297 561956 561956
2620 2653253 2091297 561956 561956
2630 2653253 2091297 561956 561956
2640 2653253 2091297 561956 561956
2650 2653253 2091297 561956 561956
2660 2653253 2091297 561956 561956
2670 2653253 2091297 561956 561956
2680 2653253 2091297 561956 561956
2690 2653253 2091297 561956 561956
2700 2653253 2091297 561956 561956
2710 2653253 2091297 561956 561956
2720 2653253 2091297 561956 561956
2730 2653253 2091297 561956 561956
2740 2653253 2091297 561956 561956
2750 2653253 2091297 561956 561956
2760 2653253 2091297 561956 561956
2770 2653253 2091297 561956 561956
2780 2653253 2091297 561956 561956
2790 2653253 2091297 561956 561956
2800 2653253 2091297 561956 561956
2810 2653253 2091297 561956 561956
2820 2653253 2091297 561956 561956
2830 2653253 2091297 561956 561956
2840 2653253 2091297 561956 561956
2850 2653253 2091297 561956 561956
2860 2653253 2091297 561956 561956
2870 2653253 2091297 561956 561956
2880 2653253 2091297 561956 561956
2890 2653253 2091297 561956 561956
2900 2653253 2091297 561956 561956
2910 2653253 2091297 561956 561956
2920 2653253 2091297 561956 561956
2930 2653253 2091297 561956 561956
2940 2653253 2091297 561956 561956
2950 2653253 2091297 561956 561956
2960 2653253 2091297 561956 561956
2970 2653253 2091297 561956 561956
2980 2653253 2091297 561956 561956
2990 2653253 2091297 561956 561956
3000 2653253 2091297 561956 561956
3010 2653253 2091297 561956 561956
3020 2653253 2091297 561956 561956
3030 2653253 2091297 561956 561956
3040 2653253 2091297 561956 561956
3050 2653253 2091297 561956 561956
3060 2653253 2091297 561956 561956
3070 2653253 2091297 561956 561956
3080 2653253 2091297 561956 561956
3090 2653253 2091297 561956 561956
3100 2653253 2091297 561956 561956
3110 2653253 2091297 561956 561956
3120 2653253 2091297 561956 561956
3130 2653253 2091297 561956 561956
3140 2653253 2091297 561956 561956
3150 2653253 2091297 561956 561956
3160 2653253 2091297 561956 561956
3170 2653253 2091297 561956 561956
3180 2653253 2091297 561956 561956
3190 2653253 2091297 561956 561956
3200 2653253 2091297 561956 561956
3210 2653253 2091297 561956 561956
3220 2653253 2091297 561956 561956
3230 2653253 2091297 561956 561956
3240 2653253 2091297 561956 561956
3250 2653253 2091297 561956 561956
3260 2653253 2091297 561956 561956
3270 2653253 2091297 561956 561956
3280 2653253 2091297 561956 561956
3290 2653253 2091297 561956 561956
3300 2653253 2091297 561956 561956
3310 2653253 2091297 561956 561956
3320 2653253 2091297 561956 561956
3330 2653253 2091297 561956 561956
3340 2653253 2091297 561956 561956
3350 2653253 2091297 561956 561956
3360 2653253 2091297 561956 561956
3370 2653253 2091297 561956 561956
3380 2653253 2091297 561956 561956
3390 2653253 2091297 561956 561956
3400 2653253 2091297 561956 561956
3410 2653253 2091297 561956 561956
3420 2653253 2091297 561956 561956
3430 2653253 2091297 561956 561956
3440 2653253 2091297 561956 561956
3450 2653253 2091297 561956 561956
3460 2653253 2091297 561956 561956
3470 2653253 2091297 561956 561956
3480 2653253 2091297 561956 561956
3490 2653253 2091297 561956 561956
3500 2653253 2091297 561956 561956
3510 2653253 2091297 561956 561956
3520 2653253 2091297 561956 561956
3530 2653253 2091297 561956 561956
3540 2653253 2091297 561956 561956
3550 2653253 2091297 561956 561956
3560 2653253 2091297 561956 561956
3570 2653253 2091297 561956 561956
3580 2653253 2091297 561956 561956
3590 2653253 2091297 561956 561956
3600 2653253 2091297 561956 561956
3610 2653253 2091297 561956 561956
3620 2653253 2091297 561956 561956
3630 2653253 2091297 561956 561956
3640 2653253 2091297 561956 561956
3650 2653253 2091297 561956 561956
3660 2653253 2091297 561956 561956
3670 2653253 2091297 561956 561956
3680 2653253 2091297 561956 561956
3690 2653253 2091297 561956 561956
3700 2653253 2091297 561956 561956
3710 2653253 2091297 561956 561956
3720 2653253 2091297 561956 561956
3730 2653253 2091297 561956 561956
3740 2653253 2091297 561956 561956
3750 2653253 2091297 561956 561956
3760 2653253 2091297 561956 561956
3770 2653253 2091297 561956 561956
3780 2653253 2091297 561956 561956
3790 2653253 2091297 561956 561956
3800 2653253 2091297 561956 561956
3810 2653253 2091297 561956 561956
3820 2653253 2091297 561956 561956
3830 2653253 2091297 561956 561956
3840 2653253 2091297 561956 561956
3850 2653253 2091297 561956 561956
3860 2653253 2091297 561956 561956
3870 2653253 2091297 561956 561956
3880 2653253 2091297 561956 561956
3890 2653253 2091297 561956 561956
3900 2653253 2091297 561956 561956
3910 2653253 2091297 561956 561956
3920 2653253 2091297 561956 561956
3930 2653253 2091297 561956 561956
3940 2653253 2091297 561956 561956
3950 2653253 2091297 561956 561956
3960 2653253 2091297 561956 561956
3970 2653253 2091297 561956 561956
3980 2653253 2091297 561956 561956
3990 2653253 2091297 561956 561956
4000 2653253 2091297 561956 561956
4010 2653253 2091297 561956 561956
4020 2653253 2091297 561956 561956
4030 2653253 2091297 561956 561956
4040 2653253 2091297 561956 561956
4050 2653253 2091297 561956 561956
4060 2653253 2091297 561956 561956
4070 2653253 2091297 561956 561956
4080 2653253 2091297 561956 561956
4090 2653253 2091297 561956 561956
4100 2653253 2091297 561956 561956
4110 2653253 2091297 561956 561956
4120 2653253 2091297 561956 561956
4130 2653253 2091297 561956 561956
4140 2653253 2091297 561956 561956
4150 2653253 2091297 561956 561956
4160 2653253 2091297 561956 561956
4170 2653253 2091297 561956 561956
4180 2653253 2091297 561956 561956
4190 2653253 2091297 561956 561956
4200 2653253 2091297 561956 561956
4210 2653253 2091297 561956 561956
4220 2653253 2091297 561956 561956
4230 2653253 2091297 561956 561956
4240 2653253 2091297 561956 561956
4250 2653253 2091297 561956 561956
4260 2653253 2091297 561956 561956
4270 2653253 2091297 561956 561956
4280 2653253 2091297 561956 561956
4290 2653253 2091297 561956 561956
4300 2653253 2091297 561956 561956
4310 2653253 2091297 561956 561956
4320 2653253 2091297 561956 561956
4330 2653253 2091297 561956 561956
4340 2653253 2091297 561956 561956
4350 2653253 2091297 561956 561956
4360 2653253 2091297 561956 561956
4370 2653253 2091297 561956 561956
4380 2653253 2091297 561956 561956
4390 2653253 2091297 561956 561956
4400 2653253 2091297 561956 561956
4410 2653253 2091297 561956 561956
4420 2653253 2091297 561956 561956
4430 2653253 2091297 561956 561956
4440 2653253 2091297 561956 561956
4450 2653253 2091297 561956 561956
4460 2653253 2091297 561956 561956
4470 2653253 2091297 561956 561956
4480 2653253 2091297 561956 561956
4490 2653253 2091297 561956 561956
4500 2653253 2091297 561956 561956
4510 2653253 2091297 561956 561956
4520 2653253 2091297 561956 561956
4530 2653253 2091297 561956 561956
4540 2653253 2091297 561956 561956
4550 2653253 2091297 561956 561956
4560 2653253 2091297 561956 561956
4570 2653253 2091297 561956 561956
4580 2653253 2091297 561956 561956
4590 2653253 2091297 561956 561956
4600 2653253 2091297 561956 561956
4610 2653253 2091297 561956 561956
4620 2653253 2091297 561956 561956
4630 2653253 2091297 561956 561956
4640 2653253 2091297 561956 561956
4650 2653253 2091297 561956 561956
4660 2653253 2091297 561956 561956
4670 2653253 2091297 561956 561956
4680 2653253 2091297 561956 561956
4690 2653253 2091297 561956 561956
4700 2653253 2091297 561956 561956
4710 2653253 2091297 561956 561956
4720 2653253 2091297 561956 561956
4730 2653253 2091297 561956 561956
4740 2653253 2091297 561956 561956
4750 2653253 2091297 561956 561956
4760 2653253 2091297 561956 561956
4770 2653253 2091297 561956 561956
4780 2653253 2091297 561956 561956
4790 2653253 2091297 561956 561956
4800 2653253 2091297 561956 561956
4810 2653253 2091297 561956 561956
4820 2653253 2091297 561956 561956
4830 2653253 2091297 561956 561956
4840 2653253 2091297 561956 561956
4850 2653253 2091297 561956 561956
4860 2653253 2091297 561956 561956
4870 2653253 2091297 561956 561956
4880 2653253 2091297 561956 561956
4890 2653253 2091297 561956 561956
4900 2653253 2091297 561956 561956
4910 2653253 2091297 561956 561956
4920 2653253 2091297 561956 561956
4930 2653253 2091297 561956 561956
4940 2653253 2091297 561956 561956
4950 2653253 2091297 561956 561956
4960 2653253 2091297 561956 561956
4970 2653253 2091297 561956 561956
4980 2653253 2091297 561956 561956
4990 2653253 2091297 561956 561956
5000 2653253 2091297 561956 561956
5010 2653253 2091297 561956 561956
5020 2653253 2091297 561956 561956
5030 2653253 2091297 561956 561956
5040 2653253 2091297 561956 561956
5050 2653253 2091297 561956 561956
5060 2653253 2091297 561956 561956
5070 2653253 2091297 561956 561956
5080 2653253 2091297 561956 561956
5090 2653253 2091297 561956 561956
5100 2653253 2091297 561956 561956
5110 2653253 2091297 561956 561956
5120 2653253 2091297 561956 561956
5130 2653253 2091297 561956 561956
5140 2653253 2091297 561956 561956
5150 2653253 2091297 561956 561956
5160 2653253 2091297 561956 561956
5170 2653253 2091297 561956 561956
5180 2653253 2091297 561956 561956
5190 2653253 2091297 561956 561956
5200 2653253 2091297 561956 561956
5210 2653253 2091297 561956 561956
5220 2653253 2091297 561956 561956
5230 2653253 2091297 561956 561956
5240 2653253 2091297 561956 561956
5250 2653253 2091297 561956 561956
5260 2653253 2091297 561956 561956
5270 2653253 2091297 561956 561956
5280 2653253 2091297 561956 561956
5290 2653253 2091297 561956 561956
5300 2653253 2091297 561956 561956
5310 2653253 2091297 561956 561956
5320 2653253 2091297 561956 561956
5330 2653253 2091297 561956 561956
5340 2653253 2091297 561956 561956
5350 2653253 2091297 561956 561956
5360 2653253 2091297 561956 561956
5370 2653253 2091297 561956 561956
5380 2653253 2091297 561956 561956
5390 2653253 2091297 561956 561956
5400 2653253 2091297 561956 561956
5410 2653253 2091297 561956 561956
5420 2653253 2091297 561956 561956
5430 2653253 2091297 561956 561956
5440 2653253 2091297 561956 561956
5450 2653253 2091297 561956 561956
5460 2653253 2091297 561956 561956
5470 2653253 2091297 561956 561956
5480 2653253 2091297 561956 561956
5490 2653253 2091297 561956 561956
5500 2653253 2091297 561956 561956
5510 2653253 2091297 561956 561956
5520 2653253 2091297 561956 561956
5530 2653253 2091297 561956 561956
5540 2653253 2091297 561956 561956
5550 2653253 2091297 561956 561956
5560 2653253 2091297 561956 561956
5570 2653253 2091297 561956 561956
5580 2653253 2091297 561956 561956
5590 2653253 2091297 561956 561956
5600 2653253 2091297 561956 561956
5610 2653253 2091297 561956 561956
5620 2653253 2091297 561956 561956
5630 2653253 2091297 561956 561956
5640 2653253 2091297 561956 561956
5650 2653253 2091297 561956 561956
5660 2653253 2091297 561956 561956
5670 2653253 2091297 561956 561956
5680 2653253 2091297 561956 561956
5690 2653253 2091297 561956 561956
5700 2653253 2091297 561956 561956
5710 2653253 2091297 561956 561956
5720 2653253 2091297 561956 561956
5730 2653253 2091297 561956 561956
5740 2653253 2091297 561956 561956
5750 2653253 2091297 561956 561956
5760 2653253 2091297 561956 561956
5770 2653253 2091297 561956 561956
5780 2653253 2091297 561956 561956
5790 2653253 2091297 561956 561956
5800 2653253 2091297 561956 561956
5810 2653253 2091297 561956 561956
5820 2653253 2091297 561956 561956
5830 2653253 2091297 561956 561956
5840 2653253 2091297 561956 561956
5850 2653253 2091297 561956 561956
5860 2653253 2091297 561956 561956
5870 2653253 2091297 561956 561956
5880 2653253 2091297 561956 561956
5890 2653253 2091297 561956 561956
5900 2653253 2091297 561956 561956
5910 2653253 2091297 561956 561956
5920 2653253 2091297 561956 561956
5930 2653253 2091297 561956 561956
5940 2653253 2091297 561956 561956
5950 2653253 2091297 561956 561956
5960 2653253 2091297 561956 561956
5970 2653253 2091297 561956 561956
5980 2653253 2091297 561956 561956
5990 2653253 2091297 561956 561956
6000 2653253 2091297 561956 561956
6010 2653253 2091297 561956 561956
6020 2653253 2091297 561956 561956
6030 2653253 2091297 561956 561956
6040 2653253 2091297 561956 561956
6050 2653253 2091297 561956 561956
6060 2653253 2091297 561956 561956
6070 2653253 2091297 561956 561956
6080 2653253 2091297 561956 561956
6090 2653253 2091297 561956 561956
6100 2653253 2091297 561956 561956
6110 2653253 2091297 561956 561956
6120 2653253 2091297 561956 561956
6130 2653253 2091297 561956 561956
6140 2653253 2091297 561956 561956
6150 2653253 2091297 561956 561956
6160 2653253 2091297 561956 561956
6170 2653253 2091297 561956 561956
6180 2653253 2091297 561956 561956
6190 2653253 2091297 561956 561956
6200 2653253 2091297 561956 561956
6210 2653253 2091297 561956 561956
6220 2653253 2091297 561956 561956
6230 2653253 2091297 561956 561956
6240 2653253 2091297 561956 561956
6250 2653253 2091297 561956 561956
6260 2653253 2091297 561956 561956
6270 2653253 2091297 561956 561956
6280 2653253 2091297 561956 561956
6290 2653253 2091297 561956 561956
6300 2653253 2091297 561956 561956
6310 2653253 2091297 561956 561956
6320 2653253 2091297 561956 561956
6330 2653253 2091297 561956 561956
6340 2653253 2091297 561956 561956
6350 2653253 2091297 561956 561956
6360 2653253 2091297 561956 561956
6370 2653253 2091297 561956 561956
6380 2653253 2091297 561956 561956
6390 2653253 2091297 561956 561956
6400 2653253 2091297 561956 561956
6410 2653253 2091297 561956 561956
6420 2653253 2091297 561956 561956
6430 2653253 2091297 561956 561956
6440 2653253 2091297 561956 561956
6450 2653253 2091297 561956 561956
6460 2653253 2091297 561956 561956
6470 2653253 2091297 561956 561956
6480 2653253 2091297 561956 561956
6490 2653253 2091297 561956 561956
6500 2653253 2091297 561956 561956
6510 2653253 2091297 561956 561956
6520 2653253 2091297 561956 561956
6530 2653253 2091297 561956 561956
6540 2653253 2091297 561956 561956
6550 2653253 2091297 561956 561956
6560 2653253 2091297 561956 561956
6570 2653253 2091297 561956 561956
6580 2653253 2091297 561956 561956
6590 2653253 2091297 561956 561956
6600 2653253 2091297 561956 561956
6610 2653253 2091297 561956 561956
6620 2653253 2091297 561956 561956
6630 2653253 2091297 561956 561956
6640 2653253 2091297 561956 561956
6650 2653253 2091297 561956 561956
6660 2653253 2091297 561956 561956
6670 2653253 2091297 561956 561956
6680 2653253 2091297 561956 561956
6690 2653253 2091297 561956 561956
6700 2653253 2091297 561956 561956
6710 2653253 2091297 561956 561956
6720 2653253 2091297 561956 561956
6730 2653253 2091297 561956 561956
6740 2653253 2091297 561956 561956
6750 2653253 2091297 561956 561956
6760 2653253 2091297 561956 561956
6770 2653253 2091297 561956 561956
6780 2653253 2091297 561956 561956
6790 2653253 2091297 561956 561956
6800 2653253 2091297 561956 561956
6810 2653253 2091297 561956 561956
6820 2653253 2091297 561956 561956
6830 2653253 2091297 561956 561956
6840 2653253 2091297 561956 561956
6850 2653253 2091297 561956 561956
6860 2653253 2091297 561956 561956
6870 2653253 2091297 561956 561956
6880 2653253 2091297 561956 561956
6890 2653253 2091297 561956 561956
6900 2653253 2091297 561956 561956
6910 2653253 2091297 561956 561956
6920 2653253 2091297 561956 561956
6930 2653253 2091297 561956 561956

