Optimal path [nodeId(time to the node):
36(0) -> 49(152) -> 45(159) -> 17(122) -> 30(143) -> 44(130) -> 24(163) -> 13(152) -> 6(131) -> 14(147) -> 15(127) -> 12(140) -> 5(132) -> 3(129) -> 42(124) -> 8(118) -> 20(136) -> 4(134) -> 28(107) -> 0(134) -> 32(123) -> 21(135) -> 40(128) -> 47(133) -> 22(133) -> 9(125) -> 48(127) -> 1(122) -> 35(146) -> 38(145) -> 34(128) -> 2(140) -> 19(149) -> 18(134) -> 27(122) -> 10(139) -> 25(126) -> 29(139) -> 26(98) -> 46(113) -> 41(121) -> 39(139) -> 7(122) -> 37(122) -> 16(110) -> 23(118) -> 43(150) -> 11(137) -> 33(148) -> 31(151)
Total time of delivery: 6503
10 2653253 50 2653203 51675
20 2653253 50 2653203 51675
30 2653253 99 2653154 51675
40 2653253 148 2653105 51675
50 2653253 197 2653056 51675
60 2653253 295 2652958 51675
70 2653253 393 2652860 51675
80 2653253 491 2652762 51675
90 2653253 687 2652566 51675
100 2653253 932 2652321 51675
110 2653253 1275 2651978 51675
120 2653253 1765 2651488 51675
130 2653253 2353 2650900 51675
140 2653253 3186 2650067 51675
150 2653253 4313 2648940 51675
160 2653253 5758 2647495 114941
170 2653253 7774 2645479 114941
180 2653253 10462 2642791 114941
190 2653253 14062 2639191 114941
200 2653253 18910 2634343 114941
210 2653253 25486 2627767 114941
220 2653253 34318 2618935 114941
230 2653253 46222 2607031 114941
240 2653253 62302 2590951 114941
250 2653253 83950 2569303 114941
260 2653253 113086 2540167 114941
270 2653253 152446 2500807 114941
280 2653253 205486 2447767 114941
290 2653253 276958 2376295 114941
300 2653253 373342 2279911 114941
310 2653253 503230 2150023 114941
320 2653253 672756 1980497 190497
330 2653253 885032 1768221 190497
340 2653253 1157941 1495312 190497
350 2653253 1474048 1179205 190497
360 2653253 1809988 843265 190497
370 2653253 2158417 494836 190497
380 2653253 2416724 236529 190497
390 2653253 2462756 190497 190497
400 2653253 2462756 190497 190497
410 2653253 2462756 190497 190497
420 2653253 2462756 190497 190497
430 2653253 2462756 190497 190497
440 2653253 2462756 190497 190497
450 2653253 2462756 190497 190497
460 2653253 2462756 190497 190497
470 2653253 2462756 190497 190497
480 2653253 2462756 190497 190497
490 2653253 2462756 190497 190497
500 2653253 2462756 190497 190497
510 2653253 2462756 190497 190497
520 2653253 2462756 190497 190497
530 2653253 2462756 190497 190497
540 2653253 2462756 190497 190497
550 2653253 2462756 190497 190497
560 2653253 2462756 190497 190497
570 2653253 2462756 190497 190497
580 2653253 2462756 190497 190497
590 2653253 2462756 190497 190497
600 2653253 2462756 190497 190497
610 2653253 2462756 190497 190497
620 2653253 2462756 190497 190497
630 2653253 2462756 190497 190497
640 2653253 2462756 190497 190497
650 2653253 2462756 190497 190497
660 2653253 2462756 190497 190497
670 2653253 2462756 190497 190497
680 2653253 2462756 190497 190497
690 2653253 2462756 190497 190497
700 2653253 2462756 190497 190497
710 2653253 2462756 190497 190497
720 2653253 2462756 190497 190497
730 2653253 2462756 190497 190497
740 2653253 2462756 190497 190497
750 2653253 2462756 190497 190497
760 2653253 2462756 190497 190497
770 2653253 2462756 190497 190497
780 2653253 2462756 190497 190497
790 2653253 2462756 190497 190497
800 2653253 2462756 190497 190497
810 2653253 2462756 190497 190497
820 2653253 2462756 190497 190497
830 2653253 2462756 190497 190497
840 2653253 2462756 190497 190497
850 2653253 2462756 190497 190497
860 2653253 2462756 190497 190497
870 2653253 2462756 190497 190497
880 2653253 2462756 190497 190497
890 2653253 2462756 190497 190497
900 2653253 2462756 190497 190497
910 2653253 2462756 190497 190497
920 2653253 2462756 190497 190497
930 2653253 2462756 190497 190497
940 2653253 2462756 190497 190497
950 2653253 2462756 190497 190497
960 2653253 2462756 190497 190497
970 2653253 2462756 190497 190497
980 2653253 2462756 190497 190497
990 2653253 2462756 190497 190497
1000 2653253 2462756 190497 190497
1010 2653253 2462756 190497 190497
1020 2653253 2462756 190497 190497
1030 2653253 2462756 190497 190497
1040 2653253 2462756 190497 190497
1050 2653253 2462756 190497 190497
1060 2653253 2462756 190497 190497
1070 2653253 2462756 190497 190497
1080 2653253 2462756 190497 190497
1090 2653253 2462756 190497 190497
1100 2653253 2462756 190497 190497
1110 2653253 2462756 190497 190497
1120 2653253 2462756 190497 190497
1130 2653253 2462756 190497 190497
1140 2653253 2462756 190497 190497
1150 2653253 2462756 190497 190497
1160 2653253 2462756 190497 190497
1170 2653253 2462756 190497 190497
1180 2653253 2462756 190497 190497
1190 2653253 2462756 190497 190497
1200 2653253 2462756 190497 190497
1210 2653253 2462756 190497 190497
1220 2653253 2462756 190497 190497
1230 2653253 2462756 190497 190497
1240 2653253 2462756 190497 190497
1250 2653253 2462756 190497 190497
1260 2653253 2462756 190497 190497
1270 2653253 2462756 190497 190497
1280 2653253 2462756 190497 190497
1290 2653253 2462756 190497 190497
1300 2653253 2462756 190497 190497
1310 2653253 2462756 190497 190497
1320 2653253 2462756 190497 190497
1330 2653253 2462756 190497 190497
1340 2653253 2462756 190497 190497
1350 2653253 2462756 190497 190497
1360 2653253 2462756 190497 190497
1370 2653253 2462756 190497 190497
1380 2653253 2462756 190497 190497
1390 2653253 2462756 190497 190497
1400 2653253 2462756 190497 190497
1410 2653253 2462756 190497 190497
1420 2653253 2462756 190497 190497
1430 2653253 2462756 190497 190497
1440 2653253 2462756 190497 190497
1450 2653253 2462756 190497 190497
1460 2653253 2462756 190497 190497
1470 2653253 2462756 190497 190497
1480 2653253 2462756 190497 190497
1490 2653253 2462756 190497 190497
1500 2653253 2462756 190497 190497
1510 2653253 2462756 190497 190497
1520 2653253 2462756 190497 190497
1530 2653253 2462756 190497 190497
1540 2653253 2462756 190497 190497
1550 2653253 2462756 190497 190497
1560 2653253 2462756 190497 190497
1570 2653253 2462756 190497 190497
1580 2653253 2462756 190497 190497
1590 2653253 2462756 190497 190497
1600 2653253 2462756 190497 190497
1610 2653253 2462756 190497 190497
1620 2653253 2462756 190497 190497
1630 2653253 2462756 190497 190497
1640 2653253 2462756 190497 190497
1650 2653253 2462756 190497 190497
1660 2653253 2462756 190497 190497
1670 2653253 2462756 190497 190497
1680 2653253 2462756 190497 190497
1690 2653253 2462756 190497 190497
1700 2653253 2462756 190497 190497
1710 2653253 2462756 190497 190497
1720 2653253 2462756 190497 190497
1730 2653253 2462756 190497 190497
1740 2653253 2462756 190497 190497
1750 2653253 2462756 190497 190497
1760 2653253 2462756 190497 190497
1770 2653253 2462756 190497 190497
1780 2653253 2462756 190497 190497
1790 2653253 2462756 190497 190497
1800 2653253 2462756 190497 190497
1810 2653253 2462756 190497 190497
1820 2653253 2462756 190497 190497
1830 2653253 2462756 190497 190497
1840 2653253 2462756 190497 190497
1850 2653253 2462756 190497 190497
1860 2653253 2462756 190497 190497
1870 2653253 2462756 190497 190497
1880 2653253 2462756 190497 190497
1890 2653253 2462756 190497 190497
1900 2653253 2462756 190497 190497
1910 2653253 2462756 190497 190497
1920 2653253 2462756 190497 190497
1930 2653253 2462756 190497 190497
1940 2653253 2462756 190497 190497
1950 2653253 2462756 190497 190497
1960 2653253 2462756 190497 190497
1970 2653253 2462756 190497 190497
1980 2653253 2462756 190497 190497
1990 2653253 2462756 190497 190497
2000 2653253 2462756 190497 190497
2010 2653253 2462756 190497 190497
2020 2653253 2462756 190497 190497
2030 2653253 2462756 190497 190497
2040 2653253 2462756 190497 190497
2050 2653253 2462756 190497 190497
2060 2653253 2462756 190497 190497
2070 2653253 2462756 190497 190497
2080 2653253 2462756 190497 190497
2090 2653253 2462756 190497 190497
2100 2653253 2462756 190497 190497
2110 2653253 2462756 190497 190497
2120 2653253 2462756 190497 190497
2130 2653253 2462756 190497 190497
2140 2653253 2462756 190497 190497
2150 2653253 2462756 190497 190497
2160 2653253 2462756 190497 190497
2170 2653253 2462756 190497 190497
2180 2653253 2462756 190497 190497
2190 2653253 2462756 190497 190497
2200 2653253 2462756 190497 190497
2210 2653253 2462756 190497 190497
2220 2653253 2462756 190497 190497
2230 2653253 2462756 190497 190497
2240 2653253 2462756 190497 190497
2250 2653253 2462756 190497 190497
2260 2653253 2462756 190497 190497
2270 2653253 2462756 190497 190497
2280 2653253 2462756 190497 190497
2290 2653253 2462756 190497 190497
2300 2653253 2462756 190497 190497
2310 2653253 2462756 190497 190497
2320 2653253 2462756 190497 190497
2330 2653253 2462756 190497 190497
2340 2653253 2462756 190497 190497
2350 2653253 2462756 190497 190497
2360 2653253 2462756 190497 190497
2370 2653253 2462756 190497 190497
2380 2653253 2462756 190497 190497
2390 2653253 2462756 190497 190497
2400 2653253 2462756 190497 190497
2410 2653253 2462756 190497 190497
2420 2653253 2462756 190497 190497
2430 2653253 2462756 190497 190497
2440 2653253 2462756 190497 190497
2450 2653253 2462756 190497 190497
2460 2653253 2462756 190497 190497
2470 2653253 2462756 190497 190497
2480 2653253 2462756 190497 190497
2490 2653253 2462756 190497 190497
2500 2653253 2462756 190497 190497
2510 2653253 2462756 190497 190497
2520 2653253 2462756 190497 190497
2530 2653253 2462756 190497 190497
2540 2653253 2462756 190497 190497
2550 2653253 2462756 190497 190497
2560 2653253 2462756 190497 190497
2570 2653253 2462756 190497 190497
2580 2653253 2462756 190497 190497
2590 2653253 2462756 190497 190497
2600 2653253 2462756 190497 190497
2610 2653253 2462756 190497 190497
2620 2653253 2462756 190497 190497
2630 2653253 2462756 190497 190497
2640 2653253 2462756 190497 190497
2650 2653253 2462756 190497 190497
2660 2653253 2462756 190497 190497
2670 2653253 2462756 190497 190497
2680 2653253 2462756 190497 190497
2690 2653253 2462756 190497 190497
2700 2653253 2462756 190497 190497
2710 2653253 2462756 190497 190497
2720 2653253 2462756 190497 190497
2730 2653253 2462756 190497 190497
2740 2653253 2462756 190497 190497
2750 2653253 2462756 190497 190497
2760 2653253 2462756 190497 190497
2770 2653253 2462756 190497 190497
2780 2653253 2462756 190497 190497
2790 2653253 2462756 190497 190497
2800 2653253 2462756 190497 190497
2810 2653253 2462756 190497 190497
2820 2653253 2462756 190497 190497
2830 2653253 2462756 190497 190497
2840 2653253 2462756 190497 190497
2850 2653253 2462756 190497 190497
2860 2653253 2462756 190497 190497
2870 2653253 2462756 190497 190497
2880 2653253 2462756 190497 190497
2890 2653253 2462756 190497 190497
2900 2653253 2462756 190497 190497
2910 2653253 2462756 190497 190497
2920 2653253 2462756 190497 190497
2930 2653253 2462756 190497 190497
2940 2653253 2462756 190497 190497
2950 2653253 2462756 190497 190497
2960 2653253 2462756 190497 190497
2970 2653253 2462756 190497 190497
2980 2653253 2462756 190497 190497
2990 2653253 2462756 190497 190497
3000 2653253 2462756 190497 190497
3010 2653253 2462756 190497 190497
3020 2653253 2462756 190497 190497
3030 2653253 2462756 190497 190497
3040 2653253 2462756 190497 190497
3050 2653253 2462756 190497 190497
3060 2653253 2462756 190497 190497
3070 2653253 2462756 190497 190497
3080 2653253 2462756 190497 190497
3090 2653253 2462756 190497 190497
3100 2653253 2462756 190497 190497
3110 2653253 2462756 190497 190497
3120 2653253 2462756 190497 190497
3130 2653253 2462756 190497 190497
3140 2653253 2462756 190497 190497
3150 2653253 2462756 190497 190497
3160 2653253 2462756 190497 190497
3170 2653253 2462756 190497 190497
3180 2653253 2462756 190497 190497
3190 2653253 2462756 190497 190497
3200 2653253 2462756 190497 190497
3210 2653253 2462756 190497 190497
3220 2653253 2462756 190497 190497
3230 2653253 2462756 190497 190497
3240 2653253 2462756 190497 190497
3250 2653253 2462756 190497 190497
3260 2653253 2462756 190497 190497
3270 2653253 2462756 190497 190497
3280 2653253 2462756 190497 190497
3290 2653253 2462756 190497 190497
3300 2653253 2462756 190497 190497
3310 2653253 2462756 190497 190497
3320 2653253 2462756 190497 190497
3330 2653253 2462756 190497 190497
3340 2653253 2462756 190497 190497
3350 2653253 2462756 190497 190497
3360 2653253 2462756 190497 190497
3370 2653253 2462756 190497 190497
3380 2653253 2462756 190497 190497
3390 2653253 2462756 190497 190497
3400 2653253 2462756 190497 190497
3410 2653253 2462756 190497 190497
3420 2653253 2462756 190497 190497
3430 2653253 2462756 190497 190497
3440 2653253 2462756 190497 190497
3450 2653253 2462756 190497 190497
3460 2653253 2462756 190497 190497
3470 2653253 2462756 190497 190497
3480 2653253 2462756 190497 190497
3490 2653253 2462756 190497 190497
3500 2653253 2462756 190497 190497
3510 2653253 2462756 190497 190497
3520 2653253 2462756 190497 190497
3530 2653253 2462756 190497 190497
3540 2653253 2462756 190497 190497
3550 2653253 2462756 190497 190497
3560 2653253 2462756 190497 190497
3570 2653253 2462756 190497 190497
3580 2653253 2462756 190497 190497
3590 2653253 2462756 190497 190497
3600 2653253 2462756 190497 190497
3610 2653253 2462756 190497 190497
3620 2653253 2462756 190497 190497
3630 2653253 2462756 190497 190497
3640 2653253 2462756 190497 190497
3650 2653253 2462756 190497 190497
3660 2653253 2462756 190497 190497
3670 2653253 2462756 190497 190497
3680 2653253 2462756 190497 190497
3690 2653253 2462756 190497 190497
3700 2653253 2462756 190497 190497
3710 2653253 2462756 190497 190497
3720 2653253 2462756 190497 190497
3730 2653253 2462756 190497 190497
3740 2653253 2462756 190497 190497
3750 2653253 2462756 190497 190497
3760 2653253 2462756 190497 190497
3770 2653253 2462756 190497 190497
3780 2653253 2462756 190497 190497
3790 2653253 2462756 190497 190497
3800 2653253 2462756 190497 190497
3810 2653253 2462756 190497 190497
3820 2653253 2462756 190497 190497
3830 2653253 2462756 190497 190497
3840 2653253 2462756 190497 190497
3850 2653253 2462756 190497 190497
3860 2653253 2462756 190497 190497
3870 2653253 2462756 190497 190497
3880 2653253 2462756 190497 190497
3890 2653253 2462756 190497 190497
3900 2653253 2462756 190497 190497
3910 2653253 2462756 190497 190497
3920 2653253 2462756 190497 190497
3930 2653253 2462756 190497 190497
3940 2653253 2462756 190497 190497
3950 2653253 2462756 190497 190497
3960 2653253 2462756 190497 190497
3970 2653253 2462756 190497 190497
3980 2653253 2462756 190497 190497
3990 2653253 2462756 190497 190497
4000 2653253 2462756 190497 190497
4010 2653253 2462756 190497 190497
4020 2653253 2462756 190497 190497
4030 2653253 2462756 190497 190497
4040 2653253 2462756 190497 190497
4050 2653253 2462756 190497 190497
4060 2653253 2462756 190497 190497
4070 2653253 2462756 190497 190497
4080 2653253 2462756 190497 190497
4090 2653253 2462756 190497 190497
4100 2653253 2462756 190497 190497
4110 2653253 2462756 190497 190497
4120 2653253 2462756 190497 190497
4130 2653253 2462756 190497 190497
4140 2653253 2462756 190497 190497
4150 2653253 2462756 190497 190497
4160 2653253 2462756 190497 190497
4170 2653253 2462756 190497 190497
4180 2653253 2462756 190497 190497
4190 2653253 2462756 190497 190497
4200 2653253 2462756 190497 190497
4210 2653253 2462756 190497 190497
4220 2653253 2462756 190497 190497
4230 2653253 2462756 190497 190497
4240 2653253 2462756 190497 190497
4250 2653253 2462756 190497 190497
4260 2653253 2462756 190497 190497
4270 2653253 2462756 190497 190497
4280 2653253 2462756 190497 190497
4290 2653253 2462756 190497 190497
4300 2653253 2462756 190497 190497
4310 2653253 2462756 190497 190497
4320 2653253 2462756 190497 190497
4330 2653253 2462756 190497 190497
4340 2653253 2462756 190497 190497
4350 2653253 2462756 190497 190497
4360 2653253 2462756 190497 190497
4370 2653253 2462756 190497 190497
4380 2653253 2462756 190497 190497
4390 2653253 2462756 190497 190497
4400 2653253 2462756 190497 190497
4410 2653253 2462756 190497 190497
4420 2653253 2462756 190497 190497
4430 2653253 2462756 190497 190497
4440 2653253 2462756 190497 190497
4450 2653253 2462756 190497 190497
4460 2653253 2462756 190497 190497
4470 2653253 2462756 190497 190497
4480 2653253 2462756 190497 190497
4490 2653253 2462756 190497 190497
4500 2653253 2462756 190497 190497
4510 2653253 2462756 190497 190497
4520 2653253 2462756 190497 190497
4530 2653253 2462756 190497 190497
4540 2653253 2462756 190497 190497
4550 2653253 2462756 190497 190497
4560 2653253 2462756 190497 190497
4570 2653253 2462756 190497 190497
4580 2653253 2462756 190497 190497
4590 2653253 2462756 190497 190497
4600 2653253 2462756 190497 190497
4610 2653253 2462756 190497 190497
4620 2653253 2462756 190497 190497
4630 2653253 2462756 190497 190497
4640 2653253 2462756 190497 190497
4650 2653253 2462756 190497 190497
4660 2653253 2462756 190497 190497
4670 2653253 2462756 190497 190497
4680 2653253 2462756 190497 190497
4690 2653253 2462756 190497 190497
4700 2653253 2462756 190497 190497
4710 2653253 2462756 190497 190497
4720 2653253 2462756 190497 190497
4730 2653253 2462756 190497 190497
4740 2653253 2462756 190497 190497
4750 2653253 2462756 190497 190497
4760 2653253 2462756 190497 190497
4770 2653253 2462756 190497 190497
4780 2653253 2462756 190497 190497
4790 2653253 2462756 190497 190497
4800 2653253 2462756 190497 190497
4810 2653253 2462756 190497 190497
4820 2653253 2462756 190497 190497
4830 2653253 2462756 190497 190497
4840 2653253 2462756 190497 190497
4850 2653253 2462756 190497 190497
4860 2653253 2462756 190497 190497
4870 2653253 2462756 190497 190497
4880 2653253 2462756 190497 190497
4890 2653253 2462756 190497 190497
4900 2653253 2462756 190497 190497
4910 2653253 2462756 190497 190497
4920 2653253 2462756 190497 190497
4930 2653253 2462756 190497 190497
4940 2653253 2462756 190497 190497
4950 2653253 2462756 190497 190497
4960 2653253 2462756 190497 190497
4970 2653253 2462756 190497 190497
4980 2653253 2462756 190497 190497
4990 2653253 2462756 190497 190497
5000 2653253 2462756 190497 190497
5010 2653253 2462756 190497 190497
5020 2653253 2462756 190497 190497
5030 2653253 2462756 190497 190497
5040 2653253 2462756 190497 190497
5050 2653253 2462756 190497 190497
5060 2653253 2462756 190497 190497
5070 2653253 2462756 190497 190497
5080 2653253 2462756 190497 190497
5090 2653253 2462756 190497 190497
5100 2653253 2462756 190497 190497
5110 2653253 2462756 190497 190497
5120 2653253 2462756 190497 190497
5130 2653253 2462756 190497 190497
5140 2653253 2462756 190497 190497
5150 2653253 2462756 190497 190497
5160 2653253 2462756 190497 190497
5170 2653253 2462756 190497 190497
5180 2653253 2462756 190497 190497
5190 2653253 2462756 190497 190497
5200 2653253 2462756 190497 190497
5210 2653253 2462756 190497 190497
5220 2653253 2462756 190497 190497
5230 2653253 2462756 190497 190497
5240 2653253 2462756 190497 190497
5250 2653253 2462756 190497 190497
5260 2653253 2462756 190497 190497
5270 2653253 2462756 190497 190497
5280 2653253 2462756 190497 190497
5290 2653253 2462756 190497 190497
5300 2653253 2462756 190497 190497
5310 2653253 2462756 190497 190497
5320 2653253 2462756 190497 190497
5330 2653253 2462756 190497 190497
5340 2653253 2462756 190497 190497
5350 2653253 2462756 190497 190497
5360 2653253 2462756 190497 190497
5370 2653253 2462756 190497 190497
5380 2653253 2462756 190497 190497
5390 2653253 2462756 190497 190497
5400 2653253 2462756 190497 190497
5410 2653253 2462756 190497 190497
5420 2653253 2462756 190497 190497
5430 2653253 2462756 190497 190497
5440 2653253 2462756 190497 190497
5450 2653253 2462756 190497 190497
5460 2653253 2462756 190497 190497
5470 2653253 2462756 190497 190497
5480 2653253 2462756 190497 190497
5490 2653253 2462756 190497 190497
5500 2653253 2462756 190497 190497
5510 2653253 2462756 190497 190497
5520 2653253 2462756 190497 190497
5530 2653253 2462756 190497 190497
5540 2653253 2462756 190497 190497
5550 2653253 2462756 190497 190497
5560 2653253 2462756 190497 190497
5570 2653253 2462756 190497 190497
5580 2653253 2462756 190497 190497
5590 2653253 2462756 190497 190497
5600 2653253 2462756 190497 190497
5610 2653253 2462756 190497 190497
5620 2653253 2462756 190497 190497
5630 2653253 2462756 190497 190497
5640 2653253 2462756 190497 190497
5650 2653253 2462756 190497 190497
5660 2653253 2462756 190497 190497
5670 2653253 2462756 190497 190497
5680 2653253 2462756 190497 190497
5690 2653253 2462756 190497 190497
5700 2653253 2462756 190497 190497
5710 2653253 2462756 190497 190497
5720 2653253 2462756 190497 190497
5730 2653253 2462756 190497 190497
5740 2653253 2462756 190497 190497
5750 2653253 2462756 190497 190497
5760 2653253 2462756 190497 190497
5770 2653253 2462756 190497 190497
5780 2653253 2462756 190497 190497
5790 2653253 2462756 190497 190497
5800 2653253 2462756 190497 190497
5810 2653253 2462756 190497 190497
5820 2653253 2462756 190497 190497
5830 2653253 2462756 190497 190497
5840 2653253 2462756 190497 190497
5850 2653253 2462756 190497 190497
5860 2653253 2462756 190497 190497
5870 2653253 2462756 190497 190497
5880 2653253 2462756 190497 190497
5890 2653253 2462756 190497 190497
5900 2653253 2462756 190497 190497
5910 2653253 2462756 190497 190497
5920 2653253 2462756 190497 190497
5930 2653253 2462756 190497 190497
5940 2653253 2462756 190497 190497
5950 2653253 2462756 190497 190497
5960 2653253 2462756 190497 190497
5970 2653253 2462756 190497 190497
5980 2653253 2462756 190497 190497
5990 2653253 2462756 190497 190497
6000 2653253 2462756 190497 190497
6010 2653253 2462756 190497 190497
6020 2653253 2462756 190497 190497
6030 2653253 2462756 190497 190497
6040 2653253 2462756 190497 190497
6050 2653253 2462756 190497 190497
6060 2653253 2462756 190497 190497
6070 2653253 2462756 190497 190497
6080 2653253 2462756 190497 190497
6090 2653253 2462756 190497 190497
6100 2653253 2462756 190497 190497
6110 2653253 2462756 190497 190497
6120 2653253 2462756 190497 190497
6130 2653253 2462756 190497 190497
6140 2653253 2462756 190497 190497
6150 2653253 2462756 190497 190497
6160 2653253 2462756 190497 190497
6170 2653253 2462756 190497 190497
6180 2653253 2462756 190497 190497
6190 2653253 2462756 190497 190497
6200 2653253 2462756 190497 190497
6210 2653253 2462756 190497 190497
6220 2653253 2462756 190497 190497
6230 2653253 2462756 190497 190497
6240 2653253 2462756 190497 190497
6250 2653253 2462756 190497 190497
6260 2653253 2462756 190497 190497
6270 2653253 2462756 190497 190497
6280 2653253 2462756 190497 190497
6290 2653253 2462756 190497 190497
6300 2653253 2462756 190497 190497
6310 2653253 2462756 190497 190497
6320 2653253 2462756 190497 190497
6330 2653253 2462756 190497 190497
6340 2653253 2462756 190497 190497
6350 2653253 2462756 190497 190497
6360 2653253 2462756 190497 190497
6370 2653253 2462756 190497 190497
6380 2653253 2462756 190497 190497
6390 2653253 2462756 190497 190497
6400 2653253 2462756 190497 190497
6410 2653253 2462756 190497 190497
6420 2653253 2462756 190497 190497
6430 2653253 2462756 190497 190497
6440 2653253 2462756 190497 190497
6450 2653253 2462756 190497 190497
6460 2653253 2462756 190497 190497
6470 2653253 2462756 190497 190497
6480 2653253 2462756 190497 190497
6490 2653253 2462756 190497 190497
6500 2653253 2462756 190497 190497

