Optimal path [nodeId(time to the node):
36(0) -> 49(152) -> 9(158) -> 45(151) -> 22(125) -> 25(133) -> 16(145) -> 17(141) -> 13(140) -> 18(121) -> 46(132) -> 6(121) -> 33(125) -> 31(126) -> 32(123) -> 34(144) -> 15(151) -> 20(140) -> 12(133) -> 10(142) -> 47(157) -> 26(123) -> 28(117) -> 48(145) -> 21(120) -> 43(131) -> 4(153) -> 11(125) -> 38(143) -> 27(130) -> 19(125) -> 29(137) -> 39(136) -> 24(130) -> 2(148) -> 5(133) -> 23(128) -> 37(131) -> 1(116) -> 42(119) -> 44(126) -> 40(118) -> 14(137) -> 41(124) -> 35(131) -> 7(128) -> 8(142) -> 30(146) -> 3(128) -> 0(138)
Total time of delivery: 6568
2950 2653253 2111887 541366 541366
2960 2653253 2111887 541366 541366
2970 2653253 2111887 541366 541366
2980 2653253 2111887 541366 541366
2990 2653253 2111887 541366 541366
3000 2653253 2111887 541366 541366
3010 2653253 2111887 541366 541366
3020 2653253 2111887 541366 541366
3030 2653253 2111887 541366 541366
3040 2653253 2111887 541366 541366
3050 2653253 2111887 541366 541366
3060 2653253 2111887 541366 541366
3070 2653253 2111887 541366 541366
3080 2653253 2111887 541366 541366
3090 2653253 2111887 541366 541366
3100 2653253 2111887 541366 541366
3110 2653253 2111887 541366 541366
3120 2653253 2111887 541366 541366
3130 2653253 2111887 541366 541366
3140 2653253 2111887 541366 541366
3150 2653253 2111887 541366 541366
3160 2653253 2111887 541366 541366
3170 2653253 2111887 541366 541366
3180 2653253 2111887 541366 541366
3190 2653253 2111887 541366 541366
3200 2653253 2111887 541366 541366
3210 2653253 2111887 541366 541366
3220 2653253 2111887 541366 541366
3230 2653253 2111887 541366 541366
3240 2653253 2111887 541366 541366
3250 2653253 2111887 541366 541366
3260 2653253 2111887 541366 541366
3270 2653253 2111887 541366 541366
3280 2653253 2111887 541366 541366
3290 2653253 2111887 541366 541366
3300 2653253 2111887 541366 541366
3310 2653253 2111887 541366 541366
3320 2653253 2111887 541366 541366
3330 2653253 2111887 541366 541366
3340 2653253 2111887 541366 541366
3350 2653253 2111887 541366 541366
3360 2653253 2111887 541366 541366
3370 2653253 2111887 541366 541366
3380 2653253 2111887 541366 541366
3390 2653253 2111887 541366 541366
3400 2653253 2111887 541366 541366
3410 2653253 2111887 541366 541366
3420 2653253 2111887 541366 541366
3430 2653253 2111887 541366 541366
3440 2653253 2111887 541366 541366
3450 2653253 2111887 541366 541366
3460 2653253 2111887 541366 541366
3470 2653253 2111887 541366 541366
3480 2653253 2111887 541366 541366
3490 2653253 2111887 541366 541366
3500 2653253 2111887 541366 541366
3510 2653253 2111887 541366 541366
3520 2653253 2111887 541366 541366
3530 2653253 2111887 541366 541366
3540 2653253 2111887 541366 541366
3550 2653253 2111887 541366 541366
3560 2653253 2111887 541366 541366
3570 2653253 2111887 541366 541366
3580 2653253 2111887 541366 541366
3590 2653253 2111887 541366 541366
3600 2653253 2111887 541366 541366
3610 2653253 2111887 541366 541366
3620 2653253 2111887 541366 541366
3630 2653253 2111887 541366 541366
3640 2653253 2111887 541366 541366
3650 2653253 2111887 541366 541366
3660 2653253 2111887 541366 541366
3670 2653253 2111887 541366 541366
3680 2653253 2111887 541366 541366
3690 2653253 2111887 541366 541366
3700 2653253 2111887 541366 541366
3710 2653253 2111887 541366 541366
3720 2653253 2111887 541366 541366
3730 2653253 2111887 541366 541366
3740 2653253 2111887 541366 541366
3750 2653253 2111887 541366 541366
3760 2653253 2111887 541366 541366
3770 2653253 2111887 541366 541366
3780 2653253 2111887 541366 541366
3790 2653253 2111887 541366 541366
3800 2653253 2111887 541366 541366
3810 2653253 2111887 541366 541366
3820 2653253 2111887 541366 541366
3830 2653253 2111887 541366 541366
3840 2653253 2111887 541366 541366
3850 2653253 2111887 541366 541366
3860 2653253 2111887 541366 541366
3870 2653253 2111887 541366 541366
3880 2653253 2111887 541366 541366
3890 2653253 2111887 541366 541366
3900 2653253 2111887 541366 541366
3910 2653253 2111887 541366 541366
3920 2653253 2111887 541366 541366
3930 2653253 2111887 541366 541366
3940 2653253 2111887 541366 541366
3950 2653253 2111887 541366 541366
3960 2653253 2111887 541366 541366
3970 2653253 2111887 541366 541366
3980 2653253 2111887 541366 541366
3990 2653253 2111887 541366 541366
4000 2653253 2111887 541366 541366
4010 2653253 2111887 541366 541366
4020 2653253 2111887 541366 541366
4030 2653253 2111887 541366 541366
4040 2653253 2111887 541366 541366
4050 2653253 2111887 541366 541366
4060 2653253 2111887 541366 541366
4070 2653253 2111887 541366 541366
4080 2653253 2111887 541366 541366
4090 2653253 2111887 541366 541366
4100 2653253 2111887 541366 541366
4110 2653253 2111887 541366 541366
4120 2653253 2111887 541366 541366
4130 2653253 2111887 541366 541366
4140 2653253 2111887 541366 541366
4150 2653253 2111887 541366 541366
4160 2653253 2111887 541366 541366
4170 2653253 2111887 541366 541366
4180 2653253 2111887 541366 541366
4190 2653253 2111887 541366 541366
4200 2653253 2111887 541366 541366
4210 2653253 2111887 541366 541366
4220 2653253 2111887 541366 541366
4230 2653253 2111887 541366 541366
4240 2653253 2111887 541366 541366
4250 2653253 2111887 541366 541366
4260 2653253 2111887 541366 541366
4270 2653253 2111887 541366 541366
4280 2653253 2111887 541366 541366
4290 2653253 2111887 541366 541366
4300 2653253 2111887 541366 541366
4310 2653253 2111887 541366 541366
4320 2653253 2111887 541366 541366
4330 2653253 2111887 541366 541366
4340 2653253 2111887 541366 541366
4350 2653253 2111887 541366 541366
4360 2653253 2111887 541366 541366
4370 2653253 2111887 541366 541366
4380 2653253 2111887 541366 541366
4390 2653253 2111887 541366 541366
4400 2653253 2111887 541366 541366
4410 2653253 2111887 541366 541366
4420 2653253 2111887 541366 541366
4430 2653253 2111887 541366 541366
4440 2653253 2111887 541366 541366
4450 2653253 2111887 541366 541366
4460 2653253 2111887 541366 541366
4470 2653253 2111887 541366 541366
4480 2653253 2111887 541366 541366
4490 2653253 2111887 541366 541366
4500 2653253 2111887 541366 541366
4510 2653253 2111887 541366 541366
4520 2653253 2111887 541366 541366
4530 2653253 2111887 541366 541366
4540 2653253 2111887 541366 541366
4550 2653253 2111887 541366 541366
4560 2653253 2111887 541366 541366
4570 2653253 2111887 541366 541366
4580 2653253 2111887 541366 541366
4590 2653253 2111887 541366 541366
4600 2653253 2111887 541366 541366
4610 2653253 2111887 541366 541366
4620 2653253 2111887 541366 541366
4630 2653253 2111887 541366 541366
4640 2653253 2111887 541366 541366
4650 2653253 2111887 541366 541366
4660 2653253 2111887 541366 541366
4670 2653253 2111887 541366 541366
4680 2653253 2111887 541366 541366
4690 2653253 2111887 541366 541366
4700 2653253 2111887 541366 541366
4710 2653253 2111887 541366 541366
4720 2653253 2111887 541366 541366
4730 2653253 2111887 541366 541366
4740 2653253 2111887 541366 541366
4750 2653253 2111887 541366 541366
4760 2653253 2111887 541366 541366
4770 2653253 2111887 541366 541366
4780 2653253 2111887 541366 541366
4790 2653253 2111887 541366 541366
4800 2653253 2111887 541366 541366
4810 2653253 2111887 541366 541366
4820 2653253 2111887 541366 541366
4830 2653253 2111887 541366 541366
4840 2653253 2111887 541366 541366
4850 2653253 2111887 541366 541366
4860 2653253 2111887 541366 541366
4870 2653253 2111887 541366 541366
4880 2653253 2111887 541366 541366
4890 2653253 2111887 541366 541366
4900 2653253 2111887 541366 541366
4910 2653253 2111887 541366 541366
4920 2653253 2111887 541366 541366
4930 2653253 2111887 541366 541366
4940 2653253 2111887 541366 541366
4950 2653253 2111887 541366 541366
4960 2653253 2111887 541366 541366
4970 2653253 2111887 541366 541366
4980 2653253 2111887 541366 541366
4990 2653253 2111887 541366 541366
5000 2653253 2111887 541366 541366
5010 2653253 2111887 541366 541366
5020 2653253 2111887 541366 541366
5030 2653253 2111887 541366 541366
5040 2653253 2111887 541366 541366
5050 2653253 2111887 541366 541366
5060 2653253 2111887 541366 541366
5070 2653253 2111887 541366 541366
5080 2653253 2111887 541366 541366
5090 2653253 2111887 541366 541366
5100 2653253 2111887 541366 541366
5110 2653253 2111887 541366 541366
5120 2653253 2111887 541366 541366
5130 2653253 2111887 541366 541366
5140 2653253 2111887 541366 541366
5150 2653253 2111887 541366 541366
5160 2653253 2111887 541366 541366
5170 2653253 2111887 541366 541366
5180 2653253 2111887 541366 541366
5190 2653253 2111887 541366 541366
5200 2653253 2111887 541366 541366
5210 2653253 2111887 541366 541366
5220 2653253 2111887 541366 541366
5230 2653253 2111887 541366 541366
5240 2653253 2111887 541366 541366
5250 2653253 2111887 541366 541366
5260 2653253 2111887 541366 541366
5270 2653253 2111887 541366 541366
5280 2653253 2111887 541366 541366
5290 2653253 2111887 541366 541366
5300 2653253 2111887 541366 541366
5310 2653253 2111887 541366 541366
5320 2653253 2111887 541366 541366
5330 2653253 2111887 541366 541366
5340 2653253 2111887 541366 541366
5350 2653253 2111887 541366 541366
5360 2653253 2111887 541366 541366
5370 2653253 2111887 541366 541366
5380 2653253 2111887 541366 541366
5390 2653253 2111887 541366 541366
5400 2653253 2111887 541366 541366
5410 2653253 2111887 541366 541366
5420 2653253 2111887 541366 541366
5430 2653253 2111887 541366 541366
5440 2653253 2111887 541366 541366
5450 2653253 2111887 541366 541366
5460 2653253 2111887 541366 541366
5470 2653253 2111887 541366 541366
5480 2653253 2111887 541366 541366
5490 2653253 2111887 541366 541366
5500 2653253 2111887 541366 541366
5510 2653253 2111887 541366 541366
5520 2653253 2111887 541366 541366
5530 2653253 2111887 541366 541366
5540 2653253 2111887 541366 541366
5550 2653253 2111887 541366 541366
5560 2653253 2111887 541366 541366
5570 2653253 2111887 541366 541366
5580 2653253 2111887 541366 541366
5590 2653253 2111887 541366 541366
5600 2653253 2111887 541366 541366
5610 2653253 2111887 541366 541366
5620 2653253 2111887 541366 541366
5630 2653253 2111887 541366 541366
5640 2653253 2111887 541366 541366
5650 2653253 2111887 541366 541366
5660 2653253 2111887 541366 541366
5670 2653253 2111887 541366 541366
5680 2653253 2111887 541366 541366
5690 2653253 2111887 541366 541366
5700 2653253 2111887 541366 541366
5710 2653253 2111887 541366 541366
5720 2653253 2111887 541366 541366
5730 2653253 2111887 541366 541366
5740 2653253 2111887 541366 541366
5750 2653253 2111887 541366 541366
5760 2653253 2111887 541366 541366
5770 2653253 2111887 541366 541366
5780 2653253 2111887 541366 541366
5790 2653253 2111887 541366 541366
5800 2653253 2111887 541366 541366
5810 2653253 2111887 541366 541366
5820 2653253 2111887 541366 541366
5830 2653253 2111887 541366 541366
5840 2653253 2111887 541366 541366
5850 2653253 2111887 541366 541366
5860 2653253 2111887 541366 541366
5870 2653253 2111887 541366 541366
5880 2653253 2111887 541366 541366
5890 2653253 2111887 541366 541366
5900 2653253 2111887 541366 541366
5910 2653253 2111887 541366 541366
5920 2653253 2111887 541366 541366
5930 2653253 2111887 541366 541366
5940 2653253 2111887 541366 541366
5950 2653253 2111887 541366 541366
5960 2653253 2111887 541366 541366
5970 2653253 2111887 541366 541366
5980 2653253 2111887 541366 541366
5990 2653253 2111887 541366 541366
6000 2653253 2111887 541366 541366
6010 2653253 2111887 541366 541366
6020 2653253 2111887 541366 541366
6030 2653253 2111887 541366 541366
6040 2653253 2111887 541366 541366
6050 2653253 2111887 541366 541366
6060 2653253 2111887 541366 541366
6070 2653253 2111887 541366 541366
6080 2653253 2111887 541366 541366
6090 2653253 2111887 541366 541366
6100 2653253 2111887 541366 541366
6110 2653253 2111887 541366 541366
6120 2653253 2111887 541366 541366
6130 2653253 2111887 541366 541366
6140 2653253 2111887 541366 541366
6150 2653253 2111887 541366 541366
6160 2653253 2111887 541366 541366
6170 2653253 2111887 541366 541366
6180 2653253 2111887 541366 541366
6190 2653253 2111887 541366 541366
6200 2653253 2111887 541366 541366
6210 2653253 2111887 541366 541366
6220 2653253 2111887 541366 541366
6230 2653253 2111887 541366 541366
6240 2653253 2111887 541366 541366
6250 2653253 2111887 541366 541366
6260 2653253 2111887 541366 541366
6270 2653253 2111887 541366 541366
6280 2653253 2111887 541366 541366
6290 2653253 2111887 541366 541366
6300 2653253 2111887 541366 541366
6310 2653253 2111887 541366 541366
6320 2653253 2111887 541366 541366
6330 2653253 2111887 541366 541366
6340 2653253 2111887 541366 541366
6350 2653253 2111887 541366 541366
6360 2653253 2111887 541366 541366
6370 2653253 2111887 541366 541366
6380 2653253 2111887 541366 541366
6390 2653253 2111887 541366 541366
6400 2653253 2111887 541366 541366
6410 2653253 2111887 541366 541366
6420 2653253 2111887 541366 541366
6430 2653253 2111887 541366 541366
6440 2653253 2111887 541366 541366
6450 2653253 2111887 541366 541366
6460 2653253 2111887 541366 541366
6470 2653253 2111887 541366 541366
6480 2653253 2111887 541366 541366
6490 2653253 2111887 541366 541366
6500 2653253 2111887 541366 541366
6510 2653253 2111887 541366 541366
6520 2653253 2111887 541366 541366
6530 2653253 2111887 541366 541366
6540 2653253 2111887 541366 541366
6550 2653253 2111887 541366 541366
6560 2653253 2111887 541366 541366

