Optimal path [nodeId(time to the node):
36(0) -> 32(121) -> 23(140) -> 2(136) -> 40(141) -> 9(119) -> 44(133) -> 8(131) -> 7(128) -> 10(124) -> 13(144) -> 46(139) -> 42(135) -> 26(111) -> 38(124) -> 39(135) -> 3(145) -> 5(131) -> 29(141) -> 24(128) -> 18(156) -> 25(118) -> 48(133) -> 12(124) -> 11(125) -> 47(141) -> 43(140) -> 22(140) -> 33(126) -> 14(130) -> 1(129) -> 21(137) -> 0(126) -> 20(128) -> 45(121) -> 19(113) -> 30(142) -> 35(135) -> 49(128) -> 34(132) -> 4(126) -> 16(126) -> 15(130) -> 6(134) -> 17(122) -> 41(125) -> 27(118) -> 31(110) -> 28(130) -> 37(146)
Total time of delivery: 6397
The cost function value: 6397

Statistics at the end of simulation: 
Residents: 2653253
Illness cases: 2338495 --> [88.13690213485107%]
Healthy residents: 314758 --> [11.863097865148932%]
Vaccinated residents314758 --> [11.863097865148932%]

Statistics of each node: 
id residentsNumber illnessCases healthyResidents vaccinated
6100 2653253 2338495 314758 314758
6110 2653253 2338495 314758 314758
6120 2653253 2338495 314758 314758
6130 2653253 2338495 314758 314758
6140 2653253 2338495 314758 314758
6150 2653253 2338495 314758 314758
6160 2653253 2338495 314758 314758
6170 2653253 2338495 314758 314758
6180 2653253 2338495 314758 314758
6190 2653253 2338495 314758 314758
6200 2653253 2338495 314758 314758
6210 2653253 2338495 314758 314758
6220 2653253 2338495 314758 314758
6230 2653253 2338495 314758 314758
6240 2653253 2338495 314758 314758
6250 2653253 2338495 314758 314758
6260 2653253 2338495 314758 314758
6270 2653253 2338495 314758 314758
6280 2653253 2338495 314758 314758
6290 2653253 2338495 314758 314758
6300 2653253 2338495 314758 314758
6310 2653253 2338495 314758 314758
6320 2653253 2338495 314758 314758
6330 2653253 2338495 314758 314758
6340 2653253 2338495 314758 314758
6350 2653253 2338495 314758 314758
6360 2653253 2338495 314758 314758
6370 2653253 2338495 314758 314758
6380 2653253 2338495 314758 314758
6390 2653253 2338495 314758 314758

