Optimal path [nodeId(time to the node):
36(0) -> 38(130) -> 25(139) -> 5(126) -> 45(130) -> 16(121) -> 6(141) -> 9(135) -> 28(137) -> 21(147) -> 12(131) -> 18(148) -> 3(132) -> 48(147) -> 40(148) -> 27(148) -> 0(152) -> 24(151) -> 7(132) -> 35(124) -> 1(158) -> 37(138) -> 43(143) -> 46(144) -> 11(153) -> 47(141) -> 13(128) -> 22(150) -> 20(151) -> 44(135) -> 14(150) -> 26(130) -> 31(139) -> 39(156) -> 8(151) -> 4(141) -> 17(154) -> 34(136) -> 2(111) -> 41(138) -> 23(134) -> 33(150) -> 30(159) -> 32(139) -> 10(141) -> 42(151) -> 19(141) -> 29(156) -> 15(149) -> 49(138)
Total time of delivery: 6924
3950 2653253 2023635 629618 629618
3960 2653253 2023635 629618 629618
3970 2653253 2023635 629618 629618
3980 2653253 2023635 629618 629618
3990 2653253 2023635 629618 629618
4000 2653253 2023635 629618 629618
4010 2653253 2023635 629618 629618
4020 2653253 2023635 629618 629618
4030 2653253 2023635 629618 629618
4040 2653253 2023635 629618 629618
4050 2653253 2023635 629618 629618
4060 2653253 2023635 629618 629618
4070 2653253 2023635 629618 629618
4080 2653253 2023635 629618 629618
4090 2653253 2023635 629618 629618
4100 2653253 2023635 629618 629618
4110 2653253 2023635 629618 629618
4120 2653253 2023635 629618 629618
4130 2653253 2023635 629618 629618
4140 2653253 2023635 629618 629618
4150 2653253 2023635 629618 629618
4160 2653253 2023635 629618 629618
4170 2653253 2023635 629618 629618
4180 2653253 2023635 629618 629618
4190 2653253 2023635 629618 629618
4200 2653253 2023635 629618 629618
4210 2653253 2023635 629618 629618
4220 2653253 2023635 629618 629618
4230 2653253 2023635 629618 629618
4240 2653253 2023635 629618 629618
4250 2653253 2023635 629618 629618
4260 2653253 2023635 629618 629618
4270 2653253 2023635 629618 629618
4280 2653253 2023635 629618 629618
4290 2653253 2023635 629618 629618
4300 2653253 2023635 629618 629618
4310 2653253 2023635 629618 629618
4320 2653253 2023635 629618 629618
4330 2653253 2023635 629618 629618
4340 2653253 2023635 629618 629618
4350 2653253 2023635 629618 629618
4360 2653253 2023635 629618 629618
4370 2653253 2023635 629618 629618
4380 2653253 2023635 629618 629618
4390 2653253 2023635 629618 629618
4400 2653253 2023635 629618 629618
4410 2653253 2023635 629618 629618
4420 2653253 2023635 629618 629618
4430 2653253 2023635 629618 629618
4440 2653253 2023635 629618 629618
4450 2653253 2023635 629618 629618
4460 2653253 2023635 629618 629618
4470 2653253 2023635 629618 629618
4480 2653253 2023635 629618 629618
4490 2653253 2023635 629618 629618
4500 2653253 2023635 629618 629618
4510 2653253 2023635 629618 629618
4520 2653253 2023635 629618 629618
4530 2653253 2023635 629618 629618
4540 2653253 2023635 629618 629618
4550 2653253 2023635 629618 629618
4560 2653253 2023635 629618 629618
4570 2653253 2023635 629618 629618
4580 2653253 2023635 629618 629618
4590 2653253 2023635 629618 629618
4600 2653253 2023635 629618 629618
4610 2653253 2023635 629618 629618
4620 2653253 2023635 629618 629618
4630 2653253 2023635 629618 629618
4640 2653253 2023635 629618 629618
4650 2653253 2023635 629618 629618
4660 2653253 2023635 629618 629618
4670 2653253 2023635 629618 629618
4680 2653253 2023635 629618 629618
4690 2653253 2023635 629618 629618
4700 2653253 2023635 629618 629618
4710 2653253 2023635 629618 629618
4720 2653253 2023635 629618 629618
4730 2653253 2023635 629618 629618
4740 2653253 2023635 629618 629618
4750 2653253 2023635 629618 629618
4760 2653253 2023635 629618 629618
4770 2653253 2023635 629618 629618
4780 2653253 2023635 629618 629618
4790 2653253 2023635 629618 629618
4800 2653253 2023635 629618 629618
4810 2653253 2023635 629618 629618
4820 2653253 2023635 629618 629618
4830 2653253 2023635 629618 629618
4840 2653253 2023635 629618 629618
4850 2653253 2023635 629618 629618
4860 2653253 2023635 629618 629618
4870 2653253 2023635 629618 629618
4880 2653253 2023635 629618 629618
4890 2653253 2023635 629618 629618
4900 2653253 2023635 629618 629618
4910 2653253 2023635 629618 629618
4920 2653253 2023635 629618 629618
4930 2653253 2023635 629618 629618
4940 2653253 2023635 629618 629618
4950 2653253 2023635 629618 629618
4960 2653253 2023635 629618 629618
4970 2653253 2023635 629618 629618
4980 2653253 2023635 629618 629618
4990 2653253 2023635 629618 629618
5000 2653253 2023635 629618 629618
5010 2653253 2023635 629618 629618
5020 2653253 2023635 629618 629618
5030 2653253 2023635 629618 629618
5040 2653253 2023635 629618 629618
5050 2653253 2023635 629618 629618
5060 2653253 2023635 629618 629618
5070 2653253 2023635 629618 629618
5080 2653253 2023635 629618 629618
5090 2653253 2023635 629618 629618
5100 2653253 2023635 629618 629618
5110 2653253 2023635 629618 629618
5120 2653253 2023635 629618 629618
5130 2653253 2023635 629618 629618
5140 2653253 2023635 629618 629618
5150 2653253 2023635 629618 629618
5160 2653253 2023635 629618 629618
5170 2653253 2023635 629618 629618
5180 2653253 2023635 629618 629618
5190 2653253 2023635 629618 629618
5200 2653253 2023635 629618 629618
5210 2653253 2023635 629618 629618
5220 2653253 2023635 629618 629618
5230 2653253 2023635 629618 629618
5240 2653253 2023635 629618 629618
5250 2653253 2023635 629618 629618
5260 2653253 2023635 629618 629618
5270 2653253 2023635 629618 629618
5280 2653253 2023635 629618 629618
5290 2653253 2023635 629618 629618
5300 2653253 2023635 629618 629618
5310 2653253 2023635 629618 629618
5320 2653253 2023635 629618 629618
5330 2653253 2023635 629618 629618
5340 2653253 2023635 629618 629618
5350 2653253 2023635 629618 629618
5360 2653253 2023635 629618 629618
5370 2653253 2023635 629618 629618
5380 2653253 2023635 629618 629618
5390 2653253 2023635 629618 629618
5400 2653253 2023635 629618 629618
5410 2653253 2023635 629618 629618
5420 2653253 2023635 629618 629618
5430 2653253 2023635 629618 629618
5440 2653253 2023635 629618 629618
5450 2653253 2023635 629618 629618
5460 2653253 2023635 629618 629618
5470 2653253 2023635 629618 629618
5480 2653253 2023635 629618 629618
5490 2653253 2023635 629618 629618
5500 2653253 2023635 629618 629618
5510 2653253 2023635 629618 629618
5520 2653253 2023635 629618 629618
5530 2653253 2023635 629618 629618
5540 2653253 2023635 629618 629618
5550 2653253 2023635 629618 629618
5560 2653253 2023635 629618 629618
5570 2653253 2023635 629618 629618
5580 2653253 2023635 629618 629618
5590 2653253 2023635 629618 629618
5600 2653253 2023635 629618 629618
5610 2653253 2023635 629618 629618
5620 2653253 2023635 629618 629618
5630 2653253 2023635 629618 629618
5640 2653253 2023635 629618 629618
5650 2653253 2023635 629618 629618
5660 2653253 2023635 629618 629618
5670 2653253 2023635 629618 629618
5680 2653253 2023635 629618 629618
5690 2653253 2023635 629618 629618
5700 2653253 2023635 629618 629618
5710 2653253 2023635 629618 629618
5720 2653253 2023635 629618 629618
5730 2653253 2023635 629618 629618
5740 2653253 2023635 629618 629618
5750 2653253 2023635 629618 629618
5760 2653253 2023635 629618 629618
5770 2653253 2023635 629618 629618
5780 2653253 2023635 629618 629618
5790 2653253 2023635 629618 629618
5800 2653253 2023635 629618 629618
5810 2653253 2023635 629618 629618
5820 2653253 2023635 629618 629618
5830 2653253 2023635 629618 629618
5840 2653253 2023635 629618 629618
5850 2653253 2023635 629618 629618
5860 2653253 2023635 629618 629618
5870 2653253 2023635 629618 629618
5880 2653253 2023635 629618 629618
5890 2653253 2023635 629618 629618
5900 2653253 2023635 629618 629618
5910 2653253 2023635 629618 629618
5920 2653253 2023635 629618 629618
5930 2653253 2023635 629618 629618
5940 2653253 2023635 629618 629618
5950 2653253 2023635 629618 629618
5960 2653253 2023635 629618 629618
5970 2653253 2023635 629618 629618
5980 2653253 2023635 629618 629618
5990 2653253 2023635 629618 629618
6000 2653253 2023635 629618 629618
6010 2653253 2023635 629618 629618
6020 2653253 2023635 629618 629618
6030 2653253 2023635 629618 629618
6040 2653253 2023635 629618 629618
6050 2653253 2023635 629618 629618
6060 2653253 2023635 629618 629618
6070 2653253 2023635 629618 629618
6080 2653253 2023635 629618 629618
6090 2653253 2023635 629618 629618
6100 2653253 2023635 629618 629618
6110 2653253 2023635 629618 629618
6120 2653253 2023635 629618 629618
6130 2653253 2023635 629618 629618
6140 2653253 2023635 629618 629618
6150 2653253 2023635 629618 629618
6160 2653253 2023635 629618 629618
6170 2653253 2023635 629618 629618
6180 2653253 2023635 629618 629618
6190 2653253 2023635 629618 629618
6200 2653253 2023635 629618 629618
6210 2653253 2023635 629618 629618
6220 2653253 2023635 629618 629618
6230 2653253 2023635 629618 629618
6240 2653253 2023635 629618 629618
6250 2653253 2023635 629618 629618
6260 2653253 2023635 629618 629618
6270 2653253 2023635 629618 629618
6280 2653253 2023635 629618 629618
6290 2653253 2023635 629618 629618
6300 2653253 2023635 629618 629618
6310 2653253 2023635 629618 629618
6320 2653253 2023635 629618 629618
6330 2653253 2023635 629618 629618
6340 2653253 2023635 629618 629618
6350 2653253 2023635 629618 629618
6360 2653253 2023635 629618 629618
6370 2653253 2023635 629618 629618
6380 2653253 2023635 629618 629618
6390 2653253 2023635 629618 629618
6400 2653253 2023635 629618 629618
6410 2653253 2023635 629618 629618
6420 2653253 2023635 629618 629618
6430 2653253 2023635 629618 629618
6440 2653253 2023635 629618 629618
6450 2653253 2023635 629618 629618
6460 2653253 2023635 629618 629618
6470 2653253 2023635 629618 629618
6480 2653253 2023635 629618 629618
6490 2653253 2023635 629618 629618
6500 2653253 2023635 629618 629618
6510 2653253 2023635 629618 629618
6520 2653253 2023635 629618 629618
6530 2653253 2023635 629618 629618
6540 2653253 2023635 629618 629618
6550 2653253 2023635 629618 629618
6560 2653253 2023635 629618 629618
6570 2653253 2023635 629618 629618
6580 2653253 2023635 629618 629618
6590 2653253 2023635 629618 629618
6600 2653253 2023635 629618 629618
6610 2653253 2023635 629618 629618
6620 2653253 2023635 629618 629618
6630 2653253 2023635 629618 629618
6640 2653253 2023635 629618 629618
6650 2653253 2023635 629618 629618
6660 2653253 2023635 629618 629618
6670 2653253 2023635 629618 629618
6680 2653253 2023635 629618 629618
6690 2653253 2023635 629618 629618
6700 2653253 2023635 629618 629618
6710 2653253 2023635 629618 629618
6720 2653253 2023635 629618 629618
6730 2653253 2023635 629618 629618
6740 2653253 2023635 629618 629618
6750 2653253 2023635 629618 629618
6760 2653253 2023635 629618 629618
6770 2653253 2023635 629618 629618
6780 2653253 2023635 629618 629618
6790 2653253 2023635 629618 629618
6800 2653253 2023635 629618 629618
6810 2653253 2023635 629618 629618
6820 2653253 2023635 629618 629618
6830 2653253 2023635 629618 629618
6840 2653253 2023635 629618 629618
6850 2653253 2023635 629618 629618
6860 2653253 2023635 629618 629618
6870 2653253 2023635 629618 629618
6880 2653253 2023635 629618 629618
6890 2653253 2023635 629618 629618
6900 2653253 2023635 629618 629618
6910 2653253 2023635 629618 629618
6920 2653253 2023635 629618 629618

