Optimal path [nodeId(time to the node):
17(0) -> 25(153) -> 56(139) -> 81(127) -> 89(149) -> 72(176) -> 10(159) -> 32(124) -> 98(128) -> 85(132) -> 71(143) -> 39(144) -> 33(122) -> 66(149) -> 4(143) -> 1(145) -> 29(165) -> 14(149) -> 9(128) -> 77(141) -> 47(154) -> 8(123) -> 52(137) -> 2(147) -> 93(131) -> 97(130) -> 18(129) -> 57(132) -> 62(150) -> 34(129) -> 90(134) -> 6(132) -> 28(117) -> 50(136) -> 63(133) -> 69(124) -> 42(125) -> 74(122) -> 20(136) -> 43(119) -> 70(126) -> 53(122) -> 51(122) -> 64(132) -> 88(127) -> 46(137) -> 19(162) -> 5(144) -> 27(115) -> 24(140) -> 15(140) -> 22(121) -> 45(144) -> 55(129) -> 54(119) -> 49(151) -> 38(128) -> 73(133) -> 58(123) -> 99(133) -> 59(139) -> 26(136) -> 13(123) -> 36(142) -> 30(129) -> 79(148) -> 86(157) -> 37(132) -> 23(140) -> 87(151) -> 80(119) -> 68(129) -> 65(144) -> 84(140) -> 83(127) -> 0(132) -> 7(117) -> 92(143) -> 35(129) -> 40(125) -> 82(148) -> 67(131) -> 41(118) -> 16(120) -> 48(137) -> 94(137) -> 75(111) -> 44(135) -> 60(123) -> 31(117) -> 76(129) -> 12(147) -> 3(138) -> 61(130) -> 11(129) -> 91(140) -> 78(129) -> 96(137) -> 21(140) -> 95(132)
Total time of delivery: 13334
The cost function value: 2483842

Statistics at the end of simulation: 
Residents: 5432871
Illness cases: 4954351 --> [91.1921339564293%]
Healthy residents: 478520 --> [8.807866043570701%]
Vaccinated residents478520 --> [8.807866043570701%]

Statistics of each node: 
id residentsNumber illnessCases healthyResidents vaccinated
1690 5432871 4954351 478520 478520
1700 5432871 4954351 478520 478520
1710 5432871 4954351 478520 478520
1720 5432871 4954351 478520 478520
1730 5432871 4954351 478520 478520
1740 5432871 4954351 478520 478520
1750 5432871 4954351 478520 478520
1760 5432871 4954351 478520 478520
1770 5432871 4954351 478520 478520
1780 5432871 4954351 478520 478520
1790 5432871 4954351 478520 478520
1800 5432871 4954351 478520 478520
1810 5432871 4954351 478520 478520
1820 5432871 4954351 478520 478520
1830 5432871 4954351 478520 478520
1840 5432871 4954351 478520 478520
1850 5432871 4954351 478520 478520
1860 5432871 4954351 478520 478520
1870 5432871 4954351 478520 478520
1880 5432871 4954351 478520 478520
1890 5432871 4954351 478520 478520
1900 5432871 4954351 478520 478520
1910 5432871 4954351 478520 478520
1920 5432871 4954351 478520 478520
1930 5432871 4954351 478520 478520
1940 5432871 4954351 478520 478520
1950 5432871 4954351 478520 478520
1960 5432871 4954351 478520 478520
1970 5432871 4954351 478520 478520
1980 5432871 4954351 478520 478520
1990 5432871 4954351 478520 478520
2000 5432871 4954351 478520 478520
2010 5432871 4954351 478520 478520
2020 5432871 4954351 478520 478520
2030 5432871 4954351 478520 478520
2040 5432871 4954351 478520 478520
2050 5432871 4954351 478520 478520
2060 5432871 4954351 478520 478520
2070 5432871 4954351 478520 478520
2080 5432871 4954351 478520 478520
2090 5432871 4954351 478520 478520
2100 5432871 4954351 478520 478520
2110 5432871 4954351 478520 478520
2120 5432871 4954351 478520 478520
2130 5432871 4954351 478520 478520
2140 5432871 4954351 478520 478520
2150 5432871 4954351 478520 478520
2160 5432871 4954351 478520 478520
2170 5432871 4954351 478520 478520
2180 5432871 4954351 478520 478520
2190 5432871 4954351 478520 478520
2200 5432871 4954351 478520 478520
2210 5432871 4954351 478520 478520
2220 5432871 4954351 478520 478520
2230 5432871 4954351 478520 478520
2240 5432871 4954351 478520 478520
2250 5432871 4954351 478520 478520
2260 5432871 4954351 478520 478520
2270 5432871 4954351 478520 478520
2280 5432871 4954351 478520 478520
2290 5432871 4954351 478520 478520
2300 5432871 4954351 478520 478520
2310 5432871 4954351 478520 478520
2320 5432871 4954351 478520 478520
2330 5432871 4954351 478520 478520
2340 5432871 4954351 478520 478520
2350 5432871 4954351 478520 478520
2360 5432871 4954351 478520 478520
2370 5432871 4954351 478520 478520
2380 5432871 4954351 478520 478520
2390 5432871 4954351 478520 478520
2400 5432871 4954351 478520 478520
2410 5432871 4954351 478520 478520
2420 5432871 4954351 478520 478520
2430 5432871 4954351 478520 478520
2440 5432871 4954351 478520 478520
2450 5432871 4954351 478520 478520
2460 5432871 4954351 478520 478520
2470 5432871 4954351 478520 478520
2480 5432871 4954351 478520 478520
2490 5432871 4954351 478520 478520
2500 5432871 4954351 478520 478520
2510 5432871 4954351 478520 478520
2520 5432871 4954351 478520 478520
2530 5432871 4954351 478520 478520
2540 5432871 4954351 478520 478520
2550 5432871 4954351 478520 478520
2560 5432871 4954351 478520 478520
2570 5432871 4954351 478520 478520
2580 5432871 4954351 478520 478520
2590 5432871 4954351 478520 478520
2600 5432871 4954351 478520 478520
2610 5432871 4954351 478520 478520
2620 5432871 4954351 478520 478520
2630 5432871 4954351 478520 478520
2640 5432871 4954351 478520 478520
2650 5432871 4954351 478520 478520
2660 5432871 4954351 478520 478520
2670 5432871 4954351 478520 478520
2680 5432871 4954351 478520 478520
2690 5432871 4954351 478520 478520
2700 5432871 4954351 478520 478520
2710 5432871 4954351 478520 478520
2720 5432871 4954351 478520 478520
2730 5432871 4954351 478520 478520
2740 5432871 4954351 478520 478520
2750 5432871 4954351 478520 478520
2760 5432871 4954351 478520 478520
2770 5432871 4954351 478520 478520
2780 5432871 4954351 478520 478520
2790 5432871 4954351 478520 478520
2800 5432871 4954351 478520 478520
2810 5432871 4954351 478520 478520
2820 5432871 4954351 478520 478520
2830 5432871 4954351 478520 478520
2840 5432871 4954351 478520 478520
2850 5432871 4954351 478520 478520
2860 5432871 4954351 478520 478520
2870 5432871 4954351 478520 478520
2880 5432871 4954351 478520 478520
2890 5432871 4954351 478520 478520
2900 5432871 4954351 478520 478520
2910 5432871 4954351 478520 478520
2920 5432871 4954351 478520 478520
2930 5432871 4954351 478520 478520
2940 5432871 4954351 478520 478520
2950 5432871 4954351 478520 478520
2960 5432871 4954351 478520 478520
2970 5432871 4954351 478520 478520
2980 5432871 4954351 478520 478520
2990 5432871 4954351 478520 478520
3000 5432871 4954351 478520 478520
3010 5432871 4954351 478520 478520
3020 5432871 4954351 478520 478520
3030 5432871 4954351 478520 478520
3040 5432871 4954351 478520 478520
3050 5432871 4954351 478520 478520
3060 5432871 4954351 478520 478520
3070 5432871 4954351 478520 478520
3080 5432871 4954351 478520 478520
3090 5432871 4954351 478520 478520
3100 5432871 4954351 478520 478520
3110 5432871 4954351 478520 478520
3120 5432871 4954351 478520 478520
3130 5432871 4954351 478520 478520
3140 5432871 4954351 478520 478520
3150 5432871 4954351 478520 478520
3160 5432871 4954351 478520 478520
3170 5432871 4954351 478520 478520
3180 5432871 4954351 478520 478520
3190 5432871 4954351 478520 478520
3200 5432871 4954351 478520 478520
3210 5432871 4954351 478520 478520
3220 5432871 4954351 478520 478520
3230 5432871 4954351 478520 478520
3240 5432871 4954351 478520 478520
3250 5432871 4954351 478520 478520
3260 5432871 4954351 478520 478520
3270 5432871 4954351 478520 478520
3280 5432871 4954351 478520 478520
3290 5432871 4954351 478520 478520
3300 5432871 4954351 478520 478520
3310 5432871 4954351 478520 478520
3320 5432871 4954351 478520 478520
3330 5432871 4954351 478520 478520
3340 5432871 4954351 478520 478520
3350 5432871 4954351 478520 478520
3360 5432871 4954351 478520 478520
3370 5432871 4954351 478520 478520
3380 5432871 4954351 478520 478520
3390 5432871 4954351 478520 478520
3400 5432871 4954351 478520 478520
3410 5432871 4954351 478520 478520
3420 5432871 4954351 478520 478520
3430 5432871 4954351 478520 478520
3440 5432871 4954351 478520 478520
3450 5432871 4954351 478520 478520
3460 5432871 4954351 478520 478520
3470 5432871 4954351 478520 478520
3480 5432871 4954351 478520 478520
3490 5432871 4954351 478520 478520
3500 5432871 4954351 478520 478520
3510 5432871 4954351 478520 478520
3520 5432871 4954351 478520 478520
3530 5432871 4954351 478520 478520
3540 5432871 4954351 478520 478520
3550 5432871 4954351 478520 478520
3560 5432871 4954351 478520 478520
3570 5432871 4954351 478520 478520
3580 5432871 4954351 478520 478520
3590 5432871 4954351 478520 478520
3600 5432871 4954351 478520 478520
3610 5432871 4954351 478520 478520
3620 5432871 4954351 478520 478520
3630 5432871 4954351 478520 478520
3640 5432871 4954351 478520 478520
3650 5432871 4954351 478520 478520
3660 5432871 4954351 478520 478520
3670 5432871 4954351 478520 478520
3680 5432871 4954351 478520 478520
3690 5432871 4954351 478520 478520
3700 5432871 4954351 478520 478520
3710 5432871 4954351 478520 478520
3720 5432871 4954351 478520 478520
3730 5432871 4954351 478520 478520
3740 5432871 4954351 478520 478520
3750 5432871 4954351 478520 478520
3760 5432871 4954351 478520 478520
3770 5432871 4954351 478520 478520
3780 5432871 4954351 478520 478520
3790 5432871 4954351 478520 478520
3800 5432871 4954351 478520 478520
3810 5432871 4954351 478520 478520
3820 5432871 4954351 478520 478520
3830 5432871 4954351 478520 478520
3840 5432871 4954351 478520 478520
3850 5432871 4954351 478520 478520
3860 5432871 4954351 478520 478520
3870 5432871 4954351 478520 478520
3880 5432871 4954351 478520 478520
3890 5432871 4954351 478520 478520
3900 5432871 4954351 478520 478520
3910 5432871 4954351 478520 478520
3920 5432871 4954351 478520 478520
3930 5432871 4954351 478520 478520
3940 5432871 4954351 478520 478520
3950 5432871 4954351 478520 478520
3960 5432871 4954351 478520 478520
3970 5432871 4954351 478520 478520
3980 5432871 4954351 478520 478520
3990 5432871 4954351 478520 478520
4000 5432871 4954351 478520 478520
4010 5432871 4954351 478520 478520
4020 5432871 4954351 478520 478520
4030 5432871 4954351 478520 478520
4040 5432871 4954351 478520 478520
4050 5432871 4954351 478520 478520
4060 5432871 4954351 478520 478520
4070 5432871 4954351 478520 478520
4080 5432871 4954351 478520 478520
4090 5432871 4954351 478520 478520
4100 5432871 4954351 478520 478520
4110 5432871 4954351 478520 478520
4120 5432871 4954351 478520 478520
4130 5432871 4954351 478520 478520
4140 5432871 4954351 478520 478520
4150 5432871 4954351 478520 478520
4160 5432871 4954351 478520 478520
4170 5432871 4954351 478520 478520
4180 5432871 4954351 478520 478520
4190 5432871 4954351 478520 478520
4200 5432871 4954351 478520 478520
4210 5432871 4954351 478520 478520
4220 5432871 4954351 478520 478520
4230 5432871 4954351 478520 478520
4240 5432871 4954351 478520 478520
4250 5432871 4954351 478520 478520
4260 5432871 4954351 478520 478520
4270 5432871 4954351 478520 478520
4280 5432871 4954351 478520 478520
4290 5432871 4954351 478520 478520
4300 5432871 4954351 478520 478520
4310 5432871 4954351 478520 478520
4320 5432871 4954351 478520 478520
4330 5432871 4954351 478520 478520
4340 5432871 4954351 478520 478520
4350 5432871 4954351 478520 478520
4360 5432871 4954351 478520 478520
4370 5432871 4954351 478520 478520
4380 5432871 4954351 478520 478520
4390 5432871 4954351 478520 478520
4400 5432871 4954351 478520 478520
4410 5432871 4954351 478520 478520
4420 5432871 4954351 478520 478520
4430 5432871 4954351 478520 478520
4440 5432871 4954351 478520 478520
4450 5432871 4954351 478520 478520
4460 5432871 4954351 478520 478520
4470 5432871 4954351 478520 478520
4480 5432871 4954351 478520 478520
4490 5432871 4954351 478520 478520
4500 5432871 4954351 478520 478520
4510 5432871 4954351 478520 478520
4520 5432871 4954351 478520 478520
4530 5432871 4954351 478520 478520
4540 5432871 4954351 478520 478520
4550 5432871 4954351 478520 478520
4560 5432871 4954351 478520 478520
4570 5432871 4954351 478520 478520
4580 5432871 4954351 478520 478520
4590 5432871 4954351 478520 478520
4600 5432871 4954351 478520 478520
4610 5432871 4954351 478520 478520
4620 5432871 4954351 478520 478520
4630 5432871 4954351 478520 478520
4640 5432871 4954351 478520 478520
4650 5432871 4954351 478520 478520
4660 5432871 4954351 478520 478520
4670 5432871 4954351 478520 478520
4680 5432871 4954351 478520 478520
4690 5432871 4954351 478520 478520
4700 5432871 4954351 478520 478520
4710 5432871 4954351 478520 478520
4720 5432871 4954351 478520 478520
4730 5432871 4954351 478520 478520
4740 5432871 4954351 478520 478520
4750 5432871 4954351 478520 478520
4760 5432871 4954351 478520 478520
4770 5432871 4954351 478520 478520
4780 5432871 4954351 478520 478520
4790 5432871 4954351 478520 478520
4800 5432871 4954351 478520 478520
4810 5432871 4954351 478520 478520
4820 5432871 4954351 478520 478520
4830 5432871 4954351 478520 478520
4840 5432871 4954351 478520 478520
4850 5432871 4954351 478520 478520
4860 5432871 4954351 478520 478520
4870 5432871 4954351 478520 478520
4880 5432871 4954351 478520 478520
4890 5432871 4954351 478520 478520
4900 5432871 4954351 478520 478520
4910 5432871 4954351 478520 478520
4920 5432871 4954351 478520 478520
4930 5432871 4954351 478520 478520
4940 5432871 4954351 478520 478520
4950 5432871 4954351 478520 478520
4960 5432871 4954351 478520 478520
4970 5432871 4954351 478520 478520
4980 5432871 4954351 478520 478520
4990 5432871 4954351 478520 478520
5000 5432871 4954351 478520 478520
5010 5432871 4954351 478520 478520
5020 5432871 4954351 478520 478520
5030 5432871 4954351 478520 478520
5040 5432871 4954351 478520 478520
5050 5432871 4954351 478520 478520
5060 5432871 4954351 478520 478520
5070 5432871 4954351 478520 478520
5080 5432871 4954351 478520 478520
5090 5432871 4954351 478520 478520
5100 5432871 4954351 478520 478520
5110 5432871 4954351 478520 478520
5120 5432871 4954351 478520 478520
5130 5432871 4954351 478520 478520
5140 5432871 4954351 478520 478520
5150 5432871 4954351 478520 478520
5160 5432871 4954351 478520 478520
5170 5432871 4954351 478520 478520
5180 5432871 4954351 478520 478520
5190 5432871 4954351 478520 478520
5200 5432871 4954351 478520 478520
5210 5432871 4954351 478520 478520
5220 5432871 4954351 478520 478520
5230 5432871 4954351 478520 478520
5240 5432871 4954351 478520 478520
5250 5432871 4954351 478520 478520
5260 5432871 4954351 478520 478520
5270 5432871 4954351 478520 478520
5280 5432871 4954351 478520 478520
5290 5432871 4954351 478520 478520
5300 5432871 4954351 478520 478520
5310 5432871 4954351 478520 478520
5320 5432871 4954351 478520 478520
5330 5432871 4954351 478520 478520
5340 5432871 4954351 478520 478520
5350 5432871 4954351 478520 478520
5360 5432871 4954351 478520 478520
5370 5432871 4954351 478520 478520
5380 5432871 4954351 478520 478520
5390 5432871 4954351 478520 478520
5400 5432871 4954351 478520 478520
5410 5432871 4954351 478520 478520
5420 5432871 4954351 478520 478520
5430 5432871 4954351 478520 478520
5440 5432871 4954351 478520 478520
5450 5432871 4954351 478520 478520
5460 5432871 4954351 478520 478520
5470 5432871 4954351 478520 478520
5480 5432871 4954351 478520 478520
5490 5432871 4954351 478520 478520
5500 5432871 4954351 478520 478520
5510 5432871 4954351 478520 478520
5520 5432871 4954351 478520 478520
5530 5432871 4954351 478520 478520
5540 5432871 4954351 478520 478520
5550 5432871 4954351 478520 478520
5560 5432871 4954351 478520 478520
5570 5432871 4954351 478520 478520
5580 5432871 4954351 478520 478520
5590 5432871 4954351 478520 478520
5600 5432871 4954351 478520 478520
5610 5432871 4954351 478520 478520
5620 5432871 4954351 478520 478520
5630 5432871 4954351 478520 478520
5640 5432871 4954351 478520 478520
5650 5432871 4954351 478520 478520
5660 5432871 4954351 478520 478520
5670 5432871 4954351 478520 478520
5680 5432871 4954351 478520 478520
5690 5432871 4954351 478520 478520
5700 5432871 4954351 478520 478520
5710 5432871 4954351 478520 478520
5720 5432871 4954351 478520 478520
