Optimal path [nodeId(time to the node):
36(0) -> 29(127) -> 41(134) -> 21(112) -> 10(125) -> 5(114) -> 7(122) -> 8(121) -> 26(115) -> 35(137) -> 15(111) -> 1(133) -> 39(135) -> 37(133) -> 32(121) -> 48(135) -> 23(128) -> 27(121) -> 0(125) -> 18(151) -> 31(114) -> 49(119) -> 46(135) -> 17(142) -> 44(120) -> 4(122) -> 13(122) -> 14(141) -> 16(135) -> 30(127) -> 47(101) -> 24(126) -> 20(124) -> 28(134) -> 38(119) -> 19(128) -> 2(136) -> 33(124) -> 3(133) -> 6(129) -> 9(119) -> 12(132) -> 11(124) -> 40(121) -> 25(124) -> 42(133) -> 34(134) -> 22(144) -> 43(145) -> 45(160)
Total time of delivery: 6267
1150 2653253 2439381 213872 213872
1160 2653253 2439381 213872 213872
1170 2653253 2439381 213872 213872
1180 2653253 2439381 213872 213872
1190 2653253 2439381 213872 213872
1200 2653253 2439381 213872 213872
1210 2653253 2439381 213872 213872
1220 2653253 2439381 213872 213872
1230 2653253 2439381 213872 213872
1240 2653253 2439381 213872 213872
1250 2653253 2439381 213872 213872
1260 2653253 2439381 213872 213872
1270 2653253 2439381 213872 213872
1280 2653253 2439381 213872 213872
1290 2653253 2439381 213872 213872
1300 2653253 2439381 213872 213872
1310 2653253 2439381 213872 213872
1320 2653253 2439381 213872 213872
1330 2653253 2439381 213872 213872
1340 2653253 2439381 213872 213872
1350 2653253 2439381 213872 213872
1360 2653253 2439381 213872 213872
1370 2653253 2439381 213872 213872
1380 2653253 2439381 213872 213872
1390 2653253 2439381 213872 213872
1400 2653253 2439381 213872 213872
1410 2653253 2439381 213872 213872
1420 2653253 2439381 213872 213872
1430 2653253 2439381 213872 213872
1440 2653253 2439381 213872 213872
1450 2653253 2439381 213872 213872
1460 2653253 2439381 213872 213872
1470 2653253 2439381 213872 213872
1480 2653253 2439381 213872 213872
1490 2653253 2439381 213872 213872
1500 2653253 2439381 213872 213872
1510 2653253 2439381 213872 213872
1520 2653253 2439381 213872 213872
1530 2653253 2439381 213872 213872
1540 2653253 2439381 213872 213872
1550 2653253 2439381 213872 213872
1560 2653253 2439381 213872 213872
1570 2653253 2439381 213872 213872
1580 2653253 2439381 213872 213872
1590 2653253 2439381 213872 213872
1600 2653253 2439381 213872 213872
1610 2653253 2439381 213872 213872
1620 2653253 2439381 213872 213872
1630 2653253 2439381 213872 213872
1640 2653253 2439381 213872 213872
1650 2653253 2439381 213872 213872
1660 2653253 2439381 213872 213872
1670 2653253 2439381 213872 213872
1680 2653253 2439381 213872 213872
1690 2653253 2439381 213872 213872
1700 2653253 2439381 213872 213872
1710 2653253 2439381 213872 213872
1720 2653253 2439381 213872 213872
1730 2653253 2439381 213872 213872
1740 2653253 2439381 213872 213872
1750 2653253 2439381 213872 213872
1760 2653253 2439381 213872 213872
1770 2653253 2439381 213872 213872
1780 2653253 2439381 213872 213872
1790 2653253 2439381 213872 213872
1800 2653253 2439381 213872 213872
1810 2653253 2439381 213872 213872
1820 2653253 2439381 213872 213872
1830 2653253 2439381 213872 213872
1840 2653253 2439381 213872 213872
1850 2653253 2439381 213872 213872
1860 2653253 2439381 213872 213872
1870 2653253 2439381 213872 213872
1880 2653253 2439381 213872 213872
1890 2653253 2439381 213872 213872
1900 2653253 2439381 213872 213872
1910 2653253 2439381 213872 213872
1920 2653253 2439381 213872 213872
1930 2653253 2439381 213872 213872
1940 2653253 2439381 213872 213872
1950 2653253 2439381 213872 213872
1960 2653253 2439381 213872 213872
1970 2653253 2439381 213872 213872
1980 2653253 2439381 213872 213872
1990 2653253 2439381 213872 213872
2000 2653253 2439381 213872 213872
2010 2653253 2439381 213872 213872
2020 2653253 2439381 213872 213872
2030 2653253 2439381 213872 213872
2040 2653253 2439381 213872 213872
2050 2653253 2439381 213872 213872
2060 2653253 2439381 213872 213872
2070 2653253 2439381 213872 213872
2080 2653253 2439381 213872 213872
2090 2653253 2439381 213872 213872
2100 2653253 2439381 213872 213872
2110 2653253 2439381 213872 213872
2120 2653253 2439381 213872 213872
2130 2653253 2439381 213872 213872
2140 2653253 2439381 213872 213872
2150 2653253 2439381 213872 213872
2160 2653253 2439381 213872 213872
2170 2653253 2439381 213872 213872
2180 2653253 2439381 213872 213872
2190 2653253 2439381 213872 213872
2200 2653253 2439381 213872 213872
2210 2653253 2439381 213872 213872
2220 2653253 2439381 213872 213872
2230 2653253 2439381 213872 213872
2240 2653253 2439381 213872 213872
2250 2653253 2439381 213872 213872
2260 2653253 2439381 213872 213872
2270 2653253 2439381 213872 213872
2280 2653253 2439381 213872 213872
2290 2653253 2439381 213872 213872
2300 2653253 2439381 213872 213872
2310 2653253 2439381 213872 213872
2320 2653253 2439381 213872 213872
2330 2653253 2439381 213872 213872
2340 2653253 2439381 213872 213872
2350 2653253 2439381 213872 213872
2360 2653253 2439381 213872 213872
2370 2653253 2439381 213872 213872
2380 2653253 2439381 213872 213872
2390 2653253 2439381 213872 213872
2400 2653253 2439381 213872 213872
2410 2653253 2439381 213872 213872
2420 2653253 2439381 213872 213872
2430 2653253 2439381 213872 213872
2440 2653253 2439381 213872 213872
2450 2653253 2439381 213872 213872
2460 2653253 2439381 213872 213872
2470 2653253 2439381 213872 213872
2480 2653253 2439381 213872 213872
2490 2653253 2439381 213872 213872
2500 2653253 2439381 213872 213872
2510 2653253 2439381 213872 213872
2520 2653253 2439381 213872 213872
2530 2653253 2439381 213872 213872
2540 2653253 2439381 213872 213872
2550 2653253 2439381 213872 213872
2560 2653253 2439381 213872 213872
2570 2653253 2439381 213872 213872
2580 2653253 2439381 213872 213872
2590 2653253 2439381 213872 213872
2600 2653253 2439381 213872 213872
2610 2653253 2439381 213872 213872
2620 2653253 2439381 213872 213872
2630 2653253 2439381 213872 213872
2640 2653253 2439381 213872 213872
2650 2653253 2439381 213872 213872
2660 2653253 2439381 213872 213872
2670 2653253 2439381 213872 213872
2680 2653253 2439381 213872 213872
2690 2653253 2439381 213872 213872
2700 2653253 2439381 213872 213872
2710 2653253 2439381 213872 213872
2720 2653253 2439381 213872 213872
2730 2653253 2439381 213872 213872
2740 2653253 2439381 213872 213872
2750 2653253 2439381 213872 213872
2760 2653253 2439381 213872 213872
2770 2653253 2439381 213872 213872
2780 2653253 2439381 213872 213872
2790 2653253 2439381 213872 213872
2800 2653253 2439381 213872 213872
2810 2653253 2439381 213872 213872
2820 2653253 2439381 213872 213872
2830 2653253 2439381 213872 213872
2840 2653253 2439381 213872 213872
2850 2653253 2439381 213872 213872
2860 2653253 2439381 213872 213872
2870 2653253 2439381 213872 213872
2880 2653253 2439381 213872 213872
2890 2653253 2439381 213872 213872
2900 2653253 2439381 213872 213872
2910 2653253 2439381 213872 213872
2920 2653253 2439381 213872 213872
2930 2653253 2439381 213872 213872
2940 2653253 2439381 213872 213872
2950 2653253 2439381 213872 213872
2960 2653253 2439381 213872 213872
2970 2653253 2439381 213872 213872
2980 2653253 2439381 213872 213872
2990 2653253 2439381 213872 213872
3000 2653253 2439381 213872 213872
3010 2653253 2439381 213872 213872
3020 2653253 2439381 213872 213872
3030 2653253 2439381 213872 213872
3040 2653253 2439381 213872 213872
3050 2653253 2439381 213872 213872
3060 2653253 2439381 213872 213872
3070 2653253 2439381 213872 213872
3080 2653253 2439381 213872 213872
3090 2653253 2439381 213872 213872
3100 2653253 2439381 213872 213872
3110 2653253 2439381 213872 213872
3120 2653253 2439381 213872 213872
3130 2653253 2439381 213872 213872
3140 2653253 2439381 213872 213872
3150 2653253 2439381 213872 213872
3160 2653253 2439381 213872 213872
3170 2653253 2439381 213872 213872
3180 2653253 2439381 213872 213872
3190 2653253 2439381 213872 213872
3200 2653253 2439381 213872 213872
3210 2653253 2439381 213872 213872
3220 2653253 2439381 213872 213872
3230 2653253 2439381 213872 213872
3240 2653253 2439381 213872 213872
3250 2653253 2439381 213872 213872
3260 2653253 2439381 213872 213872
3270 2653253 2439381 213872 213872
3280 2653253 2439381 213872 213872
3290 2653253 2439381 213872 213872
3300 2653253 2439381 213872 213872
3310 2653253 2439381 213872 213872
3320 2653253 2439381 213872 213872
3330 2653253 2439381 213872 213872
3340 2653253 2439381 213872 213872
3350 2653253 2439381 213872 213872
3360 2653253 2439381 213872 213872
3370 2653253 2439381 213872 213872
3380 2653253 2439381 213872 213872
3390 2653253 2439381 213872 213872
3400 2653253 2439381 213872 213872
3410 2653253 2439381 213872 213872
3420 2653253 2439381 213872 213872
3430 2653253 2439381 213872 213872
3440 2653253 2439381 213872 213872
3450 2653253 2439381 213872 213872
3460 2653253 2439381 213872 213872
3470 2653253 2439381 213872 213872
3480 2653253 2439381 213872 213872
3490 2653253 2439381 213872 213872
3500 2653253 2439381 213872 213872
3510 2653253 2439381 213872 213872
3520 2653253 2439381 213872 213872
3530 2653253 2439381 213872 213872
3540 2653253 2439381 213872 213872
3550 2653253 2439381 213872 213872
3560 2653253 2439381 213872 213872
3570 2653253 2439381 213872 213872
3580 2653253 2439381 213872 213872
3590 2653253 2439381 213872 213872
3600 2653253 2439381 213872 213872
3610 2653253 2439381 213872 213872
3620 2653253 2439381 213872 213872
3630 2653253 2439381 213872 213872
3640 2653253 2439381 213872 213872
3650 2653253 2439381 213872 213872
3660 2653253 2439381 213872 213872
3670 2653253 2439381 213872 213872
3680 2653253 2439381 213872 213872
3690 2653253 2439381 213872 213872
3700 2653253 2439381 213872 213872
3710 2653253 2439381 213872 213872
3720 2653253 2439381 213872 213872
3730 2653253 2439381 213872 213872
3740 2653253 2439381 213872 213872
3750 2653253 2439381 213872 213872
3760 2653253 2439381 213872 213872
3770 2653253 2439381 213872 213872
3780 2653253 2439381 213872 213872
3790 2653253 2439381 213872 213872
3800 2653253 2439381 213872 213872
3810 2653253 2439381 213872 213872
3820 2653253 2439381 213872 213872
3830 2653253 2439381 213872 213872
3840 2653253 2439381 213872 213872
3850 2653253 2439381 213872 213872
3860 2653253 2439381 213872 213872
3870 2653253 2439381 213872 213872
3880 2653253 2439381 213872 213872
3890 2653253 2439381 213872 213872
3900 2653253 2439381 213872 213872
3910 2653253 2439381 213872 213872
3920 2653253 2439381 213872 213872
3930 2653253 2439381 213872 213872
3940 2653253 2439381 213872 213872
3950 2653253 2439381 213872 213872
3960 2653253 2439381 213872 213872
3970 2653253 2439381 213872 213872
3980 2653253 2439381 213872 213872
3990 2653253 2439381 213872 213872
4000 2653253 2439381 213872 213872
4010 2653253 2439381 213872 213872
4020 2653253 2439381 213872 213872
4030 2653253 2439381 213872 213872
4040 2653253 2439381 213872 213872
4050 2653253 2439381 213872 213872
4060 2653253 2439381 213872 213872
4070 2653253 2439381 213872 213872
4080 2653253 2439381 213872 213872
4090 2653253 2439381 213872 213872
4100 2653253 2439381 213872 213872
4110 2653253 2439381 213872 213872
4120 2653253 2439381 213872 213872
4130 2653253 2439381 213872 213872
4140 2653253 2439381 213872 213872
4150 2653253 2439381 213872 213872
4160 2653253 2439381 213872 213872
4170 2653253 2439381 213872 213872
4180 2653253 2439381 213872 213872
4190 2653253 2439381 213872 213872
4200 2653253 2439381 213872 213872
4210 2653253 2439381 213872 213872
4220 2653253 2439381 213872 213872
4230 2653253 2439381 213872 213872
4240 2653253 2439381 213872 213872
4250 2653253 2439381 213872 213872
4260 2653253 2439381 213872 213872
4270 2653253 2439381 213872 213872
4280 2653253 2439381 213872 213872
4290 2653253 2439381 213872 213872
4300 2653253 2439381 213872 213872
4310 2653253 2439381 213872 213872
4320 2653253 2439381 213872 213872
4330 2653253 2439381 213872 213872
4340 2653253 2439381 213872 213872
4350 2653253 2439381 213872 213872
4360 2653253 2439381 213872 213872
4370 2653253 2439381 213872 213872
4380 2653253 2439381 213872 213872
4390 2653253 2439381 213872 213872
4400 2653253 2439381 213872 213872
4410 2653253 2439381 213872 213872
4420 2653253 2439381 213872 213872
4430 2653253 2439381 213872 213872
4440 2653253 2439381 213872 213872
4450 2653253 2439381 213872 213872
4460 2653253 2439381 213872 213872
4470 2653253 2439381 213872 213872
4480 2653253 2439381 213872 213872
4490 2653253 2439381 213872 213872
4500 2653253 2439381 213872 213872
4510 2653253 2439381 213872 213872
4520 2653253 2439381 213872 213872
4530 2653253 2439381 213872 213872
4540 2653253 2439381 213872 213872
4550 2653253 2439381 213872 213872
4560 2653253 2439381 213872 213872
4570 2653253 2439381 213872 213872
4580 2653253 2439381 213872 213872
4590 2653253 2439381 213872 213872
4600 2653253 2439381 213872 213872
4610 2653253 2439381 213872 213872
4620 2653253 2439381 213872 213872
4630 2653253 2439381 213872 213872
4640 2653253 2439381 213872 213872
4650 2653253 2439381 213872 213872
4660 2653253 2439381 213872 213872
4670 2653253 2439381 213872 213872
4680 2653253 2439381 213872 213872
4690 2653253 2439381 213872 213872
4700 2653253 2439381 213872 213872
4710 2653253 2439381 213872 213872
4720 2653253 2439381 213872 213872
4730 2653253 2439381 213872 213872
4740 2653253 2439381 213872 213872
4750 2653253 2439381 213872 213872
4760 2653253 2439381 213872 213872
4770 2653253 2439381 213872 213872
4780 2653253 2439381 213872 213872
4790 2653253 2439381 213872 213872
4800 2653253 2439381 213872 213872
4810 2653253 2439381 213872 213872
4820 2653253 2439381 213872 213872
4830 2653253 2439381 213872 213872
4840 2653253 2439381 213872 213872
4850 2653253 2439381 213872 213872
4860 2653253 2439381 213872 213872
4870 2653253 2439381 213872 213872
4880 2653253 2439381 213872 213872
4890 2653253 2439381 213872 213872
4900 2653253 2439381 213872 213872
4910 2653253 2439381 213872 213872
4920 2653253 2439381 213872 213872
4930 2653253 2439381 213872 213872
4940 2653253 2439381 213872 213872
4950 2653253 2439381 213872 213872
4960 2653253 2439381 213872 213872
4970 2653253 2439381 213872 213872
4980 2653253 2439381 213872 213872
4990 2653253 2439381 213872 213872
5000 2653253 2439381 213872 213872
5010 2653253 2439381 213872 213872
5020 2653253 2439381 213872 213872
5030 2653253 2439381 213872 213872
5040 2653253 2439381 213872 213872
5050 2653253 2439381 213872 213872
5060 2653253 2439381 213872 213872
5070 2653253 2439381 213872 213872
5080 2653253 2439381 213872 213872
5090 2653253 2439381 213872 213872
5100 2653253 2439381 213872 213872
5110 2653253 2439381 213872 213872
5120 2653253 2439381 213872 213872
5130 2653253 2439381 213872 213872
5140 2653253 2439381 213872 213872
5150 2653253 2439381 213872 213872
5160 2653253 2439381 213872 213872
5170 2653253 2439381 213872 213872
5180 2653253 2439381 213872 213872
5190 2653253 2439381 213872 213872
5200 2653253 2439381 213872 213872
5210 2653253 2439381 213872 213872
5220 2653253 2439381 213872 213872
5230 2653253 2439381 213872 213872
5240 2653253 2439381 213872 213872
5250 2653253 2439381 213872 213872
5260 2653253 2439381 213872 213872
5270 2653253 2439381 213872 213872
5280 2653253 2439381 213872 213872
5290 2653253 2439381 213872 213872
5300 2653253 2439381 213872 213872
5310 2653253 2439381 213872 213872
5320 2653253 2439381 213872 213872
5330 2653253 2439381 213872 213872
5340 2653253 2439381 213872 213872
5350 2653253 2439381 213872 213872
5360 2653253 2439381 213872 213872
5370 2653253 2439381 213872 213872
5380 2653253 2439381 213872 213872
5390 2653253 2439381 213872 213872
5400 2653253 2439381 213872 213872
5410 2653253 2439381 213872 213872
5420 2653253 2439381 213872 213872
5430 2653253 2439381 213872 213872
5440 2653253 2439381 213872 213872
5450 2653253 2439381 213872 213872
5460 2653253 2439381 213872 213872
5470 2653253 2439381 213872 213872
5480 2653253 2439381 213872 213872
5490 2653253 2439381 213872 213872
5500 2653253 2439381 213872 213872
5510 2653253 2439381 213872 213872
5520 2653253 2439381 213872 213872
5530 2653253 2439381 213872 213872
5540 2653253 2439381 213872 213872
5550 2653253 2439381 213872 213872
5560 2653253 2439381 213872 213872
5570 2653253 2439381 213872 213872
5580 2653253 2439381 213872 213872
5590 2653253 2439381 213872 213872
5600 2653253 2439381 213872 213872
5610 2653253 2439381 213872 213872
5620 2653253 2439381 213872 213872
5630 2653253 2439381 213872 213872
5640 2653253 2439381 213872 213872
5650 2653253 2439381 213872 213872
5660 2653253 2439381 213872 213872
5670 2653253 2439381 213872 213872
5680 2653253 2439381 213872 213872
5690 2653253 2439381 213872 213872
5700 2653253 2439381 213872 213872
5710 2653253 2439381 213872 213872
5720 2653253 2439381 213872 213872
5730 2653253 2439381 213872 213872
5740 2653253 2439381 213872 213872
5750 2653253 2439381 213872 213872
5760 2653253 2439381 213872 213872
5770 2653253 2439381 213872 213872
5780 2653253 2439381 213872 213872
5790 2653253 2439381 213872 213872
5800 2653253 2439381 213872 213872
5810 2653253 2439381 213872 213872
5820 2653253 2439381 213872 213872
5830 2653253 2439381 213872 213872
5840 2653253 2439381 213872 213872
5850 2653253 2439381 213872 213872
5860 2653253 2439381 213872 213872
5870 2653253 2439381 213872 213872
5880 2653253 2439381 213872 213872
5890 2653253 2439381 213872 213872
5900 2653253 2439381 213872 213872
5910 2653253 2439381 213872 213872
5920 2653253 2439381 213872 213872
5930 2653253 2439381 213872 213872
5940 2653253 2439381 213872 213872
5950 2653253 2439381 213872 213872
5960 2653253 2439381 213872 213872
5970 2653253 2439381 213872 213872
5980 2653253 2439381 213872 213872
5990 2653253 2439381 213872 213872
6000 2653253 2439381 213872 213872
6010 2653253 2439381 213872 213872
6020 2653253 2439381 213872 213872
6030 2653253 2439381 213872 213872
6040 2653253 2439381 213872 213872
6050 2653253 2439381 213872 213872
6060 2653253 2439381 213872 213872
6070 2653253 2439381 213872 213872
6080 2653253 2439381 213872 213872
6090 2653253 2439381 213872 213872
6100 2653253 2439381 213872 213872
6110 2653253 2439381 213872 213872
6120 2653253 2439381 213872 213872
6130 2653253 2439381 213872 213872
6140 2653253 2439381 213872 213872
6150 2653253 2439381 213872 213872
6160 2653253 2439381 213872 213872
6170 2653253 2439381 213872 213872
6180 2653253 2439381 213872 213872
6190 2653253 2439381 213872 213872
6200 2653253 2439381 213872 213872
6210 2653253 2439381 213872 213872
6220 2653253 2439381 213872 213872
6230 2653253 2439381 213872 213872
6240 2653253 2439381 213872 213872
6250 2653253 2439381 213872 213872
6260 2653253 2439381 213872 213872

