Optimal path [nodeId(time to the node):
17(0) -> 37(149) -> 56(139) -> 80(123) -> 91(124) -> 66(132) -> 61(122) -> 79(142) -> 54(133) -> 63(135) -> 95(123) -> 57(118) -> 10(131) -> 85(150) -> 42(136) -> 88(145) -> 99(143) -> 78(138) -> 46(142) -> 27(128) -> 15(155) -> 73(148) -> 53(122) -> 83(140) -> 71(159) -> 0(125) -> 96(155) -> 62(130) -> 31(130) -> 51(118) -> 30(143) -> 24(125) -> 68(141) -> 9(132) -> 75(149) -> 90(122) -> 33(127) -> 98(131) -> 29(128) -> 92(126) -> 55(118) -> 72(124) -> 69(134) -> 36(136) -> 16(138) -> 28(116) -> 12(132) -> 8(142) -> 13(125) -> 18(141) -> 86(140) -> 52(126) -> 41(127) -> 4(146) -> 6(123) -> 2(127) -> 49(122) -> 40(147) -> 44(107) -> 97(134) -> 45(135) -> 50(144) -> 25(123) -> 74(139) -> 87(131) -> 11(125) -> 93(126) -> 43(132) -> 5(135) -> 3(151) -> 65(132) -> 22(105) -> 58(119) -> 34(114) -> 32(152) -> 94(143) -> 60(135) -> 59(131) -> 47(145) -> 81(112) -> 19(140) -> 39(125) -> 1(122) -> 77(137) -> 64(128) -> 26(142) -> 38(127) -> 70(114) -> 23(127) -> 67(112) -> 7(149) -> 76(105) -> 35(128) -> 89(142) -> 84(135) -> 82(121) -> 20(120) -> 21(126) -> 14(141) -> 48(149)
Total time of delivery: 13083
4010 5432871 5279373 153498 153498
4020 5432871 5279373 153498 153498
4030 5432871 5279373 153498 153498
4040 5432871 5279373 153498 153498
4050 5432871 5279373 153498 153498
4060 5432871 5279373 153498 153498
4070 5432871 5279373 153498 153498
4080 5432871 5279373 153498 153498
4090 5432871 5279373 153498 153498
4100 5432871 5279373 153498 153498
4110 5432871 5279373 153498 153498
4120 5432871 5279373 153498 153498
4130 5432871 5279373 153498 153498
4140 5432871 5279373 153498 153498
4150 5432871 5279373 153498 153498
4160 5432871 5279373 153498 153498
4170 5432871 5279373 153498 153498
4180 5432871 5279373 153498 153498
4190 5432871 5279373 153498 153498
4200 5432871 5279373 153498 153498
4210 5432871 5279373 153498 153498
4220 5432871 5279373 153498 153498
4230 5432871 5279373 153498 153498
4240 5432871 5279373 153498 153498
4250 5432871 5279373 153498 153498
4260 5432871 5279373 153498 153498
4270 5432871 5279373 153498 153498
4280 5432871 5279373 153498 153498
4290 5432871 5279373 153498 153498
4300 5432871 5279373 153498 153498
4310 5432871 5279373 153498 153498
4320 5432871 5279373 153498 153498
4330 5432871 5279373 153498 153498
4340 5432871 5279373 153498 153498
4350 5432871 5279373 153498 153498
4360 5432871 5279373 153498 153498
4370 5432871 5279373 153498 153498
4380 5432871 5279373 153498 153498
4390 5432871 5279373 153498 153498
4400 5432871 5279373 153498 153498
4410 5432871 5279373 153498 153498
4420 5432871 5279373 153498 153498
4430 5432871 5279373 153498 153498
4440 5432871 5279373 153498 153498
4450 5432871 5279373 153498 153498
4460 5432871 5279373 153498 153498
4470 5432871 5279373 153498 153498
4480 5432871 5279373 153498 153498
4490 5432871 5279373 153498 153498
4500 5432871 5279373 153498 153498
4510 5432871 5279373 153498 153498
4520 5432871 5279373 153498 153498
4530 5432871 5279373 153498 153498
4540 5432871 5279373 153498 153498
4550 5432871 5279373 153498 153498
4560 5432871 5279373 153498 153498
4570 5432871 5279373 153498 153498
4580 5432871 5279373 153498 153498
4590 5432871 5279373 153498 153498
4600 5432871 5279373 153498 153498
4610 5432871 5279373 153498 153498
4620 5432871 5279373 153498 153498
4630 5432871 5279373 153498 153498
4640 5432871 5279373 153498 153498
4650 5432871 5279373 153498 153498
4660 5432871 5279373 153498 153498
4670 5432871 5279373 153498 153498
4680 5432871 5279373 153498 153498
4690 5432871 5279373 153498 153498
4700 5432871 5279373 153498 153498
4710 5432871 5279373 153498 153498
4720 5432871 5279373 153498 153498
4730 5432871 5279373 153498 153498
4740 5432871 5279373 153498 153498
4750 5432871 5279373 153498 153498
4760 5432871 5279373 153498 153498
4770 5432871 5279373 153498 153498
4780 5432871 5279373 153498 153498
4790 5432871 5279373 153498 153498
4800 5432871 5279373 153498 153498
4810 5432871 5279373 153498 153498
4820 5432871 5279373 153498 153498
4830 5432871 5279373 153498 153498
4840 5432871 5279373 153498 153498
4850 5432871 5279373 153498 153498
4860 5432871 5279373 153498 153498
4870 5432871 5279373 153498 153498
4880 5432871 5279373 153498 153498
4890 5432871 5279373 153498 153498
4900 5432871 5279373 153498 153498
4910 5432871 5279373 153498 153498
4920 5432871 5279373 153498 153498
4930 5432871 5279373 153498 153498
4940 5432871 5279373 153498 153498
4950 5432871 5279373 153498 153498
4960 5432871 5279373 153498 153498
4970 5432871 5279373 153498 153498
4980 5432871 5279373 153498 153498
4990 5432871 5279373 153498 153498
5000 5432871 5279373 153498 153498
5010 5432871 5279373 153498 153498
5020 5432871 5279373 153498 153498
5030 5432871 5279373 153498 153498
5040 5432871 5279373 153498 153498
5050 5432871 5279373 153498 153498
5060 5432871 5279373 153498 153498
5070 5432871 5279373 153498 153498
5080 5432871 5279373 153498 153498
5090 5432871 5279373 153498 153498
5100 5432871 5279373 153498 153498
5110 5432871 5279373 153498 153498
5120 5432871 5279373 153498 153498
5130 5432871 5279373 153498 153498
5140 5432871 5279373 153498 153498
5150 5432871 5279373 153498 153498
5160 5432871 5279373 153498 153498
5170 5432871 5279373 153498 153498
5180 5432871 5279373 153498 153498
5190 5432871 5279373 153498 153498
5200 5432871 5279373 153498 153498
5210 5432871 5279373 153498 153498
5220 5432871 5279373 153498 153498
5230 5432871 5279373 153498 153498
5240 5432871 5279373 153498 153498
5250 5432871 5279373 153498 153498
5260 5432871 5279373 153498 153498
5270 5432871 5279373 153498 153498
5280 5432871 5279373 153498 153498
5290 5432871 5279373 153498 153498
5300 5432871 5279373 153498 153498
5310 5432871 5279373 153498 153498
5320 5432871 5279373 153498 153498
5330 5432871 5279373 153498 153498
5340 5432871 5279373 153498 153498
5350 5432871 5279373 153498 153498
5360 5432871 5279373 153498 153498
5370 5432871 5279373 153498 153498
5380 5432871 5279373 153498 153498
5390 5432871 5279373 153498 153498
5400 5432871 5279373 153498 153498
5410 5432871 5279373 153498 153498
5420 5432871 5279373 153498 153498
5430 5432871 5279373 153498 153498
5440 5432871 5279373 153498 153498
5450 5432871 5279373 153498 153498
5460 5432871 5279373 153498 153498
5470 5432871 5279373 153498 153498
5480 5432871 5279373 153498 153498
5490 5432871 5279373 153498 153498
5500 5432871 5279373 153498 153498
5510 5432871 5279373 153498 153498
5520 5432871 5279373 153498 153498
5530 5432871 5279373 153498 153498
5540 5432871 5279373 153498 153498
5550 5432871 5279373 153498 153498
5560 5432871 5279373 153498 153498
5570 5432871 5279373 153498 153498
5580 5432871 5279373 153498 153498
5590 5432871 5279373 153498 153498
5600 5432871 5279373 153498 153498
5610 5432871 5279373 153498 153498
5620 5432871 5279373 153498 153498
5630 5432871 5279373 153498 153498
5640 5432871 5279373 153498 153498
5650 5432871 5279373 153498 153498
5660 5432871 5279373 153498 153498
5670 5432871 5279373 153498 153498
5680 5432871 5279373 153498 153498
5690 5432871 5279373 153498 153498
5700 5432871 5279373 153498 153498
5710 5432871 5279373 153498 153498
5720 5432871 5279373 153498 153498
5730 5432871 5279373 153498 153498
5740 5432871 5279373 153498 153498
5750 5432871 5279373 153498 153498
5760 5432871 5279373 153498 153498
5770 5432871 5279373 153498 153498
5780 5432871 5279373 153498 153498
5790 5432871 5279373 153498 153498
5800 5432871 5279373 153498 153498
5810 5432871 5279373 153498 153498
5820 5432871 5279373 153498 153498
5830 5432871 5279373 153498 153498
5840 5432871 5279373 153498 153498
5850 5432871 5279373 153498 153498
5860 5432871 5279373 153498 153498
5870 5432871 5279373 153498 153498
5880 5432871 5279373 153498 153498
5890 5432871 5279373 153498 153498
5900 5432871 5279373 153498 153498
5910 5432871 5279373 153498 153498
5920 5432871 5279373 153498 153498
5930 5432871 5279373 153498 153498
5940 5432871 5279373 153498 153498
5950 5432871 5279373 153498 153498
5960 5432871 5279373 153498 153498
5970 5432871 5279373 153498 153498
5980 5432871 5279373 153498 153498
5990 5432871 5279373 153498 153498
6000 5432871 5279373 153498 153498
6010 5432871 5279373 153498 153498
6020 5432871 5279373 153498 153498
6030 5432871 5279373 153498 153498
6040 5432871 5279373 153498 153498
6050 5432871 5279373 153498 153498
6060 5432871 5279373 153498 153498
6070 5432871 5279373 153498 153498
6080 5432871 5279373 153498 153498
6090 5432871 5279373 153498 153498
6100 5432871 5279373 153498 153498
6110 5432871 5279373 153498 153498
6120 5432871 5279373 153498 153498
6130 5432871 5279373 153498 153498
6140 5432871 5279373 153498 153498
6150 5432871 5279373 153498 153498
6160 5432871 5279373 153498 153498
6170 5432871 5279373 153498 153498
6180 5432871 5279373 153498 153498
6190 5432871 5279373 153498 153498
6200 5432871 5279373 153498 153498
6210 5432871 5279373 153498 153498
6220 5432871 5279373 153498 153498
6230 5432871 5279373 153498 153498
6240 5432871 5279373 153498 153498
6250 5432871 5279373 153498 153498
6260 5432871 5279373 153498 153498
6270 5432871 5279373 153498 153498
6280 5432871 5279373 153498 153498
6290 5432871 5279373 153498 153498
6300 5432871 5279373 153498 153498
6310 5432871 5279373 153498 153498
6320 5432871 5279373 153498 153498
6330 5432871 5279373 153498 153498
6340 5432871 5279373 153498 153498
6350 5432871 5279373 153498 153498
6360 5432871 5279373 153498 153498
6370 5432871 5279373 153498 153498
6380 5432871 5279373 153498 153498
6390 5432871 5279373 153498 153498
6400 5432871 5279373 153498 153498
6410 5432871 5279373 153498 153498
6420 5432871 5279373 153498 153498
6430 5432871 5279373 153498 153498
6440 5432871 5279373 153498 153498
6450 5432871 5279373 153498 153498
6460 5432871 5279373 153498 153498
6470 5432871 5279373 153498 153498
6480 5432871 5279373 153498 153498
6490 5432871 5279373 153498 153498
6500 5432871 5279373 153498 153498
6510 5432871 5279373 153498 153498
6520 5432871 5279373 153498 153498
6530 5432871 5279373 153498 153498
6540 5432871 5279373 153498 153498
6550 5432871 5279373 153498 153498
6560 5432871 5279373 153498 153498
6570 5432871 5279373 153498 153498
6580 5432871 5279373 153498 153498
6590 5432871 5279373 153498 153498
6600 5432871 5279373 153498 153498
6610 5432871 5279373 153498 153498
