Optimal path [nodeId(time to the node):
17(0) -> 41(136) -> 10(140) -> 68(140) -> 99(125) -> 33(152) -> 83(126) -> 78(146) -> 73(137) -> 98(171) -> 62(122) -> 66(137) -> 13(145) -> 50(146) -> 65(143) -> 22(130) -> 18(127) -> 58(171) -> 4(138) -> 85(135) -> 26(145) -> 63(150) -> 96(127) -> 77(154) -> 60(161) -> 43(141) -> 0(165) -> 37(150) -> 71(147) -> 75(133) -> 94(142) -> 8(127) -> 31(128) -> 38(137) -> 74(142) -> 16(139) -> 89(158) -> 52(135) -> 90(134) -> 97(153) -> 56(133) -> 55(142) -> 53(127) -> 57(141) -> 51(145) -> 25(134) -> 82(152) -> 49(127) -> 70(146) -> 28(180) -> 76(135) -> 72(139) -> 27(125) -> 69(127) -> 95(148) -> 24(130) -> 80(153) -> 45(155) -> 48(154) -> 7(146) -> 20(153) -> 3(130) -> 14(127) -> 11(151) -> 34(150) -> 46(135) -> 9(140) -> 54(151) -> 12(120) -> 92(147) -> 39(160) -> 40(134) -> 36(133) -> 93(125) -> 84(148) -> 21(143) -> 2(124) -> 64(151) -> 32(149) -> 87(130) -> 47(163) -> 61(140) -> 91(149) -> 81(154) -> 1(140) -> 35(151) -> 23(135) -> 67(153) -> 19(133) -> 79(131) -> 30(134) -> 44(125) -> 42(164) -> 6(136) -> 5(147) -> 59(134) -> 29(143) -> 88(141) -> 86(139) -> 15(148)
Total time of delivery: 14035
1300 5432871 5221771 211100 211100
1310 5432871 5221771 211100 211100
1320 5432871 5221771 211100 211100
1330 5432871 5221771 211100 211100
1340 5432871 5221771 211100 211100
1350 5432871 5221771 211100 211100
1360 5432871 5221771 211100 211100
1370 5432871 5221771 211100 211100
1380 5432871 5221771 211100 211100
1390 5432871 5221771 211100 211100
1400 5432871 5221771 211100 211100
1410 5432871 5221771 211100 211100
1420 5432871 5221771 211100 211100
1430 5432871 5221771 211100 211100
1440 5432871 5221771 211100 211100
1450 5432871 5221771 211100 211100
1460 5432871 5221771 211100 211100
1470 5432871 5221771 211100 211100
1480 5432871 5221771 211100 211100
1490 5432871 5221771 211100 211100
1500 5432871 5221771 211100 211100
1510 5432871 5221771 211100 211100
1520 5432871 5221771 211100 211100
1530 5432871 5221771 211100 211100
1540 5432871 5221771 211100 211100
1550 5432871 5221771 211100 211100
1560 5432871 5221771 211100 211100
1570 5432871 5221771 211100 211100
1580 5432871 5221771 211100 211100
1590 5432871 5221771 211100 211100
1600 5432871 5221771 211100 211100
1610 5432871 5221771 211100 211100
1620 5432871 5221771 211100 211100
1630 5432871 5221771 211100 211100
1640 5432871 5221771 211100 211100
1650 5432871 5221771 211100 211100
1660 5432871 5221771 211100 211100
1670 5432871 5221771 211100 211100
1680 5432871 5221771 211100 211100
1690 5432871 5221771 211100 211100
1700 5432871 5221771 211100 211100
1710 5432871 5221771 211100 211100
1720 5432871 5221771 211100 211100
1730 5432871 5221771 211100 211100
1740 5432871 5221771 211100 211100
1750 5432871 5221771 211100 211100
1760 5432871 5221771 211100 211100
1770 5432871 5221771 211100 211100
1780 5432871 5221771 211100 211100
1790 5432871 5221771 211100 211100
1800 5432871 5221771 211100 211100
1810 5432871 5221771 211100 211100
1820 5432871 5221771 211100 211100
1830 5432871 5221771 211100 211100
1840 5432871 5221771 211100 211100
1850 5432871 5221771 211100 211100
1860 5432871 5221771 211100 211100
1870 5432871 5221771 211100 211100
1880 5432871 5221771 211100 211100
1890 5432871 5221771 211100 211100
1900 5432871 5221771 211100 211100
1910 5432871 5221771 211100 211100
1920 5432871 5221771 211100 211100
1930 5432871 5221771 211100 211100
1940 5432871 5221771 211100 211100
1950 5432871 5221771 211100 211100
1960 5432871 5221771 211100 211100
1970 5432871 5221771 211100 211100
1980 5432871 5221771 211100 211100
1990 5432871 5221771 211100 211100
2000 5432871 5221771 211100 211100
2010 5432871 5221771 211100 211100
2020 5432871 5221771 211100 211100
2030 5432871 5221771 211100 211100
2040 5432871 5221771 211100 211100
2050 5432871 5221771 211100 211100
2060 5432871 5221771 211100 211100
2070 5432871 5221771 211100 211100
2080 5432871 5221771 211100 211100
2090 5432871 5221771 211100 211100
2100 5432871 5221771 211100 211100
2110 5432871 5221771 211100 211100
2120 5432871 5221771 211100 211100
2130 5432871 5221771 211100 211100
2140 5432871 5221771 211100 211100
2150 5432871 5221771 211100 211100
2160 5432871 5221771 211100 211100
2170 5432871 5221771 211100 211100
2180 5432871 5221771 211100 211100
2190 5432871 5221771 211100 211100
2200 5432871 5221771 211100 211100
2210 5432871 5221771 211100 211100
2220 5432871 5221771 211100 211100
2230 5432871 5221771 211100 211100
2240 5432871 5221771 211100 211100
2250 5432871 5221771 211100 211100
2260 5432871 5221771 211100 211100
2270 5432871 5221771 211100 211100
2280 5432871 5221771 211100 211100
2290 5432871 5221771 211100 211100
2300 5432871 5221771 211100 211100
2310 5432871 5221771 211100 211100
2320 5432871 5221771 211100 211100
2330 5432871 5221771 211100 211100
2340 5432871 5221771 211100 211100
2350 5432871 5221771 211100 211100
2360 5432871 5221771 211100 211100
2370 5432871 5221771 211100 211100
2380 5432871 5221771 211100 211100
2390 5432871 5221771 211100 211100
2400 5432871 5221771 211100 211100
2410 5432871 5221771 211100 211100
2420 5432871 5221771 211100 211100
2430 5432871 5221771 211100 211100
2440 5432871 5221771 211100 211100
2450 5432871 5221771 211100 211100
2460 5432871 5221771 211100 211100
2470 5432871 5221771 211100 211100
2480 5432871 5221771 211100 211100
2490 5432871 5221771 211100 211100
2500 5432871 5221771 211100 211100
2510 5432871 5221771 211100 211100
2520 5432871 5221771 211100 211100
2530 5432871 5221771 211100 211100
2540 5432871 5221771 211100 211100
2550 5432871 5221771 211100 211100
2560 5432871 5221771 211100 211100
2570 5432871 5221771 211100 211100
2580 5432871 5221771 211100 211100
2590 5432871 5221771 211100 211100
2600 5432871 5221771 211100 211100
2610 5432871 5221771 211100 211100
2620 5432871 5221771 211100 211100
2630 5432871 5221771 211100 211100
2640 5432871 5221771 211100 211100
2650 5432871 5221771 211100 211100
2660 5432871 5221771 211100 211100
2670 5432871 5221771 211100 211100
2680 5432871 5221771 211100 211100
2690 5432871 5221771 211100 211100
2700 5432871 5221771 211100 211100
2710 5432871 5221771 211100 211100
2720 5432871 5221771 211100 211100
2730 5432871 5221771 211100 211100
2740 5432871 5221771 211100 211100
2750 5432871 5221771 211100 211100
2760 5432871 5221771 211100 211100
2770 5432871 5221771 211100 211100
2780 5432871 5221771 211100 211100
2790 5432871 5221771 211100 211100
2800 5432871 5221771 211100 211100
2810 5432871 5221771 211100 211100
2820 5432871 5221771 211100 211100
2830 5432871 5221771 211100 211100
2840 5432871 5221771 211100 211100
2850 5432871 5221771 211100 211100
2860 5432871 5221771 211100 211100
2870 5432871 5221771 211100 211100
2880 5432871 5221771 211100 211100
2890 5432871 5221771 211100 211100
2900 5432871 5221771 211100 211100
2910 5432871 5221771 211100 211100
2920 5432871 5221771 211100 211100
2930 5432871 5221771 211100 211100
2940 5432871 5221771 211100 211100
2950 5432871 5221771 211100 211100
2960 5432871 5221771 211100 211100
2970 5432871 5221771 211100 211100
2980 5432871 5221771 211100 211100
2990 5432871 5221771 211100 211100
3000 5432871 5221771 211100 211100
3010 5432871 5221771 211100 211100
3020 5432871 5221771 211100 211100
3030 5432871 5221771 211100 211100
3040 5432871 5221771 211100 211100
3050 5432871 5221771 211100 211100
3060 5432871 5221771 211100 211100
3070 5432871 5221771 211100 211100
3080 5432871 5221771 211100 211100
3090 5432871 5221771 211100 211100
3100 5432871 5221771 211100 211100
3110 5432871 5221771 211100 211100
3120 5432871 5221771 211100 211100
3130 5432871 5221771 211100 211100
3140 5432871 5221771 211100 211100
3150 5432871 5221771 211100 211100
3160 5432871 5221771 211100 211100
3170 5432871 5221771 211100 211100
3180 5432871 5221771 211100 211100
3190 5432871 5221771 211100 211100
3200 5432871 5221771 211100 211100
3210 5432871 5221771 211100 211100
3220 5432871 5221771 211100 211100
3230 5432871 5221771 211100 211100
3240 5432871 5221771 211100 211100
3250 5432871 5221771 211100 211100
3260 5432871 5221771 211100 211100
3270 5432871 5221771 211100 211100
3280 5432871 5221771 211100 211100
3290 5432871 5221771 211100 211100
3300 5432871 5221771 211100 211100
3310 5432871 5221771 211100 211100
3320 5432871 5221771 211100 211100
3330 5432871 5221771 211100 211100
3340 5432871 5221771 211100 211100
3350 5432871 5221771 211100 211100
3360 5432871 5221771 211100 211100
3370 5432871 5221771 211100 211100
3380 5432871 5221771 211100 211100
3390 5432871 5221771 211100 211100
3400 5432871 5221771 211100 211100
3410 5432871 5221771 211100 211100
3420 5432871 5221771 211100 211100
3430 5432871 5221771 211100 211100
3440 5432871 5221771 211100 211100
3450 5432871 5221771 211100 211100
3460 5432871 5221771 211100 211100
3470 5432871 5221771 211100 211100
3480 5432871 5221771 211100 211100
3490 5432871 5221771 211100 211100
3500 5432871 5221771 211100 211100
3510 5432871 5221771 211100 211100
3520 5432871 5221771 211100 211100
3530 5432871 5221771 211100 211100
3540 5432871 5221771 211100 211100
3550 5432871 5221771 211100 211100
3560 5432871 5221771 211100 211100
3570 5432871 5221771 211100 211100
3580 5432871 5221771 211100 211100
3590 5432871 5221771 211100 211100
3600 5432871 5221771 211100 211100
3610 5432871 5221771 211100 211100
3620 5432871 5221771 211100 211100
3630 5432871 5221771 211100 211100
3640 5432871 5221771 211100 211100
3650 5432871 5221771 211100 211100
3660 5432871 5221771 211100 211100
3670 5432871 5221771 211100 211100
3680 5432871 5221771 211100 211100
3690 5432871 5221771 211100 211100
3700 5432871 5221771 211100 211100
3710 5432871 5221771 211100 211100
3720 5432871 5221771 211100 211100
3730 5432871 5221771 211100 211100
3740 5432871 5221771 211100 211100
3750 5432871 5221771 211100 211100
3760 5432871 5221771 211100 211100
3770 5432871 5221771 211100 211100
3780 5432871 5221771 211100 211100
3790 5432871 5221771 211100 211100
3800 5432871 5221771 211100 211100
3810 5432871 5221771 211100 211100
3820 5432871 5221771 211100 211100
3830 5432871 5221771 211100 211100
3840 5432871 5221771 211100 211100
3850 5432871 5221771 211100 211100
3860 5432871 5221771 211100 211100
3870 5432871 5221771 211100 211100
3880 5432871 5221771 211100 211100
3890 5432871 5221771 211100 211100
3900 5432871 5221771 211100 211100
3910 5432871 5221771 211100 211100
3920 5432871 5221771 211100 211100
3930 5432871 5221771 211100 211100
3940 5432871 5221771 211100 211100
3950 5432871 5221771 211100 211100
3960 5432871 5221771 211100 211100
3970 5432871 5221771 211100 211100
3980 5432871 5221771 211100 211100
3990 5432871 5221771 211100 211100
4000 5432871 5221771 211100 211100
4010 5432871 5221771 211100 211100
4020 5432871 5221771 211100 211100
4030 5432871 5221771 211100 211100
4040 5432871 5221771 211100 211100
4050 5432871 5221771 211100 211100
4060 5432871 5221771 211100 211100
4070 5432871 5221771 211100 211100
4080 5432871 5221771 211100 211100
4090 5432871 5221771 211100 211100
4100 5432871 5221771 211100 211100
4110 5432871 5221771 211100 211100
4120 5432871 5221771 211100 211100
4130 5432871 5221771 211100 211100
4140 5432871 5221771 211100 211100
4150 5432871 5221771 211100 211100
4160 5432871 5221771 211100 211100
4170 5432871 5221771 211100 211100
4180 5432871 5221771 211100 211100
4190 5432871 5221771 211100 211100
4200 5432871 5221771 211100 211100
4210 5432871 5221771 211100 211100
4220 5432871 5221771 211100 211100
4230 5432871 5221771 211100 211100
4240 5432871 5221771 211100 211100
4250 5432871 5221771 211100 211100
4260 5432871 5221771 211100 211100
4270 5432871 5221771 211100 211100
4280 5432871 5221771 211100 211100
4290 5432871 5221771 211100 211100
4300 5432871 5221771 211100 211100
4310 5432871 5221771 211100 211100
4320 5432871 5221771 211100 211100
4330 5432871 5221771 211100 211100
4340 5432871 5221771 211100 211100
4350 5432871 5221771 211100 211100
4360 5432871 5221771 211100 211100
4370 5432871 5221771 211100 211100
4380 5432871 5221771 211100 211100
4390 5432871 5221771 211100 211100
4400 5432871 5221771 211100 211100
4410 5432871 5221771 211100 211100
4420 5432871 5221771 211100 211100
4430 5432871 5221771 211100 211100
4440 5432871 5221771 211100 211100
4450 5432871 5221771 211100 211100
4460 5432871 5221771 211100 211100
4470 5432871 5221771 211100 211100
4480 5432871 5221771 211100 211100
4490 5432871 5221771 211100 211100
4500 5432871 5221771 211100 211100
4510 5432871 5221771 211100 211100
4520 5432871 5221771 211100 211100
4530 5432871 5221771 211100 211100
4540 5432871 5221771 211100 211100
4550 5432871 5221771 211100 211100
4560 5432871 5221771 211100 211100
4570 5432871 5221771 211100 211100
4580 5432871 5221771 211100 211100
4590 5432871 5221771 211100 211100
4600 5432871 5221771 211100 211100
4610 5432871 5221771 211100 211100
4620 5432871 5221771 211100 211100
4630 5432871 5221771 211100 211100
4640 5432871 5221771 211100 211100
4650 5432871 5221771 211100 211100
4660 5432871 5221771 211100 211100
4670 5432871 5221771 211100 211100
4680 5432871 5221771 211100 211100
4690 5432871 5221771 211100 211100
4700 5432871 5221771 211100 211100
4710 5432871 5221771 211100 211100
4720 5432871 5221771 211100 211100
4730 5432871 5221771 211100 211100
4740 5432871 5221771 211100 211100
4750 5432871 5221771 211100 211100
4760 5432871 5221771 211100 211100
4770 5432871 5221771 211100 211100
4780 5432871 5221771 211100 211100
4790 5432871 5221771 211100 211100
4800 5432871 5221771 211100 211100
4810 5432871 5221771 211100 211100
4820 5432871 5221771 211100 211100
4830 5432871 5221771 211100 211100
4840 5432871 5221771 211100 211100
4850 5432871 5221771 211100 211100
4860 5432871 5221771 211100 211100
4870 5432871 5221771 211100 211100
4880 5432871 5221771 211100 211100
4890 5432871 5221771 211100 211100
4900 5432871 5221771 211100 211100
4910 5432871 5221771 211100 211100
4920 5432871 5221771 211100 211100
4930 5432871 5221771 211100 211100
4940 5432871 5221771 211100 211100
4950 5432871 5221771 211100 211100
4960 5432871 5221771 211100 211100
4970 5432871 5221771 211100 211100
4980 5432871 5221771 211100 211100
4990 5432871 5221771 211100 211100
5000 5432871 5221771 211100 211100
5010 5432871 5221771 211100 211100
5020 5432871 5221771 211100 211100
5030 5432871 5221771 211100 211100
5040 5432871 5221771 211100 211100
5050 5432871 5221771 211100 211100
5060 5432871 5221771 211100 211100
5070 5432871 5221771 211100 211100
5080 5432871 5221771 211100 211100
5090 5432871 5221771 211100 211100
5100 5432871 5221771 211100 211100
5110 5432871 5221771 211100 211100
5120 5432871 5221771 211100 211100
5130 5432871 5221771 211100 211100
5140 5432871 5221771 211100 211100
5150 5432871 5221771 211100 211100
5160 5432871 5221771 211100 211100
5170 5432871 5221771 211100 211100
5180 5432871 5221771 211100 211100
5190 5432871 5221771 211100 211100
5200 5432871 5221771 211100 211100
5210 5432871 5221771 211100 211100
5220 5432871 5221771 211100 211100
5230 5432871 5221771 211100 211100
5240 5432871 5221771 211100 211100
5250 5432871 5221771 211100 211100
5260 5432871 5221771 211100 211100
5270 5432871 5221771 211100 211100
5280 5432871 5221771 211100 211100
5290 5432871 5221771 211100 211100
5300 5432871 5221771 211100 211100
5310 5432871 5221771 211100 211100
5320 5432871 5221771 211100 211100
5330 5432871 5221771 211100 211100
5340 5432871 5221771 211100 211100
5350 5432871 5221771 211100 211100
5360 5432871 5221771 211100 211100
5370 5432871 5221771 211100 211100
5380 5432871 5221771 211100 211100
5390 5432871 5221771 211100 211100
5400 5432871 5221771 211100 211100
5410 5432871 5221771 211100 211100
5420 5432871 5221771 211100 211100
5430 5432871 5221771 211100 211100
5440 5432871 5221771 211100 211100
5450 5432871 5221771 211100 211100
5460 5432871 5221771 211100 211100
5470 5432871 5221771 211100 211100
5480 5432871 5221771 211100 211100
5490 5432871 5221771 211100 211100
5500 5432871 5221771 211100 211100
5510 5432871 5221771 211100 211100
5520 5432871 5221771 211100 211100
5530 5432871 5221771 211100 211100
5540 5432871 5221771 211100 211100
5550 5432871 5221771 211100 211100
5560 5432871 5221771 211100 211100
5570 5432871 5221771 211100 211100
5580 5432871 5221771 211100 211100
5590 5432871 5221771 211100 211100
5600 5432871 5221771 211100 211100
5610 5432871 5221771 211100 211100
5620 5432871 5221771 211100 211100
5630 5432871 5221771 211100 211100
5640 5432871 5221771 211100 211100
5650 5432871 5221771 211100 211100
5660 5432871 5221771 211100 211100
5670 5432871 5221771 211100 211100
5680 5432871 5221771 211100 211100
5690 5432871 5221771 211100 211100
5700 5432871 5221771 211100 211100
5710 5432871 5221771 211100 211100
5720 5432871 5221771 211100 211100
5730 5432871 5221771 211100 211100
5740 5432871 5221771 211100 211100
5750 5432871 5221771 211100 211100
5760 5432871 5221771 211100 211100
5770 5432871 5221771 211100 211100
5780 5432871 5221771 211100 211100
5790 5432871 5221771 211100 211100
5800 5432871 5221771 211100 211100
5810 5432871 5221771 211100 211100
5820 5432871 5221771 211100 211100
5830 5432871 5221771 211100 211100
5840 5432871 5221771 211100 211100
5850 5432871 5221771 211100 211100
5860 5432871 5221771 211100 211100
5870 5432871 5221771 211100 211100
5880 5432871 5221771 211100 211100
5890 5432871 5221771 211100 211100
5900 5432871 5221771 211100 211100
5910 5432871 5221771 211100 211100
5920 5432871 5221771 211100 211100
5930 5432871 5221771 211100 211100
5940 5432871 5221771 211100 211100
5950 5432871 5221771 211100 211100
5960 5432871 5221771 211100 211100
5970 5432871 5221771 211100 211100
5980 5432871 5221771 211100 211100
5990 5432871 5221771 211100 211100
6000 5432871 5221771 211100 211100
6010 5432871 5221771 211100 211100
6020 5432871 5221771 211100 211100
6030 5432871 5221771 211100 211100
6040 5432871 5221771 211100 211100
6050 5432871 5221771 211100 211100
6060 5432871 5221771 211100 211100
6070 5432871 5221771 211100 211100
6080 5432871 5221771 211100 211100
6090 5432871 5221771 211100 211100
6100 5432871 5221771 211100 211100
6110 5432871 5221771 211100 211100
6120 5432871 5221771 211100 211100
6130 5432871 5221771 211100 211100
6140 5432871 5221771 211100 211100
6150 5432871 5221771 211100 211100
6160 5432871 5221771 211100 211100
6170 5432871 5221771 211100 211100
6180 5432871 5221771 211100 211100
6190 5432871 5221771 211100 211100
6200 5432871 5221771 211100 211100
6210 5432871 5221771 211100 211100
6220 5432871 5221771 211100 211100
6230 5432871 5221771 211100 211100
6240 5432871 5221771 211100 211100
6250 5432871 5221771 211100 211100
6260 5432871 5221771 211100 211100
6270 5432871 5221771 211100 211100
6280 5432871 5221771 211100 211100
6290 5432871 5221771 211100 211100
6300 5432871 5221771 211100 211100
6310 5432871 5221771 211100 211100
6320 5432871 5221771 211100 211100
6330 5432871 5221771 211100 211100
6340 5432871 5221771 211100 211100
6350 5432871 5221771 211100 211100
6360 5432871 5221771 211100 211100
6370 5432871 5221771 211100 211100
6380 5432871 5221771 211100 211100
6390 5432871 5221771 211100 211100
6400 5432871 5221771 211100 211100
6410 5432871 5221771 211100 211100
6420 5432871 5221771 211100 211100
6430 5432871 5221771 211100 211100
6440 5432871 5221771 211100 211100
6450 5432871 5221771 211100 211100
6460 5432871 5221771 211100 211100
6470 5432871 5221771 211100 211100
6480 5432871 5221771 211100 211100
6490 5432871 5221771 211100 211100
6500 5432871 5221771 211100 211100
6510 5432871 5221771 211100 211100
6520 5432871 5221771 211100 211100
6530 5432871 5221771 211100 211100
6540 5432871 5221771 211100 211100
6550 5432871 5221771 211100 211100
6560 5432871 5221771 211100 211100
6570 5432871 5221771 211100 211100
6580 5432871 5221771 211100 211100
6590 5432871 5221771 211100 211100
6600 5432871 5221771 211100 211100
6610 5432871 5221771 211100 211100
