Optimal path [nodeId(time to the node):
17(0) -> 72(142) -> 28(128) -> 60(141) -> 36(141) -> 43(138) -> 81(124) -> 55(124) -> 89(158) -> 53(153) -> 88(141) -> 97(159) -> 11(136) -> 79(147) -> 64(126) -> 52(133) -> 57(131) -> 7(152) -> 51(147) -> 93(128) -> 5(140) -> 58(123) -> 46(122) -> 16(125) -> 6(145) -> 77(144) -> 78(124) -> 8(142) -> 73(153) -> 75(121) -> 40(149) -> 10(157) -> 76(126) -> 44(114) -> 4(147) -> 39(137) -> 83(134) -> 69(148) -> 86(150) -> 92(148) -> 20(132) -> 49(143) -> 45(140) -> 38(147) -> 80(137) -> 62(160) -> 63(118) -> 94(143) -> 23(161) -> 48(132) -> 21(161) -> 99(147) -> 19(141) -> 33(136) -> 34(135) -> 13(152) -> 95(157) -> 26(144) -> 47(156) -> 12(148) -> 96(144) -> 37(136) -> 90(142) -> 74(137) -> 41(142) -> 35(148) -> 56(132) -> 85(128) -> 42(148) -> 3(131) -> 84(155) -> 71(137) -> 91(149) -> 15(119) -> 32(167) -> 50(163) -> 9(128) -> 65(148) -> 0(146) -> 31(136) -> 24(171) -> 29(144) -> 25(146) -> 18(168) -> 67(150) -> 61(151) -> 70(125) -> 98(150) -> 66(148) -> 1(150) -> 54(145) -> 59(143) -> 87(121) -> 68(157) -> 14(129) -> 82(141) -> 30(151) -> 27(141) -> 2(151) -> 22(142)
Total time of delivery: 14048
61 25643 25643 0 0
70 36163 36163 0 0
98 93006 93006 0 0
66 26230 26230 0 0
1 49456 49456 0 0
54 69376 69376 0 0
59 83546 83546 0 0
87 20655 20655 0 0
68 42462 42462 0 0
14 81887 81887 0 0
82 15231 15231 0 0
30 67192 67192 0 0
27 80174 80174 0 0
2 43074 43074 0 0
22 73621 73621 0 0

Statistics step by step: 
minute residentsNumber illnessCases healthyResidents vaccinated
0 5432871 100 5432771 27215
10 5432871 100 5432771 27215
20 5432871 100 5432771 27215
30 5432871 100 5432771 27215
40 5432871 100 5432771 27215
50 5432871 100 5432771 27215
60 5432871 199 5432672 27215
70 5432871 199 5432672 27215
80 5432871 199 5432672 27215
90 5432871 199 5432672 27215
100 5432871 298 5432573 27215
110 5432871 298 5432573 27215
120 5432871 397 5432474 27215
130 5432871 397 5432474 27215
140 5432871 496 5432375 27215
150 5432871 496 5432375 117273
160 5432871 594 5432277 117273
170 5432871 692 5432179 117273
180 5432871 790 5432081 117273
190 5432871 790 5432081 117273
200 5432871 986 5431885 117273
210 5432871 1084 5431787 117273
220 5432871 1182 5431689 117273
230 5432871 1378 5431493 117273
240 5432871 1574 5431297 117273
250 5432871 1672 5431199 117273
260 5432871 1966 5430905 117273
270 5432871 2162 5430709 209000
280 5432871 2453 5430418 209000
290 5432871 2744 5430127 209000
300 5432871 3132 5429739 209000
310 5432871 3423 5429448 209000
320 5432871 3908 5428963 209000
330 5432871 4393 5428478 209000
340 5432871 4878 5427993 209000
350 5432871 5557 5427314 209000
360 5432871 6236 5426635 209000
370 5432871 6915 5425956 209000
380 5432871 7788 5425083 209000
390 5432871 8758 5424113 209000
400 5432871 9825 5423046 209000
410 5432871 11086 5421785 209000
420 5432871 12431 5420440 300679
430 5432871 13871 5419000 300679
440 5432871 15599 5417272 300679
450 5432871 17519 5415352 300679
460 5432871 19631 5413240 300679
470 5432871 22031 5410840 300679
480 5432871 24719 5408152 300679
490 5432871 27695 5405176 300679
500 5432871 31055 5401816 300679
510 5432871 34895 5397976 300679
520 5432871 39119 5393752 300679
530 5432871 43919 5388952 300679
540 5432871 49295 5383576 300679
550 5432871 55247 5377624 300679
560 5432871 62006 5370865 385773
570 5432871 69511 5363360 385773
580 5432871 77871 5355000 385773
590 5432871 87371 5345500 385773
600 5432871 98011 5334860 385773
610 5432871 109886 5322985 385773
620 5432871 123281 5309590 385773
630 5432871 138291 5294580 385773
640 5432871 155106 5277765 385773
650 5432871 174011 5258860 385773
660 5432871 195291 5237580 385773
670 5432871 219041 5213830 385773
680 5432871 245831 5187040 385773
690 5432871 275851 5157020 462323
700 5432871 309127 5123744 462323
710 5432871 346633 5086238 462323
720 5432871 388651 5044220 462323
730 5432871 435745 4997126 462323
740 5432871 488667 4944204 462323
750 5432871 548075 4884796 462323
760 5432871 614721 4818150 462323
770 5432871 689639 4743232 462323
780 5432871 773675 4659196 462323
790 5432871 867957 4564914 462323
800 5432871 973801 4459070 462323
810 5432871 1092617 4340254 462323
820 5432871 1224708 4208163 539716
830 5432871 1368762 4064109 539716
840 5432871 1525825 3907046 539716
850 5432871 1694923 3737948 539716
860 5432871 1881891 3550980 539716
870 5432871 2083558 3349313 539716
880 5432871 2303492 3129379 539716
890 5432871 2532191 2900680 539716
900 5432871 2770539 2662332 539716
910 5432871 3019058 2413813 539716
920 5432871 3279749 2153122 539716
930 5432871 3553014 1879857 539716
940 5432871 3826709 1606162 577233
950 5432871 4103450 1329421 577233
960 5432871 4369242 1063629 577233
970 5432871 4597348 835523 577233
980 5432871 4764941 667930 577233
990 5432871 4839687 593184 577233
1000 5432871 4855638 577233 577233
1010 5432871 4855638 577233 577233
1020 5432871 4855638 577233 577233
1030 5432871 4855638 577233 577233
1040 5432871 4855638 577233 577233
1050 5432871 4855638 577233 577233
1060 5432871 4855638 577233 577233
1070 5432871 4855638 577233 577233
1080 5432871 4855638 577233 577233
1090 5432871 4855638 577233 577233
1100 5432871 4855638 577233 577233
1110 5432871 4855638 577233 577233
1120 5432871 4855638 577233 577233
1130 5432871 4855638 577233 577233
1140 5432871 4855638 577233 577233
1150 5432871 4855638 577233 577233
1160 5432871 4855638 577233 577233
1170 5432871 4855638 577233 577233
1180 5432871 4855638 577233 577233
1190 5432871 4855638 577233 577233
1200 5432871 4855638 577233 577233
1210 5432871 4855638 577233 577233
1220 5432871 4855638 577233 577233
1230 5432871 4855638 577233 577233
1240 5432871 4855638 577233 577233
1250 5432871 4855638 577233 577233
1260 5432871 4855638 577233 577233
1270 5432871 4855638 577233 577233
1280 5432871 4855638 577233 577233
1290 5432871 4855638 577233 577233
1300 5432871 4855638 577233 577233
1310 5432871 4855638 577233 577233
1320 5432871 4855638 577233 577233
1330 5432871 4855638 577233 577233
1340 5432871 4855638 577233 577233
1350 5432871 4855638 577233 577233
1360 5432871 4855638 577233 577233
1370 5432871 4855638 577233 577233
1380 5432871 4855638 577233 577233
1390 5432871 4855638 577233 577233
1400 5432871 4855638 577233 577233
1410 5432871 4855638 577233 577233
1420 5432871 4855638 577233 577233
1430 5432871 4855638 577233 577233
1440 5432871 4855638 577233 577233
1450 5432871 4855638 577233 577233
1460 5432871 4855638 577233 577233
1470 5432871 4855638 577233 577233
1480 5432871 4855638 577233 577233
1490 5432871 4855638 577233 577233
1500 5432871 4855638 577233 577233
1510 5432871 4855638 577233 577233
1520 5432871 4855638 577233 577233
1530 5432871 4855638 577233 577233
1540 5432871 4855638 577233 577233
1550 5432871 4855638 577233 577233
1560 5432871 4855638 577233 577233
1570 5432871 4855638 577233 577233
1580 5432871 4855638 577233 577233
1590 5432871 4855638 577233 577233
1600 5432871 4855638 577233 577233
1610 5432871 4855638 577233 577233
1620 5432871 4855638 577233 577233
1630 5432871 4855638 577233 577233
1640 5432871 4855638 577233 577233
1650 5432871 4855638 577233 577233
1660 5432871 4855638 577233 577233
1670 5432871 4855638 577233 577233
1680 5432871 4855638 577233 577233
1690 5432871 4855638 577233 577233
1700 5432871 4855638 577233 577233
1710 5432871 4855638 577233 577233
1720 5432871 4855638 577233 577233
1730 5432871 4855638 577233 577233
1740 5432871 4855638 577233 577233
1750 5432871 4855638 577233 577233
1760 5432871 4855638 577233 577233
1770 5432871 4855638 577233 577233
1780 5432871 4855638 577233 577233
1790 5432871 4855638 577233 577233
1800 5432871 4855638 577233 577233
1810 5432871 4855638 577233 577233
1820 5432871 4855638 577233 577233
1830 5432871 4855638 577233 577233
1840 5432871 4855638 577233 577233
1850 5432871 4855638 577233 577233
1860 5432871 4855638 577233 577233
1870 5432871 4855638 577233 577233
1880 5432871 4855638 577233 577233
1890 5432871 4855638 577233 577233
1900 5432871 4855638 577233 577233
1910 5432871 4855638 577233 577233
1920 5432871 4855638 577233 577233
1930 5432871 4855638 577233 577233
1940 5432871 4855638 577233 577233
1950 5432871 4855638 577233 577233
1960 5432871 4855638 577233 577233
1970 5432871 4855638 577233 577233
1980 5432871 4855638 577233 577233
1990 5432871 4855638 577233 577233
2000 5432871 4855638 577233 577233
2010 5432871 4855638 577233 577233
2020 5432871 4855638 577233 577233
2030 5432871 4855638 577233 577233
2040 5432871 4855638 577233 577233
2050 5432871 4855638 577233 577233
2060 5432871 4855638 577233 577233
2070 5432871 4855638 577233 577233
2080 5432871 4855638 577233 577233
2090 5432871 4855638 577233 577233
2100 5432871 4855638 577233 577233
2110 5432871 4855638 577233 577233
2120 5432871 4855638 577233 577233
2130 5432871 4855638 577233 577233
2140 5432871 4855638 577233 577233
2150 5432871 4855638 577233 577233
2160 5432871 4855638 577233 577233
2170 5432871 4855638 577233 577233
2180 5432871 4855638 577233 577233
2190 5432871 4855638 577233 577233
2200 5432871 4855638 577233 577233
2210 5432871 4855638 577233 577233
2220 5432871 4855638 577233 577233
2230 5432871 4855638 577233 577233
2240 5432871 4855638 577233 577233
2250 5432871 4855638 577233 577233
2260 5432871 4855638 577233 577233
2270 5432871 4855638 577233 577233
2280 5432871 4855638 577233 577233
2290 5432871 4855638 577233 577233
2300 5432871 4855638 577233 577233
2310 5432871 4855638 577233 577233
2320 5432871 4855638 577233 577233
2330 5432871 4855638 577233 577233
2340 5432871 4855638 577233 577233
2350 5432871 4855638 577233 577233
2360 5432871 4855638 577233 577233
2370 5432871 4855638 577233 577233
2380 5432871 4855638 577233 577233
2390 5432871 4855638 577233 577233
2400 5432871 4855638 577233 577233
2410 5432871 4855638 577233 577233
2420 5432871 4855638 577233 577233
2430 5432871 4855638 577233 577233
2440 5432871 4855638 577233 577233
2450 5432871 4855638 577233 577233
2460 5432871 4855638 577233 577233
2470 5432871 4855638 577233 577233
2480 5432871 4855638 577233 577233
2490 5432871 4855638 577233 577233
2500 5432871 4855638 577233 577233
2510 5432871 4855638 577233 577233
2520 5432871 4855638 577233 577233
2530 5432871 4855638 577233 577233
2540 5432871 4855638 577233 577233
2550 5432871 4855638 577233 577233
2560 5432871 4855638 577233 577233
2570 5432871 4855638 577233 577233
2580 5432871 4855638 577233 577233
2590 5432871 4855638 577233 577233
2600 5432871 4855638 577233 577233
2610 5432871 4855638 577233 577233
2620 5432871 4855638 577233 577233
2630 5432871 4855638 577233 577233
2640 5432871 4855638 577233 577233
2650 5432871 4855638 577233 577233
2660 5432871 4855638 577233 577233
2670 5432871 4855638 577233 577233
2680 5432871 4855638 577233 577233
2690 5432871 4855638 577233 577233
2700 5432871 4855638 577233 577233
2710 5432871 4855638 577233 577233
2720 5432871 4855638 577233 577233
2730 5432871 4855638 577233 577233
2740 5432871 4855638 577233 577233
2750 5432871 4855638 577233 577233
2760 5432871 4855638 577233 577233
2770 5432871 4855638 577233 577233
2780 5432871 4855638 577233 577233
2790 5432871 4855638 577233 577233
2800 5432871 4855638 577233 577233
2810 5432871 4855638 577233 577233
2820 5432871 4855638 577233 577233
2830 5432871 4855638 577233 577233
2840 5432871 4855638 577233 577233
2850 5432871 4855638 577233 577233
2860 5432871 4855638 577233 577233
2870 5432871 4855638 577233 577233
2880 5432871 4855638 577233 577233
2890 5432871 4855638 577233 577233
2900 5432871 4855638 577233 577233
2910 5432871 4855638 577233 577233
2920 5432871 4855638 577233 577233
2930 5432871 4855638 577233 577233
2940 5432871 4855638 577233 577233
2950 5432871 4855638 577233 577233
2960 5432871 4855638 577233 577233
2970 5432871 4855638 577233 577233
2980 5432871 4855638 577233 577233
2990 5432871 4855638 577233 577233
3000 5432871 4855638 577233 577233
3010 5432871 4855638 577233 577233
3020 5432871 4855638 577233 577233
3030 5432871 4855638 577233 577233
3040 5432871 4855638 577233 577233
3050 5432871 4855638 577233 577233
3060 5432871 4855638 577233 577233
3070 5432871 4855638 577233 577233
3080 5432871 4855638 577233 577233
3090 5432871 4855638 577233 577233
3100 5432871 4855638 577233 577233
3110 5432871 4855638 577233 577233
3120 5432871 4855638 577233 577233
3130 5432871 4855638 577233 577233
3140 5432871 4855638 577233 577233
3150 5432871 4855638 577233 577233
3160 5432871 4855638 577233 577233
3170 5432871 4855638 577233 577233
3180 5432871 4855638 577233 577233
3190 5432871 4855638 577233 577233
3200 5432871 4855638 577233 577233
3210 5432871 4855638 577233 577233
3220 5432871 4855638 577233 577233
3230 5432871 4855638 577233 577233
3240 5432871 4855638 577233 577233
3250 5432871 4855638 577233 577233
3260 5432871 4855638 577233 577233
3270 5432871 4855638 577233 577233
3280 5432871 4855638 577233 577233
3290 5432871 4855638 577233 577233
3300 5432871 4855638 577233 577233
3310 5432871 4855638 577233 577233
3320 5432871 4855638 577233 577233
3330 5432871 4855638 577233 577233
3340 5432871 4855638 577233 577233
3350 5432871 4855638 577233 577233
3360 5432871 4855638 577233 577233
3370 5432871 4855638 577233 577233
3380 5432871 4855638 577233 577233
3390 5432871 4855638 577233 577233
3400 5432871 4855638 577233 577233
3410 5432871 4855638 577233 577233
3420 5432871 4855638 577233 577233
3430 5432871 4855638 577233 577233
3440 5432871 4855638 577233 577233
3450 5432871 4855638 577233 577233
3460 5432871 4855638 577233 577233
3470 5432871 4855638 577233 577233
3480 5432871 4855638 577233 577233
3490 5432871 4855638 577233 577233
3500 5432871 4855638 577233 577233
3510 5432871 4855638 577233 577233
3520 5432871 4855638 577233 577233
3530 5432871 4855638 577233 577233
3540 5432871 4855638 577233 577233
3550 5432871 4855638 577233 577233
3560 5432871 4855638 577233 577233
3570 5432871 4855638 577233 577233
3580 5432871 4855638 577233 577233
3590 5432871 4855638 577233 577233
3600 5432871 4855638 577233 577233
3610 5432871 4855638 577233 577233
3620 5432871 4855638 577233 577233
3630 5432871 4855638 577233 577233
3640 5432871 4855638 577233 577233
3650 5432871 4855638 577233 577233
3660 5432871 4855638 577233 577233
3670 5432871 4855638 577233 577233
3680 5432871 4855638 577233 577233
3690 5432871 4855638 577233 577233
3700 5432871 4855638 577233 577233
3710 5432871 4855638 577233 577233
3720 5432871 4855638 577233 577233
3730 5432871 4855638 577233 577233
3740 5432871 4855638 577233 577233
3750 5432871 4855638 577233 577233
3760 5432871 4855638 577233 577233
3770 5432871 4855638 577233 577233
3780 5432871 4855638 577233 577233
3790 5432871 4855638 577233 577233
3800 5432871 4855638 577233 577233
3810 5432871 4855638 577233 577233
3820 5432871 4855638 577233 577233
3830 5432871 4855638 577233 577233
3840 5432871 4855638 577233 577233
3850 5432871 4855638 577233 577233
3860 5432871 4855638 577233 577233
3870 5432871 4855638 577233 577233
3880 5432871 4855638 577233 577233
3890 5432871 4855638 577233 577233
3900 5432871 4855638 577233 577233
3910 5432871 4855638 577233 577233
3920 5432871 4855638 577233 577233
3930 5432871 4855638 577233 577233
3940 5432871 4855638 577233 577233
3950 5432871 4855638 577233 577233
3960 5432871 4855638 577233 577233
3970 5432871 4855638 577233 577233
3980 5432871 4855638 577233 577233
3990 5432871 4855638 577233 577233
4000 5432871 4855638 577233 577233
4010 5432871 4855638 577233 577233
4020 5432871 4855638 577233 577233
4030 5432871 4855638 577233 577233
4040 5432871 4855638 577233 577233
4050 5432871 4855638 577233 577233
4060 5432871 4855638 577233 577233
4070 5432871 4855638 577233 577233
4080 5432871 4855638 577233 577233
4090 5432871 4855638 577233 577233
4100 5432871 4855638 577233 577233
4110 5432871 4855638 577233 577233
4120 5432871 4855638 577233 577233
4130 5432871 4855638 577233 577233
4140 5432871 4855638 577233 577233
4150 5432871 4855638 577233 577233
4160 5432871 4855638 577233 577233
4170 5432871 4855638 577233 577233
4180 5432871 4855638 577233 577233
4190 5432871 4855638 577233 577233
4200 5432871 4855638 577233 577233
4210 5432871 4855638 577233 577233
4220 5432871 4855638 577233 577233
4230 5432871 4855638 577233 577233
4240 5432871 4855638 577233 577233
4250 5432871 4855638 577233 577233
4260 5432871 4855638 577233 577233
4270 5432871 4855638 577233 577233
4280 5432871 4855638 577233 577233
4290 5432871 4855638 577233 577233
4300 5432871 4855638 577233 577233
4310 5432871 4855638 577233 577233
4320 5432871 4855638 577233 577233
4330 5432871 4855638 577233 577233
4340 5432871 4855638 577233 577233
4350 5432871 4855638 577233 577233
4360 5432871 4855638 577233 577233
4370 5432871 4855638 577233 577233
4380 5432871 4855638 577233 577233
4390 5432871 4855638 577233 577233
4400 5432871 4855638 577233 577233
4410 5432871 4855638 577233 577233
4420 5432871 4855638 577233 577233
4430 5432871 4855638 577233 577233
4440 5432871 4855638 577233 577233
4450 5432871 4855638 577233 577233
4460 5432871 4855638 577233 577233
4470 5432871 4855638 577233 577233
4480 5432871 4855638 577233 577233
4490 5432871 4855638 577233 577233
4500 5432871 4855638 577233 577233
4510 5432871 4855638 577233 577233
4520 5432871 4855638 577233 577233
4530 5432871 4855638 577233 577233
4540 5432871 4855638 577233 577233
4550 5432871 4855638 577233 577233
4560 5432871 4855638 577233 577233
4570 5432871 4855638 577233 577233
4580 5432871 4855638 577233 577233
4590 5432871 4855638 577233 577233
4600 5432871 4855638 577233 577233
4610 5432871 4855638 577233 577233
4620 5432871 4855638 577233 577233
4630 5432871 4855638 577233 577233
4640 5432871 4855638 577233 577233
4650 5432871 4855638 577233 577233
4660 5432871 4855638 577233 577233
4670 5432871 4855638 577233 577233
4680 5432871 4855638 577233 577233
4690 5432871 4855638 577233 577233
4700 5432871 4855638 577233 577233
4710 5432871 4855638 577233 577233
4720 5432871 4855638 577233 577233
4730 5432871 4855638 577233 577233
4740 5432871 4855638 577233 577233
4750 5432871 4855638 577233 577233
4760 5432871 4855638 577233 577233
4770 5432871 4855638 577233 577233
4780 5432871 4855638 577233 577233
4790 5432871 4855638 577233 577233
4800 5432871 4855638 577233 577233
4810 5432871 4855638 577233 577233
4820 5432871 4855638 577233 577233
4830 5432871 4855638 577233 577233
4840 5432871 4855638 577233 577233
4850 5432871 4855638 577233 577233
4860 5432871 4855638 577233 577233
4870 5432871 4855638 577233 577233
4880 5432871 4855638 577233 577233
4890 5432871 4855638 577233 577233
4900 5432871 4855638 577233 577233
4910 5432871 4855638 577233 577233
4920 5432871 4855638 577233 577233
4930 5432871 4855638 577233 577233
4940 5432871 4855638 577233 577233
4950 5432871 4855638 577233 577233
4960 5432871 4855638 577233 577233
4970 5432871 4855638 577233 577233
4980 5432871 4855638 577233 577233
4990 5432871 4855638 577233 577233
5000 5432871 4855638 577233 577233
5010 5432871 4855638 577233 577233
5020 5432871 4855638 577233 577233
5030 5432871 4855638 577233 577233
5040 5432871 4855638 577233 577233
5050 5432871 4855638 577233 577233
5060 5432871 4855638 577233 577233
5070 5432871 4855638 577233 577233
5080 5432871 4855638 577233 577233
5090 5432871 4855638 577233 577233
5100 5432871 4855638 577233 577233
5110 5432871 4855638 577233 577233
5120 5432871 4855638 577233 577233
5130 5432871 4855638 577233 577233
5140 5432871 4855638 577233 577233
5150 5432871 4855638 577233 577233
5160 5432871 4855638 577233 577233
5170 5432871 4855638 577233 577233
5180 5432871 4855638 577233 577233
5190 5432871 4855638 577233 577233
5200 5432871 4855638 577233 577233
5210 5432871 4855638 577233 577233
5220 5432871 4855638 577233 577233
5230 5432871 4855638 577233 577233
5240 5432871 4855638 577233 577233
5250 5432871 4855638 577233 577233
5260 5432871 4855638 577233 577233
5270 5432871 4855638 577233 577233
5280 5432871 4855638 577233 577233
5290 5432871 4855638 577233 577233
5300 5432871 4855638 577233 577233
5310 5432871 4855638 577233 577233
5320 5432871 4855638 577233 577233
5330 5432871 4855638 577233 577233
5340 5432871 4855638 577233 577233
5350 5432871 4855638 577233 577233
5360 5432871 4855638 577233 577233
5370 5432871 4855638 577233 577233
5380 5432871 4855638 577233 577233
5390 5432871 4855638 577233 577233
5400 5432871 4855638 577233 577233
5410 5432871 4855638 577233 577233
5420 5432871 4855638 577233 577233
5430 5432871 4855638 577233 577233
5440 5432871 4855638 577233 577233
5450 5432871 4855638 577233 577233
5460 5432871 4855638 577233 577233
5470 5432871 4855638 577233 577233
5480 5432871 4855638 577233 577233
5490 5432871 4855638 577233 577233
5500 5432871 4855638 577233 577233
5510 5432871 4855638 577233 577233
5520 5432871 4855638 577233 577233
5530 5432871 4855638 577233 577233
5540 5432871 4855638 577233 577233
5550 5432871 4855638 577233 577233
5560 5432871 4855638 577233 577233
5570 5432871 4855638 577233 577233
5580 5432871 4855638 577233 577233
5590 5432871 4855638 577233 577233
5600 5432871 4855638 577233 577233
5610 5432871 4855638 577233 577233
5620 5432871 4855638 577233 577233
5630 5432871 4855638 577233 577233
5640 5432871 4855638 577233 577233
5650 5432871 4855638 577233 577233
5660 5432871 4855638 577233 577233
5670 5432871 4855638 577233 577233
5680 5432871 4855638 577233 577233
5690 5432871 4855638 577233 577233
5700 5432871 4855638 577233 577233
5710 5432871 4855638 577233 577233
5720 5432871 4855638 577233 577233
5730 5432871 4855638 577233 577233
5740 5432871 4855638 577233 577233
5750 5432871 4855638 577233 577233
5760 5432871 4855638 577233 577233
5770 5432871 4855638 577233 577233
5780 5432871 4855638 577233 577233
5790 5432871 4855638 577233 577233
5800 5432871 4855638 577233 577233
5810 5432871 4855638 577233 577233
5820 5432871 4855638 577233 577233
5830 5432871 4855638 577233 577233
5840 5432871 4855638 577233 577233
5850 5432871 4855638 577233 577233
5860 5432871 4855638 577233 577233
5870 5432871 4855638 577233 577233
5880 5432871 4855638 577233 577233
5890 5432871 4855638 577233 577233
5900 5432871 4855638 577233 577233
5910 5432871 4855638 577233 577233
5920 5432871 4855638 577233 577233
5930 5432871 4855638 577233 577233
5940 5432871 4855638 577233 577233
5950 5432871 4855638 577233 577233
5960 5432871 4855638 577233 577233
5970 5432871 4855638 577233 577233
5980 5432871 4855638 577233 577233
5990 5432871 4855638 577233 577233
6000 5432871 4855638 577233 577233
6010 5432871 4855638 577233 577233
6020 5432871 4855638 577233 577233
6030 5432871 4855638 577233 577233
6040 5432871 4855638 577233 577233
6050 5432871 4855638 577233 577233
6060 5432871 4855638 577233 577233
6070 5432871 4855638 577233 577233
6080 5432871 4855638 577233 577233
6090 5432871 4855638 577233 577233
6100 5432871 4855638 577233 577233
6110 5432871 4855638 577233 577233
6120 5432871 4855638 577233 577233
6130 5432871 4855638 577233 577233
6140 5432871 4855638 577233 577233
6150 5432871 4855638 577233 577233
6160 5432871 4855638 577233 577233
6170 5432871 4855638 577233 577233
6180 5432871 4855638 577233 577233
6190 5432871 4855638 577233 577233
6200 5432871 4855638 577233 577233
6210 5432871 4855638 577233 577233
6220 5432871 4855638 577233 577233
6230 5432871 4855638 577233 577233
6240 5432871 4855638 577233 577233
6250 5432871 4855638 577233 577233
6260 5432871 4855638 577233 577233
6270 5432871 4855638 577233 577233
6280 5432871 4855638 577233 577233
6290 5432871 4855638 577233 577233
6300 5432871 4855638 577233 577233
6310 5432871 4855638 577233 577233
6320 5432871 4855638 577233 577233
6330 5432871 4855638 577233 577233
6340 5432871 4855638 577233 577233
6350 5432871 4855638 577233 577233
6360 5432871 4855638 577233 577233
6370 5432871 4855638 577233 577233
6380 5432871 4855638 577233 577233
6390 5432871 4855638 577233 577233
6400 5432871 4855638 577233 577233
6410 5432871 4855638 577233 577233
6420 5432871 4855638 577233 577233
6430 5432871 4855638 577233 577233
6440 5432871 4855638 577233 577233
6450 5432871 4855638 577233 577233
6460 5432871 4855638 577233 577233
6470 5432871 4855638 577233 577233
6480 5432871 4855638 577233 577233
6490 5432871 4855638 577233 577233
6500 5432871 4855638 577233 577233
6510 5432871 4855638 577233 577233
6520 5432871 4855638 577233 577233
6530 5432871 4855638 577233 577233
6540 5432871 4855638 577233 577233
6550 5432871 4855638 577233 577233
6560 5432871 4855638 577233 577233
6570 5432871 4855638 577233 577233
6580 5432871 4855638 577233 577233
6590 5432871 4855638 577233 577233
6600 5432871 4855638 577233 577233
6610 5432871 4855638 577233 577233
