Optimal path [nodeId(time to the node):
17(0) -> 51(126) -> 74(126) -> 98(122) -> 44(118) -> 72(119) -> 85(138) -> 95(133) -> 23(126) -> 45(141) -> 61(120) -> 35(131) -> 97(127) -> 25(133) -> 89(135) -> 21(117) -> 65(126) -> 62(139) -> 0(134) -> 59(131) -> 93(127) -> 8(118) -> 1(135) -> 78(116) -> 88(131) -> 84(113) -> 42(147) -> 50(133) -> 86(126) -> 48(129) -> 4(125) -> 69(106) -> 7(107) -> 22(133) -> 18(128) -> 29(129) -> 99(113) -> 67(117) -> 70(118) -> 77(118) -> 36(136) -> 39(121) -> 96(116) -> 60(123) -> 41(132) -> 14(139) -> 82(118) -> 79(118) -> 40(125) -> 32(116) -> 68(121) -> 94(120) -> 30(126) -> 26(138) -> 76(130) -> 47(125) -> 91(129) -> 6(119) -> 63(128) -> 46(135) -> 75(135) -> 24(134) -> 2(109) -> 3(129) -> 71(119) -> 43(137) -> 31(129) -> 53(116) -> 15(128) -> 5(124) -> 57(138) -> 58(123) -> 33(130) -> 11(131) -> 49(126) -> 54(134) -> 56(129) -> 19(110) -> 92(130) -> 66(114) -> 13(113) -> 90(121) -> 16(132) -> 83(134) -> 37(121) -> 52(127) -> 38(127) -> 64(130) -> 12(131) -> 55(141) -> 73(126) -> 9(137) -> 27(122) -> 81(134) -> 28(117) -> 10(138) -> 87(122) -> 34(123) -> 80(140) -> 20(145)
Total time of delivery: 12532
240 5432871 127052 5305819 121871
250 5432871 171250 5261621 121871
260 5432871 230236 5202635 201666
270 5432871 309776 5123095 201666
280 5432871 416961 5015910 201666
290 5432871 561394 4871477 201666
300 5432871 756170 4676701 201666
310 5432871 1018652 4414219 201666
320 5432871 1369386 4063485 201666
330 5432871 1812437 3620434 201666
340 5432871 2367098 3065773 201666
350 5432871 3009779 2423092 201666
360 5432871 3741892 1690979 201666
370 5432871 4526212 906659 201666
380 5432871 5131069 301802 223800
390 5432871 5209071 223800 223800
400 5432871 5209071 223800 223800
410 5432871 5209071 223800 223800
420 5432871 5209071 223800 223800
430 5432871 5209071 223800 223800
440 5432871 5209071 223800 223800
450 5432871 5209071 223800 223800
460 5432871 5209071 223800 223800
470 5432871 5209071 223800 223800
480 5432871 5209071 223800 223800
490 5432871 5209071 223800 223800
500 5432871 5209071 223800 223800
510 5432871 5209071 223800 223800
520 5432871 5209071 223800 223800
530 5432871 5209071 223800 223800
540 5432871 5209071 223800 223800
550 5432871 5209071 223800 223800
560 5432871 5209071 223800 223800
570 5432871 5209071 223800 223800
580 5432871 5209071 223800 223800
590 5432871 5209071 223800 223800
600 5432871 5209071 223800 223800
610 5432871 5209071 223800 223800
620 5432871 5209071 223800 223800
630 5432871 5209071 223800 223800
640 5432871 5209071 223800 223800
650 5432871 5209071 223800 223800
660 5432871 5209071 223800 223800
670 5432871 5209071 223800 223800
680 5432871 5209071 223800 223800
690 5432871 5209071 223800 223800
700 5432871 5209071 223800 223800
710 5432871 5209071 223800 223800
720 5432871 5209071 223800 223800
730 5432871 5209071 223800 223800
740 5432871 5209071 223800 223800
750 5432871 5209071 223800 223800
760 5432871 5209071 223800 223800
770 5432871 5209071 223800 223800
780 5432871 5209071 223800 223800
790 5432871 5209071 223800 223800
800 5432871 5209071 223800 223800
810 5432871 5209071 223800 223800
820 5432871 5209071 223800 223800
830 5432871 5209071 223800 223800
840 5432871 5209071 223800 223800
850 5432871 5209071 223800 223800
860 5432871 5209071 223800 223800
870 5432871 5209071 223800 223800
880 5432871 5209071 223800 223800
890 5432871 5209071 223800 223800
900 5432871 5209071 223800 223800
910 5432871 5209071 223800 223800
920 5432871 5209071 223800 223800
930 5432871 5209071 223800 223800
940 5432871 5209071 223800 223800
950 5432871 5209071 223800 223800
960 5432871 5209071 223800 223800
970 5432871 5209071 223800 223800
980 5432871 5209071 223800 223800
990 5432871 5209071 223800 223800
1000 5432871 5209071 223800 223800
1010 5432871 5209071 223800 223800
1020 5432871 5209071 223800 223800
1030 5432871 5209071 223800 223800
1040 5432871 5209071 223800 223800
1050 5432871 5209071 223800 223800
1060 5432871 5209071 223800 223800
1070 5432871 5209071 223800 223800
1080 5432871 5209071 223800 223800
1090 5432871 5209071 223800 223800
1100 5432871 5209071 223800 223800
1110 5432871 5209071 223800 223800
1120 5432871 5209071 223800 223800
1130 5432871 5209071 223800 223800
1140 5432871 5209071 223800 223800
1150 5432871 5209071 223800 223800
1160 5432871 5209071 223800 223800
1170 5432871 5209071 223800 223800
1180 5432871 5209071 223800 223800
1190 5432871 5209071 223800 223800
1200 5432871 5209071 223800 223800
1210 5432871 5209071 223800 223800
1220 5432871 5209071 223800 223800
1230 5432871 5209071 223800 223800
1240 5432871 5209071 223800 223800
1250 5432871 5209071 223800 223800
1260 5432871 5209071 223800 223800
1270 5432871 5209071 223800 223800
1280 5432871 5209071 223800 223800
1290 5432871 5209071 223800 223800
1300 5432871 5209071 223800 223800
1310 5432871 5209071 223800 223800
1320 5432871 5209071 223800 223800
1330 5432871 5209071 223800 223800
1340 5432871 5209071 223800 223800
1350 5432871 5209071 223800 223800
1360 5432871 5209071 223800 223800
1370 5432871 5209071 223800 223800
1380 5432871 5209071 223800 223800
1390 5432871 5209071 223800 223800
1400 5432871 5209071 223800 223800
1410 5432871 5209071 223800 223800
1420 5432871 5209071 223800 223800
1430 5432871 5209071 223800 223800
1440 5432871 5209071 223800 223800
1450 5432871 5209071 223800 223800
1460 5432871 5209071 223800 223800
1470 5432871 5209071 223800 223800
1480 5432871 5209071 223800 223800
1490 5432871 5209071 223800 223800
1500 5432871 5209071 223800 223800
1510 5432871 5209071 223800 223800
1520 5432871 5209071 223800 223800
1530 5432871 5209071 223800 223800
1540 5432871 5209071 223800 223800
1550 5432871 5209071 223800 223800
1560 5432871 5209071 223800 223800
1570 5432871 5209071 223800 223800
1580 5432871 5209071 223800 223800
1590 5432871 5209071 223800 223800
1600 5432871 5209071 223800 223800
1610 5432871 5209071 223800 223800
1620 5432871 5209071 223800 223800
1630 5432871 5209071 223800 223800
1640 5432871 5209071 223800 223800
1650 5432871 5209071 223800 223800
1660 5432871 5209071 223800 223800
1670 5432871 5209071 223800 223800
1680 5432871 5209071 223800 223800
1690 5432871 5209071 223800 223800
1700 5432871 5209071 223800 223800
1710 5432871 5209071 223800 223800
1720 5432871 5209071 223800 223800
1730 5432871 5209071 223800 223800
1740 5432871 5209071 223800 223800
1750 5432871 5209071 223800 223800
1760 5432871 5209071 223800 223800
1770 5432871 5209071 223800 223800
1780 5432871 5209071 223800 223800
1790 5432871 5209071 223800 223800
1800 5432871 5209071 223800 223800
1810 5432871 5209071 223800 223800
1820 5432871 5209071 223800 223800
1830 5432871 5209071 223800 223800
1840 5432871 5209071 223800 223800
1850 5432871 5209071 223800 223800
1860 5432871 5209071 223800 223800
1870 5432871 5209071 223800 223800
1880 5432871 5209071 223800 223800
1890 5432871 5209071 223800 223800
1900 5432871 5209071 223800 223800
1910 5432871 5209071 223800 223800
1920 5432871 5209071 223800 223800
1930 5432871 5209071 223800 223800
1940 5432871 5209071 223800 223800
1950 5432871 5209071 223800 223800
1960 5432871 5209071 223800 223800
1970 5432871 5209071 223800 223800
1980 5432871 5209071 223800 223800
1990 5432871 5209071 223800 223800
2000 5432871 5209071 223800 223800
2010 5432871 5209071 223800 223800
2020 5432871 5209071 223800 223800
2030 5432871 5209071 223800 223800
2040 5432871 5209071 223800 223800
2050 5432871 5209071 223800 223800
2060 5432871 5209071 223800 223800
2070 5432871 5209071 223800 223800
2080 5432871 5209071 223800 223800
2090 5432871 5209071 223800 223800
2100 5432871 5209071 223800 223800
2110 5432871 5209071 223800 223800
2120 5432871 5209071 223800 223800
2130 5432871 5209071 223800 223800
2140 5432871 5209071 223800 223800
2150 5432871 5209071 223800 223800
2160 5432871 5209071 223800 223800
2170 5432871 5209071 223800 223800
2180 5432871 5209071 223800 223800
2190 5432871 5209071 223800 223800
2200 5432871 5209071 223800 223800
2210 5432871 5209071 223800 223800
2220 5432871 5209071 223800 223800
2230 5432871 5209071 223800 223800
2240 5432871 5209071 223800 223800
2250 5432871 5209071 223800 223800
2260 5432871 5209071 223800 223800
2270 5432871 5209071 223800 223800
2280 5432871 5209071 223800 223800
2290 5432871 5209071 223800 223800
2300 5432871 5209071 223800 223800
2310 5432871 5209071 223800 223800
2320 5432871 5209071 223800 223800
2330 5432871 5209071 223800 223800
2340 5432871 5209071 223800 223800
2350 5432871 5209071 223800 223800
2360 5432871 5209071 223800 223800
2370 5432871 5209071 223800 223800
2380 5432871 5209071 223800 223800
2390 5432871 5209071 223800 223800
2400 5432871 5209071 223800 223800
2410 5432871 5209071 223800 223800
2420 5432871 5209071 223800 223800
2430 5432871 5209071 223800 223800
2440 5432871 5209071 223800 223800
2450 5432871 5209071 223800 223800
2460 5432871 5209071 223800 223800
2470 5432871 5209071 223800 223800
2480 5432871 5209071 223800 223800
2490 5432871 5209071 223800 223800
2500 5432871 5209071 223800 223800
2510 5432871 5209071 223800 223800
2520 5432871 5209071 223800 223800
2530 5432871 5209071 223800 223800
2540 5432871 5209071 223800 223800
2550 5432871 5209071 223800 223800
2560 5432871 5209071 223800 223800
2570 5432871 5209071 223800 223800
2580 5432871 5209071 223800 223800
2590 5432871 5209071 223800 223800
2600 5432871 5209071 223800 223800
2610 5432871 5209071 223800 223800
2620 5432871 5209071 223800 223800
2630 5432871 5209071 223800 223800
2640 5432871 5209071 223800 223800
2650 5432871 5209071 223800 223800
2660 5432871 5209071 223800 223800
2670 5432871 5209071 223800 223800
2680 5432871 5209071 223800 223800
2690 5432871 5209071 223800 223800
2700 5432871 5209071 223800 223800
2710 5432871 5209071 223800 223800
2720 5432871 5209071 223800 223800
2730 5432871 5209071 223800 223800
2740 5432871 5209071 223800 223800
2750 5432871 5209071 223800 223800
2760 5432871 5209071 223800 223800
2770 5432871 5209071 223800 223800
2780 5432871 5209071 223800 223800
2790 5432871 5209071 223800 223800
2800 5432871 5209071 223800 223800
2810 5432871 5209071 223800 223800
2820 5432871 5209071 223800 223800
2830 5432871 5209071 223800 223800
2840 5432871 5209071 223800 223800
2850 5432871 5209071 223800 223800
2860 5432871 5209071 223800 223800
2870 5432871 5209071 223800 223800
2880 5432871 5209071 223800 223800
2890 5432871 5209071 223800 223800
2900 5432871 5209071 223800 223800
2910 5432871 5209071 223800 223800
2920 5432871 5209071 223800 223800
2930 5432871 5209071 223800 223800
2940 5432871 5209071 223800 223800
2950 5432871 5209071 223800 223800
2960 5432871 5209071 223800 223800
2970 5432871 5209071 223800 223800
2980 5432871 5209071 223800 223800
2990 5432871 5209071 223800 223800
3000 5432871 5209071 223800 223800
3010 5432871 5209071 223800 223800
3020 5432871 5209071 223800 223800
3030 5432871 5209071 223800 223800
3040 5432871 5209071 223800 223800
3050 5432871 5209071 223800 223800
3060 5432871 5209071 223800 223800
3070 5432871 5209071 223800 223800
3080 5432871 5209071 223800 223800
3090 5432871 5209071 223800 223800
3100 5432871 5209071 223800 223800
3110 5432871 5209071 223800 223800
3120 5432871 5209071 223800 223800
3130 5432871 5209071 223800 223800
3140 5432871 5209071 223800 223800
3150 5432871 5209071 223800 223800
3160 5432871 5209071 223800 223800
3170 5432871 5209071 223800 223800
3180 5432871 5209071 223800 223800
3190 5432871 5209071 223800 223800
3200 5432871 5209071 223800 223800
3210 5432871 5209071 223800 223800
3220 5432871 5209071 223800 223800
3230 5432871 5209071 223800 223800
3240 5432871 5209071 223800 223800
3250 5432871 5209071 223800 223800
3260 5432871 5209071 223800 223800
3270 5432871 5209071 223800 223800
3280 5432871 5209071 223800 223800
3290 5432871 5209071 223800 223800
3300 5432871 5209071 223800 223800
3310 5432871 5209071 223800 223800
3320 5432871 5209071 223800 223800
3330 5432871 5209071 223800 223800
3340 5432871 5209071 223800 223800
3350 5432871 5209071 223800 223800
3360 5432871 5209071 223800 223800
3370 5432871 5209071 223800 223800
3380 5432871 5209071 223800 223800
3390 5432871 5209071 223800 223800
3400 5432871 5209071 223800 223800
3410 5432871 5209071 223800 223800
3420 5432871 5209071 223800 223800
3430 5432871 5209071 223800 223800
3440 5432871 5209071 223800 223800
3450 5432871 5209071 223800 223800
3460 5432871 5209071 223800 223800
3470 5432871 5209071 223800 223800
3480 5432871 5209071 223800 223800
3490 5432871 5209071 223800 223800
3500 5432871 5209071 223800 223800
3510 5432871 5209071 223800 223800
3520 5432871 5209071 223800 223800
3530 5432871 5209071 223800 223800
3540 5432871 5209071 223800 223800
3550 5432871 5209071 223800 223800
3560 5432871 5209071 223800 223800
3570 5432871 5209071 223800 223800
3580 5432871 5209071 223800 223800
3590 5432871 5209071 223800 223800
3600 5432871 5209071 223800 223800
3610 5432871 5209071 223800 223800
3620 5432871 5209071 223800 223800
3630 5432871 5209071 223800 223800
3640 5432871 5209071 223800 223800
3650 5432871 5209071 223800 223800
3660 5432871 5209071 223800 223800
3670 5432871 5209071 223800 223800
3680 5432871 5209071 223800 223800
3690 5432871 5209071 223800 223800
3700 5432871 5209071 223800 223800
3710 5432871 5209071 223800 223800
3720 5432871 5209071 223800 223800
3730 5432871 5209071 223800 223800
3740 5432871 5209071 223800 223800
3750 5432871 5209071 223800 223800
3760 5432871 5209071 223800 223800
3770 5432871 5209071 223800 223800
3780 5432871 5209071 223800 223800
3790 5432871 5209071 223800 223800
3800 5432871 5209071 223800 223800
3810 5432871 5209071 223800 223800
3820 5432871 5209071 223800 223800
3830 5432871 5209071 223800 223800
3840 5432871 5209071 223800 223800
3850 5432871 5209071 223800 223800
3860 5432871 5209071 223800 223800
3870 5432871 5209071 223800 223800
3880 5432871 5209071 223800 223800
3890 5432871 5209071 223800 223800
3900 5432871 5209071 223800 223800
3910 5432871 5209071 223800 223800
3920 5432871 5209071 223800 223800
3930 5432871 5209071 223800 223800
3940 5432871 5209071 223800 223800
3950 5432871 5209071 223800 223800
3960 5432871 5209071 223800 223800
3970 5432871 5209071 223800 223800
3980 5432871 5209071 223800 223800
3990 5432871 5209071 223800 223800
4000 5432871 5209071 223800 223800
4010 5432871 5209071 223800 223800
4020 5432871 5209071 223800 223800
4030 5432871 5209071 223800 223800
4040 5432871 5209071 223800 223800
4050 5432871 5209071 223800 223800
4060 5432871 5209071 223800 223800
4070 5432871 5209071 223800 223800
4080 5432871 5209071 223800 223800
4090 5432871 5209071 223800 223800
4100 5432871 5209071 223800 223800
4110 5432871 5209071 223800 223800
4120 5432871 5209071 223800 223800
4130 5432871 5209071 223800 223800
4140 5432871 5209071 223800 223800
4150 5432871 5209071 223800 223800
4160 5432871 5209071 223800 223800
4170 5432871 5209071 223800 223800
4180 5432871 5209071 223800 223800
4190 5432871 5209071 223800 223800
4200 5432871 5209071 223800 223800
4210 5432871 5209071 223800 223800
4220 5432871 5209071 223800 223800
4230 5432871 5209071 223800 223800
4240 5432871 5209071 223800 223800
4250 5432871 5209071 223800 223800
4260 5432871 5209071 223800 223800
4270 5432871 5209071 223800 223800
4280 5432871 5209071 223800 223800
4290 5432871 5209071 223800 223800
4300 5432871 5209071 223800 223800
4310 5432871 5209071 223800 223800
4320 5432871 5209071 223800 223800
4330 5432871 5209071 223800 223800
4340 5432871 5209071 223800 223800
4350 5432871 5209071 223800 223800
4360 5432871 5209071 223800 223800
4370 5432871 5209071 223800 223800
4380 5432871 5209071 223800 223800
4390 5432871 5209071 223800 223800
4400 5432871 5209071 223800 223800
4410 5432871 5209071 223800 223800
4420 5432871 5209071 223800 223800
4430 5432871 5209071 223800 223800
4440 5432871 5209071 223800 223800
4450 5432871 5209071 223800 223800
4460 5432871 5209071 223800 223800
4470 5432871 5209071 223800 223800
4480 5432871 5209071 223800 223800
4490 5432871 5209071 223800 223800
4500 5432871 5209071 223800 223800
4510 5432871 5209071 223800 223800
4520 5432871 5209071 223800 223800
4530 5432871 5209071 223800 223800
4540 5432871 5209071 223800 223800
4550 5432871 5209071 223800 223800
4560 5432871 5209071 223800 223800
4570 5432871 5209071 223800 223800
4580 5432871 5209071 223800 223800
4590 5432871 5209071 223800 223800
4600 5432871 5209071 223800 223800
4610 5432871 5209071 223800 223800
4620 5432871 5209071 223800 223800
4630 5432871 5209071 223800 223800
4640 5432871 5209071 223800 223800
4650 5432871 5209071 223800 223800
4660 5432871 5209071 223800 223800
4670 5432871 5209071 223800 223800
4680 5432871 5209071 223800 223800
4690 5432871 5209071 223800 223800
4700 5432871 5209071 223800 223800
4710 5432871 5209071 223800 223800
4720 5432871 5209071 223800 223800
4730 5432871 5209071 223800 223800
4740 5432871 5209071 223800 223800
4750 5432871 5209071 223800 223800
4760 5432871 5209071 223800 223800
4770 5432871 5209071 223800 223800
4780 5432871 5209071 223800 223800
4790 5432871 5209071 223800 223800
4800 5432871 5209071 223800 223800
4810 5432871 5209071 223800 223800
4820 5432871 5209071 223800 223800
4830 5432871 5209071 223800 223800
4840 5432871 5209071 223800 223800
4850 5432871 5209071 223800 223800
4860 5432871 5209071 223800 223800
4870 5432871 5209071 223800 223800
4880 5432871 5209071 223800 223800
4890 5432871 5209071 223800 223800
4900 5432871 5209071 223800 223800
4910 5432871 5209071 223800 223800
4920 5432871 5209071 223800 223800
4930 5432871 5209071 223800 223800
4940 5432871 5209071 223800 223800
4950 5432871 5209071 223800 223800
4960 5432871 5209071 223800 223800
4970 5432871 5209071 223800 223800
4980 5432871 5209071 223800 223800
4990 5432871 5209071 223800 223800
5000 5432871 5209071 223800 223800
5010 5432871 5209071 223800 223800
5020 5432871 5209071 223800 223800
5030 5432871 5209071 223800 223800
5040 5432871 5209071 223800 223800
5050 5432871 5209071 223800 223800
5060 5432871 5209071 223800 223800
5070 5432871 5209071 223800 223800
5080 5432871 5209071 223800 223800
5090 5432871 5209071 223800 223800
5100 5432871 5209071 223800 223800
5110 5432871 5209071 223800 223800
5120 5432871 5209071 223800 223800
5130 5432871 5209071 223800 223800
5140 5432871 5209071 223800 223800
5150 5432871 5209071 223800 223800
5160 5432871 5209071 223800 223800
5170 5432871 5209071 223800 223800
5180 5432871 5209071 223800 223800
5190 5432871 5209071 223800 223800
5200 5432871 5209071 223800 223800
5210 5432871 5209071 223800 223800
5220 5432871 5209071 223800 223800
5230 5432871 5209071 223800 223800
5240 5432871 5209071 223800 223800
5250 5432871 5209071 223800 223800
5260 5432871 5209071 223800 223800
5270 5432871 5209071 223800 223800
5280 5432871 5209071 223800 223800
5290 5432871 5209071 223800 223800
5300 5432871 5209071 223800 223800
5310 5432871 5209071 223800 223800
5320 5432871 5209071 223800 223800
5330 5432871 5209071 223800 223800
5340 5432871 5209071 223800 223800
5350 5432871 5209071 223800 223800
5360 5432871 5209071 223800 223800
5370 5432871 5209071 223800 223800
5380 5432871 5209071 223800 223800
5390 5432871 5209071 223800 223800
5400 5432871 5209071 223800 223800
5410 5432871 5209071 223800 223800
5420 5432871 5209071 223800 223800
5430 5432871 5209071 223800 223800
5440 5432871 5209071 223800 223800
5450 5432871 5209071 223800 223800
5460 5432871 5209071 223800 223800
5470 5432871 5209071 223800 223800
5480 5432871 5209071 223800 223800
5490 5432871 5209071 223800 223800
5500 5432871 5209071 223800 223800
5510 5432871 5209071 223800 223800
5520 5432871 5209071 223800 223800
5530 5432871 5209071 223800 223800
5540 5432871 5209071 223800 223800
5550 5432871 5209071 223800 223800
5560 5432871 5209071 223800 223800
5570 5432871 5209071 223800 223800
5580 5432871 5209071 223800 223800
5590 5432871 5209071 223800 223800
5600 5432871 5209071 223800 223800
5610 5432871 5209071 223800 223800
5620 5432871 5209071 223800 223800
5630 5432871 5209071 223800 223800
5640 5432871 5209071 223800 223800
5650 5432871 5209071 223800 223800
5660 5432871 5209071 223800 223800
5670 5432871 5209071 223800 223800
5680 5432871 5209071 223800 223800
5690 5432871 5209071 223800 223800
5700 5432871 5209071 223800 223800
5710 5432871 5209071 223800 223800
5720 5432871 5209071 223800 223800
5730 5432871 5209071 223800 223800
5740 5432871 5209071 223800 223800
5750 5432871 5209071 223800 223800
5760 5432871 5209071 223800 223800
5770 5432871 5209071 223800 223800
5780 5432871 5209071 223800 223800
5790 5432871 5209071 223800 223800
5800 5432871 5209071 223800 223800
5810 5432871 5209071 223800 223800
5820 5432871 5209071 223800 223800
5830 5432871 5209071 223800 223800
5840 5432871 5209071 223800 223800
5850 5432871 5209071 223800 223800
5860 5432871 5209071 223800 223800
5870 5432871 5209071 223800 223800
5880 5432871 5209071 223800 223800
5890 5432871 5209071 223800 223800
5900 5432871 5209071 223800 223800
5910 5432871 5209071 223800 223800
5920 5432871 5209071 223800 223800
5930 5432871 5209071 223800 223800
5940 5432871 5209071 223800 223800
5950 5432871 5209071 223800 223800
5960 5432871 5209071 223800 223800
5970 5432871 5209071 223800 223800
5980 5432871 5209071 223800 223800
5990 5432871 5209071 223800 223800
6000 5432871 5209071 223800 223800
6010 5432871 5209071 223800 223800
6020 5432871 5209071 223800 223800
6030 5432871 5209071 223800 223800
6040 5432871 5209071 223800 223800
6050 5432871 5209071 223800 223800
6060 5432871 5209071 223800 223800
6070 5432871 5209071 223800 223800
6080 5432871 5209071 223800 223800
6090 5432871 5209071 223800 223800
6100 5432871 5209071 223800 223800
6110 5432871 5209071 223800 223800
6120 5432871 5209071 223800 223800
6130 5432871 5209071 223800 223800
6140 5432871 5209071 223800 223800
6150 5432871 5209071 223800 223800
6160 5432871 5209071 223800 223800
6170 5432871 5209071 223800 223800
6180 5432871 5209071 223800 223800
6190 5432871 5209071 223800 223800
6200 5432871 5209071 223800 223800
6210 5432871 5209071 223800 223800
6220 5432871 5209071 223800 223800
6230 5432871 5209071 223800 223800
6240 5432871 5209071 223800 223800
6250 5432871 5209071 223800 223800
6260 5432871 5209071 223800 223800
6270 5432871 5209071 223800 223800
6280 5432871 5209071 223800 223800
6290 5432871 5209071 223800 223800
6300 5432871 5209071 223800 223800
6310 5432871 5209071 223800 223800
6320 5432871 5209071 223800 223800
6330 5432871 5209071 223800 223800
6340 5432871 5209071 223800 223800
6350 5432871 5209071 223800 223800
6360 5432871 5209071 223800 223800
6370 5432871 5209071 223800 223800
6380 5432871 5209071 223800 223800
6390 5432871 5209071 223800 223800
6400 5432871 5209071 223800 223800
6410 5432871 5209071 223800 223800
6420 5432871 5209071 223800 223800
6430 5432871 5209071 223800 223800
6440 5432871 5209071 223800 223800
6450 5432871 5209071 223800 223800
6460 5432871 5209071 223800 223800
6470 5432871 5209071 223800 223800
6480 5432871 5209071 223800 223800
6490 5432871 5209071 223800 223800
6500 5432871 5209071 223800 223800
6510 5432871 5209071 223800 223800
6520 5432871 5209071 223800 223800
6530 5432871 5209071 223800 223800
6540 5432871 5209071 223800 223800
6550 5432871 5209071 223800 223800
6560 5432871 5209071 223800 223800
6570 5432871 5209071 223800 223800
6580 5432871 5209071 223800 223800
6590 5432871 5209071 223800 223800
6600 5432871 5209071 223800 223800
6610 5432871 5209071 223800 223800
