Optimal path [nodeId(time to the node):
36(0) -> 32(121) -> 23(140) -> 2(136) -> 40(141) -> 9(119) -> 44(133) -> 8(131) -> 7(128) -> 10(124) -> 13(144) -> 46(139) -> 42(135) -> 26(111) -> 38(124) -> 39(135) -> 3(145) -> 5(131) -> 29(141) -> 24(128) -> 18(156) -> 25(118) -> 48(133) -> 12(124) -> 11(125) -> 47(141) -> 43(140) -> 22(140) -> 33(126) -> 14(130) -> 1(129) -> 21(137) -> 0(126) -> 20(128) -> 45(121) -> 19(113) -> 30(142) -> 35(135) -> 49(128) -> 34(132) -> 4(126) -> 16(126) -> 15(130) -> 6(134) -> 17(122) -> 41(125) -> 27(118) -> 31(110) -> 28(130) -> 37(146)
Total time of delivery: 6397
6 90185 90185 0 0
17 46965 46965 0 0
41 66159 66159 0 0
27 25692 25692 0 0
31 26553 26553 0 0
28 85687 85687 0 0
37 13995 13995 0 0

Statistics step by step: 
minute residentsNumber illnessCases healthyResidents vaccinated
0 2653253 50 2653203 51675
10 2653253 50 2653203 51675
20 2653253 50 2653203 51675
30 2653253 99 2653154 51675
40 2653253 148 2653105 51675
50 2653253 197 2653056 51675
60 2653253 295 2652958 51675
70 2653253 393 2652860 51675
80 2653253 491 2652762 51675
90 2653253 687 2652566 51675
100 2653253 932 2652321 51675
110 2653253 1275 2651978 51675
120 2653253 1765 2651488 51675
130 2653253 2342 2650911 84416
140 2653253 3158 2650095 84416
150 2653253 4262 2648991 84416
160 2653253 5702 2647551 84416
170 2653253 7718 2645535 84416
180 2653253 10406 2642847 84416
190 2653253 14006 2639247 84416
200 2653253 18854 2634399 84416
210 2653253 25430 2627823 84416
220 2653253 34262 2618991 84416
230 2653253 46166 2607087 84416
240 2653253 62246 2591007 84416
250 2653253 83894 2569359 84416
260 2653253 113030 2540223 84416
270 2653253 151642 2501611 95952
280 2653253 203577 2449676 95952
290 2653253 273560 2379693 95952
300 2653253 367936 2285317 95952
310 2653253 495118 2158135 95952
320 2653253 664494 1988759 95952
330 2653253 881688 1771565 95952
340 2653253 1161225 1492028 95952
350 2653253 1488101 1165152 95952
360 2653253 1848131 805122 95952
370 2653253 2229032 424221 95952
380 2653253 2509693 143560 95952
390 2653253 2557301 95952 95952
400 2653253 2557301 95952 95952
410 2653253 2557301 95952 95952
420 2653253 2557301 95952 95952
430 2653253 2557301 95952 95952
440 2653253 2557301 95952 95952
450 2653253 2557301 95952 95952
460 2653253 2557301 95952 95952
470 2653253 2557301 95952 95952
480 2653253 2557301 95952 95952
490 2653253 2557301 95952 95952
500 2653253 2557301 95952 95952
510 2653253 2557301 95952 95952
520 2653253 2557301 95952 95952
530 2653253 2557301 95952 95952
540 2653253 2557301 95952 95952
550 2653253 2557301 95952 95952
560 2653253 2557301 95952 95952
570 2653253 2557301 95952 95952
580 2653253 2557301 95952 95952
590 2653253 2557301 95952 95952
600 2653253 2557301 95952 95952
610 2653253 2557301 95952 95952
620 2653253 2557301 95952 95952
630 2653253 2557301 95952 95952
640 2653253 2557301 95952 95952
650 2653253 2557301 95952 95952
660 2653253 2557301 95952 95952
670 2653253 2557301 95952 95952
680 2653253 2557301 95952 95952
690 2653253 2557301 95952 95952
700 2653253 2557301 95952 95952
710 2653253 2557301 95952 95952
720 2653253 2557301 95952 95952
730 2653253 2557301 95952 95952
740 2653253 2557301 95952 95952
750 2653253 2557301 95952 95952
760 2653253 2557301 95952 95952
770 2653253 2557301 95952 95952
780 2653253 2557301 95952 95952
790 2653253 2557301 95952 95952
800 2653253 2557301 95952 95952
810 2653253 2557301 95952 95952
820 2653253 2557301 95952 95952
830 2653253 2557301 95952 95952
840 2653253 2557301 95952 95952
850 2653253 2557301 95952 95952
860 2653253 2557301 95952 95952
870 2653253 2557301 95952 95952
880 2653253 2557301 95952 95952
890 2653253 2557301 95952 95952
900 2653253 2557301 95952 95952
910 2653253 2557301 95952 95952
920 2653253 2557301 95952 95952
930 2653253 2557301 95952 95952
940 2653253 2557301 95952 95952
950 2653253 2557301 95952 95952
960 2653253 2557301 95952 95952
970 2653253 2557301 95952 95952
980 2653253 2557301 95952 95952
990 2653253 2557301 95952 95952
1000 2653253 2557301 95952 95952
1010 2653253 2557301 95952 95952
1020 2653253 2557301 95952 95952
1030 2653253 2557301 95952 95952
1040 2653253 2557301 95952 95952
1050 2653253 2557301 95952 95952
1060 2653253 2557301 95952 95952
1070 2653253 2557301 95952 95952
1080 2653253 2557301 95952 95952
1090 2653253 2557301 95952 95952
1100 2653253 2557301 95952 95952
1110 2653253 2557301 95952 95952
1120 2653253 2557301 95952 95952
1130 2653253 2557301 95952 95952
1140 2653253 2557301 95952 95952
1150 2653253 2557301 95952 95952
1160 2653253 2557301 95952 95952
1170 2653253 2557301 95952 95952
1180 2653253 2557301 95952 95952
1190 2653253 2557301 95952 95952
1200 2653253 2557301 95952 95952
1210 2653253 2557301 95952 95952
1220 2653253 2557301 95952 95952
1230 2653253 2557301 95952 95952
1240 2653253 2557301 95952 95952
1250 2653253 2557301 95952 95952
1260 2653253 2557301 95952 95952
1270 2653253 2557301 95952 95952
1280 2653253 2557301 95952 95952
1290 2653253 2557301 95952 95952
1300 2653253 2557301 95952 95952
1310 2653253 2557301 95952 95952
1320 2653253 2557301 95952 95952
1330 2653253 2557301 95952 95952
1340 2653253 2557301 95952 95952
1350 2653253 2557301 95952 95952
1360 2653253 2557301 95952 95952
1370 2653253 2557301 95952 95952
1380 2653253 2557301 95952 95952
1390 2653253 2557301 95952 95952
1400 2653253 2557301 95952 95952
1410 2653253 2557301 95952 95952
1420 2653253 2557301 95952 95952
1430 2653253 2557301 95952 95952
1440 2653253 2557301 95952 95952
1450 2653253 2557301 95952 95952
1460 2653253 2557301 95952 95952
1470 2653253 2557301 95952 95952
1480 2653253 2557301 95952 95952
1490 2653253 2557301 95952 95952
1500 2653253 2557301 95952 95952
1510 2653253 2557301 95952 95952
1520 2653253 2557301 95952 95952
1530 2653253 2557301 95952 95952
1540 2653253 2557301 95952 95952
1550 2653253 2557301 95952 95952
1560 2653253 2557301 95952 95952
1570 2653253 2557301 95952 95952
1580 2653253 2557301 95952 95952
1590 2653253 2557301 95952 95952
1600 2653253 2557301 95952 95952
1610 2653253 2557301 95952 95952
1620 2653253 2557301 95952 95952
1630 2653253 2557301 95952 95952
1640 2653253 2557301 95952 95952
1650 2653253 2557301 95952 95952
1660 2653253 2557301 95952 95952
1670 2653253 2557301 95952 95952
1680 2653253 2557301 95952 95952
1690 2653253 2557301 95952 95952
1700 2653253 2557301 95952 95952
1710 2653253 2557301 95952 95952
1720 2653253 2557301 95952 95952
1730 2653253 2557301 95952 95952
1740 2653253 2557301 95952 95952
1750 2653253 2557301 95952 95952
1760 2653253 2557301 95952 95952
1770 2653253 2557301 95952 95952
1780 2653253 2557301 95952 95952
1790 2653253 2557301 95952 95952
1800 2653253 2557301 95952 95952
1810 2653253 2557301 95952 95952
1820 2653253 2557301 95952 95952
1830 2653253 2557301 95952 95952
1840 2653253 2557301 95952 95952
1850 2653253 2557301 95952 95952
1860 2653253 2557301 95952 95952
1870 2653253 2557301 95952 95952
1880 2653253 2557301 95952 95952
1890 2653253 2557301 95952 95952
1900 2653253 2557301 95952 95952
1910 2653253 2557301 95952 95952
1920 2653253 2557301 95952 95952
1930 2653253 2557301 95952 95952
1940 2653253 2557301 95952 95952
1950 2653253 2557301 95952 95952
1960 2653253 2557301 95952 95952
1970 2653253 2557301 95952 95952
1980 2653253 2557301 95952 95952
1990 2653253 2557301 95952 95952
2000 2653253 2557301 95952 95952
2010 2653253 2557301 95952 95952
2020 2653253 2557301 95952 95952
2030 2653253 2557301 95952 95952
2040 2653253 2557301 95952 95952
2050 2653253 2557301 95952 95952
2060 2653253 2557301 95952 95952
2070 2653253 2557301 95952 95952
2080 2653253 2557301 95952 95952
2090 2653253 2557301 95952 95952
2100 2653253 2557301 95952 95952
2110 2653253 2557301 95952 95952
2120 2653253 2557301 95952 95952
2130 2653253 2557301 95952 95952
2140 2653253 2557301 95952 95952
2150 2653253 2557301 95952 95952
2160 2653253 2557301 95952 95952
2170 2653253 2557301 95952 95952
2180 2653253 2557301 95952 95952
2190 2653253 2557301 95952 95952
2200 2653253 2557301 95952 95952
2210 2653253 2557301 95952 95952
2220 2653253 2557301 95952 95952
2230 2653253 2557301 95952 95952
2240 2653253 2557301 95952 95952
2250 2653253 2557301 95952 95952
2260 2653253 2557301 95952 95952
2270 2653253 2557301 95952 95952
2280 2653253 2557301 95952 95952
2290 2653253 2557301 95952 95952
2300 2653253 2557301 95952 95952
2310 2653253 2557301 95952 95952
2320 2653253 2557301 95952 95952
2330 2653253 2557301 95952 95952
2340 2653253 2557301 95952 95952
2350 2653253 2557301 95952 95952
2360 2653253 2557301 95952 95952
2370 2653253 2557301 95952 95952
2380 2653253 2557301 95952 95952
2390 2653253 2557301 95952 95952
2400 2653253 2557301 95952 95952
2410 2653253 2557301 95952 95952
2420 2653253 2557301 95952 95952
2430 2653253 2557301 95952 95952
2440 2653253 2557301 95952 95952
2450 2653253 2557301 95952 95952
2460 2653253 2557301 95952 95952
2470 2653253 2557301 95952 95952
2480 2653253 2557301 95952 95952
2490 2653253 2557301 95952 95952
2500 2653253 2557301 95952 95952
2510 2653253 2557301 95952 95952
2520 2653253 2557301 95952 95952
2530 2653253 2557301 95952 95952
2540 2653253 2557301 95952 95952
2550 2653253 2557301 95952 95952
2560 2653253 2557301 95952 95952
2570 2653253 2557301 95952 95952
2580 2653253 2557301 95952 95952
2590 2653253 2557301 95952 95952
2600 2653253 2557301 95952 95952
2610 2653253 2557301 95952 95952
2620 2653253 2557301 95952 95952
2630 2653253 2557301 95952 95952
2640 2653253 2557301 95952 95952
2650 2653253 2557301 95952 95952
2660 2653253 2557301 95952 95952
2670 2653253 2557301 95952 95952
2680 2653253 2557301 95952 95952
2690 2653253 2557301 95952 95952
2700 2653253 2557301 95952 95952
2710 2653253 2557301 95952 95952
2720 2653253 2557301 95952 95952
2730 2653253 2557301 95952 95952
2740 2653253 2557301 95952 95952
2750 2653253 2557301 95952 95952
2760 2653253 2557301 95952 95952
2770 2653253 2557301 95952 95952
2780 2653253 2557301 95952 95952
2790 2653253 2557301 95952 95952
2800 2653253 2557301 95952 95952
2810 2653253 2557301 95952 95952
2820 2653253 2557301 95952 95952
2830 2653253 2557301 95952 95952
2840 2653253 2557301 95952 95952
2850 2653253 2557301 95952 95952
2860 2653253 2557301 95952 95952
2870 2653253 2557301 95952 95952
2880 2653253 2557301 95952 95952
2890 2653253 2557301 95952 95952
2900 2653253 2557301 95952 95952
2910 2653253 2557301 95952 95952
2920 2653253 2557301 95952 95952
2930 2653253 2557301 95952 95952
2940 2653253 2557301 95952 95952
2950 2653253 2557301 95952 95952
2960 2653253 2557301 95952 95952
2970 2653253 2557301 95952 95952
2980 2653253 2557301 95952 95952
2990 2653253 2557301 95952 95952
3000 2653253 2557301 95952 95952
3010 2653253 2557301 95952 95952
3020 2653253 2557301 95952 95952
3030 2653253 2557301 95952 95952
3040 2653253 2557301 95952 95952
3050 2653253 2557301 95952 95952
3060 2653253 2557301 95952 95952
3070 2653253 2557301 95952 95952
3080 2653253 2557301 95952 95952
3090 2653253 2557301 95952 95952
3100 2653253 2557301 95952 95952
3110 2653253 2557301 95952 95952
3120 2653253 2557301 95952 95952
3130 2653253 2557301 95952 95952
3140 2653253 2557301 95952 95952
3150 2653253 2557301 95952 95952
3160 2653253 2557301 95952 95952
3170 2653253 2557301 95952 95952
3180 2653253 2557301 95952 95952
3190 2653253 2557301 95952 95952
3200 2653253 2557301 95952 95952
3210 2653253 2557301 95952 95952
3220 2653253 2557301 95952 95952
3230 2653253 2557301 95952 95952
3240 2653253 2557301 95952 95952
3250 2653253 2557301 95952 95952
3260 2653253 2557301 95952 95952
3270 2653253 2557301 95952 95952
3280 2653253 2557301 95952 95952
3290 2653253 2557301 95952 95952
3300 2653253 2557301 95952 95952
3310 2653253 2557301 95952 95952
3320 2653253 2557301 95952 95952
3330 2653253 2557301 95952 95952
3340 2653253 2557301 95952 95952
3350 2653253 2557301 95952 95952
3360 2653253 2557301 95952 95952
3370 2653253 2557301 95952 95952
3380 2653253 2557301 95952 95952
3390 2653253 2557301 95952 95952
3400 2653253 2557301 95952 95952
3410 2653253 2557301 95952 95952
3420 2653253 2557301 95952 95952
3430 2653253 2557301 95952 95952
3440 2653253 2557301 95952 95952
3450 2653253 2557301 95952 95952
3460 2653253 2557301 95952 95952
3470 2653253 2557301 95952 95952
3480 2653253 2557301 95952 95952
3490 2653253 2557301 95952 95952
3500 2653253 2557301 95952 95952
3510 2653253 2557301 95952 95952
3520 2653253 2557301 95952 95952
3530 2653253 2557301 95952 95952
3540 2653253 2557301 95952 95952
3550 2653253 2557301 95952 95952
3560 2653253 2557301 95952 95952
3570 2653253 2557301 95952 95952
3580 2653253 2557301 95952 95952
3590 2653253 2557301 95952 95952
3600 2653253 2557301 95952 95952
3610 2653253 2557301 95952 95952
3620 2653253 2557301 95952 95952
3630 2653253 2557301 95952 95952
3640 2653253 2557301 95952 95952
3650 2653253 2557301 95952 95952
3660 2653253 2557301 95952 95952
3670 2653253 2557301 95952 95952
3680 2653253 2557301 95952 95952
3690 2653253 2557301 95952 95952
3700 2653253 2557301 95952 95952
3710 2653253 2557301 95952 95952
3720 2653253 2557301 95952 95952
3730 2653253 2557301 95952 95952
3740 2653253 2557301 95952 95952
3750 2653253 2557301 95952 95952
3760 2653253 2557301 95952 95952
3770 2653253 2557301 95952 95952
3780 2653253 2557301 95952 95952
3790 2653253 2557301 95952 95952
3800 2653253 2557301 95952 95952
3810 2653253 2557301 95952 95952
3820 2653253 2557301 95952 95952
3830 2653253 2557301 95952 95952
3840 2653253 2557301 95952 95952
3850 2653253 2557301 95952 95952
3860 2653253 2557301 95952 95952
3870 2653253 2557301 95952 95952
3880 2653253 2557301 95952 95952
3890 2653253 2557301 95952 95952
3900 2653253 2557301 95952 95952
3910 2653253 2557301 95952 95952
3920 2653253 2557301 95952 95952
3930 2653253 2557301 95952 95952
3940 2653253 2557301 95952 95952
3950 2653253 2557301 95952 95952
3960 2653253 2557301 95952 95952
3970 2653253 2557301 95952 95952
3980 2653253 2557301 95952 95952
3990 2653253 2557301 95952 95952
4000 2653253 2557301 95952 95952
4010 2653253 2557301 95952 95952
4020 2653253 2557301 95952 95952
4030 2653253 2557301 95952 95952
4040 2653253 2557301 95952 95952
4050 2653253 2557301 95952 95952
4060 2653253 2557301 95952 95952
4070 2653253 2557301 95952 95952
4080 2653253 2557301 95952 95952
4090 2653253 2557301 95952 95952
4100 2653253 2557301 95952 95952
4110 2653253 2557301 95952 95952
4120 2653253 2557301 95952 95952
4130 2653253 2557301 95952 95952
4140 2653253 2557301 95952 95952
4150 2653253 2557301 95952 95952
4160 2653253 2557301 95952 95952
4170 2653253 2557301 95952 95952
4180 2653253 2557301 95952 95952
4190 2653253 2557301 95952 95952
4200 2653253 2557301 95952 95952
4210 2653253 2557301 95952 95952
4220 2653253 2557301 95952 95952
4230 2653253 2557301 95952 95952
4240 2653253 2557301 95952 95952
4250 2653253 2557301 95952 95952
4260 2653253 2557301 95952 95952
4270 2653253 2557301 95952 95952
4280 2653253 2557301 95952 95952
4290 2653253 2557301 95952 95952
4300 2653253 2557301 95952 95952
4310 2653253 2557301 95952 95952
4320 2653253 2557301 95952 95952
4330 2653253 2557301 95952 95952
4340 2653253 2557301 95952 95952
4350 2653253 2557301 95952 95952
4360 2653253 2557301 95952 95952
4370 2653253 2557301 95952 95952
4380 2653253 2557301 95952 95952
4390 2653253 2557301 95952 95952
4400 2653253 2557301 95952 95952
4410 2653253 2557301 95952 95952
4420 2653253 2557301 95952 95952
4430 2653253 2557301 95952 95952
4440 2653253 2557301 95952 95952
4450 2653253 2557301 95952 95952
4460 2653253 2557301 95952 95952
4470 2653253 2557301 95952 95952
4480 2653253 2557301 95952 95952
4490 2653253 2557301 95952 95952
4500 2653253 2557301 95952 95952
4510 2653253 2557301 95952 95952
4520 2653253 2557301 95952 95952
4530 2653253 2557301 95952 95952
4540 2653253 2557301 95952 95952
4550 2653253 2557301 95952 95952
4560 2653253 2557301 95952 95952
4570 2653253 2557301 95952 95952
4580 2653253 2557301 95952 95952
4590 2653253 2557301 95952 95952
4600 2653253 2557301 95952 95952
4610 2653253 2557301 95952 95952
4620 2653253 2557301 95952 95952
4630 2653253 2557301 95952 95952
4640 2653253 2557301 95952 95952
4650 2653253 2557301 95952 95952
4660 2653253 2557301 95952 95952
4670 2653253 2557301 95952 95952
4680 2653253 2557301 95952 95952
4690 2653253 2557301 95952 95952
4700 2653253 2557301 95952 95952
4710 2653253 2557301 95952 95952
4720 2653253 2557301 95952 95952
4730 2653253 2557301 95952 95952
4740 2653253 2557301 95952 95952
4750 2653253 2557301 95952 95952
4760 2653253 2557301 95952 95952
4770 2653253 2557301 95952 95952
4780 2653253 2557301 95952 95952
4790 2653253 2557301 95952 95952
4800 2653253 2557301 95952 95952
4810 2653253 2557301 95952 95952
4820 2653253 2557301 95952 95952
4830 2653253 2557301 95952 95952
4840 2653253 2557301 95952 95952
4850 2653253 2557301 95952 95952
4860 2653253 2557301 95952 95952
4870 2653253 2557301 95952 95952
4880 2653253 2557301 95952 95952
4890 2653253 2557301 95952 95952
4900 2653253 2557301 95952 95952
4910 2653253 2557301 95952 95952
4920 2653253 2557301 95952 95952
4930 2653253 2557301 95952 95952
4940 2653253 2557301 95952 95952
4950 2653253 2557301 95952 95952
4960 2653253 2557301 95952 95952
4970 2653253 2557301 95952 95952
4980 2653253 2557301 95952 95952
4990 2653253 2557301 95952 95952
5000 2653253 2557301 95952 95952
5010 2653253 2557301 95952 95952
5020 2653253 2557301 95952 95952
5030 2653253 2557301 95952 95952
5040 2653253 2557301 95952 95952
5050 2653253 2557301 95952 95952
5060 2653253 2557301 95952 95952
5070 2653253 2557301 95952 95952
5080 2653253 2557301 95952 95952
5090 2653253 2557301 95952 95952
5100 2653253 2557301 95952 95952
5110 2653253 2557301 95952 95952
5120 2653253 2557301 95952 95952
5130 2653253 2557301 95952 95952
5140 2653253 2557301 95952 95952
5150 2653253 2557301 95952 95952
5160 2653253 2557301 95952 95952
5170 2653253 2557301 95952 95952
5180 2653253 2557301 95952 95952
5190 2653253 2557301 95952 95952
5200 2653253 2557301 95952 95952
5210 2653253 2557301 95952 95952
5220 2653253 2557301 95952 95952
5230 2653253 2557301 95952 95952
5240 2653253 2557301 95952 95952
5250 2653253 2557301 95952 95952
5260 2653253 2557301 95952 95952
5270 2653253 2557301 95952 95952
5280 2653253 2557301 95952 95952
5290 2653253 2557301 95952 95952
5300 2653253 2557301 95952 95952
5310 2653253 2557301 95952 95952
5320 2653253 2557301 95952 95952
5330 2653253 2557301 95952 95952
5340 2653253 2557301 95952 95952
5350 2653253 2557301 95952 95952
5360 2653253 2557301 95952 95952
5370 2653253 2557301 95952 95952
5380 2653253 2557301 95952 95952
5390 2653253 2557301 95952 95952
5400 2653253 2557301 95952 95952
5410 2653253 2557301 95952 95952
5420 2653253 2557301 95952 95952
5430 2653253 2557301 95952 95952
5440 2653253 2557301 95952 95952
5450 2653253 2557301 95952 95952
5460 2653253 2557301 95952 95952
5470 2653253 2557301 95952 95952
5480 2653253 2557301 95952 95952
5490 2653253 2557301 95952 95952
5500 2653253 2557301 95952 95952
5510 2653253 2557301 95952 95952
5520 2653253 2557301 95952 95952
5530 2653253 2557301 95952 95952
5540 2653253 2557301 95952 95952
5550 2653253 2557301 95952 95952
5560 2653253 2557301 95952 95952
5570 2653253 2557301 95952 95952
5580 2653253 2557301 95952 95952
5590 2653253 2557301 95952 95952
5600 2653253 2557301 95952 95952
5610 2653253 2557301 95952 95952
5620 2653253 2557301 95952 95952
5630 2653253 2557301 95952 95952
5640 2653253 2557301 95952 95952
5650 2653253 2557301 95952 95952
5660 2653253 2557301 95952 95952
5670 2653253 2557301 95952 95952
5680 2653253 2557301 95952 95952
5690 2653253 2557301 95952 95952
5700 2653253 2557301 95952 95952
5710 2653253 2557301 95952 95952
5720 2653253 2557301 95952 95952
5730 2653253 2557301 95952 95952
5740 2653253 2557301 95952 95952
5750 2653253 2557301 95952 95952
5760 2653253 2557301 95952 95952
5770 2653253 2557301 95952 95952
5780 2653253 2557301 95952 95952
5790 2653253 2557301 95952 95952
5800 2653253 2557301 95952 95952
5810 2653253 2557301 95952 95952
5820 2653253 2557301 95952 95952
5830 2653253 2557301 95952 95952
5840 2653253 2557301 95952 95952
5850 2653253 2557301 95952 95952
5860 2653253 2557301 95952 95952
5870 2653253 2557301 95952 95952
5880 2653253 2557301 95952 95952
5890 2653253 2557301 95952 95952
5900 2653253 2557301 95952 95952
5910 2653253 2557301 95952 95952
5920 2653253 2557301 95952 95952
5930 2653253 2557301 95952 95952
5940 2653253 2557301 95952 95952
5950 2653253 2557301 95952 95952
5960 2653253 2557301 95952 95952
5970 2653253 2557301 95952 95952
5980 2653253 2557301 95952 95952
5990 2653253 2557301 95952 95952
6000 2653253 2557301 95952 95952
6010 2653253 2557301 95952 95952
6020 2653253 2557301 95952 95952
6030 2653253 2557301 95952 95952
6040 2653253 2557301 95952 95952
6050 2653253 2557301 95952 95952
6060 2653253 2557301 95952 95952
6070 2653253 2557301 95952 95952
6080 2653253 2557301 95952 95952
6090 2653253 2557301 95952 95952
6100 2653253 2557301 95952 95952
6110 2653253 2557301 95952 95952
6120 2653253 2557301 95952 95952
6130 2653253 2557301 95952 95952
6140 2653253 2557301 95952 95952
6150 2653253 2557301 95952 95952
6160 2653253 2557301 95952 95952
6170 2653253 2557301 95952 95952
6180 2653253 2557301 95952 95952
6190 2653253 2557301 95952 95952
6200 2653253 2557301 95952 95952
6210 2653253 2557301 95952 95952
6220 2653253 2557301 95952 95952
6230 2653253 2557301 95952 95952
6240 2653253 2557301 95952 95952
6250 2653253 2557301 95952 95952
6260 2653253 2557301 95952 95952
6270 2653253 2557301 95952 95952
6280 2653253 2557301 95952 95952
6290 2653253 2557301 95952 95952
6300 2653253 2557301 95952 95952
6310 2653253 2557301 95952 95952
6320 2653253 2557301 95952 95952
6330 2653253 2557301 95952 95952
6340 2653253 2557301 95952 95952
6350 2653253 2557301 95952 95952
6360 2653253 2557301 95952 95952
6370 2653253 2557301 95952 95952
6380 2653253 2557301 95952 95952
6390 2653253 2557301 95952 95952

