Optimal path [nodeId(time to the node):
17(0) -> 60(142) -> 75(125) -> 11(127) -> 24(135) -> 71(151) -> 3(116) -> 33(120) -> 28(131) -> 53(135) -> 32(136) -> 7(118) -> 85(133) -> 9(130) -> 79(145) -> 61(133) -> 51(133) -> 2(117) -> 64(135) -> 73(110) -> 25(125) -> 13(121) -> 30(122) -> 15(133) -> 87(126) -> 82(136) -> 94(129) -> 6(114) -> 26(148) -> 8(138) -> 67(139) -> 1(126) -> 98(134) -> 37(115) -> 21(109) -> 59(140) -> 66(129) -> 55(117) -> 40(134) -> 43(124) -> 74(122) -> 83(141) -> 80(116) -> 44(113) -> 70(123) -> 48(144) -> 10(134) -> 69(134) -> 65(125) -> 19(108) -> 38(138) -> 89(118) -> 31(136) -> 91(127) -> 12(146) -> 20(128) -> 63(131) -> 35(121) -> 29(143) -> 58(127) -> 45(137) -> 72(139) -> 52(118) -> 95(137) -> 39(128) -> 97(127) -> 14(122) -> 23(136) -> 41(135) -> 22(127) -> 56(132) -> 54(115) -> 46(132) -> 0(125) -> 62(127) -> 77(138) -> 34(120) -> 57(117) -> 5(142) -> 47(139) -> 92(141) -> 90(115) -> 36(122) -> 84(122) -> 68(118) -> 27(112) -> 49(128) -> 16(125) -> 96(125) -> 93(125) -> 42(143) -> 76(141) -> 88(126) -> 86(123) -> 50(126) -> 78(125) -> 4(155) -> 18(138) -> 81(146) -> 99(139)
Total time of delivery: 12794
minute residentsNumber illnessCases healthyResidents vaccinated
0 5432871 100 5432771 27215
10 5432871 100 5432771 27215
20 5432871 100 5432771 27215
30 5432871 199 5432672 27215
40 5432871 298 5432573 27215
50 5432871 397 5432474 27215
60 5432871 595 5432276 27215
70 5432871 793 5432078 27215
80 5432871 991 5431880 27215
90 5432871 1387 5431484 27215
100 5432871 1882 5430989 27215
110 5432871 2575 5430296 27215
120 5432871 3565 5429306 27215
130 5432871 4753 5428118 27215
140 5432871 6436 5426435 27215
150 5432871 8694 5424177 118940
160 5432871 11634 5421237 118940
170 5432871 15750 5417121 118940
180 5432871 21238 5411633 118940
190 5432871 28588 5404283 118940
200 5432871 38486 5394385 118940
210 5432871 51912 5380959 118940
220 5432871 69944 5362927 118940
230 5432871 94248 5338623 118940
240 5432871 127078 5305793 118940
250 5432871 171276 5261595 118940
260 5432871 230762 5202109 118940
270 5432871 310850 5122021 142055
280 5432871 418035 5014836 142055
290 5432871 562468 4870403 142055
300 5432871 757244 4675627 142055
310 5432871 1019726 4413145 142055
320 5432871 1370460 4062411 142055
330 5432871 1813511 3619360 142055
340 5432871 2368172 3064699 142055
350 5432871 3019447 2413424 142055
360 5432871 3763605 1669266 142055
370 5432871 4564161 868710 142055
380 5432871 5201682 231189 142055
390 5432871 5290816 142055 142055
400 5432871 5290816 142055 142055
410 5432871 5290816 142055 142055
420 5432871 5290816 142055 142055
430 5432871 5290816 142055 142055
440 5432871 5290816 142055 142055
450 5432871 5290816 142055 142055
460 5432871 5290816 142055 142055
470 5432871 5290816 142055 142055
480 5432871 5290816 142055 142055
490 5432871 5290816 142055 142055
500 5432871 5290816 142055 142055
510 5432871 5290816 142055 142055
520 5432871 5290816 142055 142055
530 5432871 5290816 142055 142055
540 5432871 5290816 142055 142055
550 5432871 5290816 142055 142055
560 5432871 5290816 142055 142055
570 5432871 5290816 142055 142055
580 5432871 5290816 142055 142055
590 5432871 5290816 142055 142055
600 5432871 5290816 142055 142055
610 5432871 5290816 142055 142055
620 5432871 5290816 142055 142055
630 5432871 5290816 142055 142055
640 5432871 5290816 142055 142055
650 5432871 5290816 142055 142055
660 5432871 5290816 142055 142055
670 5432871 5290816 142055 142055
680 5432871 5290816 142055 142055
690 5432871 5290816 142055 142055
700 5432871 5290816 142055 142055
710 5432871 5290816 142055 142055
720 5432871 5290816 142055 142055
730 5432871 5290816 142055 142055
740 5432871 5290816 142055 142055
750 5432871 5290816 142055 142055
760 5432871 5290816 142055 142055
770 5432871 5290816 142055 142055
780 5432871 5290816 142055 142055
790 5432871 5290816 142055 142055
800 5432871 5290816 142055 142055
810 5432871 5290816 142055 142055
820 5432871 5290816 142055 142055
830 5432871 5290816 142055 142055
840 5432871 5290816 142055 142055
850 5432871 5290816 142055 142055
860 5432871 5290816 142055 142055
870 5432871 5290816 142055 142055
880 5432871 5290816 142055 142055
890 5432871 5290816 142055 142055
900 5432871 5290816 142055 142055
910 5432871 5290816 142055 142055
920 5432871 5290816 142055 142055
930 5432871 5290816 142055 142055
940 5432871 5290816 142055 142055
950 5432871 5290816 142055 142055
960 5432871 5290816 142055 142055
970 5432871 5290816 142055 142055
980 5432871 5290816 142055 142055
990 5432871 5290816 142055 142055
1000 5432871 5290816 142055 142055
1010 5432871 5290816 142055 142055
1020 5432871 5290816 142055 142055
1030 5432871 5290816 142055 142055
1040 5432871 5290816 142055 142055
1050 5432871 5290816 142055 142055
1060 5432871 5290816 142055 142055
1070 5432871 5290816 142055 142055
1080 5432871 5290816 142055 142055
1090 5432871 5290816 142055 142055
1100 5432871 5290816 142055 142055
1110 5432871 5290816 142055 142055
1120 5432871 5290816 142055 142055
1130 5432871 5290816 142055 142055
1140 5432871 5290816 142055 142055
1150 5432871 5290816 142055 142055
1160 5432871 5290816 142055 142055
1170 5432871 5290816 142055 142055
1180 5432871 5290816 142055 142055
1190 5432871 5290816 142055 142055
1200 5432871 5290816 142055 142055
1210 5432871 5290816 142055 142055
1220 5432871 5290816 142055 142055
1230 5432871 5290816 142055 142055
1240 5432871 5290816 142055 142055
1250 5432871 5290816 142055 142055
1260 5432871 5290816 142055 142055
1270 5432871 5290816 142055 142055
1280 5432871 5290816 142055 142055
1290 5432871 5290816 142055 142055
1300 5432871 5290816 142055 142055
1310 5432871 5290816 142055 142055
1320 5432871 5290816 142055 142055
1330 5432871 5290816 142055 142055
1340 5432871 5290816 142055 142055
1350 5432871 5290816 142055 142055
1360 5432871 5290816 142055 142055
1370 5432871 5290816 142055 142055
1380 5432871 5290816 142055 142055
1390 5432871 5290816 142055 142055
1400 5432871 5290816 142055 142055
1410 5432871 5290816 142055 142055
1420 5432871 5290816 142055 142055
1430 5432871 5290816 142055 142055
1440 5432871 5290816 142055 142055
1450 5432871 5290816 142055 142055
1460 5432871 5290816 142055 142055
1470 5432871 5290816 142055 142055
1480 5432871 5290816 142055 142055
1490 5432871 5290816 142055 142055
1500 5432871 5290816 142055 142055
1510 5432871 5290816 142055 142055
1520 5432871 5290816 142055 142055
1530 5432871 5290816 142055 142055
1540 5432871 5290816 142055 142055
1550 5432871 5290816 142055 142055
1560 5432871 5290816 142055 142055
1570 5432871 5290816 142055 142055
1580 5432871 5290816 142055 142055
1590 5432871 5290816 142055 142055
1600 5432871 5290816 142055 142055
1610 5432871 5290816 142055 142055
1620 5432871 5290816 142055 142055
1630 5432871 5290816 142055 142055
1640 5432871 5290816 142055 142055
1650 5432871 5290816 142055 142055
1660 5432871 5290816 142055 142055
1670 5432871 5290816 142055 142055
1680 5432871 5290816 142055 142055
1690 5432871 5290816 142055 142055
1700 5432871 5290816 142055 142055
1710 5432871 5290816 142055 142055
1720 5432871 5290816 142055 142055
1730 5432871 5290816 142055 142055
1740 5432871 5290816 142055 142055
1750 5432871 5290816 142055 142055
1760 5432871 5290816 142055 142055
1770 5432871 5290816 142055 142055
1780 5432871 5290816 142055 142055
1790 5432871 5290816 142055 142055
1800 5432871 5290816 142055 142055
1810 5432871 5290816 142055 142055
1820 5432871 5290816 142055 142055
1830 5432871 5290816 142055 142055
1840 5432871 5290816 142055 142055
1850 5432871 5290816 142055 142055
1860 5432871 5290816 142055 142055
1870 5432871 5290816 142055 142055
1880 5432871 5290816 142055 142055
1890 5432871 5290816 142055 142055
1900 5432871 5290816 142055 142055
1910 5432871 5290816 142055 142055
1920 5432871 5290816 142055 142055
1930 5432871 5290816 142055 142055
1940 5432871 5290816 142055 142055
1950 5432871 5290816 142055 142055
1960 5432871 5290816 142055 142055
1970 5432871 5290816 142055 142055
1980 5432871 5290816 142055 142055
1990 5432871 5290816 142055 142055
2000 5432871 5290816 142055 142055
2010 5432871 5290816 142055 142055
2020 5432871 5290816 142055 142055
2030 5432871 5290816 142055 142055
2040 5432871 5290816 142055 142055
2050 5432871 5290816 142055 142055
2060 5432871 5290816 142055 142055
2070 5432871 5290816 142055 142055
2080 5432871 5290816 142055 142055
2090 5432871 5290816 142055 142055
2100 5432871 5290816 142055 142055
2110 5432871 5290816 142055 142055
2120 5432871 5290816 142055 142055
2130 5432871 5290816 142055 142055
2140 5432871 5290816 142055 142055
2150 5432871 5290816 142055 142055
2160 5432871 5290816 142055 142055
2170 5432871 5290816 142055 142055
2180 5432871 5290816 142055 142055
2190 5432871 5290816 142055 142055
2200 5432871 5290816 142055 142055
2210 5432871 5290816 142055 142055
2220 5432871 5290816 142055 142055
2230 5432871 5290816 142055 142055
2240 5432871 5290816 142055 142055
2250 5432871 5290816 142055 142055
2260 5432871 5290816 142055 142055
2270 5432871 5290816 142055 142055
2280 5432871 5290816 142055 142055
2290 5432871 5290816 142055 142055
2300 5432871 5290816 142055 142055
2310 5432871 5290816 142055 142055
2320 5432871 5290816 142055 142055
2330 5432871 5290816 142055 142055
2340 5432871 5290816 142055 142055
2350 5432871 5290816 142055 142055
2360 5432871 5290816 142055 142055
2370 5432871 5290816 142055 142055
2380 5432871 5290816 142055 142055
2390 5432871 5290816 142055 142055
2400 5432871 5290816 142055 142055
2410 5432871 5290816 142055 142055
2420 5432871 5290816 142055 142055
2430 5432871 5290816 142055 142055
2440 5432871 5290816 142055 142055
2450 5432871 5290816 142055 142055
2460 5432871 5290816 142055 142055
2470 5432871 5290816 142055 142055
2480 5432871 5290816 142055 142055
2490 5432871 5290816 142055 142055
2500 5432871 5290816 142055 142055
2510 5432871 5290816 142055 142055
2520 5432871 5290816 142055 142055
2530 5432871 5290816 142055 142055
2540 5432871 5290816 142055 142055
2550 5432871 5290816 142055 142055
2560 5432871 5290816 142055 142055
2570 5432871 5290816 142055 142055
2580 5432871 5290816 142055 142055
2590 5432871 5290816 142055 142055
2600 5432871 5290816 142055 142055
2610 5432871 5290816 142055 142055
2620 5432871 5290816 142055 142055
2630 5432871 5290816 142055 142055
2640 5432871 5290816 142055 142055
2650 5432871 5290816 142055 142055
2660 5432871 5290816 142055 142055
2670 5432871 5290816 142055 142055
2680 5432871 5290816 142055 142055
2690 5432871 5290816 142055 142055
2700 5432871 5290816 142055 142055
2710 5432871 5290816 142055 142055
2720 5432871 5290816 142055 142055
2730 5432871 5290816 142055 142055
2740 5432871 5290816 142055 142055
2750 5432871 5290816 142055 142055
2760 5432871 5290816 142055 142055
2770 5432871 5290816 142055 142055
2780 5432871 5290816 142055 142055
2790 5432871 5290816 142055 142055
2800 5432871 5290816 142055 142055
2810 5432871 5290816 142055 142055
2820 5432871 5290816 142055 142055
2830 5432871 5290816 142055 142055
2840 5432871 5290816 142055 142055
2850 5432871 5290816 142055 142055
2860 5432871 5290816 142055 142055
2870 5432871 5290816 142055 142055
2880 5432871 5290816 142055 142055
2890 5432871 5290816 142055 142055
2900 5432871 5290816 142055 142055
2910 5432871 5290816 142055 142055
2920 5432871 5290816 142055 142055
2930 5432871 5290816 142055 142055
2940 5432871 5290816 142055 142055
2950 5432871 5290816 142055 142055
2960 5432871 5290816 142055 142055
2970 5432871 5290816 142055 142055
2980 5432871 5290816 142055 142055
2990 5432871 5290816 142055 142055
3000 5432871 5290816 142055 142055
3010 5432871 5290816 142055 142055
3020 5432871 5290816 142055 142055
3030 5432871 5290816 142055 142055
3040 5432871 5290816 142055 142055
3050 5432871 5290816 142055 142055
3060 5432871 5290816 142055 142055
3070 5432871 5290816 142055 142055
3080 5432871 5290816 142055 142055
3090 5432871 5290816 142055 142055
3100 5432871 5290816 142055 142055
3110 5432871 5290816 142055 142055
3120 5432871 5290816 142055 142055
3130 5432871 5290816 142055 142055
3140 5432871 5290816 142055 142055
3150 5432871 5290816 142055 142055
3160 5432871 5290816 142055 142055
3170 5432871 5290816 142055 142055
3180 5432871 5290816 142055 142055
3190 5432871 5290816 142055 142055
3200 5432871 5290816 142055 142055
3210 5432871 5290816 142055 142055
3220 5432871 5290816 142055 142055
3230 5432871 5290816 142055 142055
3240 5432871 5290816 142055 142055
3250 5432871 5290816 142055 142055
3260 5432871 5290816 142055 142055
3270 5432871 5290816 142055 142055
3280 5432871 5290816 142055 142055
3290 5432871 5290816 142055 142055
3300 5432871 5290816 142055 142055
3310 5432871 5290816 142055 142055
3320 5432871 5290816 142055 142055
3330 5432871 5290816 142055 142055
3340 5432871 5290816 142055 142055
3350 5432871 5290816 142055 142055
3360 5432871 5290816 142055 142055
3370 5432871 5290816 142055 142055
3380 5432871 5290816 142055 142055
3390 5432871 5290816 142055 142055
3400 5432871 5290816 142055 142055
3410 5432871 5290816 142055 142055
3420 5432871 5290816 142055 142055
3430 5432871 5290816 142055 142055
3440 5432871 5290816 142055 142055
3450 5432871 5290816 142055 142055
3460 5432871 5290816 142055 142055
3470 5432871 5290816 142055 142055
3480 5432871 5290816 142055 142055
3490 5432871 5290816 142055 142055
3500 5432871 5290816 142055 142055
3510 5432871 5290816 142055 142055
3520 5432871 5290816 142055 142055
3530 5432871 5290816 142055 142055
3540 5432871 5290816 142055 142055
3550 5432871 5290816 142055 142055
3560 5432871 5290816 142055 142055
3570 5432871 5290816 142055 142055
3580 5432871 5290816 142055 142055
3590 5432871 5290816 142055 142055
3600 5432871 5290816 142055 142055
3610 5432871 5290816 142055 142055
3620 5432871 5290816 142055 142055
3630 5432871 5290816 142055 142055
3640 5432871 5290816 142055 142055
3650 5432871 5290816 142055 142055
3660 5432871 5290816 142055 142055
3670 5432871 5290816 142055 142055
3680 5432871 5290816 142055 142055
3690 5432871 5290816 142055 142055
3700 5432871 5290816 142055 142055
3710 5432871 5290816 142055 142055
3720 5432871 5290816 142055 142055
3730 5432871 5290816 142055 142055
3740 5432871 5290816 142055 142055
3750 5432871 5290816 142055 142055
3760 5432871 5290816 142055 142055
3770 5432871 5290816 142055 142055
3780 5432871 5290816 142055 142055
3790 5432871 5290816 142055 142055
3800 5432871 5290816 142055 142055
3810 5432871 5290816 142055 142055
3820 5432871 5290816 142055 142055
3830 5432871 5290816 142055 142055
3840 5432871 5290816 142055 142055
3850 5432871 5290816 142055 142055
3860 5432871 5290816 142055 142055
3870 5432871 5290816 142055 142055
3880 5432871 5290816 142055 142055
3890 5432871 5290816 142055 142055
3900 5432871 5290816 142055 142055
3910 5432871 5290816 142055 142055
3920 5432871 5290816 142055 142055
3930 5432871 5290816 142055 142055
3940 5432871 5290816 142055 142055
3950 5432871 5290816 142055 142055
3960 5432871 5290816 142055 142055
3970 5432871 5290816 142055 142055
3980 5432871 5290816 142055 142055
3990 5432871 5290816 142055 142055
4000 5432871 5290816 142055 142055
4010 5432871 5290816 142055 142055
4020 5432871 5290816 142055 142055
4030 5432871 5290816 142055 142055
4040 5432871 5290816 142055 142055
4050 5432871 5290816 142055 142055
4060 5432871 5290816 142055 142055
4070 5432871 5290816 142055 142055
4080 5432871 5290816 142055 142055
4090 5432871 5290816 142055 142055
4100 5432871 5290816 142055 142055
4110 5432871 5290816 142055 142055
4120 5432871 5290816 142055 142055
4130 5432871 5290816 142055 142055
4140 5432871 5290816 142055 142055
4150 5432871 5290816 142055 142055
4160 5432871 5290816 142055 142055
4170 5432871 5290816 142055 142055
4180 5432871 5290816 142055 142055
4190 5432871 5290816 142055 142055
4200 5432871 5290816 142055 142055
4210 5432871 5290816 142055 142055
4220 5432871 5290816 142055 142055
4230 5432871 5290816 142055 142055
4240 5432871 5290816 142055 142055
4250 5432871 5290816 142055 142055
4260 5432871 5290816 142055 142055
4270 5432871 5290816 142055 142055
4280 5432871 5290816 142055 142055
4290 5432871 5290816 142055 142055
4300 5432871 5290816 142055 142055
4310 5432871 5290816 142055 142055
4320 5432871 5290816 142055 142055
4330 5432871 5290816 142055 142055
4340 5432871 5290816 142055 142055
4350 5432871 5290816 142055 142055
4360 5432871 5290816 142055 142055
4370 5432871 5290816 142055 142055
4380 5432871 5290816 142055 142055
4390 5432871 5290816 142055 142055
4400 5432871 5290816 142055 142055
4410 5432871 5290816 142055 142055
4420 5432871 5290816 142055 142055
4430 5432871 5290816 142055 142055
4440 5432871 5290816 142055 142055
4450 5432871 5290816 142055 142055
4460 5432871 5290816 142055 142055
4470 5432871 5290816 142055 142055
4480 5432871 5290816 142055 142055
4490 5432871 5290816 142055 142055
4500 5432871 5290816 142055 142055
4510 5432871 5290816 142055 142055
4520 5432871 5290816 142055 142055
4530 5432871 5290816 142055 142055
4540 5432871 5290816 142055 142055
4550 5432871 5290816 142055 142055
4560 5432871 5290816 142055 142055
4570 5432871 5290816 142055 142055
4580 5432871 5290816 142055 142055
4590 5432871 5290816 142055 142055
4600 5432871 5290816 142055 142055
4610 5432871 5290816 142055 142055
4620 5432871 5290816 142055 142055
4630 5432871 5290816 142055 142055
4640 5432871 5290816 142055 142055
4650 5432871 5290816 142055 142055
4660 5432871 5290816 142055 142055
4670 5432871 5290816 142055 142055
4680 5432871 5290816 142055 142055
4690 5432871 5290816 142055 142055
4700 5432871 5290816 142055 142055
4710 5432871 5290816 142055 142055
4720 5432871 5290816 142055 142055
4730 5432871 5290816 142055 142055
4740 5432871 5290816 142055 142055
4750 5432871 5290816 142055 142055
4760 5432871 5290816 142055 142055
4770 5432871 5290816 142055 142055
4780 5432871 5290816 142055 142055
4790 5432871 5290816 142055 142055
4800 5432871 5290816 142055 142055
4810 5432871 5290816 142055 142055
4820 5432871 5290816 142055 142055
4830 5432871 5290816 142055 142055
4840 5432871 5290816 142055 142055
4850 5432871 5290816 142055 142055
4860 5432871 5290816 142055 142055
4870 5432871 5290816 142055 142055
4880 5432871 5290816 142055 142055
4890 5432871 5290816 142055 142055
4900 5432871 5290816 142055 142055
4910 5432871 5290816 142055 142055
4920 5432871 5290816 142055 142055
4930 5432871 5290816 142055 142055
4940 5432871 5290816 142055 142055
4950 5432871 5290816 142055 142055
4960 5432871 5290816 142055 142055
4970 5432871 5290816 142055 142055
4980 5432871 5290816 142055 142055
4990 5432871 5290816 142055 142055
5000 5432871 5290816 142055 142055
5010 5432871 5290816 142055 142055
5020 5432871 5290816 142055 142055
5030 5432871 5290816 142055 142055
5040 5432871 5290816 142055 142055
5050 5432871 5290816 142055 142055
5060 5432871 5290816 142055 142055
5070 5432871 5290816 142055 142055
5080 5432871 5290816 142055 142055
5090 5432871 5290816 142055 142055
5100 5432871 5290816 142055 142055
5110 5432871 5290816 142055 142055
5120 5432871 5290816 142055 142055
5130 5432871 5290816 142055 142055
5140 5432871 5290816 142055 142055
5150 5432871 5290816 142055 142055
5160 5432871 5290816 142055 142055
5170 5432871 5290816 142055 142055
5180 5432871 5290816 142055 142055
5190 5432871 5290816 142055 142055
5200 5432871 5290816 142055 142055
5210 5432871 5290816 142055 142055
5220 5432871 5290816 142055 142055
5230 5432871 5290816 142055 142055
5240 5432871 5290816 142055 142055
5250 5432871 5290816 142055 142055
5260 5432871 5290816 142055 142055
5270 5432871 5290816 142055 142055
5280 5432871 5290816 142055 142055
5290 5432871 5290816 142055 142055
5300 5432871 5290816 142055 142055
5310 5432871 5290816 142055 142055
5320 5432871 5290816 142055 142055
5330 5432871 5290816 142055 142055
5340 5432871 5290816 142055 142055
5350 5432871 5290816 142055 142055
5360 5432871 5290816 142055 142055
5370 5432871 5290816 142055 142055
5380 5432871 5290816 142055 142055
5390 5432871 5290816 142055 142055
5400 5432871 5290816 142055 142055
5410 5432871 5290816 142055 142055
5420 5432871 5290816 142055 142055
5430 5432871 5290816 142055 142055
5440 5432871 5290816 142055 142055
5450 5432871 5290816 142055 142055
5460 5432871 5290816 142055 142055
5470 5432871 5290816 142055 142055
5480 5432871 5290816 142055 142055
5490 5432871 5290816 142055 142055
5500 5432871 5290816 142055 142055
5510 5432871 5290816 142055 142055
5520 5432871 5290816 142055 142055
5530 5432871 5290816 142055 142055
5540 5432871 5290816 142055 142055
5550 5432871 5290816 142055 142055
5560 5432871 5290816 142055 142055
5570 5432871 5290816 142055 142055
5580 5432871 5290816 142055 142055
5590 5432871 5290816 142055 142055
5600 5432871 5290816 142055 142055
5610 5432871 5290816 142055 142055
5620 5432871 5290816 142055 142055
5630 5432871 5290816 142055 142055
5640 5432871 5290816 142055 142055
5650 5432871 5290816 142055 142055
5660 5432871 5290816 142055 142055
5670 5432871 5290816 142055 142055
5680 5432871 5290816 142055 142055
5690 5432871 5290816 142055 142055
5700 5432871 5290816 142055 142055
5710 5432871 5290816 142055 142055
5720 5432871 5290816 142055 142055
5730 5432871 5290816 142055 142055
5740 5432871 5290816 142055 142055
5750 5432871 5290816 142055 142055
5760 5432871 5290816 142055 142055
5770 5432871 5290816 142055 142055
5780 5432871 5290816 142055 142055
5790 5432871 5290816 142055 142055
5800 5432871 5290816 142055 142055
5810 5432871 5290816 142055 142055
5820 5432871 5290816 142055 142055
5830 5432871 5290816 142055 142055
5840 5432871 5290816 142055 142055
5850 5432871 5290816 142055 142055
5860 5432871 5290816 142055 142055
5870 5432871 5290816 142055 142055
5880 5432871 5290816 142055 142055
5890 5432871 5290816 142055 142055
5900 5432871 5290816 142055 142055
5910 5432871 5290816 142055 142055
5920 5432871 5290816 142055 142055
5930 5432871 5290816 142055 142055
5940 5432871 5290816 142055 142055
5950 5432871 5290816 142055 142055
5960 5432871 5290816 142055 142055
5970 5432871 5290816 142055 142055
5980 5432871 5290816 142055 142055
5990 5432871 5290816 142055 142055
6000 5432871 5290816 142055 142055
6010 5432871 5290816 142055 142055
6020 5432871 5290816 142055 142055
6030 5432871 5290816 142055 142055
6040 5432871 5290816 142055 142055
6050 5432871 5290816 142055 142055
6060 5432871 5290816 142055 142055
6070 5432871 5290816 142055 142055
6080 5432871 5290816 142055 142055
6090 5432871 5290816 142055 142055
6100 5432871 5290816 142055 142055
6110 5432871 5290816 142055 142055
6120 5432871 5290816 142055 142055
6130 5432871 5290816 142055 142055
6140 5432871 5290816 142055 142055
6150 5432871 5290816 142055 142055
6160 5432871 5290816 142055 142055
6170 5432871 5290816 142055 142055
6180 5432871 5290816 142055 142055
6190 5432871 5290816 142055 142055
6200 5432871 5290816 142055 142055
6210 5432871 5290816 142055 142055
6220 5432871 5290816 142055 142055
6230 5432871 5290816 142055 142055
6240 5432871 5290816 142055 142055
6250 5432871 5290816 142055 142055
6260 5432871 5290816 142055 142055
6270 5432871 5290816 142055 142055
6280 5432871 5290816 142055 142055
6290 5432871 5290816 142055 142055
6300 5432871 5290816 142055 142055
6310 5432871 5290816 142055 142055
6320 5432871 5290816 142055 142055
6330 5432871 5290816 142055 142055
6340 5432871 5290816 142055 142055
6350 5432871 5290816 142055 142055
6360 5432871 5290816 142055 142055
6370 5432871 5290816 142055 142055
6380 5432871 5290816 142055 142055
6390 5432871 5290816 142055 142055
6400 5432871 5290816 142055 142055
6410 5432871 5290816 142055 142055
6420 5432871 5290816 142055 142055
6430 5432871 5290816 142055 142055
6440 5432871 5290816 142055 142055
6450 5432871 5290816 142055 142055
6460 5432871 5290816 142055 142055
6470 5432871 5290816 142055 142055
6480 5432871 5290816 142055 142055
6490 5432871 5290816 142055 142055
6500 5432871 5290816 142055 142055
6510 5432871 5290816 142055 142055
6520 5432871 5290816 142055 142055
6530 5432871 5290816 142055 142055
6540 5432871 5290816 142055 142055
6550 5432871 5290816 142055 142055
6560 5432871 5290816 142055 142055
6570 5432871 5290816 142055 142055
6580 5432871 5290816 142055 142055
6590 5432871 5290816 142055 142055
6600 5432871 5290816 142055 142055
6610 5432871 5290816 142055 142055
