Optimal path [nodeId(time to the node):
17(0) -> 75(132) -> 61(126) -> 72(140) -> 33(132) -> 19(142) -> 95(126) -> 54(115) -> 73(147) -> 81(132) -> 58(124) -> 53(128) -> 69(149) -> 35(132) -> 4(115) -> 14(141) -> 84(127) -> 0(138) -> 97(145) -> 77(143) -> 99(140) -> 45(133) -> 89(134) -> 74(137) -> 20(137) -> 40(144) -> 48(118) -> 50(138) -> 11(137) -> 32(136) -> 23(126) -> 56(114) -> 42(135) -> 5(130) -> 59(131) -> 38(118) -> 6(138) -> 1(160) -> 64(145) -> 41(135) -> 57(133) -> 10(134) -> 65(139) -> 55(145) -> 82(127) -> 63(134) -> 24(119) -> 13(125) -> 21(135) -> 62(121) -> 18(140) -> 86(130) -> 66(130) -> 39(147) -> 12(134) -> 92(146) -> 83(125) -> 2(157) -> 22(125) -> 90(124) -> 29(151) -> 68(131) -> 3(138) -> 8(140) -> 87(113) -> 76(129) -> 27(124) -> 44(132) -> 91(131) -> 49(135) -> 43(135) -> 85(121) -> 16(123) -> 30(126) -> 36(133) -> 71(127) -> 31(141) -> 98(126) -> 70(118) -> 94(144) -> 52(117) -> 46(133) -> 51(141) -> 37(137) -> 7(121) -> 67(124) -> 88(156) -> 79(129) -> 34(144) -> 60(130) -> 9(126) -> 26(137) -> 80(131) -> 78(133) -> 25(126) -> 47(148) -> 93(125) -> 15(140) -> 28(140) -> 96(129)
Total time of delivery: 13175
2710 5432871 5073597 359274 359274
2720 5432871 5073597 359274 359274
2730 5432871 5073597 359274 359274
2740 5432871 5073597 359274 359274
2750 5432871 5073597 359274 359274
2760 5432871 5073597 359274 359274
2770 5432871 5073597 359274 359274
2780 5432871 5073597 359274 359274
2790 5432871 5073597 359274 359274
2800 5432871 5073597 359274 359274
2810 5432871 5073597 359274 359274
2820 5432871 5073597 359274 359274
2830 5432871 5073597 359274 359274
2840 5432871 5073597 359274 359274
2850 5432871 5073597 359274 359274
2860 5432871 5073597 359274 359274
2870 5432871 5073597 359274 359274
2880 5432871 5073597 359274 359274
2890 5432871 5073597 359274 359274
2900 5432871 5073597 359274 359274
2910 5432871 5073597 359274 359274
2920 5432871 5073597 359274 359274
2930 5432871 5073597 359274 359274
2940 5432871 5073597 359274 359274
2950 5432871 5073597 359274 359274
2960 5432871 5073597 359274 359274
2970 5432871 5073597 359274 359274
2980 5432871 5073597 359274 359274
2990 5432871 5073597 359274 359274
3000 5432871 5073597 359274 359274
3010 5432871 5073597 359274 359274
3020 5432871 5073597 359274 359274
3030 5432871 5073597 359274 359274
3040 5432871 5073597 359274 359274
3050 5432871 5073597 359274 359274
3060 5432871 5073597 359274 359274
3070 5432871 5073597 359274 359274
3080 5432871 5073597 359274 359274
3090 5432871 5073597 359274 359274
3100 5432871 5073597 359274 359274
3110 5432871 5073597 359274 359274
3120 5432871 5073597 359274 359274
3130 5432871 5073597 359274 359274
3140 5432871 5073597 359274 359274
3150 5432871 5073597 359274 359274
3160 5432871 5073597 359274 359274
3170 5432871 5073597 359274 359274
3180 5432871 5073597 359274 359274
3190 5432871 5073597 359274 359274
3200 5432871 5073597 359274 359274
3210 5432871 5073597 359274 359274
3220 5432871 5073597 359274 359274
3230 5432871 5073597 359274 359274
3240 5432871 5073597 359274 359274
3250 5432871 5073597 359274 359274
3260 5432871 5073597 359274 359274
3270 5432871 5073597 359274 359274
3280 5432871 5073597 359274 359274
3290 5432871 5073597 359274 359274
3300 5432871 5073597 359274 359274
3310 5432871 5073597 359274 359274
3320 5432871 5073597 359274 359274
3330 5432871 5073597 359274 359274
3340 5432871 5073597 359274 359274
3350 5432871 5073597 359274 359274
3360 5432871 5073597 359274 359274
3370 5432871 5073597 359274 359274
3380 5432871 5073597 359274 359274
3390 5432871 5073597 359274 359274
3400 5432871 5073597 359274 359274
3410 5432871 5073597 359274 359274
3420 5432871 5073597 359274 359274
3430 5432871 5073597 359274 359274
3440 5432871 5073597 359274 359274
3450 5432871 5073597 359274 359274
3460 5432871 5073597 359274 359274
3470 5432871 5073597 359274 359274
3480 5432871 5073597 359274 359274
3490 5432871 5073597 359274 359274
3500 5432871 5073597 359274 359274
3510 5432871 5073597 359274 359274
3520 5432871 5073597 359274 359274
3530 5432871 5073597 359274 359274
3540 5432871 5073597 359274 359274
3550 5432871 5073597 359274 359274
3560 5432871 5073597 359274 359274
3570 5432871 5073597 359274 359274
3580 5432871 5073597 359274 359274
3590 5432871 5073597 359274 359274
3600 5432871 5073597 359274 359274
3610 5432871 5073597 359274 359274
3620 5432871 5073597 359274 359274
3630 5432871 5073597 359274 359274
3640 5432871 5073597 359274 359274
3650 5432871 5073597 359274 359274
3660 5432871 5073597 359274 359274
3670 5432871 5073597 359274 359274
3680 5432871 5073597 359274 359274
3690 5432871 5073597 359274 359274
3700 5432871 5073597 359274 359274
3710 5432871 5073597 359274 359274
3720 5432871 5073597 359274 359274
3730 5432871 5073597 359274 359274
3740 5432871 5073597 359274 359274
3750 5432871 5073597 359274 359274
3760 5432871 5073597 359274 359274
3770 5432871 5073597 359274 359274
3780 5432871 5073597 359274 359274
3790 5432871 5073597 359274 359274
3800 5432871 5073597 359274 359274
3810 5432871 5073597 359274 359274
3820 5432871 5073597 359274 359274
3830 5432871 5073597 359274 359274
3840 5432871 5073597 359274 359274
3850 5432871 5073597 359274 359274
3860 5432871 5073597 359274 359274
3870 5432871 5073597 359274 359274
3880 5432871 5073597 359274 359274
3890 5432871 5073597 359274 359274
3900 5432871 5073597 359274 359274
3910 5432871 5073597 359274 359274
3920 5432871 5073597 359274 359274
3930 5432871 5073597 359274 359274
3940 5432871 5073597 359274 359274
3950 5432871 5073597 359274 359274
3960 5432871 5073597 359274 359274
3970 5432871 5073597 359274 359274
3980 5432871 5073597 359274 359274
3990 5432871 5073597 359274 359274
4000 5432871 5073597 359274 359274
4010 5432871 5073597 359274 359274
4020 5432871 5073597 359274 359274
4030 5432871 5073597 359274 359274
4040 5432871 5073597 359274 359274
4050 5432871 5073597 359274 359274
4060 5432871 5073597 359274 359274
4070 5432871 5073597 359274 359274
4080 5432871 5073597 359274 359274
4090 5432871 5073597 359274 359274
4100 5432871 5073597 359274 359274
4110 5432871 5073597 359274 359274
4120 5432871 5073597 359274 359274
4130 5432871 5073597 359274 359274
4140 5432871 5073597 359274 359274
4150 5432871 5073597 359274 359274
4160 5432871 5073597 359274 359274
4170 5432871 5073597 359274 359274
4180 5432871 5073597 359274 359274
4190 5432871 5073597 359274 359274
4200 5432871 5073597 359274 359274
4210 5432871 5073597 359274 359274
4220 5432871 5073597 359274 359274
4230 5432871 5073597 359274 359274
4240 5432871 5073597 359274 359274
4250 5432871 5073597 359274 359274
4260 5432871 5073597 359274 359274
4270 5432871 5073597 359274 359274
4280 5432871 5073597 359274 359274
4290 5432871 5073597 359274 359274
4300 5432871 5073597 359274 359274
4310 5432871 5073597 359274 359274
4320 5432871 5073597 359274 359274
4330 5432871 5073597 359274 359274
4340 5432871 5073597 359274 359274
4350 5432871 5073597 359274 359274
4360 5432871 5073597 359274 359274
4370 5432871 5073597 359274 359274
4380 5432871 5073597 359274 359274
4390 5432871 5073597 359274 359274
4400 5432871 5073597 359274 359274
4410 5432871 5073597 359274 359274
4420 5432871 5073597 359274 359274
4430 5432871 5073597 359274 359274
4440 5432871 5073597 359274 359274
4450 5432871 5073597 359274 359274
4460 5432871 5073597 359274 359274
4470 5432871 5073597 359274 359274
4480 5432871 5073597 359274 359274
4490 5432871 5073597 359274 359274
4500 5432871 5073597 359274 359274
4510 5432871 5073597 359274 359274
4520 5432871 5073597 359274 359274
4530 5432871 5073597 359274 359274
4540 5432871 5073597 359274 359274
4550 5432871 5073597 359274 359274
4560 5432871 5073597 359274 359274
4570 5432871 5073597 359274 359274
4580 5432871 5073597 359274 359274
4590 5432871 5073597 359274 359274
4600 5432871 5073597 359274 359274
4610 5432871 5073597 359274 359274
4620 5432871 5073597 359274 359274
4630 5432871 5073597 359274 359274
4640 5432871 5073597 359274 359274
4650 5432871 5073597 359274 359274
4660 5432871 5073597 359274 359274
4670 5432871 5073597 359274 359274
4680 5432871 5073597 359274 359274
4690 5432871 5073597 359274 359274
4700 5432871 5073597 359274 359274
4710 5432871 5073597 359274 359274
4720 5432871 5073597 359274 359274
4730 5432871 5073597 359274 359274
4740 5432871 5073597 359274 359274
4750 5432871 5073597 359274 359274
4760 5432871 5073597 359274 359274
4770 5432871 5073597 359274 359274
4780 5432871 5073597 359274 359274
4790 5432871 5073597 359274 359274
4800 5432871 5073597 359274 359274
4810 5432871 5073597 359274 359274
4820 5432871 5073597 359274 359274
4830 5432871 5073597 359274 359274
4840 5432871 5073597 359274 359274
4850 5432871 5073597 359274 359274
4860 5432871 5073597 359274 359274
4870 5432871 5073597 359274 359274
4880 5432871 5073597 359274 359274
4890 5432871 5073597 359274 359274
4900 5432871 5073597 359274 359274
4910 5432871 5073597 359274 359274
4920 5432871 5073597 359274 359274
4930 5432871 5073597 359274 359274
4940 5432871 5073597 359274 359274
4950 5432871 5073597 359274 359274
4960 5432871 5073597 359274 359274
4970 5432871 5073597 359274 359274
4980 5432871 5073597 359274 359274
4990 5432871 5073597 359274 359274
5000 5432871 5073597 359274 359274
5010 5432871 5073597 359274 359274
5020 5432871 5073597 359274 359274
5030 5432871 5073597 359274 359274
5040 5432871 5073597 359274 359274
5050 5432871 5073597 359274 359274
5060 5432871 5073597 359274 359274
5070 5432871 5073597 359274 359274
5080 5432871 5073597 359274 359274
5090 5432871 5073597 359274 359274
5100 5432871 5073597 359274 359274
5110 5432871 5073597 359274 359274
5120 5432871 5073597 359274 359274
5130 5432871 5073597 359274 359274
5140 5432871 5073597 359274 359274
5150 5432871 5073597 359274 359274
5160 5432871 5073597 359274 359274
5170 5432871 5073597 359274 359274
5180 5432871 5073597 359274 359274
5190 5432871 5073597 359274 359274
5200 5432871 5073597 359274 359274
5210 5432871 5073597 359274 359274
5220 5432871 5073597 359274 359274
5230 5432871 5073597 359274 359274
5240 5432871 5073597 359274 359274
5250 5432871 5073597 359274 359274
5260 5432871 5073597 359274 359274
5270 5432871 5073597 359274 359274
5280 5432871 5073597 359274 359274
5290 5432871 5073597 359274 359274
5300 5432871 5073597 359274 359274
5310 5432871 5073597 359274 359274
5320 5432871 5073597 359274 359274
5330 5432871 5073597 359274 359274
5340 5432871 5073597 359274 359274
5350 5432871 5073597 359274 359274
5360 5432871 5073597 359274 359274
5370 5432871 5073597 359274 359274
5380 5432871 5073597 359274 359274
5390 5432871 5073597 359274 359274
5400 5432871 5073597 359274 359274
5410 5432871 5073597 359274 359274
5420 5432871 5073597 359274 359274
5430 5432871 5073597 359274 359274
5440 5432871 5073597 359274 359274
5450 5432871 5073597 359274 359274
5460 5432871 5073597 359274 359274
5470 5432871 5073597 359274 359274
5480 5432871 5073597 359274 359274
5490 5432871 5073597 359274 359274
5500 5432871 5073597 359274 359274
5510 5432871 5073597 359274 359274
5520 5432871 5073597 359274 359274
5530 5432871 5073597 359274 359274
5540 5432871 5073597 359274 359274
5550 5432871 5073597 359274 359274
5560 5432871 5073597 359274 359274
5570 5432871 5073597 359274 359274
5580 5432871 5073597 359274 359274
5590 5432871 5073597 359274 359274
5600 5432871 5073597 359274 359274
5610 5432871 5073597 359274 359274
5620 5432871 5073597 359274 359274
5630 5432871 5073597 359274 359274
5640 5432871 5073597 359274 359274
5650 5432871 5073597 359274 359274
5660 5432871 5073597 359274 359274
5670 5432871 5073597 359274 359274
5680 5432871 5073597 359274 359274
5690 5432871 5073597 359274 359274
5700 5432871 5073597 359274 359274
5710 5432871 5073597 359274 359274
5720 5432871 5073597 359274 359274
5730 5432871 5073597 359274 359274
5740 5432871 5073597 359274 359274
5750 5432871 5073597 359274 359274
5760 5432871 5073597 359274 359274
5770 5432871 5073597 359274 359274
5780 5432871 5073597 359274 359274
5790 5432871 5073597 359274 359274
5800 5432871 5073597 359274 359274
5810 5432871 5073597 359274 359274
5820 5432871 5073597 359274 359274
5830 5432871 5073597 359274 359274
5840 5432871 5073597 359274 359274
5850 5432871 5073597 359274 359274
5860 5432871 5073597 359274 359274
5870 5432871 5073597 359274 359274
5880 5432871 5073597 359274 359274
5890 5432871 5073597 359274 359274
5900 5432871 5073597 359274 359274
5910 5432871 5073597 359274 359274
5920 5432871 5073597 359274 359274
5930 5432871 5073597 359274 359274
5940 5432871 5073597 359274 359274
5950 5432871 5073597 359274 359274
5960 5432871 5073597 359274 359274
5970 5432871 5073597 359274 359274
5980 5432871 5073597 359274 359274
5990 5432871 5073597 359274 359274
6000 5432871 5073597 359274 359274
6010 5432871 5073597 359274 359274
6020 5432871 5073597 359274 359274
6030 5432871 5073597 359274 359274
6040 5432871 5073597 359274 359274
6050 5432871 5073597 359274 359274
6060 5432871 5073597 359274 359274
6070 5432871 5073597 359274 359274
6080 5432871 5073597 359274 359274
6090 5432871 5073597 359274 359274
6100 5432871 5073597 359274 359274
6110 5432871 5073597 359274 359274
6120 5432871 5073597 359274 359274
6130 5432871 5073597 359274 359274
6140 5432871 5073597 359274 359274
6150 5432871 5073597 359274 359274
6160 5432871 5073597 359274 359274
6170 5432871 5073597 359274 359274
6180 5432871 5073597 359274 359274
6190 5432871 5073597 359274 359274
6200 5432871 5073597 359274 359274
6210 5432871 5073597 359274 359274
6220 5432871 5073597 359274 359274
6230 5432871 5073597 359274 359274
6240 5432871 5073597 359274 359274
6250 5432871 5073597 359274 359274
6260 5432871 5073597 359274 359274
6270 5432871 5073597 359274 359274
6280 5432871 5073597 359274 359274
6290 5432871 5073597 359274 359274
6300 5432871 5073597 359274 359274
6310 5432871 5073597 359274 359274
6320 5432871 5073597 359274 359274
6330 5432871 5073597 359274 359274
6340 5432871 5073597 359274 359274
6350 5432871 5073597 359274 359274
6360 5432871 5073597 359274 359274
6370 5432871 5073597 359274 359274
6380 5432871 5073597 359274 359274
6390 5432871 5073597 359274 359274
6400 5432871 5073597 359274 359274
6410 5432871 5073597 359274 359274
6420 5432871 5073597 359274 359274
6430 5432871 5073597 359274 359274
6440 5432871 5073597 359274 359274
6450 5432871 5073597 359274 359274
6460 5432871 5073597 359274 359274
6470 5432871 5073597 359274 359274
6480 5432871 5073597 359274 359274
6490 5432871 5073597 359274 359274
6500 5432871 5073597 359274 359274
6510 5432871 5073597 359274 359274
6520 5432871 5073597 359274 359274
6530 5432871 5073597 359274 359274
6540 5432871 5073597 359274 359274
6550 5432871 5073597 359274 359274
6560 5432871 5073597 359274 359274
6570 5432871 5073597 359274 359274
6580 5432871 5073597 359274 359274
6590 5432871 5073597 359274 359274
6600 5432871 5073597 359274 359274
6610 5432871 5073597 359274 359274
