Optimal path [nodeId(time to the node):
36(0) -> 16(150) -> 22(111) -> 30(129) -> 45(135) -> 37(151) -> 5(132) -> 38(138) -> 6(121) -> 31(165) -> 0(129) -> 7(129) -> 23(146) -> 13(144) -> 2(144) -> 26(154) -> 20(144) -> 46(138) -> 21(151) -> 3(144) -> 18(151) -> 40(179) -> 35(143) -> 32(145) -> 29(147) -> 14(133) -> 49(137) -> 25(124) -> 24(139) -> 11(155) -> 10(117) -> 43(136) -> 19(133) -> 12(117) -> 28(136) -> 33(149) -> 41(117) -> 42(133) -> 48(120) -> 8(138) -> 17(149) -> 15(122) -> 1(141) -> 9(133) -> 27(140) -> 4(145) -> 34(137) -> 47(135) -> 44(146) -> 39(156)
Total time of delivery: 6808
5800 2653253 2415399 237854 237854
5810 2653253 2415399 237854 237854
5820 2653253 2415399 237854 237854
5830 2653253 2415399 237854 237854
5840 2653253 2415399 237854 237854
5850 2653253 2415399 237854 237854
5860 2653253 2415399 237854 237854
5870 2653253 2415399 237854 237854
5880 2653253 2415399 237854 237854
5890 2653253 2415399 237854 237854
5900 2653253 2415399 237854 237854
5910 2653253 2415399 237854 237854
5920 2653253 2415399 237854 237854
5930 2653253 2415399 237854 237854
5940 2653253 2415399 237854 237854
5950 2653253 2415399 237854 237854
5960 2653253 2415399 237854 237854
5970 2653253 2415399 237854 237854
5980 2653253 2415399 237854 237854
5990 2653253 2415399 237854 237854
6000 2653253 2415399 237854 237854
6010 2653253 2415399 237854 237854
6020 2653253 2415399 237854 237854
6030 2653253 2415399 237854 237854
6040 2653253 2415399 237854 237854
6050 2653253 2415399 237854 237854
6060 2653253 2415399 237854 237854
6070 2653253 2415399 237854 237854
6080 2653253 2415399 237854 237854
6090 2653253 2415399 237854 237854
6100 2653253 2415399 237854 237854
6110 2653253 2415399 237854 237854
6120 2653253 2415399 237854 237854
6130 2653253 2415399 237854 237854
6140 2653253 2415399 237854 237854
6150 2653253 2415399 237854 237854
6160 2653253 2415399 237854 237854
6170 2653253 2415399 237854 237854
6180 2653253 2415399 237854 237854
6190 2653253 2415399 237854 237854
6200 2653253 2415399 237854 237854
6210 2653253 2415399 237854 237854
6220 2653253 2415399 237854 237854
6230 2653253 2415399 237854 237854
6240 2653253 2415399 237854 237854
6250 2653253 2415399 237854 237854
6260 2653253 2415399 237854 237854
6270 2653253 2415399 237854 237854
6280 2653253 2415399 237854 237854
6290 2653253 2415399 237854 237854
6300 2653253 2415399 237854 237854
6310 2653253 2415399 237854 237854
6320 2653253 2415399 237854 237854
6330 2653253 2415399 237854 237854
6340 2653253 2415399 237854 237854
6350 2653253 2415399 237854 237854
6360 2653253 2415399 237854 237854
6370 2653253 2415399 237854 237854
6380 2653253 2415399 237854 237854
6390 2653253 2415399 237854 237854
6400 2653253 2415399 237854 237854
6410 2653253 2415399 237854 237854
6420 2653253 2415399 237854 237854
6430 2653253 2415399 237854 237854
6440 2653253 2415399 237854 237854
6450 2653253 2415399 237854 237854
6460 2653253 2415399 237854 237854
6470 2653253 2415399 237854 237854
6480 2653253 2415399 237854 237854
6490 2653253 2415399 237854 237854
6500 2653253 2415399 237854 237854
6510 2653253 2415399 237854 237854
6520 2653253 2415399 237854 237854
6530 2653253 2415399 237854 237854
6540 2653253 2415399 237854 237854
6550 2653253 2415399 237854 237854
6560 2653253 2415399 237854 237854
6570 2653253 2415399 237854 237854
6580 2653253 2415399 237854 237854
6590 2653253 2415399 237854 237854
6600 2653253 2415399 237854 237854
6610 2653253 2415399 237854 237854
6620 2653253 2415399 237854 237854
6630 2653253 2415399 237854 237854
6640 2653253 2415399 237854 237854
6650 2653253 2415399 237854 237854
6660 2653253 2415399 237854 237854
6670 2653253 2415399 237854 237854
6680 2653253 2415399 237854 237854
6690 2653253 2415399 237854 237854
6700 2653253 2415399 237854 237854
6710 2653253 2415399 237854 237854
6720 2653253 2415399 237854 237854
6730 2653253 2415399 237854 237854
6740 2653253 2415399 237854 237854
6750 2653253 2415399 237854 237854
6760 2653253 2415399 237854 237854
6770 2653253 2415399 237854 237854
6780 2653253 2415399 237854 237854
6790 2653253 2415399 237854 237854
6800 2653253 2415399 237854 237854

