Optimal path [nodeId(time to the node):
17(0) -> 75(132) -> 61(126) -> 72(140) -> 33(132) -> 19(142) -> 95(126) -> 54(115) -> 73(147) -> 81(132) -> 58(124) -> 53(128) -> 69(149) -> 35(132) -> 4(115) -> 14(141) -> 84(127) -> 0(138) -> 97(145) -> 77(143) -> 99(140) -> 45(133) -> 89(134) -> 74(137) -> 20(137) -> 40(144) -> 48(118) -> 50(138) -> 11(137) -> 32(136) -> 23(126) -> 56(114) -> 42(135) -> 5(130) -> 59(131) -> 38(118) -> 6(138) -> 1(160) -> 64(145) -> 41(135) -> 57(133) -> 10(134) -> 65(139) -> 55(145) -> 82(127) -> 63(134) -> 24(119) -> 13(125) -> 21(135) -> 62(121) -> 18(140) -> 86(130) -> 66(130) -> 39(147) -> 12(134) -> 92(146) -> 83(125) -> 2(157) -> 22(125) -> 90(124) -> 29(151) -> 68(131) -> 3(138) -> 8(140) -> 87(113) -> 76(129) -> 27(124) -> 44(132) -> 91(131) -> 49(135) -> 43(135) -> 85(121) -> 16(123) -> 30(126) -> 36(133) -> 71(127) -> 31(141) -> 98(126) -> 70(118) -> 94(144) -> 52(117) -> 46(133) -> 51(141) -> 37(137) -> 7(121) -> 67(124) -> 88(156) -> 79(129) -> 34(144) -> 60(130) -> 9(126) -> 26(137) -> 80(131) -> 78(133) -> 25(126) -> 47(148) -> 93(125) -> 15(140) -> 28(140) -> 96(129)
Total time of delivery: 13175
2710 5432871 5356265 76606 76606
2720 5432871 5356265 76606 76606
2730 5432871 5356265 76606 76606
2740 5432871 5356265 76606 76606
2750 5432871 5356265 76606 76606
2760 5432871 5356265 76606 76606
2770 5432871 5356265 76606 76606
2780 5432871 5356265 76606 76606
2790 5432871 5356265 76606 76606
2800 5432871 5356265 76606 76606
2810 5432871 5356265 76606 76606
2820 5432871 5356265 76606 76606
2830 5432871 5356265 76606 76606
2840 5432871 5356265 76606 76606
2850 5432871 5356265 76606 76606
2860 5432871 5356265 76606 76606
2870 5432871 5356265 76606 76606
2880 5432871 5356265 76606 76606
2890 5432871 5356265 76606 76606
2900 5432871 5356265 76606 76606
2910 5432871 5356265 76606 76606
2920 5432871 5356265 76606 76606
2930 5432871 5356265 76606 76606
2940 5432871 5356265 76606 76606
2950 5432871 5356265 76606 76606
2960 5432871 5356265 76606 76606
2970 5432871 5356265 76606 76606
2980 5432871 5356265 76606 76606
2990 5432871 5356265 76606 76606
3000 5432871 5356265 76606 76606
3010 5432871 5356265 76606 76606
3020 5432871 5356265 76606 76606
3030 5432871 5356265 76606 76606
3040 5432871 5356265 76606 76606
3050 5432871 5356265 76606 76606
3060 5432871 5356265 76606 76606
3070 5432871 5356265 76606 76606
3080 5432871 5356265 76606 76606
3090 5432871 5356265 76606 76606
3100 5432871 5356265 76606 76606
3110 5432871 5356265 76606 76606
3120 5432871 5356265 76606 76606
3130 5432871 5356265 76606 76606
3140 5432871 5356265 76606 76606
3150 5432871 5356265 76606 76606
3160 5432871 5356265 76606 76606
3170 5432871 5356265 76606 76606
3180 5432871 5356265 76606 76606
3190 5432871 5356265 76606 76606
3200 5432871 5356265 76606 76606
3210 5432871 5356265 76606 76606
3220 5432871 5356265 76606 76606
3230 5432871 5356265 76606 76606
3240 5432871 5356265 76606 76606
3250 5432871 5356265 76606 76606
3260 5432871 5356265 76606 76606
3270 5432871 5356265 76606 76606
3280 5432871 5356265 76606 76606
3290 5432871 5356265 76606 76606
3300 5432871 5356265 76606 76606
3310 5432871 5356265 76606 76606
3320 5432871 5356265 76606 76606
3330 5432871 5356265 76606 76606
3340 5432871 5356265 76606 76606
3350 5432871 5356265 76606 76606
3360 5432871 5356265 76606 76606
3370 5432871 5356265 76606 76606
3380 5432871 5356265 76606 76606
3390 5432871 5356265 76606 76606
3400 5432871 5356265 76606 76606
3410 5432871 5356265 76606 76606
3420 5432871 5356265 76606 76606
3430 5432871 5356265 76606 76606
3440 5432871 5356265 76606 76606
3450 5432871 5356265 76606 76606
3460 5432871 5356265 76606 76606
3470 5432871 5356265 76606 76606
3480 5432871 5356265 76606 76606
3490 5432871 5356265 76606 76606
3500 5432871 5356265 76606 76606
3510 5432871 5356265 76606 76606
3520 5432871 5356265 76606 76606
3530 5432871 5356265 76606 76606
3540 5432871 5356265 76606 76606
3550 5432871 5356265 76606 76606
3560 5432871 5356265 76606 76606
3570 5432871 5356265 76606 76606
3580 5432871 5356265 76606 76606
3590 5432871 5356265 76606 76606
3600 5432871 5356265 76606 76606
3610 5432871 5356265 76606 76606
3620 5432871 5356265 76606 76606
3630 5432871 5356265 76606 76606
3640 5432871 5356265 76606 76606
3650 5432871 5356265 76606 76606
3660 5432871 5356265 76606 76606
3670 5432871 5356265 76606 76606
3680 5432871 5356265 76606 76606
3690 5432871 5356265 76606 76606
3700 5432871 5356265 76606 76606
3710 5432871 5356265 76606 76606
3720 5432871 5356265 76606 76606
3730 5432871 5356265 76606 76606
3740 5432871 5356265 76606 76606
3750 5432871 5356265 76606 76606
3760 5432871 5356265 76606 76606
3770 5432871 5356265 76606 76606
3780 5432871 5356265 76606 76606
3790 5432871 5356265 76606 76606
3800 5432871 5356265 76606 76606
3810 5432871 5356265 76606 76606
3820 5432871 5356265 76606 76606
3830 5432871 5356265 76606 76606
3840 5432871 5356265 76606 76606
3850 5432871 5356265 76606 76606
3860 5432871 5356265 76606 76606
3870 5432871 5356265 76606 76606
3880 5432871 5356265 76606 76606
3890 5432871 5356265 76606 76606
3900 5432871 5356265 76606 76606
3910 5432871 5356265 76606 76606
3920 5432871 5356265 76606 76606
3930 5432871 5356265 76606 76606
3940 5432871 5356265 76606 76606
3950 5432871 5356265 76606 76606
3960 5432871 5356265 76606 76606
3970 5432871 5356265 76606 76606
3980 5432871 5356265 76606 76606
3990 5432871 5356265 76606 76606
4000 5432871 5356265 76606 76606
4010 5432871 5356265 76606 76606
4020 5432871 5356265 76606 76606
4030 5432871 5356265 76606 76606
4040 5432871 5356265 76606 76606
4050 5432871 5356265 76606 76606
4060 5432871 5356265 76606 76606
4070 5432871 5356265 76606 76606
4080 5432871 5356265 76606 76606
4090 5432871 5356265 76606 76606
4100 5432871 5356265 76606 76606
4110 5432871 5356265 76606 76606
4120 5432871 5356265 76606 76606
4130 5432871 5356265 76606 76606
4140 5432871 5356265 76606 76606
4150 5432871 5356265 76606 76606
4160 5432871 5356265 76606 76606
4170 5432871 5356265 76606 76606
4180 5432871 5356265 76606 76606
4190 5432871 5356265 76606 76606
4200 5432871 5356265 76606 76606
4210 5432871 5356265 76606 76606
4220 5432871 5356265 76606 76606
4230 5432871 5356265 76606 76606
4240 5432871 5356265 76606 76606
4250 5432871 5356265 76606 76606
4260 5432871 5356265 76606 76606
4270 5432871 5356265 76606 76606
4280 5432871 5356265 76606 76606
4290 5432871 5356265 76606 76606
4300 5432871 5356265 76606 76606
4310 5432871 5356265 76606 76606
4320 5432871 5356265 76606 76606
4330 5432871 5356265 76606 76606
4340 5432871 5356265 76606 76606
4350 5432871 5356265 76606 76606
4360 5432871 5356265 76606 76606
4370 5432871 5356265 76606 76606
4380 5432871 5356265 76606 76606
4390 5432871 5356265 76606 76606
4400 5432871 5356265 76606 76606
4410 5432871 5356265 76606 76606
4420 5432871 5356265 76606 76606
4430 5432871 5356265 76606 76606
4440 5432871 5356265 76606 76606
4450 5432871 5356265 76606 76606
4460 5432871 5356265 76606 76606
4470 5432871 5356265 76606 76606
4480 5432871 5356265 76606 76606
4490 5432871 5356265 76606 76606
4500 5432871 5356265 76606 76606
4510 5432871 5356265 76606 76606
4520 5432871 5356265 76606 76606
4530 5432871 5356265 76606 76606
4540 5432871 5356265 76606 76606
4550 5432871 5356265 76606 76606
4560 5432871 5356265 76606 76606
4570 5432871 5356265 76606 76606
4580 5432871 5356265 76606 76606
4590 5432871 5356265 76606 76606
4600 5432871 5356265 76606 76606
4610 5432871 5356265 76606 76606
4620 5432871 5356265 76606 76606
4630 5432871 5356265 76606 76606
4640 5432871 5356265 76606 76606
4650 5432871 5356265 76606 76606
4660 5432871 5356265 76606 76606
4670 5432871 5356265 76606 76606
4680 5432871 5356265 76606 76606
4690 5432871 5356265 76606 76606
4700 5432871 5356265 76606 76606
4710 5432871 5356265 76606 76606
4720 5432871 5356265 76606 76606
4730 5432871 5356265 76606 76606
4740 5432871 5356265 76606 76606
4750 5432871 5356265 76606 76606
4760 5432871 5356265 76606 76606
4770 5432871 5356265 76606 76606
4780 5432871 5356265 76606 76606
4790 5432871 5356265 76606 76606
4800 5432871 5356265 76606 76606
4810 5432871 5356265 76606 76606
4820 5432871 5356265 76606 76606
4830 5432871 5356265 76606 76606
4840 5432871 5356265 76606 76606
4850 5432871 5356265 76606 76606
4860 5432871 5356265 76606 76606
4870 5432871 5356265 76606 76606
4880 5432871 5356265 76606 76606
4890 5432871 5356265 76606 76606
4900 5432871 5356265 76606 76606
4910 5432871 5356265 76606 76606
4920 5432871 5356265 76606 76606
4930 5432871 5356265 76606 76606
4940 5432871 5356265 76606 76606
4950 5432871 5356265 76606 76606
4960 5432871 5356265 76606 76606
4970 5432871 5356265 76606 76606
4980 5432871 5356265 76606 76606
4990 5432871 5356265 76606 76606
5000 5432871 5356265 76606 76606
5010 5432871 5356265 76606 76606
5020 5432871 5356265 76606 76606
5030 5432871 5356265 76606 76606
5040 5432871 5356265 76606 76606
5050 5432871 5356265 76606 76606
5060 5432871 5356265 76606 76606
5070 5432871 5356265 76606 76606
5080 5432871 5356265 76606 76606
5090 5432871 5356265 76606 76606
5100 5432871 5356265 76606 76606
5110 5432871 5356265 76606 76606
5120 5432871 5356265 76606 76606
5130 5432871 5356265 76606 76606
5140 5432871 5356265 76606 76606
5150 5432871 5356265 76606 76606
5160 5432871 5356265 76606 76606
5170 5432871 5356265 76606 76606
5180 5432871 5356265 76606 76606
5190 5432871 5356265 76606 76606
5200 5432871 5356265 76606 76606
5210 5432871 5356265 76606 76606
5220 5432871 5356265 76606 76606
5230 5432871 5356265 76606 76606
5240 5432871 5356265 76606 76606
5250 5432871 5356265 76606 76606
5260 5432871 5356265 76606 76606
5270 5432871 5356265 76606 76606
5280 5432871 5356265 76606 76606
5290 5432871 5356265 76606 76606
5300 5432871 5356265 76606 76606
5310 5432871 5356265 76606 76606
5320 5432871 5356265 76606 76606
5330 5432871 5356265 76606 76606
5340 5432871 5356265 76606 76606
5350 5432871 5356265 76606 76606
5360 5432871 5356265 76606 76606
5370 5432871 5356265 76606 76606
5380 5432871 5356265 76606 76606
5390 5432871 5356265 76606 76606
5400 5432871 5356265 76606 76606
5410 5432871 5356265 76606 76606
5420 5432871 5356265 76606 76606
5430 5432871 5356265 76606 76606
5440 5432871 5356265 76606 76606
5450 5432871 5356265 76606 76606
5460 5432871 5356265 76606 76606
5470 5432871 5356265 76606 76606
5480 5432871 5356265 76606 76606
5490 5432871 5356265 76606 76606
5500 5432871 5356265 76606 76606
5510 5432871 5356265 76606 76606
5520 5432871 5356265 76606 76606
5530 5432871 5356265 76606 76606
5540 5432871 5356265 76606 76606
5550 5432871 5356265 76606 76606
5560 5432871 5356265 76606 76606
5570 5432871 5356265 76606 76606
5580 5432871 5356265 76606 76606
5590 5432871 5356265 76606 76606
5600 5432871 5356265 76606 76606
5610 5432871 5356265 76606 76606
5620 5432871 5356265 76606 76606
5630 5432871 5356265 76606 76606
5640 5432871 5356265 76606 76606
5650 5432871 5356265 76606 76606
5660 5432871 5356265 76606 76606
5670 5432871 5356265 76606 76606
5680 5432871 5356265 76606 76606
5690 5432871 5356265 76606 76606
5700 5432871 5356265 76606 76606
5710 5432871 5356265 76606 76606
5720 5432871 5356265 76606 76606
5730 5432871 5356265 76606 76606
5740 5432871 5356265 76606 76606
5750 5432871 5356265 76606 76606
5760 5432871 5356265 76606 76606
5770 5432871 5356265 76606 76606
5780 5432871 5356265 76606 76606
5790 5432871 5356265 76606 76606
5800 5432871 5356265 76606 76606
5810 5432871 5356265 76606 76606
5820 5432871 5356265 76606 76606
5830 5432871 5356265 76606 76606
5840 5432871 5356265 76606 76606
5850 5432871 5356265 76606 76606
5860 5432871 5356265 76606 76606
5870 5432871 5356265 76606 76606
5880 5432871 5356265 76606 76606
5890 5432871 5356265 76606 76606
5900 5432871 5356265 76606 76606
5910 5432871 5356265 76606 76606
5920 5432871 5356265 76606 76606
5930 5432871 5356265 76606 76606
5940 5432871 5356265 76606 76606
5950 5432871 5356265 76606 76606
5960 5432871 5356265 76606 76606
5970 5432871 5356265 76606 76606
5980 5432871 5356265 76606 76606
5990 5432871 5356265 76606 76606
6000 5432871 5356265 76606 76606
6010 5432871 5356265 76606 76606
6020 5432871 5356265 76606 76606
6030 5432871 5356265 76606 76606
6040 5432871 5356265 76606 76606
6050 5432871 5356265 76606 76606
6060 5432871 5356265 76606 76606
6070 5432871 5356265 76606 76606
6080 5432871 5356265 76606 76606
6090 5432871 5356265 76606 76606
6100 5432871 5356265 76606 76606
6110 5432871 5356265 76606 76606
6120 5432871 5356265 76606 76606
6130 5432871 5356265 76606 76606
6140 5432871 5356265 76606 76606
6150 5432871 5356265 76606 76606
6160 5432871 5356265 76606 76606
6170 5432871 5356265 76606 76606
6180 5432871 5356265 76606 76606
6190 5432871 5356265 76606 76606
6200 5432871 5356265 76606 76606
6210 5432871 5356265 76606 76606
6220 5432871 5356265 76606 76606
6230 5432871 5356265 76606 76606
6240 5432871 5356265 76606 76606
6250 5432871 5356265 76606 76606
6260 5432871 5356265 76606 76606
6270 5432871 5356265 76606 76606
6280 5432871 5356265 76606 76606
6290 5432871 5356265 76606 76606
6300 5432871 5356265 76606 76606
6310 5432871 5356265 76606 76606
6320 5432871 5356265 76606 76606
6330 5432871 5356265 76606 76606
6340 5432871 5356265 76606 76606
6350 5432871 5356265 76606 76606
6360 5432871 5356265 76606 76606
6370 5432871 5356265 76606 76606
6380 5432871 5356265 76606 76606
6390 5432871 5356265 76606 76606
6400 5432871 5356265 76606 76606
6410 5432871 5356265 76606 76606
6420 5432871 5356265 76606 76606
6430 5432871 5356265 76606 76606
6440 5432871 5356265 76606 76606
6450 5432871 5356265 76606 76606
6460 5432871 5356265 76606 76606
6470 5432871 5356265 76606 76606
6480 5432871 5356265 76606 76606
6490 5432871 5356265 76606 76606
6500 5432871 5356265 76606 76606
6510 5432871 5356265 76606 76606
6520 5432871 5356265 76606 76606
6530 5432871 5356265 76606 76606
6540 5432871 5356265 76606 76606
6550 5432871 5356265 76606 76606
6560 5432871 5356265 76606 76606
6570 5432871 5356265 76606 76606
6580 5432871 5356265 76606 76606
6590 5432871 5356265 76606 76606
6600 5432871 5356265 76606 76606
6610 5432871 5356265 76606 76606
