Optimal path [nodeId(time to the node):
17(0) -> 51(126) -> 47(134) -> 97(136) -> 60(109) -> 10(134) -> 27(113) -> 41(118) -> 32(133) -> 39(112) -> 54(126) -> 64(126) -> 66(131) -> 42(115) -> 83(122) -> 68(118) -> 0(101) -> 56(123) -> 19(139) -> 37(130) -> 46(147) -> 21(129) -> 36(111) -> 55(137) -> 43(135) -> 65(135) -> 94(141) -> 2(137) -> 90(135) -> 81(115) -> 44(137) -> 99(117) -> 86(117) -> 92(127) -> 23(140) -> 29(129) -> 63(138) -> 76(127) -> 77(117) -> 85(131) -> 40(137) -> 75(137) -> 50(137) -> 5(135) -> 13(138) -> 38(121) -> 88(138) -> 7(116) -> 84(129) -> 98(118) -> 30(133) -> 35(115) -> 22(122) -> 33(108) -> 74(109) -> 80(131) -> 87(131) -> 34(110) -> 78(120) -> 57(122) -> 73(127) -> 58(126) -> 14(124) -> 52(133) -> 70(140) -> 79(130) -> 67(127) -> 11(118) -> 93(128) -> 82(124) -> 9(127) -> 18(121) -> 24(117) -> 16(126) -> 15(128) -> 62(129) -> 4(124) -> 72(126) -> 25(115) -> 6(115) -> 26(132) -> 8(103) -> 31(115) -> 96(141) -> 59(132) -> 89(122) -> 69(121) -> 3(130) -> 12(125) -> 49(133) -> 28(122) -> 48(126) -> 45(125) -> 71(139) -> 1(128) -> 95(132) -> 20(143) -> 53(131) -> 91(117) -> 61(142)
Total time of delivery: 12519
1450 5432871 4796618 636253 636253
1460 5432871 4796618 636253 636253
1470 5432871 4796618 636253 636253
1480 5432871 4796618 636253 636253
1490 5432871 4796618 636253 636253
1500 5432871 4796618 636253 636253
1510 5432871 4796618 636253 636253
1520 5432871 4796618 636253 636253
1530 5432871 4796618 636253 636253
1540 5432871 4796618 636253 636253
1550 5432871 4796618 636253 636253
1560 5432871 4796618 636253 636253
1570 5432871 4796618 636253 636253
1580 5432871 4796618 636253 636253
1590 5432871 4796618 636253 636253
1600 5432871 4796618 636253 636253
1610 5432871 4796618 636253 636253
1620 5432871 4796618 636253 636253
1630 5432871 4796618 636253 636253
1640 5432871 4796618 636253 636253
1650 5432871 4796618 636253 636253
1660 5432871 4796618 636253 636253
1670 5432871 4796618 636253 636253
1680 5432871 4796618 636253 636253
1690 5432871 4796618 636253 636253
1700 5432871 4796618 636253 636253
1710 5432871 4796618 636253 636253
1720 5432871 4796618 636253 636253
1730 5432871 4796618 636253 636253
1740 5432871 4796618 636253 636253
1750 5432871 4796618 636253 636253
1760 5432871 4796618 636253 636253
1770 5432871 4796618 636253 636253
1780 5432871 4796618 636253 636253
1790 5432871 4796618 636253 636253
1800 5432871 4796618 636253 636253
1810 5432871 4796618 636253 636253
1820 5432871 4796618 636253 636253
1830 5432871 4796618 636253 636253
1840 5432871 4796618 636253 636253
1850 5432871 4796618 636253 636253
1860 5432871 4796618 636253 636253
1870 5432871 4796618 636253 636253
1880 5432871 4796618 636253 636253
1890 5432871 4796618 636253 636253
1900 5432871 4796618 636253 636253
1910 5432871 4796618 636253 636253
1920 5432871 4796618 636253 636253
1930 5432871 4796618 636253 636253
1940 5432871 4796618 636253 636253
1950 5432871 4796618 636253 636253
1960 5432871 4796618 636253 636253
1970 5432871 4796618 636253 636253
1980 5432871 4796618 636253 636253
1990 5432871 4796618 636253 636253
2000 5432871 4796618 636253 636253
2010 5432871 4796618 636253 636253
2020 5432871 4796618 636253 636253
2030 5432871 4796618 636253 636253
2040 5432871 4796618 636253 636253
2050 5432871 4796618 636253 636253
2060 5432871 4796618 636253 636253
2070 5432871 4796618 636253 636253
2080 5432871 4796618 636253 636253
2090 5432871 4796618 636253 636253
2100 5432871 4796618 636253 636253
2110 5432871 4796618 636253 636253
2120 5432871 4796618 636253 636253
2130 5432871 4796618 636253 636253
2140 5432871 4796618 636253 636253
2150 5432871 4796618 636253 636253
2160 5432871 4796618 636253 636253
2170 5432871 4796618 636253 636253
2180 5432871 4796618 636253 636253
2190 5432871 4796618 636253 636253
2200 5432871 4796618 636253 636253
2210 5432871 4796618 636253 636253
2220 5432871 4796618 636253 636253
2230 5432871 4796618 636253 636253
2240 5432871 4796618 636253 636253
2250 5432871 4796618 636253 636253
2260 5432871 4796618 636253 636253
2270 5432871 4796618 636253 636253
2280 5432871 4796618 636253 636253
2290 5432871 4796618 636253 636253
2300 5432871 4796618 636253 636253
2310 5432871 4796618 636253 636253
2320 5432871 4796618 636253 636253
2330 5432871 4796618 636253 636253
2340 5432871 4796618 636253 636253
2350 5432871 4796618 636253 636253
2360 5432871 4796618 636253 636253
2370 5432871 4796618 636253 636253
2380 5432871 4796618 636253 636253
2390 5432871 4796618 636253 636253
2400 5432871 4796618 636253 636253
2410 5432871 4796618 636253 636253
2420 5432871 4796618 636253 636253
2430 5432871 4796618 636253 636253
2440 5432871 4796618 636253 636253
2450 5432871 4796618 636253 636253
2460 5432871 4796618 636253 636253
2470 5432871 4796618 636253 636253
2480 5432871 4796618 636253 636253
2490 5432871 4796618 636253 636253
2500 5432871 4796618 636253 636253
2510 5432871 4796618 636253 636253
2520 5432871 4796618 636253 636253
2530 5432871 4796618 636253 636253
2540 5432871 4796618 636253 636253
2550 5432871 4796618 636253 636253
2560 5432871 4796618 636253 636253
2570 5432871 4796618 636253 636253
2580 5432871 4796618 636253 636253
2590 5432871 4796618 636253 636253
2600 5432871 4796618 636253 636253
2610 5432871 4796618 636253 636253
2620 5432871 4796618 636253 636253
2630 5432871 4796618 636253 636253
2640 5432871 4796618 636253 636253
2650 5432871 4796618 636253 636253
2660 5432871 4796618 636253 636253
2670 5432871 4796618 636253 636253
2680 5432871 4796618 636253 636253
2690 5432871 4796618 636253 636253
2700 5432871 4796618 636253 636253
2710 5432871 4796618 636253 636253
2720 5432871 4796618 636253 636253
2730 5432871 4796618 636253 636253
2740 5432871 4796618 636253 636253
2750 5432871 4796618 636253 636253
2760 5432871 4796618 636253 636253
2770 5432871 4796618 636253 636253
2780 5432871 4796618 636253 636253
2790 5432871 4796618 636253 636253
2800 5432871 4796618 636253 636253
2810 5432871 4796618 636253 636253
2820 5432871 4796618 636253 636253
2830 5432871 4796618 636253 636253
2840 5432871 4796618 636253 636253
2850 5432871 4796618 636253 636253
2860 5432871 4796618 636253 636253
2870 5432871 4796618 636253 636253
2880 5432871 4796618 636253 636253
2890 5432871 4796618 636253 636253
2900 5432871 4796618 636253 636253
2910 5432871 4796618 636253 636253
2920 5432871 4796618 636253 636253
2930 5432871 4796618 636253 636253
2940 5432871 4796618 636253 636253
2950 5432871 4796618 636253 636253
2960 5432871 4796618 636253 636253
2970 5432871 4796618 636253 636253
2980 5432871 4796618 636253 636253
2990 5432871 4796618 636253 636253
3000 5432871 4796618 636253 636253
3010 5432871 4796618 636253 636253
3020 5432871 4796618 636253 636253
3030 5432871 4796618 636253 636253
3040 5432871 4796618 636253 636253
3050 5432871 4796618 636253 636253
3060 5432871 4796618 636253 636253
3070 5432871 4796618 636253 636253
3080 5432871 4796618 636253 636253
3090 5432871 4796618 636253 636253
3100 5432871 4796618 636253 636253
3110 5432871 4796618 636253 636253
3120 5432871 4796618 636253 636253
3130 5432871 4796618 636253 636253
3140 5432871 4796618 636253 636253
3150 5432871 4796618 636253 636253
3160 5432871 4796618 636253 636253
3170 5432871 4796618 636253 636253
3180 5432871 4796618 636253 636253
3190 5432871 4796618 636253 636253
3200 5432871 4796618 636253 636253
3210 5432871 4796618 636253 636253
3220 5432871 4796618 636253 636253
3230 5432871 4796618 636253 636253
3240 5432871 4796618 636253 636253
3250 5432871 4796618 636253 636253
3260 5432871 4796618 636253 636253
3270 5432871 4796618 636253 636253
3280 5432871 4796618 636253 636253
3290 5432871 4796618 636253 636253
3300 5432871 4796618 636253 636253
3310 5432871 4796618 636253 636253
3320 5432871 4796618 636253 636253
3330 5432871 4796618 636253 636253
3340 5432871 4796618 636253 636253
3350 5432871 4796618 636253 636253
3360 5432871 4796618 636253 636253
3370 5432871 4796618 636253 636253
3380 5432871 4796618 636253 636253
3390 5432871 4796618 636253 636253
3400 5432871 4796618 636253 636253
3410 5432871 4796618 636253 636253
3420 5432871 4796618 636253 636253
3430 5432871 4796618 636253 636253
3440 5432871 4796618 636253 636253
3450 5432871 4796618 636253 636253
3460 5432871 4796618 636253 636253
3470 5432871 4796618 636253 636253
3480 5432871 4796618 636253 636253
3490 5432871 4796618 636253 636253
3500 5432871 4796618 636253 636253
3510 5432871 4796618 636253 636253
3520 5432871 4796618 636253 636253
3530 5432871 4796618 636253 636253
3540 5432871 4796618 636253 636253
3550 5432871 4796618 636253 636253
3560 5432871 4796618 636253 636253
3570 5432871 4796618 636253 636253
3580 5432871 4796618 636253 636253
3590 5432871 4796618 636253 636253
3600 5432871 4796618 636253 636253
3610 5432871 4796618 636253 636253
3620 5432871 4796618 636253 636253
3630 5432871 4796618 636253 636253
3640 5432871 4796618 636253 636253
3650 5432871 4796618 636253 636253
3660 5432871 4796618 636253 636253
3670 5432871 4796618 636253 636253
3680 5432871 4796618 636253 636253
3690 5432871 4796618 636253 636253
3700 5432871 4796618 636253 636253
3710 5432871 4796618 636253 636253
3720 5432871 4796618 636253 636253
3730 5432871 4796618 636253 636253
3740 5432871 4796618 636253 636253
3750 5432871 4796618 636253 636253
3760 5432871 4796618 636253 636253
3770 5432871 4796618 636253 636253
3780 5432871 4796618 636253 636253
3790 5432871 4796618 636253 636253
3800 5432871 4796618 636253 636253
3810 5432871 4796618 636253 636253
3820 5432871 4796618 636253 636253
3830 5432871 4796618 636253 636253
3840 5432871 4796618 636253 636253
3850 5432871 4796618 636253 636253
3860 5432871 4796618 636253 636253
3870 5432871 4796618 636253 636253
3880 5432871 4796618 636253 636253
3890 5432871 4796618 636253 636253
3900 5432871 4796618 636253 636253
3910 5432871 4796618 636253 636253
3920 5432871 4796618 636253 636253
3930 5432871 4796618 636253 636253
3940 5432871 4796618 636253 636253
3950 5432871 4796618 636253 636253
3960 5432871 4796618 636253 636253
3970 5432871 4796618 636253 636253
3980 5432871 4796618 636253 636253
3990 5432871 4796618 636253 636253
4000 5432871 4796618 636253 636253
4010 5432871 4796618 636253 636253
4020 5432871 4796618 636253 636253
4030 5432871 4796618 636253 636253
4040 5432871 4796618 636253 636253
4050 5432871 4796618 636253 636253
4060 5432871 4796618 636253 636253
4070 5432871 4796618 636253 636253
4080 5432871 4796618 636253 636253
4090 5432871 4796618 636253 636253
4100 5432871 4796618 636253 636253
4110 5432871 4796618 636253 636253
4120 5432871 4796618 636253 636253
4130 5432871 4796618 636253 636253
4140 5432871 4796618 636253 636253
4150 5432871 4796618 636253 636253
4160 5432871 4796618 636253 636253
4170 5432871 4796618 636253 636253
4180 5432871 4796618 636253 636253
4190 5432871 4796618 636253 636253
4200 5432871 4796618 636253 636253
4210 5432871 4796618 636253 636253
4220 5432871 4796618 636253 636253
4230 5432871 4796618 636253 636253
4240 5432871 4796618 636253 636253
4250 5432871 4796618 636253 636253
4260 5432871 4796618 636253 636253
4270 5432871 4796618 636253 636253
4280 5432871 4796618 636253 636253
4290 5432871 4796618 636253 636253
4300 5432871 4796618 636253 636253
4310 5432871 4796618 636253 636253
4320 5432871 4796618 636253 636253
4330 5432871 4796618 636253 636253
4340 5432871 4796618 636253 636253
4350 5432871 4796618 636253 636253
4360 5432871 4796618 636253 636253
4370 5432871 4796618 636253 636253
4380 5432871 4796618 636253 636253
4390 5432871 4796618 636253 636253
4400 5432871 4796618 636253 636253
4410 5432871 4796618 636253 636253
4420 5432871 4796618 636253 636253
4430 5432871 4796618 636253 636253
4440 5432871 4796618 636253 636253
4450 5432871 4796618 636253 636253
4460 5432871 4796618 636253 636253
4470 5432871 4796618 636253 636253
4480 5432871 4796618 636253 636253
4490 5432871 4796618 636253 636253
4500 5432871 4796618 636253 636253
4510 5432871 4796618 636253 636253
4520 5432871 4796618 636253 636253
4530 5432871 4796618 636253 636253
4540 5432871 4796618 636253 636253
4550 5432871 4796618 636253 636253
4560 5432871 4796618 636253 636253
4570 5432871 4796618 636253 636253
4580 5432871 4796618 636253 636253
4590 5432871 4796618 636253 636253
4600 5432871 4796618 636253 636253
4610 5432871 4796618 636253 636253
4620 5432871 4796618 636253 636253
4630 5432871 4796618 636253 636253
4640 5432871 4796618 636253 636253
4650 5432871 4796618 636253 636253
4660 5432871 4796618 636253 636253
4670 5432871 4796618 636253 636253
4680 5432871 4796618 636253 636253
4690 5432871 4796618 636253 636253
4700 5432871 4796618 636253 636253
4710 5432871 4796618 636253 636253
4720 5432871 4796618 636253 636253
4730 5432871 4796618 636253 636253
4740 5432871 4796618 636253 636253
4750 5432871 4796618 636253 636253
4760 5432871 4796618 636253 636253
4770 5432871 4796618 636253 636253
4780 5432871 4796618 636253 636253
4790 5432871 4796618 636253 636253
4800 5432871 4796618 636253 636253
4810 5432871 4796618 636253 636253
4820 5432871 4796618 636253 636253
4830 5432871 4796618 636253 636253
4840 5432871 4796618 636253 636253
4850 5432871 4796618 636253 636253
4860 5432871 4796618 636253 636253
4870 5432871 4796618 636253 636253
4880 5432871 4796618 636253 636253
4890 5432871 4796618 636253 636253
4900 5432871 4796618 636253 636253
4910 5432871 4796618 636253 636253
4920 5432871 4796618 636253 636253
4930 5432871 4796618 636253 636253
4940 5432871 4796618 636253 636253
4950 5432871 4796618 636253 636253
4960 5432871 4796618 636253 636253
4970 5432871 4796618 636253 636253
4980 5432871 4796618 636253 636253
4990 5432871 4796618 636253 636253
5000 5432871 4796618 636253 636253
5010 5432871 4796618 636253 636253
5020 5432871 4796618 636253 636253
5030 5432871 4796618 636253 636253
5040 5432871 4796618 636253 636253
5050 5432871 4796618 636253 636253
5060 5432871 4796618 636253 636253
5070 5432871 4796618 636253 636253
5080 5432871 4796618 636253 636253
5090 5432871 4796618 636253 636253
5100 5432871 4796618 636253 636253
5110 5432871 4796618 636253 636253
5120 5432871 4796618 636253 636253
5130 5432871 4796618 636253 636253
5140 5432871 4796618 636253 636253
5150 5432871 4796618 636253 636253
5160 5432871 4796618 636253 636253
5170 5432871 4796618 636253 636253
5180 5432871 4796618 636253 636253
5190 5432871 4796618 636253 636253
5200 5432871 4796618 636253 636253
5210 5432871 4796618 636253 636253
5220 5432871 4796618 636253 636253
5230 5432871 4796618 636253 636253
5240 5432871 4796618 636253 636253
5250 5432871 4796618 636253 636253
5260 5432871 4796618 636253 636253
5270 5432871 4796618 636253 636253
5280 5432871 4796618 636253 636253
5290 5432871 4796618 636253 636253
5300 5432871 4796618 636253 636253
5310 5432871 4796618 636253 636253
5320 5432871 4796618 636253 636253
5330 5432871 4796618 636253 636253
5340 5432871 4796618 636253 636253
5350 5432871 4796618 636253 636253
5360 5432871 4796618 636253 636253
5370 5432871 4796618 636253 636253
5380 5432871 4796618 636253 636253
5390 5432871 4796618 636253 636253
5400 5432871 4796618 636253 636253
5410 5432871 4796618 636253 636253
5420 5432871 4796618 636253 636253
5430 5432871 4796618 636253 636253
5440 5432871 4796618 636253 636253
5450 5432871 4796618 636253 636253
5460 5432871 4796618 636253 636253
5470 5432871 4796618 636253 636253
5480 5432871 4796618 636253 636253
5490 5432871 4796618 636253 636253
5500 5432871 4796618 636253 636253
5510 5432871 4796618 636253 636253
5520 5432871 4796618 636253 636253
5530 5432871 4796618 636253 636253
5540 5432871 4796618 636253 636253
5550 5432871 4796618 636253 636253
5560 5432871 4796618 636253 636253
5570 5432871 4796618 636253 636253
5580 5432871 4796618 636253 636253
5590 5432871 4796618 636253 636253
5600 5432871 4796618 636253 636253
5610 5432871 4796618 636253 636253
5620 5432871 4796618 636253 636253
5630 5432871 4796618 636253 636253
5640 5432871 4796618 636253 636253
5650 5432871 4796618 636253 636253
5660 5432871 4796618 636253 636253
5670 5432871 4796618 636253 636253
5680 5432871 4796618 636253 636253
5690 5432871 4796618 636253 636253
5700 5432871 4796618 636253 636253
5710 5432871 4796618 636253 636253
5720 5432871 4796618 636253 636253
5730 5432871 4796618 636253 636253
5740 5432871 4796618 636253 636253
5750 5432871 4796618 636253 636253
5760 5432871 4796618 636253 636253
5770 5432871 4796618 636253 636253
5780 5432871 4796618 636253 636253
5790 5432871 4796618 636253 636253
5800 5432871 4796618 636253 636253
5810 5432871 4796618 636253 636253
5820 5432871 4796618 636253 636253
5830 5432871 4796618 636253 636253
5840 5432871 4796618 636253 636253
5850 5432871 4796618 636253 636253
5860 5432871 4796618 636253 636253
5870 5432871 4796618 636253 636253
5880 5432871 4796618 636253 636253
5890 5432871 4796618 636253 636253
5900 5432871 4796618 636253 636253
5910 5432871 4796618 636253 636253
5920 5432871 4796618 636253 636253
5930 5432871 4796618 636253 636253
5940 5432871 4796618 636253 636253
5950 5432871 4796618 636253 636253
5960 5432871 4796618 636253 636253
5970 5432871 4796618 636253 636253
5980 5432871 4796618 636253 636253
5990 5432871 4796618 636253 636253
6000 5432871 4796618 636253 636253
6010 5432871 4796618 636253 636253
6020 5432871 4796618 636253 636253
6030 5432871 4796618 636253 636253
6040 5432871 4796618 636253 636253
6050 5432871 4796618 636253 636253
6060 5432871 4796618 636253 636253
6070 5432871 4796618 636253 636253
6080 5432871 4796618 636253 636253
6090 5432871 4796618 636253 636253
6100 5432871 4796618 636253 636253
6110 5432871 4796618 636253 636253
6120 5432871 4796618 636253 636253
6130 5432871 4796618 636253 636253
6140 5432871 4796618 636253 636253
6150 5432871 4796618 636253 636253
6160 5432871 4796618 636253 636253
6170 5432871 4796618 636253 636253
6180 5432871 4796618 636253 636253
6190 5432871 4796618 636253 636253
6200 5432871 4796618 636253 636253
6210 5432871 4796618 636253 636253
6220 5432871 4796618 636253 636253
6230 5432871 4796618 636253 636253
6240 5432871 4796618 636253 636253
6250 5432871 4796618 636253 636253
6260 5432871 4796618 636253 636253
6270 5432871 4796618 636253 636253
6280 5432871 4796618 636253 636253
6290 5432871 4796618 636253 636253
6300 5432871 4796618 636253 636253
6310 5432871 4796618 636253 636253
6320 5432871 4796618 636253 636253
6330 5432871 4796618 636253 636253
6340 5432871 4796618 636253 636253
6350 5432871 4796618 636253 636253
6360 5432871 4796618 636253 636253
6370 5432871 4796618 636253 636253
6380 5432871 4796618 636253 636253
6390 5432871 4796618 636253 636253
6400 5432871 4796618 636253 636253
6410 5432871 4796618 636253 636253
6420 5432871 4796618 636253 636253
6430 5432871 4796618 636253 636253
6440 5432871 4796618 636253 636253
6450 5432871 4796618 636253 636253
6460 5432871 4796618 636253 636253
6470 5432871 4796618 636253 636253
6480 5432871 4796618 636253 636253
6490 5432871 4796618 636253 636253
6500 5432871 4796618 636253 636253
6510 5432871 4796618 636253 636253
6520 5432871 4796618 636253 636253
6530 5432871 4796618 636253 636253
6540 5432871 4796618 636253 636253
6550 5432871 4796618 636253 636253
6560 5432871 4796618 636253 636253
6570 5432871 4796618 636253 636253
6580 5432871 4796618 636253 636253
6590 5432871 4796618 636253 636253
6600 5432871 4796618 636253 636253
6610 5432871 4796618 636253 636253
