Optimal path [nodeId(time to the node):
17(0) -> 16(131) -> 90(131) -> 36(114) -> 55(132) -> 79(118) -> 10(149) -> 41(124) -> 73(142) -> 27(128) -> 92(141) -> 26(144) -> 72(142) -> 37(148) -> 12(164) -> 91(139) -> 22(155) -> 0(133) -> 93(153) -> 74(138) -> 63(128) -> 77(143) -> 95(136) -> 2(137) -> 4(139) -> 53(156) -> 15(154) -> 29(170) -> 82(131) -> 6(127) -> 68(135) -> 35(164) -> 88(153) -> 85(155) -> 44(143) -> 5(152) -> 69(139) -> 58(141) -> 14(135) -> 86(155) -> 9(139) -> 18(152) -> 60(152) -> 39(141) -> 8(146) -> 40(130) -> 19(141) -> 83(172) -> 75(150) -> 21(125) -> 23(131) -> 11(151) -> 56(149) -> 3(134) -> 31(143) -> 46(147) -> 98(140) -> 7(150) -> 78(144) -> 1(131) -> 64(136) -> 81(137) -> 94(140) -> 28(138) -> 47(130) -> 65(157) -> 66(134) -> 80(153) -> 24(145) -> 62(135) -> 34(152) -> 20(137) -> 70(148) -> 45(158) -> 33(131) -> 97(156) -> 59(144) -> 61(156) -> 99(132) -> 96(149) -> 32(146) -> 48(138) -> 43(160) -> 84(152) -> 42(124) -> 13(150) -> 30(139) -> 52(149) -> 38(128) -> 49(108) -> 89(132) -> 67(148) -> 76(148) -> 71(152) -> 50(156) -> 25(155) -> 87(182) -> 51(128) -> 57(148) -> 54(164)
Total time of delivery: 14162
1260 5432871 4838761 594110 594110
1270 5432871 4838761 594110 594110
1280 5432871 4838761 594110 594110
1290 5432871 4838761 594110 594110
1300 5432871 4838761 594110 594110
1310 5432871 4838761 594110 594110
1320 5432871 4838761 594110 594110
1330 5432871 4838761 594110 594110
1340 5432871 4838761 594110 594110
1350 5432871 4838761 594110 594110
1360 5432871 4838761 594110 594110
1370 5432871 4838761 594110 594110
1380 5432871 4838761 594110 594110
1390 5432871 4838761 594110 594110
1400 5432871 4838761 594110 594110
1410 5432871 4838761 594110 594110
1420 5432871 4838761 594110 594110
1430 5432871 4838761 594110 594110
1440 5432871 4838761 594110 594110
1450 5432871 4838761 594110 594110
1460 5432871 4838761 594110 594110
1470 5432871 4838761 594110 594110
1480 5432871 4838761 594110 594110
1490 5432871 4838761 594110 594110
1500 5432871 4838761 594110 594110
1510 5432871 4838761 594110 594110
1520 5432871 4838761 594110 594110
1530 5432871 4838761 594110 594110
1540 5432871 4838761 594110 594110
1550 5432871 4838761 594110 594110
1560 5432871 4838761 594110 594110
1570 5432871 4838761 594110 594110
1580 5432871 4838761 594110 594110
1590 5432871 4838761 594110 594110
1600 5432871 4838761 594110 594110
1610 5432871 4838761 594110 594110
1620 5432871 4838761 594110 594110
1630 5432871 4838761 594110 594110
1640 5432871 4838761 594110 594110
1650 5432871 4838761 594110 594110
1660 5432871 4838761 594110 594110
1670 5432871 4838761 594110 594110
1680 5432871 4838761 594110 594110
1690 5432871 4838761 594110 594110
1700 5432871 4838761 594110 594110
1710 5432871 4838761 594110 594110
1720 5432871 4838761 594110 594110
1730 5432871 4838761 594110 594110
1740 5432871 4838761 594110 594110
1750 5432871 4838761 594110 594110
1760 5432871 4838761 594110 594110
1770 5432871 4838761 594110 594110
1780 5432871 4838761 594110 594110
1790 5432871 4838761 594110 594110
1800 5432871 4838761 594110 594110
1810 5432871 4838761 594110 594110
1820 5432871 4838761 594110 594110
1830 5432871 4838761 594110 594110
1840 5432871 4838761 594110 594110
1850 5432871 4838761 594110 594110
1860 5432871 4838761 594110 594110
1870 5432871 4838761 594110 594110
1880 5432871 4838761 594110 594110
1890 5432871 4838761 594110 594110
1900 5432871 4838761 594110 594110
1910 5432871 4838761 594110 594110
1920 5432871 4838761 594110 594110
1930 5432871 4838761 594110 594110
1940 5432871 4838761 594110 594110
1950 5432871 4838761 594110 594110
1960 5432871 4838761 594110 594110
1970 5432871 4838761 594110 594110
1980 5432871 4838761 594110 594110
1990 5432871 4838761 594110 594110
2000 5432871 4838761 594110 594110
2010 5432871 4838761 594110 594110
2020 5432871 4838761 594110 594110
2030 5432871 4838761 594110 594110
2040 5432871 4838761 594110 594110
2050 5432871 4838761 594110 594110
2060 5432871 4838761 594110 594110
2070 5432871 4838761 594110 594110
2080 5432871 4838761 594110 594110
2090 5432871 4838761 594110 594110
2100 5432871 4838761 594110 594110
2110 5432871 4838761 594110 594110
2120 5432871 4838761 594110 594110
2130 5432871 4838761 594110 594110
2140 5432871 4838761 594110 594110
2150 5432871 4838761 594110 594110
2160 5432871 4838761 594110 594110
2170 5432871 4838761 594110 594110
2180 5432871 4838761 594110 594110
2190 5432871 4838761 594110 594110
2200 5432871 4838761 594110 594110
2210 5432871 4838761 594110 594110
2220 5432871 4838761 594110 594110
2230 5432871 4838761 594110 594110
2240 5432871 4838761 594110 594110
2250 5432871 4838761 594110 594110
2260 5432871 4838761 594110 594110
2270 5432871 4838761 594110 594110
2280 5432871 4838761 594110 594110
2290 5432871 4838761 594110 594110
2300 5432871 4838761 594110 594110
2310 5432871 4838761 594110 594110
2320 5432871 4838761 594110 594110
2330 5432871 4838761 594110 594110
2340 5432871 4838761 594110 594110
2350 5432871 4838761 594110 594110
2360 5432871 4838761 594110 594110
2370 5432871 4838761 594110 594110
2380 5432871 4838761 594110 594110
2390 5432871 4838761 594110 594110
2400 5432871 4838761 594110 594110
2410 5432871 4838761 594110 594110
2420 5432871 4838761 594110 594110
2430 5432871 4838761 594110 594110
2440 5432871 4838761 594110 594110
2450 5432871 4838761 594110 594110
2460 5432871 4838761 594110 594110
2470 5432871 4838761 594110 594110
2480 5432871 4838761 594110 594110
2490 5432871 4838761 594110 594110
2500 5432871 4838761 594110 594110
2510 5432871 4838761 594110 594110
2520 5432871 4838761 594110 594110
2530 5432871 4838761 594110 594110
2540 5432871 4838761 594110 594110
2550 5432871 4838761 594110 594110
2560 5432871 4838761 594110 594110
2570 5432871 4838761 594110 594110
2580 5432871 4838761 594110 594110
2590 5432871 4838761 594110 594110
2600 5432871 4838761 594110 594110
2610 5432871 4838761 594110 594110
2620 5432871 4838761 594110 594110
2630 5432871 4838761 594110 594110
2640 5432871 4838761 594110 594110
2650 5432871 4838761 594110 594110
2660 5432871 4838761 594110 594110
2670 5432871 4838761 594110 594110
2680 5432871 4838761 594110 594110
2690 5432871 4838761 594110 594110
2700 5432871 4838761 594110 594110
2710 5432871 4838761 594110 594110
2720 5432871 4838761 594110 594110
2730 5432871 4838761 594110 594110
2740 5432871 4838761 594110 594110
2750 5432871 4838761 594110 594110
2760 5432871 4838761 594110 594110
2770 5432871 4838761 594110 594110
2780 5432871 4838761 594110 594110
2790 5432871 4838761 594110 594110
2800 5432871 4838761 594110 594110
2810 5432871 4838761 594110 594110
2820 5432871 4838761 594110 594110
2830 5432871 4838761 594110 594110
2840 5432871 4838761 594110 594110
2850 5432871 4838761 594110 594110
2860 5432871 4838761 594110 594110
2870 5432871 4838761 594110 594110
2880 5432871 4838761 594110 594110
2890 5432871 4838761 594110 594110
2900 5432871 4838761 594110 594110
2910 5432871 4838761 594110 594110
2920 5432871 4838761 594110 594110
2930 5432871 4838761 594110 594110
2940 5432871 4838761 594110 594110
2950 5432871 4838761 594110 594110
2960 5432871 4838761 594110 594110
2970 5432871 4838761 594110 594110
2980 5432871 4838761 594110 594110
2990 5432871 4838761 594110 594110
3000 5432871 4838761 594110 594110
3010 5432871 4838761 594110 594110
3020 5432871 4838761 594110 594110
3030 5432871 4838761 594110 594110
3040 5432871 4838761 594110 594110
3050 5432871 4838761 594110 594110
3060 5432871 4838761 594110 594110
3070 5432871 4838761 594110 594110
3080 5432871 4838761 594110 594110
3090 5432871 4838761 594110 594110
3100 5432871 4838761 594110 594110
3110 5432871 4838761 594110 594110
3120 5432871 4838761 594110 594110
3130 5432871 4838761 594110 594110
3140 5432871 4838761 594110 594110
3150 5432871 4838761 594110 594110
3160 5432871 4838761 594110 594110
3170 5432871 4838761 594110 594110
3180 5432871 4838761 594110 594110
3190 5432871 4838761 594110 594110
3200 5432871 4838761 594110 594110
3210 5432871 4838761 594110 594110
3220 5432871 4838761 594110 594110
3230 5432871 4838761 594110 594110
3240 5432871 4838761 594110 594110
3250 5432871 4838761 594110 594110
3260 5432871 4838761 594110 594110
3270 5432871 4838761 594110 594110
3280 5432871 4838761 594110 594110
3290 5432871 4838761 594110 594110
3300 5432871 4838761 594110 594110
3310 5432871 4838761 594110 594110
3320 5432871 4838761 594110 594110
3330 5432871 4838761 594110 594110
3340 5432871 4838761 594110 594110
3350 5432871 4838761 594110 594110
3360 5432871 4838761 594110 594110
3370 5432871 4838761 594110 594110
3380 5432871 4838761 594110 594110
3390 5432871 4838761 594110 594110
3400 5432871 4838761 594110 594110
3410 5432871 4838761 594110 594110
3420 5432871 4838761 594110 594110
3430 5432871 4838761 594110 594110
3440 5432871 4838761 594110 594110
3450 5432871 4838761 594110 594110
3460 5432871 4838761 594110 594110
3470 5432871 4838761 594110 594110
3480 5432871 4838761 594110 594110
3490 5432871 4838761 594110 594110
3500 5432871 4838761 594110 594110
3510 5432871 4838761 594110 594110
3520 5432871 4838761 594110 594110
3530 5432871 4838761 594110 594110
3540 5432871 4838761 594110 594110
3550 5432871 4838761 594110 594110
3560 5432871 4838761 594110 594110
3570 5432871 4838761 594110 594110
3580 5432871 4838761 594110 594110
3590 5432871 4838761 594110 594110
3600 5432871 4838761 594110 594110
3610 5432871 4838761 594110 594110
3620 5432871 4838761 594110 594110
3630 5432871 4838761 594110 594110
3640 5432871 4838761 594110 594110
3650 5432871 4838761 594110 594110
3660 5432871 4838761 594110 594110
3670 5432871 4838761 594110 594110
3680 5432871 4838761 594110 594110
3690 5432871 4838761 594110 594110
3700 5432871 4838761 594110 594110
3710 5432871 4838761 594110 594110
3720 5432871 4838761 594110 594110
3730 5432871 4838761 594110 594110
3740 5432871 4838761 594110 594110
3750 5432871 4838761 594110 594110
3760 5432871 4838761 594110 594110
3770 5432871 4838761 594110 594110
3780 5432871 4838761 594110 594110
3790 5432871 4838761 594110 594110
3800 5432871 4838761 594110 594110
3810 5432871 4838761 594110 594110
3820 5432871 4838761 594110 594110
3830 5432871 4838761 594110 594110
3840 5432871 4838761 594110 594110
3850 5432871 4838761 594110 594110
3860 5432871 4838761 594110 594110
3870 5432871 4838761 594110 594110
3880 5432871 4838761 594110 594110
3890 5432871 4838761 594110 594110
3900 5432871 4838761 594110 594110
3910 5432871 4838761 594110 594110
3920 5432871 4838761 594110 594110
3930 5432871 4838761 594110 594110
3940 5432871 4838761 594110 594110
3950 5432871 4838761 594110 594110
3960 5432871 4838761 594110 594110
3970 5432871 4838761 594110 594110
3980 5432871 4838761 594110 594110
3990 5432871 4838761 594110 594110
4000 5432871 4838761 594110 594110
4010 5432871 4838761 594110 594110
4020 5432871 4838761 594110 594110
4030 5432871 4838761 594110 594110
4040 5432871 4838761 594110 594110
4050 5432871 4838761 594110 594110
4060 5432871 4838761 594110 594110
4070 5432871 4838761 594110 594110
4080 5432871 4838761 594110 594110
4090 5432871 4838761 594110 594110
4100 5432871 4838761 594110 594110
4110 5432871 4838761 594110 594110
4120 5432871 4838761 594110 594110
4130 5432871 4838761 594110 594110
4140 5432871 4838761 594110 594110
4150 5432871 4838761 594110 594110
4160 5432871 4838761 594110 594110
4170 5432871 4838761 594110 594110
4180 5432871 4838761 594110 594110
4190 5432871 4838761 594110 594110
4200 5432871 4838761 594110 594110
4210 5432871 4838761 594110 594110
4220 5432871 4838761 594110 594110
4230 5432871 4838761 594110 594110
4240 5432871 4838761 594110 594110
4250 5432871 4838761 594110 594110
4260 5432871 4838761 594110 594110
4270 5432871 4838761 594110 594110
4280 5432871 4838761 594110 594110
4290 5432871 4838761 594110 594110
4300 5432871 4838761 594110 594110
4310 5432871 4838761 594110 594110
4320 5432871 4838761 594110 594110
4330 5432871 4838761 594110 594110
4340 5432871 4838761 594110 594110
4350 5432871 4838761 594110 594110
4360 5432871 4838761 594110 594110
4370 5432871 4838761 594110 594110
4380 5432871 4838761 594110 594110
4390 5432871 4838761 594110 594110
4400 5432871 4838761 594110 594110
4410 5432871 4838761 594110 594110
4420 5432871 4838761 594110 594110
4430 5432871 4838761 594110 594110
4440 5432871 4838761 594110 594110
4450 5432871 4838761 594110 594110
4460 5432871 4838761 594110 594110
4470 5432871 4838761 594110 594110
4480 5432871 4838761 594110 594110
4490 5432871 4838761 594110 594110
4500 5432871 4838761 594110 594110
4510 5432871 4838761 594110 594110
4520 5432871 4838761 594110 594110
4530 5432871 4838761 594110 594110
4540 5432871 4838761 594110 594110
4550 5432871 4838761 594110 594110
4560 5432871 4838761 594110 594110
4570 5432871 4838761 594110 594110
4580 5432871 4838761 594110 594110
4590 5432871 4838761 594110 594110
4600 5432871 4838761 594110 594110
4610 5432871 4838761 594110 594110
4620 5432871 4838761 594110 594110
4630 5432871 4838761 594110 594110
4640 5432871 4838761 594110 594110
4650 5432871 4838761 594110 594110
4660 5432871 4838761 594110 594110
4670 5432871 4838761 594110 594110
4680 5432871 4838761 594110 594110
4690 5432871 4838761 594110 594110
4700 5432871 4838761 594110 594110
4710 5432871 4838761 594110 594110
4720 5432871 4838761 594110 594110
4730 5432871 4838761 594110 594110
4740 5432871 4838761 594110 594110
4750 5432871 4838761 594110 594110
4760 5432871 4838761 594110 594110
4770 5432871 4838761 594110 594110
4780 5432871 4838761 594110 594110
4790 5432871 4838761 594110 594110
4800 5432871 4838761 594110 594110
4810 5432871 4838761 594110 594110
4820 5432871 4838761 594110 594110
4830 5432871 4838761 594110 594110
4840 5432871 4838761 594110 594110
4850 5432871 4838761 594110 594110
4860 5432871 4838761 594110 594110
4870 5432871 4838761 594110 594110
4880 5432871 4838761 594110 594110
4890 5432871 4838761 594110 594110
4900 5432871 4838761 594110 594110
4910 5432871 4838761 594110 594110
4920 5432871 4838761 594110 594110
4930 5432871 4838761 594110 594110
4940 5432871 4838761 594110 594110
4950 5432871 4838761 594110 594110
4960 5432871 4838761 594110 594110
4970 5432871 4838761 594110 594110
4980 5432871 4838761 594110 594110
4990 5432871 4838761 594110 594110
5000 5432871 4838761 594110 594110
5010 5432871 4838761 594110 594110
5020 5432871 4838761 594110 594110
5030 5432871 4838761 594110 594110
5040 5432871 4838761 594110 594110
5050 5432871 4838761 594110 594110
5060 5432871 4838761 594110 594110
5070 5432871 4838761 594110 594110
5080 5432871 4838761 594110 594110
5090 5432871 4838761 594110 594110
5100 5432871 4838761 594110 594110
5110 5432871 4838761 594110 594110
5120 5432871 4838761 594110 594110
5130 5432871 4838761 594110 594110
5140 5432871 4838761 594110 594110
5150 5432871 4838761 594110 594110
5160 5432871 4838761 594110 594110
5170 5432871 4838761 594110 594110
5180 5432871 4838761 594110 594110
5190 5432871 4838761 594110 594110
5200 5432871 4838761 594110 594110
5210 5432871 4838761 594110 594110
5220 5432871 4838761 594110 594110
5230 5432871 4838761 594110 594110
5240 5432871 4838761 594110 594110
5250 5432871 4838761 594110 594110
5260 5432871 4838761 594110 594110
5270 5432871 4838761 594110 594110
5280 5432871 4838761 594110 594110
5290 5432871 4838761 594110 594110
5300 5432871 4838761 594110 594110
5310 5432871 4838761 594110 594110
5320 5432871 4838761 594110 594110
5330 5432871 4838761 594110 594110
5340 5432871 4838761 594110 594110
5350 5432871 4838761 594110 594110
5360 5432871 4838761 594110 594110
5370 5432871 4838761 594110 594110
5380 5432871 4838761 594110 594110
5390 5432871 4838761 594110 594110
5400 5432871 4838761 594110 594110
5410 5432871 4838761 594110 594110
5420 5432871 4838761 594110 594110
5430 5432871 4838761 594110 594110
5440 5432871 4838761 594110 594110
5450 5432871 4838761 594110 594110
5460 5432871 4838761 594110 594110
5470 5432871 4838761 594110 594110
5480 5432871 4838761 594110 594110
5490 5432871 4838761 594110 594110
5500 5432871 4838761 594110 594110
5510 5432871 4838761 594110 594110
5520 5432871 4838761 594110 594110
5530 5432871 4838761 594110 594110
5540 5432871 4838761 594110 594110
5550 5432871 4838761 594110 594110
5560 5432871 4838761 594110 594110
5570 5432871 4838761 594110 594110
5580 5432871 4838761 594110 594110
5590 5432871 4838761 594110 594110
5600 5432871 4838761 594110 594110
5610 5432871 4838761 594110 594110
5620 5432871 4838761 594110 594110
5630 5432871 4838761 594110 594110
5640 5432871 4838761 594110 594110
5650 5432871 4838761 594110 594110
5660 5432871 4838761 594110 594110
5670 5432871 4838761 594110 594110
5680 5432871 4838761 594110 594110
5690 5432871 4838761 594110 594110
5700 5432871 4838761 594110 594110
5710 5432871 4838761 594110 594110
5720 5432871 4838761 594110 594110
5730 5432871 4838761 594110 594110
5740 5432871 4838761 594110 594110
5750 5432871 4838761 594110 594110
5760 5432871 4838761 594110 594110
5770 5432871 4838761 594110 594110
5780 5432871 4838761 594110 594110
5790 5432871 4838761 594110 594110
5800 5432871 4838761 594110 594110
5810 5432871 4838761 594110 594110
5820 5432871 4838761 594110 594110
5830 5432871 4838761 594110 594110
5840 5432871 4838761 594110 594110
5850 5432871 4838761 594110 594110
5860 5432871 4838761 594110 594110
5870 5432871 4838761 594110 594110
5880 5432871 4838761 594110 594110
5890 5432871 4838761 594110 594110
5900 5432871 4838761 594110 594110
5910 5432871 4838761 594110 594110
5920 5432871 4838761 594110 594110
5930 5432871 4838761 594110 594110
5940 5432871 4838761 594110 594110
5950 5432871 4838761 594110 594110
5960 5432871 4838761 594110 594110
5970 5432871 4838761 594110 594110
5980 5432871 4838761 594110 594110
5990 5432871 4838761 594110 594110
6000 5432871 4838761 594110 594110
6010 5432871 4838761 594110 594110
6020 5432871 4838761 594110 594110
6030 5432871 4838761 594110 594110
6040 5432871 4838761 594110 594110
6050 5432871 4838761 594110 594110
6060 5432871 4838761 594110 594110
6070 5432871 4838761 594110 594110
6080 5432871 4838761 594110 594110
6090 5432871 4838761 594110 594110
6100 5432871 4838761 594110 594110
6110 5432871 4838761 594110 594110
6120 5432871 4838761 594110 594110
6130 5432871 4838761 594110 594110
6140 5432871 4838761 594110 594110
6150 5432871 4838761 594110 594110
6160 5432871 4838761 594110 594110
6170 5432871 4838761 594110 594110
6180 5432871 4838761 594110 594110
6190 5432871 4838761 594110 594110
6200 5432871 4838761 594110 594110
6210 5432871 4838761 594110 594110
6220 5432871 4838761 594110 594110
6230 5432871 4838761 594110 594110
6240 5432871 4838761 594110 594110
6250 5432871 4838761 594110 594110
6260 5432871 4838761 594110 594110
6270 5432871 4838761 594110 594110
6280 5432871 4838761 594110 594110
6290 5432871 4838761 594110 594110
6300 5432871 4838761 594110 594110
6310 5432871 4838761 594110 594110
6320 5432871 4838761 594110 594110
6330 5432871 4838761 594110 594110
6340 5432871 4838761 594110 594110
6350 5432871 4838761 594110 594110
6360 5432871 4838761 594110 594110
6370 5432871 4838761 594110 594110
6380 5432871 4838761 594110 594110
6390 5432871 4838761 594110 594110
6400 5432871 4838761 594110 594110
6410 5432871 4838761 594110 594110
6420 5432871 4838761 594110 594110
6430 5432871 4838761 594110 594110
6440 5432871 4838761 594110 594110
6450 5432871 4838761 594110 594110
6460 5432871 4838761 594110 594110
6470 5432871 4838761 594110 594110
6480 5432871 4838761 594110 594110
6490 5432871 4838761 594110 594110
6500 5432871 4838761 594110 594110
6510 5432871 4838761 594110 594110
6520 5432871 4838761 594110 594110
6530 5432871 4838761 594110 594110
6540 5432871 4838761 594110 594110
6550 5432871 4838761 594110 594110
6560 5432871 4838761 594110 594110
6570 5432871 4838761 594110 594110
6580 5432871 4838761 594110 594110
6590 5432871 4838761 594110 594110
6600 5432871 4838761 594110 594110
6610 5432871 4838761 594110 594110
