Optimal path [nodeId(time to the node):
17(0) -> 90(142) -> 56(136) -> 28(142) -> 41(132) -> 98(132) -> 43(133) -> 51(140) -> 77(140) -> 87(141) -> 89(139) -> 42(114) -> 68(133) -> 27(122) -> 8(137) -> 38(147) -> 24(141) -> 30(121) -> 21(124) -> 67(175) -> 93(137) -> 49(132) -> 1(112) -> 58(132) -> 20(148) -> 91(135) -> 46(154) -> 78(125) -> 22(170) -> 94(129) -> 12(139) -> 85(117) -> 95(140) -> 48(142) -> 0(148) -> 73(146) -> 81(138) -> 18(140) -> 71(160) -> 53(108) -> 34(149) -> 10(142) -> 19(135) -> 15(174) -> 52(120) -> 9(153) -> 54(136) -> 47(141) -> 92(121) -> 29(131) -> 50(153) -> 31(126) -> 13(134) -> 3(156) -> 26(154) -> 96(138) -> 40(154) -> 76(148) -> 66(136) -> 44(144) -> 69(136) -> 63(141) -> 65(131) -> 99(146) -> 75(145) -> 60(138) -> 5(170) -> 70(142) -> 45(156) -> 83(133) -> 16(133) -> 6(158) -> 59(159) -> 97(120) -> 82(137) -> 36(144) -> 14(127) -> 88(140) -> 37(134) -> 2(145) -> 39(146) -> 64(142) -> 33(148) -> 79(144) -> 32(145) -> 74(138) -> 61(125) -> 55(130) -> 86(141) -> 84(153) -> 62(133) -> 23(145) -> 35(134) -> 25(166) -> 72(141) -> 80(132) -> 7(146) -> 57(147) -> 4(150) -> 11(136)
Total time of delivery: 13865
960 5432871 4381967 1050904 558728
970 5432871 4610073 822798 558728
980 5432871 4782690 650181 558728
990 5432871 4860535 572336 558728
1000 5432871 4874143 558728 558728
1010 5432871 4874143 558728 558728
1020 5432871 4874143 558728 558728
1030 5432871 4874143 558728 558728
1040 5432871 4874143 558728 558728
1050 5432871 4874143 558728 558728
1060 5432871 4874143 558728 558728
1070 5432871 4874143 558728 558728
1080 5432871 4874143 558728 558728
1090 5432871 4874143 558728 558728
1100 5432871 4874143 558728 558728
1110 5432871 4874143 558728 558728
1120 5432871 4874143 558728 558728
1130 5432871 4874143 558728 558728
1140 5432871 4874143 558728 558728
1150 5432871 4874143 558728 558728
1160 5432871 4874143 558728 558728
1170 5432871 4874143 558728 558728
1180 5432871 4874143 558728 558728
1190 5432871 4874143 558728 558728
1200 5432871 4874143 558728 558728
1210 5432871 4874143 558728 558728
1220 5432871 4874143 558728 558728
1230 5432871 4874143 558728 558728
1240 5432871 4874143 558728 558728
1250 5432871 4874143 558728 558728
1260 5432871 4874143 558728 558728
1270 5432871 4874143 558728 558728
1280 5432871 4874143 558728 558728
1290 5432871 4874143 558728 558728
1300 5432871 4874143 558728 558728
1310 5432871 4874143 558728 558728
1320 5432871 4874143 558728 558728
1330 5432871 4874143 558728 558728
1340 5432871 4874143 558728 558728
1350 5432871 4874143 558728 558728
1360 5432871 4874143 558728 558728
1370 5432871 4874143 558728 558728
1380 5432871 4874143 558728 558728
1390 5432871 4874143 558728 558728
1400 5432871 4874143 558728 558728
1410 5432871 4874143 558728 558728
1420 5432871 4874143 558728 558728
1430 5432871 4874143 558728 558728
1440 5432871 4874143 558728 558728
1450 5432871 4874143 558728 558728
1460 5432871 4874143 558728 558728
1470 5432871 4874143 558728 558728
1480 5432871 4874143 558728 558728
1490 5432871 4874143 558728 558728
1500 5432871 4874143 558728 558728
1510 5432871 4874143 558728 558728
1520 5432871 4874143 558728 558728
1530 5432871 4874143 558728 558728
1540 5432871 4874143 558728 558728
1550 5432871 4874143 558728 558728
1560 5432871 4874143 558728 558728
1570 5432871 4874143 558728 558728
1580 5432871 4874143 558728 558728
1590 5432871 4874143 558728 558728
1600 5432871 4874143 558728 558728
1610 5432871 4874143 558728 558728
1620 5432871 4874143 558728 558728
1630 5432871 4874143 558728 558728
1640 5432871 4874143 558728 558728
1650 5432871 4874143 558728 558728
1660 5432871 4874143 558728 558728
1670 5432871 4874143 558728 558728
1680 5432871 4874143 558728 558728
1690 5432871 4874143 558728 558728
1700 5432871 4874143 558728 558728
1710 5432871 4874143 558728 558728
1720 5432871 4874143 558728 558728
1730 5432871 4874143 558728 558728
1740 5432871 4874143 558728 558728
1750 5432871 4874143 558728 558728
1760 5432871 4874143 558728 558728
1770 5432871 4874143 558728 558728
1780 5432871 4874143 558728 558728
1790 5432871 4874143 558728 558728
1800 5432871 4874143 558728 558728
1810 5432871 4874143 558728 558728
1820 5432871 4874143 558728 558728
1830 5432871 4874143 558728 558728
1840 5432871 4874143 558728 558728
1850 5432871 4874143 558728 558728
1860 5432871 4874143 558728 558728
1870 5432871 4874143 558728 558728
1880 5432871 4874143 558728 558728
1890 5432871 4874143 558728 558728
1900 5432871 4874143 558728 558728
1910 5432871 4874143 558728 558728
1920 5432871 4874143 558728 558728
1930 5432871 4874143 558728 558728
1940 5432871 4874143 558728 558728
1950 5432871 4874143 558728 558728
1960 5432871 4874143 558728 558728
1970 5432871 4874143 558728 558728
1980 5432871 4874143 558728 558728
1990 5432871 4874143 558728 558728
2000 5432871 4874143 558728 558728
2010 5432871 4874143 558728 558728
2020 5432871 4874143 558728 558728
2030 5432871 4874143 558728 558728
2040 5432871 4874143 558728 558728
2050 5432871 4874143 558728 558728
2060 5432871 4874143 558728 558728
2070 5432871 4874143 558728 558728
2080 5432871 4874143 558728 558728
2090 5432871 4874143 558728 558728
2100 5432871 4874143 558728 558728
2110 5432871 4874143 558728 558728
2120 5432871 4874143 558728 558728
2130 5432871 4874143 558728 558728
2140 5432871 4874143 558728 558728
2150 5432871 4874143 558728 558728
2160 5432871 4874143 558728 558728
2170 5432871 4874143 558728 558728
2180 5432871 4874143 558728 558728
2190 5432871 4874143 558728 558728
2200 5432871 4874143 558728 558728
2210 5432871 4874143 558728 558728
2220 5432871 4874143 558728 558728
2230 5432871 4874143 558728 558728
2240 5432871 4874143 558728 558728
2250 5432871 4874143 558728 558728
2260 5432871 4874143 558728 558728
2270 5432871 4874143 558728 558728
2280 5432871 4874143 558728 558728
2290 5432871 4874143 558728 558728
2300 5432871 4874143 558728 558728
2310 5432871 4874143 558728 558728
2320 5432871 4874143 558728 558728
2330 5432871 4874143 558728 558728
2340 5432871 4874143 558728 558728
2350 5432871 4874143 558728 558728
2360 5432871 4874143 558728 558728
2370 5432871 4874143 558728 558728
2380 5432871 4874143 558728 558728
2390 5432871 4874143 558728 558728
2400 5432871 4874143 558728 558728
2410 5432871 4874143 558728 558728
2420 5432871 4874143 558728 558728
2430 5432871 4874143 558728 558728
2440 5432871 4874143 558728 558728
2450 5432871 4874143 558728 558728
2460 5432871 4874143 558728 558728
2470 5432871 4874143 558728 558728
2480 5432871 4874143 558728 558728
2490 5432871 4874143 558728 558728
2500 5432871 4874143 558728 558728
2510 5432871 4874143 558728 558728
2520 5432871 4874143 558728 558728
2530 5432871 4874143 558728 558728
2540 5432871 4874143 558728 558728
2550 5432871 4874143 558728 558728
2560 5432871 4874143 558728 558728
2570 5432871 4874143 558728 558728
2580 5432871 4874143 558728 558728
2590 5432871 4874143 558728 558728
2600 5432871 4874143 558728 558728
2610 5432871 4874143 558728 558728
2620 5432871 4874143 558728 558728
2630 5432871 4874143 558728 558728
2640 5432871 4874143 558728 558728
2650 5432871 4874143 558728 558728
2660 5432871 4874143 558728 558728
2670 5432871 4874143 558728 558728
2680 5432871 4874143 558728 558728
2690 5432871 4874143 558728 558728
2700 5432871 4874143 558728 558728
2710 5432871 4874143 558728 558728
2720 5432871 4874143 558728 558728
2730 5432871 4874143 558728 558728
2740 5432871 4874143 558728 558728
2750 5432871 4874143 558728 558728
2760 5432871 4874143 558728 558728
2770 5432871 4874143 558728 558728
2780 5432871 4874143 558728 558728
2790 5432871 4874143 558728 558728
2800 5432871 4874143 558728 558728
2810 5432871 4874143 558728 558728
2820 5432871 4874143 558728 558728
2830 5432871 4874143 558728 558728
2840 5432871 4874143 558728 558728
2850 5432871 4874143 558728 558728
2860 5432871 4874143 558728 558728
2870 5432871 4874143 558728 558728
2880 5432871 4874143 558728 558728
2890 5432871 4874143 558728 558728
2900 5432871 4874143 558728 558728
2910 5432871 4874143 558728 558728
2920 5432871 4874143 558728 558728
2930 5432871 4874143 558728 558728
2940 5432871 4874143 558728 558728
2950 5432871 4874143 558728 558728
2960 5432871 4874143 558728 558728
2970 5432871 4874143 558728 558728
2980 5432871 4874143 558728 558728
2990 5432871 4874143 558728 558728
3000 5432871 4874143 558728 558728
3010 5432871 4874143 558728 558728
3020 5432871 4874143 558728 558728
3030 5432871 4874143 558728 558728
3040 5432871 4874143 558728 558728
3050 5432871 4874143 558728 558728
3060 5432871 4874143 558728 558728
3070 5432871 4874143 558728 558728
3080 5432871 4874143 558728 558728
3090 5432871 4874143 558728 558728
3100 5432871 4874143 558728 558728
3110 5432871 4874143 558728 558728
3120 5432871 4874143 558728 558728
3130 5432871 4874143 558728 558728
3140 5432871 4874143 558728 558728
3150 5432871 4874143 558728 558728
3160 5432871 4874143 558728 558728
3170 5432871 4874143 558728 558728
3180 5432871 4874143 558728 558728
3190 5432871 4874143 558728 558728
3200 5432871 4874143 558728 558728
3210 5432871 4874143 558728 558728
3220 5432871 4874143 558728 558728
3230 5432871 4874143 558728 558728
3240 5432871 4874143 558728 558728
3250 5432871 4874143 558728 558728
3260 5432871 4874143 558728 558728
3270 5432871 4874143 558728 558728
3280 5432871 4874143 558728 558728
3290 5432871 4874143 558728 558728
3300 5432871 4874143 558728 558728
3310 5432871 4874143 558728 558728
3320 5432871 4874143 558728 558728
3330 5432871 4874143 558728 558728
3340 5432871 4874143 558728 558728
3350 5432871 4874143 558728 558728
3360 5432871 4874143 558728 558728
3370 5432871 4874143 558728 558728
3380 5432871 4874143 558728 558728
3390 5432871 4874143 558728 558728
3400 5432871 4874143 558728 558728
3410 5432871 4874143 558728 558728
3420 5432871 4874143 558728 558728
3430 5432871 4874143 558728 558728
3440 5432871 4874143 558728 558728
3450 5432871 4874143 558728 558728
3460 5432871 4874143 558728 558728
3470 5432871 4874143 558728 558728
3480 5432871 4874143 558728 558728
3490 5432871 4874143 558728 558728
3500 5432871 4874143 558728 558728
3510 5432871 4874143 558728 558728
3520 5432871 4874143 558728 558728
3530 5432871 4874143 558728 558728
3540 5432871 4874143 558728 558728
3550 5432871 4874143 558728 558728
3560 5432871 4874143 558728 558728
3570 5432871 4874143 558728 558728
3580 5432871 4874143 558728 558728
3590 5432871 4874143 558728 558728
3600 5432871 4874143 558728 558728
3610 5432871 4874143 558728 558728
3620 5432871 4874143 558728 558728
3630 5432871 4874143 558728 558728
3640 5432871 4874143 558728 558728
3650 5432871 4874143 558728 558728
3660 5432871 4874143 558728 558728
3670 5432871 4874143 558728 558728
3680 5432871 4874143 558728 558728
3690 5432871 4874143 558728 558728
3700 5432871 4874143 558728 558728
3710 5432871 4874143 558728 558728
3720 5432871 4874143 558728 558728
3730 5432871 4874143 558728 558728
3740 5432871 4874143 558728 558728
3750 5432871 4874143 558728 558728
3760 5432871 4874143 558728 558728
3770 5432871 4874143 558728 558728
3780 5432871 4874143 558728 558728
3790 5432871 4874143 558728 558728
3800 5432871 4874143 558728 558728
3810 5432871 4874143 558728 558728
3820 5432871 4874143 558728 558728
3830 5432871 4874143 558728 558728
3840 5432871 4874143 558728 558728
3850 5432871 4874143 558728 558728
3860 5432871 4874143 558728 558728
3870 5432871 4874143 558728 558728
3880 5432871 4874143 558728 558728
3890 5432871 4874143 558728 558728
3900 5432871 4874143 558728 558728
3910 5432871 4874143 558728 558728
3920 5432871 4874143 558728 558728
3930 5432871 4874143 558728 558728
3940 5432871 4874143 558728 558728
3950 5432871 4874143 558728 558728
3960 5432871 4874143 558728 558728
3970 5432871 4874143 558728 558728
3980 5432871 4874143 558728 558728
3990 5432871 4874143 558728 558728
4000 5432871 4874143 558728 558728
4010 5432871 4874143 558728 558728
4020 5432871 4874143 558728 558728
4030 5432871 4874143 558728 558728
4040 5432871 4874143 558728 558728
4050 5432871 4874143 558728 558728
4060 5432871 4874143 558728 558728
4070 5432871 4874143 558728 558728
4080 5432871 4874143 558728 558728
4090 5432871 4874143 558728 558728
4100 5432871 4874143 558728 558728
4110 5432871 4874143 558728 558728
4120 5432871 4874143 558728 558728
4130 5432871 4874143 558728 558728
4140 5432871 4874143 558728 558728
4150 5432871 4874143 558728 558728
4160 5432871 4874143 558728 558728
4170 5432871 4874143 558728 558728
4180 5432871 4874143 558728 558728
4190 5432871 4874143 558728 558728
4200 5432871 4874143 558728 558728
4210 5432871 4874143 558728 558728
4220 5432871 4874143 558728 558728
4230 5432871 4874143 558728 558728
4240 5432871 4874143 558728 558728
4250 5432871 4874143 558728 558728
4260 5432871 4874143 558728 558728
4270 5432871 4874143 558728 558728
4280 5432871 4874143 558728 558728
4290 5432871 4874143 558728 558728
4300 5432871 4874143 558728 558728
4310 5432871 4874143 558728 558728
4320 5432871 4874143 558728 558728
4330 5432871 4874143 558728 558728
4340 5432871 4874143 558728 558728
4350 5432871 4874143 558728 558728
4360 5432871 4874143 558728 558728
4370 5432871 4874143 558728 558728
4380 5432871 4874143 558728 558728
4390 5432871 4874143 558728 558728
4400 5432871 4874143 558728 558728
4410 5432871 4874143 558728 558728
4420 5432871 4874143 558728 558728
4430 5432871 4874143 558728 558728
4440 5432871 4874143 558728 558728
4450 5432871 4874143 558728 558728
4460 5432871 4874143 558728 558728
4470 5432871 4874143 558728 558728
4480 5432871 4874143 558728 558728
4490 5432871 4874143 558728 558728
4500 5432871 4874143 558728 558728
4510 5432871 4874143 558728 558728
4520 5432871 4874143 558728 558728
4530 5432871 4874143 558728 558728
4540 5432871 4874143 558728 558728
4550 5432871 4874143 558728 558728
4560 5432871 4874143 558728 558728
4570 5432871 4874143 558728 558728
4580 5432871 4874143 558728 558728
4590 5432871 4874143 558728 558728
4600 5432871 4874143 558728 558728
4610 5432871 4874143 558728 558728
4620 5432871 4874143 558728 558728
4630 5432871 4874143 558728 558728
4640 5432871 4874143 558728 558728
4650 5432871 4874143 558728 558728
4660 5432871 4874143 558728 558728
4670 5432871 4874143 558728 558728
4680 5432871 4874143 558728 558728
4690 5432871 4874143 558728 558728
4700 5432871 4874143 558728 558728
4710 5432871 4874143 558728 558728
4720 5432871 4874143 558728 558728
4730 5432871 4874143 558728 558728
4740 5432871 4874143 558728 558728
4750 5432871 4874143 558728 558728
4760 5432871 4874143 558728 558728
4770 5432871 4874143 558728 558728
4780 5432871 4874143 558728 558728
4790 5432871 4874143 558728 558728
4800 5432871 4874143 558728 558728
4810 5432871 4874143 558728 558728
4820 5432871 4874143 558728 558728
4830 5432871 4874143 558728 558728
4840 5432871 4874143 558728 558728
4850 5432871 4874143 558728 558728
4860 5432871 4874143 558728 558728
4870 5432871 4874143 558728 558728
4880 5432871 4874143 558728 558728
4890 5432871 4874143 558728 558728
4900 5432871 4874143 558728 558728
4910 5432871 4874143 558728 558728
4920 5432871 4874143 558728 558728
4930 5432871 4874143 558728 558728
4940 5432871 4874143 558728 558728
4950 5432871 4874143 558728 558728
4960 5432871 4874143 558728 558728
4970 5432871 4874143 558728 558728
4980 5432871 4874143 558728 558728
4990 5432871 4874143 558728 558728
5000 5432871 4874143 558728 558728
5010 5432871 4874143 558728 558728
5020 5432871 4874143 558728 558728
5030 5432871 4874143 558728 558728
5040 5432871 4874143 558728 558728
5050 5432871 4874143 558728 558728
5060 5432871 4874143 558728 558728
5070 5432871 4874143 558728 558728
5080 5432871 4874143 558728 558728
5090 5432871 4874143 558728 558728
5100 5432871 4874143 558728 558728
5110 5432871 4874143 558728 558728
5120 5432871 4874143 558728 558728
5130 5432871 4874143 558728 558728
5140 5432871 4874143 558728 558728
5150 5432871 4874143 558728 558728
5160 5432871 4874143 558728 558728
5170 5432871 4874143 558728 558728
5180 5432871 4874143 558728 558728
5190 5432871 4874143 558728 558728
5200 5432871 4874143 558728 558728
5210 5432871 4874143 558728 558728
5220 5432871 4874143 558728 558728
5230 5432871 4874143 558728 558728
5240 5432871 4874143 558728 558728
5250 5432871 4874143 558728 558728
5260 5432871 4874143 558728 558728
5270 5432871 4874143 558728 558728
5280 5432871 4874143 558728 558728
5290 5432871 4874143 558728 558728
5300 5432871 4874143 558728 558728
5310 5432871 4874143 558728 558728
5320 5432871 4874143 558728 558728
5330 5432871 4874143 558728 558728
5340 5432871 4874143 558728 558728
5350 5432871 4874143 558728 558728
5360 5432871 4874143 558728 558728
5370 5432871 4874143 558728 558728
5380 5432871 4874143 558728 558728
5390 5432871 4874143 558728 558728
5400 5432871 4874143 558728 558728
5410 5432871 4874143 558728 558728
5420 5432871 4874143 558728 558728
5430 5432871 4874143 558728 558728
5440 5432871 4874143 558728 558728
5450 5432871 4874143 558728 558728
5460 5432871 4874143 558728 558728
5470 5432871 4874143 558728 558728
5480 5432871 4874143 558728 558728
5490 5432871 4874143 558728 558728
5500 5432871 4874143 558728 558728
5510 5432871 4874143 558728 558728
5520 5432871 4874143 558728 558728
5530 5432871 4874143 558728 558728
5540 5432871 4874143 558728 558728
5550 5432871 4874143 558728 558728
5560 5432871 4874143 558728 558728
5570 5432871 4874143 558728 558728
5580 5432871 4874143 558728 558728
5590 5432871 4874143 558728 558728
5600 5432871 4874143 558728 558728
5610 5432871 4874143 558728 558728
5620 5432871 4874143 558728 558728
5630 5432871 4874143 558728 558728
5640 5432871 4874143 558728 558728
5650 5432871 4874143 558728 558728
5660 5432871 4874143 558728 558728
5670 5432871 4874143 558728 558728
5680 5432871 4874143 558728 558728
5690 5432871 4874143 558728 558728
5700 5432871 4874143 558728 558728
5710 5432871 4874143 558728 558728
5720 5432871 4874143 558728 558728
5730 5432871 4874143 558728 558728
5740 5432871 4874143 558728 558728
5750 5432871 4874143 558728 558728
5760 5432871 4874143 558728 558728
5770 5432871 4874143 558728 558728
5780 5432871 4874143 558728 558728
5790 5432871 4874143 558728 558728
5800 5432871 4874143 558728 558728
5810 5432871 4874143 558728 558728
5820 5432871 4874143 558728 558728
5830 5432871 4874143 558728 558728
5840 5432871 4874143 558728 558728
5850 5432871 4874143 558728 558728
5860 5432871 4874143 558728 558728
5870 5432871 4874143 558728 558728
5880 5432871 4874143 558728 558728
5890 5432871 4874143 558728 558728
5900 5432871 4874143 558728 558728
5910 5432871 4874143 558728 558728
5920 5432871 4874143 558728 558728
5930 5432871 4874143 558728 558728
5940 5432871 4874143 558728 558728
5950 5432871 4874143 558728 558728
5960 5432871 4874143 558728 558728
5970 5432871 4874143 558728 558728
5980 5432871 4874143 558728 558728
5990 5432871 4874143 558728 558728
6000 5432871 4874143 558728 558728
6010 5432871 4874143 558728 558728
6020 5432871 4874143 558728 558728
6030 5432871 4874143 558728 558728
6040 5432871 4874143 558728 558728
6050 5432871 4874143 558728 558728
6060 5432871 4874143 558728 558728
6070 5432871 4874143 558728 558728
6080 5432871 4874143 558728 558728
6090 5432871 4874143 558728 558728
6100 5432871 4874143 558728 558728
6110 5432871 4874143 558728 558728
6120 5432871 4874143 558728 558728
6130 5432871 4874143 558728 558728
6140 5432871 4874143 558728 558728
6150 5432871 4874143 558728 558728
6160 5432871 4874143 558728 558728
6170 5432871 4874143 558728 558728
6180 5432871 4874143 558728 558728
6190 5432871 4874143 558728 558728
6200 5432871 4874143 558728 558728
6210 5432871 4874143 558728 558728
6220 5432871 4874143 558728 558728
6230 5432871 4874143 558728 558728
6240 5432871 4874143 558728 558728
6250 5432871 4874143 558728 558728
6260 5432871 4874143 558728 558728
6270 5432871 4874143 558728 558728
6280 5432871 4874143 558728 558728
6290 5432871 4874143 558728 558728
6300 5432871 4874143 558728 558728
6310 5432871 4874143 558728 558728
6320 5432871 4874143 558728 558728
6330 5432871 4874143 558728 558728
6340 5432871 4874143 558728 558728
6350 5432871 4874143 558728 558728
6360 5432871 4874143 558728 558728
6370 5432871 4874143 558728 558728
6380 5432871 4874143 558728 558728
6390 5432871 4874143 558728 558728
6400 5432871 4874143 558728 558728
6410 5432871 4874143 558728 558728
6420 5432871 4874143 558728 558728
6430 5432871 4874143 558728 558728
6440 5432871 4874143 558728 558728
6450 5432871 4874143 558728 558728
6460 5432871 4874143 558728 558728
6470 5432871 4874143 558728 558728
6480 5432871 4874143 558728 558728
6490 5432871 4874143 558728 558728
6500 5432871 4874143 558728 558728
6510 5432871 4874143 558728 558728
6520 5432871 4874143 558728 558728
6530 5432871 4874143 558728 558728
6540 5432871 4874143 558728 558728
6550 5432871 4874143 558728 558728
6560 5432871 4874143 558728 558728
6570 5432871 4874143 558728 558728
6580 5432871 4874143 558728 558728
6590 5432871 4874143 558728 558728
6600 5432871 4874143 558728 558728
6610 5432871 4874143 558728 558728
